,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW YORK_ACTION,LA LAKERS_SCORE,NEW YORK_SCORE
390,4,4:00.0,,B. Portis makes 2-pt layup from 7 ft (assist by E. Payton),90,82
391,4,3:45.0,Shooting foul by J. Randle (drawn by A. Davis),,90,82
392,4,3:45.0,K. Caldwell-Pope enters the game for K. Kuzma,,90,82
393,4,3:45.0,,M. Robinson enters the game for B. Portis,90,82
394,4,3:45.0,A. Davis makes free throw 1 of 2,,91,82
395,4,3:45.0,A. Davis makes free throw 2 of 2,,92,82
396,4,3:30.0,,Turnover by E. Payton (lost ball; steal by L. James),92,82
397,4,3:26.0,Turnover by L. James (bad pass; steal by D. Dotson),,92,82
398,4,3:18.0,,J. Randle makes 2-pt dunk from 1 ft (assist by E. Payton),92,84
399,4,2:56.0,A. Davis makes 2-pt jump shot from 14 ft,,94,84
400,4,2:36.0,,M. Morris misses 3-pt jump shot from 25 ft,94,84
401,4,2:34.0,Defensive rebound by D. Howard,,94,84
402,4,2:20.0,A. Davis misses 2-pt jump shot from 18 ft,,94,84
403,4,2:18.0,,Defensive rebound by E. Payton,94,84
404,4,1:57.0,,E. Payton misses 2-pt jump shot from 5 ft,94,84
405,4,1:55.0,Defensive rebound by L. James,,94,84
406,4,1:45.0,Shooting foul by M. Robinson (drawn by L. James),,94,84
407,4,1:45.0,L. James misses free throw 1 of 2,,94,84
408,4,1:45.0,Offensive rebound by Team,,94,84
409,4,1:45.0,L. James misses free throw 2 of 2,,94,84
410,4,1:43.0,,Defensive rebound by J. Randle,94,84
411,4,1:34.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Randle),94,87
412,4,1:11.0,L. James misses 3-pt jump shot from 28 ft,,94,87
413,4,1:09.0,,Defensive rebound by M. Morris,94,87
414,4,0:59.0,,D. Dotson misses 3-pt jump shot from 26 ft,94,87
415,4,0:57.0,,Offensive rebound by Team,94,87
416,4,0:57.0,,Instant Replay (Request: Ruling Stands),94,87
417,4,0:57.0,,Away from play foul by A. Caruso (drawn by E. Payton),94,87
418,4,0:57.0,,Instant Replay (Request: Ruling Stands),94,87
419,4,0:57.0,K. Kuzma enters the game for D. Howard,,94,87
420,4,0:57.0,,M. Morris makes free throw 1 of 1,94,88
421,4,0:55.0,,J. Randle misses 3-pt jump shot from 23 ft,94,88
422,4,0:54.0,,Offensive rebound by Team,94,88
423,4,0:48.0,,Turnover by J. Randle (lost ball; steal by L. James),94,88
424,4,0:43.0,K. Kuzma misses 2-pt layup from 1 ft,,94,88
425,4,0:42.0,Offensive rebound by A. Davis,,94,88
426,4,0:42.0,A. Davis makes 2-pt layup from 1 ft,,96,88
427,4,0:42.0,,New York full timeout,96,88
428,4,0:38.0,,J. Randle makes 2-pt dunk from 1 ft (assist by M. Robinson),96,90
429,4,0:32.0,Personal take foul by M. Robinson (drawn by A. Davis),,96,90
430,4,0:32.0,A. Davis makes free throw 1 of 2,,97,90
431,4,0:32.0,A. Davis makes free throw 2 of 2,,98,90
432,4,0:32.0,,New York full timeout,98,90
433,4,0:32.0,A. Bradley enters the game for L. James,,98,90
434,4,0:32.0,,R. Bullock enters the game for M. Robinson,98,90
435,4,0:28.0,,D. Dotson misses 3-pt jump shot from 25 ft,98,90
436,4,0:25.0,,Offensive rebound by J. Randle,98,90
437,4,0:24.0,,J. Randle makes 2-pt layup from 1 ft,98,92
438,4,0:20.0,Personal take foul by M. Morris (drawn by A. Caruso),,98,92
439,4,0:20.0,A. Caruso makes free throw 1 of 2,,99,92
440,4,0:20.0,A. Caruso makes free throw 2 of 2,,100,92
441,4,0:10.0,,D. Dotson misses 2-pt jump shot from 8 ft,100,92
442,4,0:07.0,Defensive rebound by K. Caldwell-Pope,,100,92
