,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
387,4,5:01.0,,N. Vučević makes 2-pt layup from 1 ft,90,81
388,4,4:47.0,A. Len misses 2-pt layup from 6 ft,,90,81
389,4,4:45.0,,Defensive rebound by N. Vučević,90,81
390,4,4:42.0,,Shooting foul by C. Reddish (drawn by E. Fournier),90,81
391,4,4:42.0,,E. Fournier misses free throw 1 of 2,90,81
392,4,4:42.0,,Offensive rebound by Team,90,81
393,4,4:42.0,K. Huerter enters the game for C. Reddish,,90,81
394,4,4:42.0,,E. Fournier misses free throw 2 of 2,90,81
395,4,4:38.0,Defensive rebound by J. Collins,,90,81
396,4,4:27.0,A. Len misses 3-pt jump shot from 26 ft,,90,81
397,4,4:25.0,,Defensive rebound by J. Isaac,90,81
398,4,4:19.0,,Turnover by E. Fournier (lost ball; steal by K. Huerter),90,81
399,4,4:18.0,Personal take foul by N. Vučević (drawn by B. Goodwin),,90,81
400,4,4:01.0,Turnover by J. Collins (lost ball; steal by N. Vučević),,90,81
401,4,3:54.0,,N. Vučević makes 2-pt hook shot from 5 ft,90,83
402,4,3:38.0,B. Goodwin misses 3-pt jump shot from 28 ft,,90,83
403,4,3:36.0,,Defensive rebound by M. Fultz,90,83
404,4,3:19.0,,N. Vučević makes 2-pt jump shot from 6 ft (assist by D. Augustin),90,85
405,4,3:03.0,K. Huerter misses 2-pt layup from 5 ft,,90,85
406,4,3:01.0,Offensive rebound by A. Len,,90,85
407,4,3:01.0,A. Len makes 2-pt layup at rim,,92,85
408,4,2:46.0,,N. Vučević makes 2-pt jump shot from 23 ft (assist by D. Augustin),92,87
409,4,2:29.0,Offensive foul by K. Huerter (drawn by E. Fournier),,92,87
410,4,2:29.0,Turnover by K. Huerter (offensive foul),,92,87
411,4,2:20.0,,D. Augustin misses 2-pt jump shot from 9 ft (block by B. Goodwin),92,87
412,4,2:19.0,,Offensive rebound by D. Augustin,92,87
413,4,2:16.0,,Turnover by D. Augustin (bad pass; steal by K. Huerter),92,87
414,4,2:13.0,J. Collins makes 2-pt dunk from 2 ft (assist by B. Goodwin),,94,87
415,4,1:51.0,,E. Fournier misses 2-pt jump shot from 6 ft,94,87
416,4,1:49.0,Defensive rebound by B. Goodwin,,94,87
417,4,1:48.0,Shooting foul by D. Augustin (drawn by B. Goodwin),,94,87
418,4,1:48.0,B. Goodwin makes free throw 1 of 2,,95,87
419,4,1:48.0,,T. Ross enters the game for M. Fultz,95,87
420,4,1:48.0,B. Goodwin makes free throw 2 of 2,,96,87
421,4,1:35.0,,E. Fournier misses 3-pt jump shot from 27 ft,96,87
422,4,1:32.0,Defensive rebound by J. Collins,,96,87
423,4,1:21.0,K. Huerter misses 3-pt jump shot from 25 ft,,96,87
424,4,1:19.0,,Defensive rebound by N. Vučević,96,87
425,4,1:08.0,,E. Fournier makes 2-pt layup from 3 ft,96,89
426,4,0:59.0,Turnover by D. Hunter (step out of bounds),,96,89
427,4,0:48.0,,E. Fournier misses 3-pt jump shot from 26 ft,96,89
428,4,0:48.0,,Offensive rebound by J. Isaac,96,89
429,4,0:48.0,,J. Isaac makes 2-pt dunk from 1 ft,96,91
430,4,0:48.0,Atlanta full timeout,,96,91
431,4,0:48.0,V. Carter enters the game for A. Len,,96,91
432,4,0:48.0,,M. Fultz enters the game for D. Augustin,96,91
433,4,0:48.0,,W. Iwundu enters the game for T. Ross,96,91
434,4,0:43.0,Turnover by D. Hunter (bad pass),,96,91
435,4,0:43.0,,D. Augustin enters the game for M. Fultz,96,91
436,4,0:43.0,,T. Ross enters the game for W. Iwundu,96,91
437,4,0:31.0,,T. Ross misses 3-pt jump shot from 28 ft,96,91
438,4,0:28.0,Defensive rebound by B. Goodwin,,96,91
439,4,0:23.0,Personal foul by J. Isaac (drawn by V. Carter),,96,91
440,4,0:23.0,V. Carter makes free throw 1 of 2,,97,91
441,4,0:23.0,,M. Fultz enters the game for D. Augustin,97,91
442,4,0:23.0,V. Carter makes free throw 2 of 2,,98,91
443,4,0:23.0,,Orlando full timeout,98,91
444,4,0:23.0,D. Bembry enters the game for V. Carter,,98,91
445,4,0:23.0,,D. Augustin enters the game for M. Fultz,98,91
446,4,0:19.0,,E. Fournier makes 2-pt layup from 4 ft (assist by J. Isaac),98,93
447,4,0:19.0,Atlanta full timeout,,98,93
448,4,0:19.0,V. Carter enters the game for D. Bembry,,98,93
449,4,0:19.0,,M. Fultz enters the game for D. Augustin,98,93
450,4,0:18.0,Personal take foul by E. Fournier (drawn by K. Huerter),,98,93
451,4,0:18.0,K. Huerter makes free throw 1 of 2,,99,93
452,4,0:18.0,D. Bembry enters the game for V. Carter,,99,93
453,4,0:18.0,C. Reddish enters the game for J. Collins,,99,93
454,4,0:18.0,K. Huerter makes free throw 2 of 2,,100,93
455,4,0:18.0,,Orlando full timeout,100,93
456,4,0:18.0,J. Collins enters the game for B. Goodwin,,100,93
457,4,0:13.0,,E. Fournier misses 2-pt jump shot from 7 ft,100,93
458,4,0:09.0,Defensive rebound by K. Huerter,,100,93
459,4,0:09.0,Personal take foul by T. Ross (drawn by K. Huerter),,100,93
460,4,0:09.0,K. Huerter misses free throw 1 of 2,,100,93
461,4,0:09.0,Offensive rebound by Team,,100,93
462,4,0:09.0,K. Huerter makes free throw 2 of 2,,101,93
