,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
380,4,7:01.0,,J. McDaniels misses 3-pt jump shot from 25 ft,98,78
381,4,6:57.0,Defensive rebound by S. Dinwiddie,,98,78
382,4,6:51.0,G. Temple makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,100,78
383,4,6:33.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by P. Washington),100,81
384,4,6:09.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,103,81
385,4,5:59.0,,P. Washington makes 2-pt dunk from 1 ft (assist by C. Martin),103,83
386,4,5:32.0,G. Temple misses 3-pt jump shot from 25 ft,,103,83
387,4,5:30.0,,Defensive rebound by P. Washington,103,83
388,4,5:17.0,,P. Washington makes 3-pt jump shot from 25 ft (assist by C. Martin),103,86
389,4,5:05.0,Shooting foul by C. Martin (drawn by S. Dinwiddie),,103,86
390,4,5:05.0,,Charlotte full timeout,103,86
391,4,5:05.0,J. Allen enters the game for W. Chandler,,103,86
392,4,5:05.0,T. Prince enters the game for D. Jordan,,103,86
393,4,5:05.0,,Instant Replay (Challenge: Ruling Stands),103,86
394,4,5:05.0,S. Dinwiddie misses free throw 1 of 2,,103,86
395,4,5:05.0,Offensive rebound by Team,,103,86
396,4,5:05.0,S. Dinwiddie makes free throw 2 of 2,,104,86
397,4,4:46.0,,P. Washington misses 3-pt jump shot from 27 ft,104,86
398,4,4:43.0,,Offensive rebound by T. Rozier,104,86
399,4,4:40.0,,M. Bridges misses 3-pt jump shot from 26 ft,104,86
400,4,4:35.0,Defensive rebound by G. Temple,,104,86
401,4,4:35.0,T. Pinson enters the game for S. Dinwiddie,,104,86
402,4,4:14.0,G. Temple misses 2-pt layup from 2 ft,,104,86
403,4,4:11.0,,Defensive rebound by P. Washington,104,86
404,4,4:09.0,,T. Rozier misses 2-pt layup from 2 ft,104,86
405,4,4:07.0,Defensive rebound by J. Allen,,104,86
406,4,4:02.0,T. Prince misses 3-pt jump shot from 23 ft,,104,86
407,4,4:02.0,,Defensive rebound by J. McDaniels,104,86
408,4,3:47.0,,J. McDaniels misses 2-pt jump shot from 13 ft,104,86
409,4,3:45.0,Defensive rebound by G. Temple,,104,86
410,4,3:28.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by T. Prince),,107,86
411,4,3:12.0,,T. Rozier misses 3-pt jump shot from 26 ft,107,86
412,4,3:10.0,Defensive rebound by T. Pinson,,107,86
413,4,3:09.0,Brooklyn full timeout,,107,86
414,4,3:09.0,C. Chiozza enters the game for J. Allen,,107,86
415,4,3:09.0,R. Kurucs enters the game for G. Temple,,107,86
416,4,3:09.0,,J. Chealey enters the game for M. Bridges,107,86
417,4,3:09.0,,C. Martin enters the game for T. Rozier,107,86
418,4,3:04.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by T. Pinson),,109,86
419,4,3:04.0,Shooting foul by J. McDaniels (drawn by T. Luwawu-Cabarrot),,109,86
420,4,3:04.0,T. Luwawu-Cabarrot makes free throw 1 of 1,,110,86
421,4,2:48.0,,J. McDaniels misses 2-pt layup from 3 ft,110,86
422,4,2:45.0,Defensive rebound by T. Pinson,,110,86
423,4,2:30.0,T. Pinson makes 2-pt layup from 1 ft,,112,86
424,4,2:20.0,,J. Chealey misses 3-pt jump shot from 23 ft,112,86
425,4,2:17.0,Defensive rebound by T. Pinson,,112,86
426,4,2:08.0,T. Prince misses 2-pt layup from 3 ft,,112,86
427,4,2:05.0,,Defensive rebound by C. Martin,112,86
428,4,2:02.0,,Turnover by C. Martin (lost ball; steal by T. Prince),112,86
429,4,1:44.0,T. Pinson misses 3-pt jump shot from 25 ft,,112,86
430,4,1:41.0,,Defensive rebound by C. Martin,112,86
431,4,1:38.0,,C. Martin misses 2-pt jump shot from 22 ft,112,86
432,4,1:38.0,Defensive rebound by Team,,112,86
433,4,1:32.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by C. Chiozza),,115,86
434,4,1:19.0,,J. McDaniels misses 3-pt jump shot from 22 ft,115,86
435,4,1:15.0,Defensive rebound by R. Kurucs,,115,86
436,4,1:12.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,115,86
437,4,1:08.0,,Defensive rebound by P. Washington,115,86
438,4,0:57.0,,P. Washington misses 2-pt layup from 4 ft (block by T. Prince),115,86
439,4,0:57.0,,Offensive rebound by Team,115,86
440,4,0:52.0,,P. Washington misses 3-pt jump shot from 26 ft,115,86
441,4,0:49.0,Defensive rebound by R. Kurucs,,115,86
442,4,0:46.0,R. Kurucs misses 2-pt layup from 2 ft (block by C. Martin),,115,86
443,4,0:41.0,Offensive rebound by C. Chiozza,,115,86
444,4,0:38.0,C. Chiozza misses 3-pt jump shot from 24 ft,,115,86
445,4,0:34.0,,Defensive rebound by J. McDaniels,115,86
446,4,0:14.0,,P. Washington misses 2-pt jump shot from 12 ft,115,86
447,4,0:12.0,Defensive rebound by R. Kurucs,,115,86
