,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
377,4,11:33.0,,O. Anunoby misses 2-pt layup from 2 ft,83,90
378,4,11:29.0,Defensive rebound by G. Temple,,83,90
379,4,11:28.0,Turnover by G. Temple (bad pass),,83,90
380,4,11:17.0,,O. Anunoby misses 2-pt hook shot from 6 ft,83,90
381,4,11:13.0,Defensive rebound by D. Nwaba,,83,90
382,4,11:07.0,G. Temple makes 2-pt layup from 2 ft (assist by D. Jordan),,85,90
383,4,11:07.0,Shooting foul by S. Ibaka (drawn by G. Temple),,85,90
384,4,11:07.0,G. Temple misses free throw 1 of 1,,85,90
385,4,11:01.0,Offensive rebound by R. Kurucs,,85,90
386,4,11:00.0,Turnover by R. Kurucs (bad pass; steal by S. Ibaka),,85,90
387,4,10:41.0,,S. Ibaka makes 2-pt hook shot from 7 ft,85,92
388,4,10:21.0,R. Kurucs misses 2-pt layup from 7 ft (block by M. Gasol),,85,92
389,4,10:18.0,,Defensive rebound by S. Ibaka,85,92
390,4,10:13.0,,K. Lowry misses 3-pt jump shot from 25 ft,85,92
391,4,10:09.0,,Offensive rebound by S. Ibaka,85,92
392,4,10:05.0,,O. Anunoby misses 3-pt jump shot from 25 ft,85,92
393,4,10:02.0,Defensive rebound by R. Kurucs,,85,92
394,4,9:59.0,Turnover by G. Temple (bad pass),,85,92
395,4,9:59.0,T. Prince enters the game for R. Kurucs,,85,92
396,4,9:59.0,,N. Powell enters the game for O. Anunoby,85,92
397,4,9:51.0,,Shooting foul by D. Jordan (drawn by S. Ibaka),85,92
398,4,9:51.0,,S. Ibaka makes free throw 1 of 2,85,93
399,4,9:51.0,,S. Ibaka makes free throw 2 of 2,85,94
400,4,9:40.0,T. Prince misses 3-pt jump shot from 25 ft,,85,94
401,4,9:36.0,,Defensive rebound by N. Powell,85,94
402,4,9:21.0,,N. Powell makes 3-pt jump shot from 26 ft (assist by P. McCaw),85,97
403,4,9:04.0,T. Prince misses 2-pt layup from 3 ft,,85,97
404,4,9:00.0,,Defensive rebound by M. Gasol,85,97
405,4,8:58.0,,Turnover by K. Lowry (step out of bounds),85,97
406,4,8:58.0,Brooklyn full timeout,,85,97
407,4,8:58.0,S. Dinwiddie enters the game for T. Luwawu-Cabarrot,,85,97
408,4,8:58.0,J. Harris enters the game for D. Nwaba,,85,97
409,4,8:38.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,85,97
410,4,8:34.0,,Defensive rebound by N. Powell,85,97
411,4,8:32.0,,N. Powell makes 2-pt layup from 3 ft,85,99
412,4,8:32.0,,Shooting foul by T. Prince (drawn by N. Powell),85,99
413,4,8:32.0,,Toronto full timeout,85,99
414,4,8:32.0,,Instant Replay (Challenge: Ruling Stands),85,99
415,4,8:32.0,,N. Powell misses free throw 1 of 1,85,99
416,4,8:29.0,Defensive rebound by T. Prince,,85,99
417,4,8:14.0,D. Jordan makes 2-pt layup from 2 ft (assist by G. Temple),,87,99
418,4,7:56.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Lowry),87,101
419,4,7:48.0,G. Temple misses 3-pt jump shot from 25 ft,,87,101
420,4,7:44.0,Offensive rebound by T. Prince,,87,101
421,4,7:41.0,Shooting foul by M. Gasol (drawn by D. Jordan),,87,101
422,4,7:41.0,D. Jordan misses free throw 1 of 2,,87,101
423,4,7:41.0,Offensive rebound by Team,,87,101
424,4,7:41.0,,P. Siakam enters the game for P. McCaw,87,101
425,4,7:41.0,D. Jordan makes free throw 2 of 2,,88,101
426,4,7:28.0,,M. Gasol misses 3-pt jump shot from 25 ft,88,101
427,4,7:24.0,Defensive rebound by T. Prince,,88,101
428,4,7:18.0,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by T. Prince),,91,101
429,4,7:02.0,,P. Siakam misses 2-pt jump shot from 9 ft,91,101
430,4,7:00.0,Defensive rebound by D. Jordan,,91,101
431,4,6:56.0,G. Temple makes 2-pt layup from 2 ft,,93,101
432,4,6:47.0,,Toronto full timeout,93,101
433,4,6:35.0,,Offensive foul by N. Powell (drawn by T. Prince),93,101
434,4,6:35.0,,Turnover by N. Powell (offensive foul),93,101
435,4,6:20.0,Turnover by T. Prince (bad pass),,93,101
436,4,5:58.0,,P. Siakam misses 2-pt layup from 3 ft (block by T. Prince),93,101
437,4,5:55.0,,Offensive rebound by S. Ibaka,93,101
438,4,5:52.0,,K. Lowry misses 2-pt jump shot from 22 ft,93,101
439,4,5:50.0,Defensive rebound by S. Dinwiddie,,93,101
440,4,5:46.0,J. Harris misses 3-pt jump shot from 25 ft,,93,101
441,4,5:45.0,,Defensive rebound by Team,93,101
442,4,5:45.0,J. Allen enters the game for D. Jordan,,93,101
443,4,5:28.0,,N. Powell misses 3-pt jump shot from 25 ft,93,101
444,4,5:27.0,Defensive rebound by Team,,93,101
445,4,5:16.0,Personal foul by P. Siakam (drawn by G. Temple),,93,101
446,4,5:16.0,,P. McCaw enters the game for S. Ibaka,93,101
447,4,5:08.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,93,101
448,4,5:05.0,,Defensive rebound by K. Lowry,93,101
449,4,4:59.0,,Personal foul by J. Harris (drawn by K. Lowry),93,101
450,4,4:50.0,,P. McCaw misses 3-pt jump shot from 23 ft,93,101
451,4,4:46.0,Defensive rebound by T. Prince,,93,101
452,4,4:40.0,G. Temple misses 3-pt jump shot from 22 ft,,93,101
453,4,4:36.0,,Defensive rebound by M. Gasol,93,101
454,4,4:31.0,,K. Lowry makes 2-pt layup from 3 ft,93,103
455,4,4:24.0,Personal foul by N. Powell (drawn by J. Allen),,93,103
456,4,4:14.0,J. Harris misses 2-pt jump shot from 22 ft,,93,103
457,4,4:11.0,,Defensive rebound by P. Siakam,93,103
458,4,4:01.0,,Turnover by P. McCaw (traveling),93,103
459,4,3:47.0,G. Temple misses 3-pt jump shot from 22 ft,,93,103
460,4,3:43.0,,Defensive rebound by P. Siakam,93,103
461,4,3:39.0,,Shooting foul by T. Prince (drawn by P. Siakam),93,103
462,4,3:39.0,,P. Siakam makes free throw 1 of 2,93,104
463,4,3:39.0,Brooklyn full timeout,,93,104
464,4,3:39.0,,P. Siakam misses free throw 2 of 2,93,104
465,4,3:37.0,Defensive rebound by G. Temple,,93,104
466,4,3:25.0,J. Allen makes 2-pt jump shot from 9 ft (assist by J. Harris),,95,104
467,4,3:03.0,,M. Gasol misses 2-pt layup from 4 ft (block by J. Allen),95,104
468,4,2:58.0,,Offensive rebound by M. Gasol,95,104
469,4,2:58.0,,M. Gasol makes 2-pt layup from 1 ft,95,106
470,4,2:53.0,J. Harris misses 3-pt jump shot from 25 ft,,95,106
471,4,2:49.0,,Defensive rebound by P. Siakam,95,106
472,4,2:45.0,,P. Siakam makes 2-pt layup from 2 ft,95,108
473,4,2:34.0,Turnover by J. Allen (lost ball; steal by K. Lowry),,95,108
474,4,2:31.0,,N. Powell makes 2-pt dunk at rim (assist by K. Lowry),95,110
475,4,2:31.0,Brooklyn full timeout,,95,110
476,4,2:31.0,H. Ellenson enters the game for J. Allen,,95,110
477,4,2:31.0,R. Kurucs enters the game for S. Dinwiddie,,95,110
478,4,2:31.0,T. Luwawu-Cabarrot enters the game for J. Harris,,95,110
479,4,2:31.0,D. Musa enters the game for T. Prince,,95,110
480,4,2:31.0,T. Pinson enters the game for G. Temple,,95,110
481,4,2:19.0,T. Luwawu-Cabarrot makes 2-pt layup from 3 ft (assist by R. Kurucs),,97,110
482,4,2:06.0,,P. Siakam misses 2-pt jump shot from 18 ft,97,110
483,4,2:03.0,Defensive rebound by H. Ellenson,,97,110
484,4,1:59.0,Turnover by T. Luwawu-Cabarrot (lost ball; steal by P. Siakam),,97,110
485,4,1:53.0,,P. Siakam misses 2-pt layup from 2 ft,97,110
486,4,1:49.0,Defensive rebound by R. Kurucs,,97,110
487,4,1:46.0,D. Musa misses 2-pt layup from 2 ft,,97,110
488,4,1:45.0,H. Ellenson misses 2-pt layup from 3 ft,,97,110
489,4,1:45.0,,Defensive rebound by P. McCaw,97,110
490,4,1:45.0,Offensive rebound by H. Ellenson,,97,110
491,4,1:41.0,,P. McCaw misses 3-pt jump shot from 26 ft,97,110
492,4,1:39.0,Defensive rebound by T. Pinson,,97,110
493,4,1:25.0,T. Pinson misses 3-pt jump shot from 26 ft,,97,110
494,4,1:21.0,,Defensive rebound by N. Powell,97,110
495,4,1:08.0,,K. Lowry misses 2-pt layup from 2 ft,97,110
496,4,1:06.0,Defensive rebound by R. Kurucs,,97,110
497,4,1:05.0,T. Pinson makes 2-pt layup from 1 ft (assist by R. Kurucs),,99,110
498,4,1:05.0,Shooting foul by N. Powell (drawn by T. Pinson),,99,110
499,4,1:05.0,,C. Boucher enters the game for M. Gasol,99,110
500,4,1:05.0,,O. Brissett enters the game for K. Lowry,99,110
501,4,1:05.0,,T. Davis enters the game for P. McCaw,99,110
502,4,1:05.0,,M. Miller enters the game for N. Powell,99,110
503,4,1:05.0,,S. Ponds enters the game for P. Siakam,99,110
504,4,1:05.0,T. Pinson makes free throw 1 of 1,,100,110
505,4,0:50.0,,T. Davis misses 3-pt jump shot from 24 ft,100,110
506,4,0:48.0,Defensive rebound by Team,,100,110
507,4,0:37.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft,,102,110
508,4,0:23.0,,Offensive foul by O. Brissett (drawn by T. Luwawu-Cabarrot),102,110
509,4,0:23.0,,Turnover by O. Brissett (offensive foul),102,110
510,4,0:10.0,Turnover by T. Luwawu-Cabarrot (bad pass),,102,110
