,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
375,4,3:34.0,Detroit full timeout,,101,97
376,4,3:22.0,M. Morris misses 3-pt jump shot from 23 ft,,101,97
377,4,3:19.0,,Defensive rebound by M. Fultz,101,97
378,4,3:06.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by N. Vučević),101,100
379,4,2:48.0,C. Wood makes 2-pt jump shot from 12 ft (assist by R. Jackson),,103,100
380,4,2:27.0,,N. Vučević misses 2-pt hook shot from 7 ft,103,100
381,4,2:25.0,Defensive rebound by R. Jackson,,103,100
382,4,2:01.0,R. Jackson misses 2-pt layup from 1 ft,,103,100
383,4,1:58.0,Offensive rebound by C. Wood,,103,100
384,4,1:52.0,L. Galloway misses 3-pt jump shot from 25 ft,,103,100
385,4,1:51.0,,Defensive rebound by E. Fournier,103,100
386,4,1:41.0,,N. Vučević misses 3-pt jump shot from 25 ft,103,100
387,4,1:39.0,,Offensive rebound by A. Gordon,103,100
388,4,1:38.0,,T. Ross misses 3-pt jump shot from 26 ft,103,100
389,4,1:35.0,Defensive rebound by T. Snell,,103,100
390,4,1:13.0,R. Jackson misses 3-pt jump shot from 27 ft,,103,100
391,4,1:10.0,,Defensive rebound by A. Gordon,103,100
392,4,1:03.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by M. Fultz),103,103
393,4,1:03.0,Detroit full timeout,,103,103
394,4,1:03.0,D. Rose enters the game for M. Morris,,103,103
395,4,1:03.0,,M. Carter-Williams enters the game for T. Ross,103,103
396,4,0:55.0,Personal foul by M. Carter-Williams (drawn by C. Wood),,103,103
397,4,0:50.0,D. Rose misses 2-pt jump shot from 11 ft,,103,103
398,4,0:46.0,,Defensive rebound by N. Vučević,103,103
399,4,0:43.0,,Orlando full timeout,103,103
400,4,0:43.0,B. Brown enters the game for R. Jackson,,103,103
401,4,0:43.0,T. Maker enters the game for D. Rose,,103,103
402,4,0:43.0,,T. Ross enters the game for M. Carter-Williams,103,103
403,4,0:36.0,,Shooting foul by T. Maker (drawn by M. Fultz),103,103
404,4,0:36.0,,M. Fultz makes free throw 1 of 2,103,104
405,4,0:36.0,R. Jackson enters the game for B. Brown,,103,104
406,4,0:36.0,,M. Carter-Williams enters the game for T. Ross,103,104
407,4,0:36.0,,M. Fultz makes free throw 2 of 2,103,105
408,4,0:29.0,T. Maker misses 2-pt dunk at rim,,103,105
409,4,0:28.0,Offensive rebound by C. Wood,,103,105
410,4,0:28.0,C. Wood makes 2-pt dunk at rim,,105,105
411,4,0:20.0,,Orlando full timeout,105,105
412,4,0:20.0,B. Brown enters the game for R. Jackson,,105,105
413,4,0:20.0,,T. Ross enters the game for M. Carter-Williams,105,105
414,4,0:07.0,,N. Vučević makes 3-pt jump shot from 27 ft (assist by E. Fournier),105,108
415,4,0:05.0,Detroit full timeout,,105,108
416,4,0:05.0,R. Jackson enters the game for B. Brown,,105,108
417,4,0:05.0,M. Morris enters the game for T. Maker,,105,108
418,4,0:05.0,,M. Carter-Williams enters the game for T. Ross,105,108
419,4,0:05.0,,J. Ennis enters the game for N. Vučević,105,108
420,4,0:02.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by R. Jackson),,108,108
421,1OT,4:43.0,T. Maker misses 2-pt jump shot from 5 ft (block by T. Ross),,108,108
422,1OT,4:41.0,,Defensive rebound by M. Fultz,108,108
423,1OT,4:31.0,,T. Ross misses 3-pt jump shot from 22 ft,108,108
424,1OT,4:29.0,Defensive rebound by C. Wood,,108,108
425,1OT,4:22.0,Turnover by R. Jackson (bad pass; steal by T. Ross),,108,108
426,1OT,4:12.0,,M. Fultz misses 2-pt jump shot from 8 ft,108,108
427,1OT,4:12.0,Defensive rebound by Team,,108,108
428,1OT,4:00.0,R. Jackson misses 2-pt jump shot from 8 ft,,108,108
429,1OT,3:56.0,,Defensive rebound by M. Fultz,108,108
430,1OT,3:46.0,,E. Fournier makes 2-pt jump shot from 8 ft (assist by A. Gordon),108,110
431,1OT,3:19.0,L. Galloway misses 3-pt jump shot from 26 ft,,108,110
432,1OT,3:18.0,,Defensive rebound by N. Vučević,108,110
433,1OT,3:08.0,,N. Vučević misses 2-pt jump shot from 17 ft,108,110
434,1OT,3:07.0,Defensive rebound by C. Wood,,108,110
435,1OT,2:41.0,R. Jackson makes 2-pt jump shot from 17 ft,,110,110
436,1OT,2:22.0,,M. Fultz makes 2-pt jump shot from 10 ft (assist by N. Vučević),110,112
437,1OT,2:01.0,R. Jackson misses 2-pt jump shot from 6 ft,,110,112
438,1OT,1:59.0,,Defensive rebound by A. Gordon,110,112
439,1OT,1:44.0,,A. Gordon misses 2-pt jump shot from 14 ft,110,112
440,1OT,1:43.0,Defensive rebound by T. Snell,,110,112
441,1OT,1:43.0,Detroit full timeout,,110,112
442,1OT,1:43.0,M. Morris enters the game for R. Jackson,,110,112
443,1OT,1:43.0,D. Rose enters the game for T. Maker,,110,112
444,1OT,1:26.0,M. Morris misses 2-pt jump shot from 11 ft,,110,112
445,1OT,1:25.0,Offensive rebound by C. Wood,,110,112
446,1OT,1:25.0,C. Wood makes 2-pt dunk at rim,,112,112
447,1OT,1:17.0,,E. Fournier misses 3-pt jump shot from 25 ft,112,112
448,1OT,1:14.0,Defensive rebound by C. Wood,,112,112
449,1OT,0:56.0,D. Rose misses 2-pt jump shot from 15 ft,,112,112
450,1OT,0:54.0,,Defensive rebound by E. Fournier,112,112
451,1OT,0:40.0,,N. Vučević makes 2-pt layup from 1 ft (assist by E. Fournier),112,114
452,1OT,0:25.0,Turnover by D. Rose (bad pass; steal by N. Vučević),,112,114
453,1OT,0:16.0,,Personal take foul by L. Galloway (drawn by E. Fournier),112,114
454,1OT,0:13.0,,Personal take foul by T. Snell (drawn by E. Fournier),112,114
455,1OT,0:13.0,,E. Fournier misses free throw 1 of 2,112,114
456,1OT,0:13.0,,Offensive rebound by Team,112,114
457,1OT,0:13.0,,E. Fournier makes free throw 2 of 2,112,115
458,1OT,0:13.0,,M. Carter-Williams enters the game for T. Ross,112,115
459,1OT,0:13.0,Detroit full timeout,,112,115
460,1OT,0:13.0,R. Jackson enters the game for D. Rose,,112,115
461,1OT,0:10.0,L. Galloway misses 3-pt jump shot from 27 ft,,112,115
462,1OT,0:06.0,Offensive rebound by T. Snell,,112,115
463,1OT,0:03.0,Turnover by M. Morris (bad pass; steal by A. Gordon),,112,115
464,1OT,0:01.0,,Personal foul by R. Jackson (drawn by M. Fultz),112,115
465,1OT,0:01.0,,M. Fultz misses free throw 1 of 2,112,115
466,1OT,0:01.0,,Offensive rebound by Team,112,115
467,1OT,0:01.0,,M. Fultz makes free throw 2 of 2,112,116
468,1OT,0:00.0,L. Galloway misses 3-pt jump shot from 25 ft,,112,116
469,1OT,0:00.0,Offensive rebound by Team,,112,116
