,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
385,4,6:57.0,,J. Ennis makes 2-pt dunk from 1 ft (assist by B. Simmons),91,88
386,4,6:31.0,C. Sexton misses 2-pt layup from 1 ft,,91,88
387,4,6:29.0,,Defensive rebound by M. Scott,91,88
388,4,6:24.0,,Turnover by J. Ennis (bad pass; steal by L. Nance),91,88
389,4,6:20.0,C. Sexton misses 2-pt layup from 4 ft,,91,88
390,4,6:20.0,Offensive rebound by Team,,91,88
391,4,6:20.0,D. Garland enters the game for J. Clarkson,,91,88
392,4,6:13.0,D. Garland misses 2-pt layup from 3 ft,,91,88
393,4,6:11.0,,Defensive rebound by M. Scott,91,88
394,4,6:05.0,,Turnover by B. Simmons (bad pass; steal by D. Garland),91,88
395,4,6:01.0,D. Garland makes 2-pt jump shot from 10 ft,,93,88
396,4,5:37.0,,M. Scott misses 2-pt layup from 1 ft,93,88
397,4,5:35.0,,Offensive rebound by M. Scott,93,88
398,4,5:34.0,,M. Scott makes 2-pt layup from 1 ft,93,90
399,4,5:10.0,C. Sexton makes 2-pt layup from 3 ft,,95,90
400,4,5:00.0,,Philadelphia full timeout,95,90
401,4,5:00.0,C. Osman enters the game for L. Nance,,95,90
402,4,5:00.0,T. Thompson enters the game for K. Porter,,95,90
403,4,5:00.0,,J. Embiid enters the game for J. Ennis,95,90
404,4,5:00.0,,J. Richardson enters the game for M. Scott,95,90
405,4,4:50.0,,J. Embiid makes 2-pt layup from 3 ft,95,92
406,4,4:39.0,Personal foul by T. Harris (drawn by K. Love),,95,92
407,4,4:21.0,D. Garland misses 2-pt jump shot from 14 ft,,95,92
408,4,4:18.0,,Defensive rebound by J. Embiid,95,92
409,4,4:15.0,,Turnover by B. Simmons (bad pass; steal by D. Garland),95,92
410,4,3:54.0,T. Thompson misses 2-pt layup from 2 ft (block by J. Embiid),,95,92
411,4,3:53.0,Offensive rebound by Team,,95,92
412,4,3:53.0,Cleveland full timeout,,95,92
413,4,3:50.0,K. Love misses 3-pt jump shot from 27 ft,,95,92
414,4,3:47.0,Offensive rebound by T. Thompson,,95,92
415,4,3:34.0,C. Sexton makes 2-pt jump shot from 12 ft,,97,92
416,4,3:08.0,,T. Harris misses 3-pt jump shot from 26 ft,97,92
417,4,3:05.0,Defensive rebound by T. Thompson,,97,92
418,4,2:46.0,Personal foul by T. Harris (drawn by K. Love),,97,92
419,4,2:35.0,T. Thompson misses 3-pt jump shot from 31 ft,,97,92
420,4,2:32.0,,Defensive rebound by J. Embiid,97,92
421,4,2:28.0,,F. Korkmaz misses 3-pt jump shot from 27 ft,97,92
422,4,2:24.0,,Offensive rebound by J. Embiid,97,92
423,4,2:22.0,,J. Richardson misses 3-pt jump shot from 26 ft,97,92
424,4,2:22.0,,Offensive rebound by T. Harris,97,92
425,4,2:17.0,,T. Harris makes 2-pt layup from 1 ft,97,94
426,4,1:53.0,Turnover by C. Sexton (lost ball; steal by J. Embiid),,97,94
427,4,1:42.0,,T. Harris makes 2-pt jump shot from 16 ft (assist by J. Richardson),97,96
428,4,1:36.0,Cleveland full timeout,,97,96
429,4,1:36.0,J. Clarkson enters the game for D. Garland,,97,96
430,4,1:20.0,K. Love misses 2-pt hook shot from 4 ft,,97,96
431,4,1:16.0,,Defensive rebound by B. Simmons,97,96
432,4,1:11.0,,J. Richardson misses 3-pt jump shot from 24 ft,97,96
433,4,1:11.0,Defensive rebound by T. Thompson,,97,96
434,4,0:47.0,Turnover by Team (shot clock),,97,96
435,4,0:30.0,,J. Embiid misses 2-pt hook shot from 1 ft,97,96
436,4,0:24.0,,Offensive rebound by Team,97,96
437,4,0:21.0,,Philadelphia full timeout,97,96
438,4,0:21.0,L. Nance enters the game for K. Love,,97,96
439,4,0:13.0,,J. Embiid makes 2-pt dunk from 2 ft (assist by T. Harris),97,98
440,4,0:13.0,Cleveland full timeout,,97,98
441,4,0:13.0,K. Love enters the game for L. Nance,,97,98
442,4,0:13.0,,J. Ennis enters the game for F. Korkmaz,97,98
443,4,0:03.0,K. Love misses 3-pt jump shot from 28 ft,,97,98
444,4,0:01.0,Offensive rebound by T. Thompson,,97,98
