,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
380,4,4:34.0,,Defensive rebound by D. Ayton,108,104
381,4,4:21.0,,D. Ayton makes 2-pt layup from 1 ft (assist by R. Rubio),108,106
382,4,4:06.0,D. DeRozan misses 2-pt jump shot from 5 ft,,108,106
383,4,4:03.0,,Defensive rebound by D. Ayton,108,106
384,4,3:55.0,,Shooting foul by D. Murray (drawn by D. Ayton),108,106
385,4,3:55.0,,D. Ayton makes free throw 1 of 2,108,107
386,4,3:55.0,M. Belinelli enters the game for D. Murray,,108,107
387,4,3:55.0,,D. Ayton makes free throw 2 of 2,108,108
388,4,3:44.0,D. DeRozan makes 2-pt layup from 4 ft,,110,108
389,4,3:44.0,Shooting foul by K. Oubre (drawn by D. DeRozan),,110,108
390,4,3:44.0,D. DeRozan makes free throw 1 of 1,,111,108
391,4,3:32.0,,D. Booker makes 2-pt jump shot from 11 ft,111,110
392,4,3:10.0,D. DeRozan misses 2-pt jump shot from 5 ft,,111,110
393,4,3:09.0,,Defensive rebound by K. Oubre,111,110
394,4,2:55.0,,R. Rubio makes 2-pt jump shot from 10 ft,111,112
395,4,2:55.0,,Shooting foul by D. DeRozan (drawn by R. Rubio),111,112
396,4,2:55.0,,Phoenix full timeout,111,112
397,4,2:55.0,,R. Rubio makes free throw 1 of 1,111,113
398,4,2:33.0,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,114,113
399,4,2:06.0,,K. Oubre misses 3-pt jump shot from 26 ft,114,113
400,4,2:04.0,Defensive rebound by L. Aldridge,,114,113
401,4,1:45.0,D. White makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,117,113
402,4,1:30.0,,Shooting foul by M. Belinelli (drawn by D. Ayton),117,113
403,4,1:30.0,,D. Ayton makes free throw 1 of 2,117,114
404,4,1:30.0,,D. Ayton makes free throw 2 of 2,117,115
405,4,1:18.0,B. Forbes misses 3-pt jump shot from 25 ft,,117,115
406,4,1:15.0,,Defensive rebound by D. Booker,117,115
407,4,1:02.0,,D. Ayton misses 2-pt jump shot from 12 ft,117,115
408,4,1:01.0,Defensive rebound by D. DeRozan,,117,115
409,4,0:43.0,Shooting foul by D. Ayton (drawn by L. Aldridge),,117,115
410,4,0:43.0,L. Aldridge makes free throw 1 of 2,,118,115
411,4,0:43.0,,D. Šarić enters the game for M. Bridges,118,115
412,4,0:43.0,L. Aldridge makes free throw 2 of 2,,119,115
413,4,0:43.0,,Phoenix full timeout,119,115
414,4,0:43.0,,M. Bridges enters the game for D. Šarić,119,115
415,4,0:38.0,,Offensive foul by K. Oubre (drawn by L. Aldridge),119,115
416,4,0:38.0,,Turnover by K. Oubre (offensive foul),119,115
417,4,0:38.0,,J. Carter enters the game for K. Oubre,119,115
418,4,0:18.0,D. DeRozan misses 2-pt jump shot from 10 ft,,119,115
419,4,0:16.0,,Defensive rebound by R. Rubio,119,115
420,4,0:12.0,,D. Booker makes 2-pt layup from 2 ft,119,117
421,4,0:12.0,San Antonio full timeout,,119,117
422,4,0:06.0,Turnover by B. Forbes (bad pass; steal by R. Rubio),,119,117
423,4,0:06.0,,Personal foul by M. Belinelli (drawn by R. Rubio),119,117
424,4,0:06.0,San Antonio full timeout,,119,117
425,4,0:06.0,Instant Replay (Challenge: Ruling Stands),,119,117
426,4,0:06.0,,R. Rubio misses free throw 1 of 2,119,117
427,4,0:06.0,,Offensive rebound by Team,119,117
428,4,0:06.0,J. Poeltl enters the game for M. Belinelli,,119,117
429,4,0:06.0,,D. Šarić enters the game for J. Carter,119,117
430,4,0:06.0,,R. Rubio makes free throw 2 of 2,119,118
431,4,0:05.0,Personal take foul by D. Ayton (drawn by L. Aldridge),,119,118
432,4,0:05.0,L. Aldridge misses free throw 1 of 2,,119,118
433,4,0:05.0,Offensive rebound by Team,,119,118
434,4,0:05.0,L. Aldridge makes free throw 2 of 2,,120,118
435,4,0:05.0,,Phoenix full timeout,120,118
436,4,0:05.0,D. Murray enters the game for B. Forbes,,120,118
437,4,0:05.0,L. Walker enters the game for J. Poeltl,,120,118
438,4,0:05.0,,J. Carter enters the game for D. Šarić,120,118
439,4,0:02.0,,D. Booker misses 3-pt jump shot from 33 ft,120,118
440,4,0:02.0,,Offensive rebound by Team,120,118
