,QUARTER,TIME_REMAINING,DALLAS_ACTION,SACRAMENTO_ACTION,DALLAS_SCORE,SACRAMENTO_SCORE
383,4,6:35.0,J. Jackson makes 2-pt jump shot from 4 ft (assist by L. Dončić),,119,103
384,4,6:20.0,,B. Hield misses 3-pt jump shot from 27 ft,119,103
385,4,6:17.0,Defensive rebound by L. Dončić,,119,103
386,4,6:06.0,J. Jackson misses 3-pt jump shot from 23 ft,,119,103
387,4,6:03.0,,Defensive rebound by M. Bagley,119,103
388,4,5:58.0,,B. Hield makes 2-pt layup from 2 ft (assist by D. Fox),119,105
389,4,5:33.0,S. Curry misses 3-pt jump shot from 25 ft,,119,105
390,4,5:30.0,,Defensive rebound by H. Barnes,119,105
391,4,5:24.0,,Turnover by B. Hield (bad pass; steal by M. Kleber),119,105
392,4,5:07.0,L. Dončić misses 2-pt jump shot from 7 ft,,119,105
393,4,5:04.0,,Defensive rebound by H. Barnes,119,105
394,4,4:59.0,,B. Hield misses 3-pt jump shot from 25 ft,119,105
395,4,4:57.0,Defensive rebound by Team,,119,105
396,4,4:57.0,T. Hardaway enters the game for S. Curry,,119,105
397,4,4:32.0,M. Kleber misses 3-pt jump shot from 25 ft,,119,105
398,4,4:29.0,,Defensive rebound by B. Hield,119,105
399,4,4:24.0,,D. Fox makes 2-pt jump shot from 10 ft,119,107
400,4,4:07.0,T. Hardaway misses 3-pt jump shot from 25 ft,,119,107
401,4,4:03.0,,Defensive rebound by D. Fox,119,107
402,4,3:59.0,,B. Hield makes 2-pt layup from 3 ft,119,109
403,4,3:59.0,Dallas full timeout,,119,109
404,4,3:59.0,D. Powell enters the game for J. Jackson,,119,109
405,4,3:59.0,,C. Joseph enters the game for B. Hield,119,109
406,4,3:44.0,T. Hardaway misses 2-pt jump shot from 18 ft,,119,109
407,4,3:40.0,Offensive rebound by D. Powell,,119,109
408,4,3:29.0,T. Hardaway makes 2-pt jump shot from 18 ft (assist by L. Dončić),,121,109
409,4,3:27.0,,Sacramento full timeout,121,109
410,4,3:27.0,,B. Hield enters the game for C. Joseph,121,109
411,4,3:20.0,,M. Bagley makes 2-pt dunk from 1 ft (assist by D. Fox),121,111
412,4,3:03.0,L. Dončić makes 2-pt jump shot from 9 ft,,123,111
413,4,2:48.0,,D. Fox makes 2-pt jump shot from 18 ft,123,113
414,4,2:25.0,D. Finney-Smith misses 3-pt jump shot from 27 ft,,123,113
415,4,2:21.0,,Defensive rebound by M. Bagley,123,113
416,4,2:18.0,,Shooting foul by D. Finney-Smith (drawn by H. Barnes),123,113
417,4,2:18.0,,H. Barnes makes free throw 1 of 2,123,114
418,4,2:18.0,,H. Barnes makes free throw 2 of 2,123,115
419,4,2:08.0,Personal foul by M. Bagley (drawn by L. Dončić),,123,115
420,4,1:54.0,Shooting foul by B. Hield (drawn by D. Finney-Smith),,123,115
421,4,1:54.0,,Sacramento full timeout,123,115
422,4,1:54.0,D. Finney-Smith misses free throw 1 of 2,,123,115
423,4,1:54.0,Offensive rebound by Team,,123,115
424,4,1:54.0,D. Finney-Smith makes free throw 2 of 2,,124,115
425,4,1:41.0,,B. Hield misses 3-pt jump shot from 25 ft,124,115
426,4,1:38.0,,Offensive rebound by M. Bagley,124,115
427,4,1:34.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by H. Barnes),124,118
428,4,1:09.0,T. Hardaway misses 3-pt jump shot from 23 ft,,124,118
429,4,1:07.0,Offensive rebound by D. Powell,,124,118
430,4,0:52.0,L. Dončić misses 2-pt jump shot from 18 ft,,124,118
431,4,0:47.0,,Defensive rebound by D. Fox,124,118
432,4,0:39.0,,Personal foul by T. Hardaway (drawn by D. Fox),124,118
433,4,0:34.0,,B. Hield misses 3-pt jump shot from 26 ft,124,118
434,4,0:31.0,,Offensive rebound by H. Barnes,124,118
435,4,0:30.0,,H. Barnes misses 2-pt layup from 2 ft,124,118
436,4,0:30.0,,Offensive rebound by N. Bjelica,124,118
437,4,0:29.0,,N. Bjelica misses 2-pt layup from 1 ft,124,118
438,4,0:29.0,Defensive rebound by D. Powell,,124,118
439,4,0:29.0,Dallas full timeout,,124,118
440,4,0:29.0,S. Curry enters the game for D. Powell,,124,118
441,4,0:27.0,Personal foul by N. Bjelica (drawn by S. Curry),,124,118
442,4,0:27.0,,Sacramento full timeout,124,118
443,4,0:27.0,,Instant Replay (Challenge: Ruling Stands),124,118
444,4,0:27.0,S. Curry misses free throw 1 of 2,,124,118
445,4,0:27.0,Offensive rebound by Team,,124,118
446,4,0:27.0,S. Curry makes free throw 2 of 2,,125,118
447,4,0:19.0,,D. Fox makes 2-pt jump shot from 11 ft,125,120
448,4,0:18.0,Personal take foul by D. Fox (drawn by L. Dončić),,125,120
449,4,0:18.0,L. Dončić makes free throw 1 of 2,,126,120
450,4,0:18.0,L. Dončić misses free throw 2 of 2,,126,120
451,4,0:16.0,,Defensive rebound by N. Bjelica,126,120
452,4,0:10.0,,H. Barnes makes 3-pt jump shot from 24 ft (assist by D. Fox),126,123
453,4,0:08.0,Personal take foul by B. Hield (drawn by S. Curry),,126,123
454,4,0:08.0,S. Curry makes free throw 1 of 2,,127,123
455,4,0:08.0,S. Curry misses free throw 2 of 2,,127,123
456,4,0:07.0,,Defensive rebound by N. Bjelica,127,123
457,4,0:03.0,,D. Fox misses 3-pt jump shot from 26 ft,127,123
458,4,0:03.0,Defensive rebound by D. Finney-Smith,,127,123
