,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
385,4,5:04.0,,D. DeRozan misses 2-pt jump shot from 8 ft,94,89
386,4,5:04.0,Defensive rebound by D. Booker,,94,89
387,4,4:51.0,K. Oubre misses 3-pt jump shot from 25 ft,,94,89
388,4,4:47.0,,Defensive rebound by L. Aldridge,94,89
389,4,4:39.0,,L. Aldridge misses 3-pt jump shot from 26 ft,94,89
390,4,4:36.0,Defensive rebound by M. Bridges,,94,89
391,4,4:25.0,D. Booker misses 3-pt jump shot from 25 ft,,94,89
392,4,4:20.0,,Defensive rebound by B. Forbes,94,89
393,4,4:18.0,,Personal foul by D. Booker (drawn by D. DeRozan),94,89
394,4,4:18.0,Phoenix full timeout,,94,89
395,4,4:18.0,Instant Replay (Challenge: Ruling Stands),,94,89
396,4,4:18.0,,D. DeRozan makes free throw 1 of 2,94,90
397,4,4:18.0,,D. DeRozan makes free throw 2 of 2,94,91
398,4,4:07.0,R. Rubio misses 2-pt jump shot from 10 ft,,94,91
399,4,4:03.0,Offensive rebound by D. Ayton,,94,91
400,4,3:57.0,D. Booker misses 2-pt layup from 5 ft (block by D. White),,94,91
401,4,3:53.0,,Defensive rebound by D. White,94,91
402,4,3:52.0,,Personal foul by D. Booker (drawn by D. White),94,91
403,4,3:52.0,,D. White makes free throw 1 of 2,94,92
404,4,3:52.0,,D. White makes free throw 2 of 2,94,93
405,4,3:34.0,M. Bridges misses 2-pt jump shot from 5 ft,,94,93
406,4,3:31.0,,Defensive rebound by D. DeRozan,94,93
407,4,3:28.0,,Turnover by B. Forbes (traveling),94,93
408,4,3:28.0,Phoenix full timeout,,94,93
409,4,3:08.0,D. Booker makes 2-pt jump shot from 13 ft,,96,93
410,4,2:50.0,,Shooting foul by D. Ayton (drawn by D. DeRozan),96,93
411,4,2:50.0,,D. DeRozan makes free throw 1 of 2,96,94
412,4,2:50.0,,D. DeRozan makes free throw 2 of 2,96,95
413,4,2:36.0,K. Oubre misses 3-pt jump shot from 26 ft,,96,95
414,4,2:33.0,,Defensive rebound by D. DeRozan,96,95
415,4,2:25.0,,B. Forbes misses 3-pt jump shot from 23 ft,96,95
416,4,2:19.0,Defensive rebound by K. Oubre,,96,95
417,4,2:15.0,K. Oubre makes 2-pt layup from 1 ft,,98,95
418,4,1:59.0,,B. Forbes misses 3-pt jump shot from 26 ft,98,95
419,4,1:59.0,Defensive rebound by D. Ayton,,98,95
420,4,1:38.0,M. Bridges misses 2-pt layup from 6 ft (block by L. Aldridge),,98,95
421,4,1:35.0,,Defensive rebound by D. White,98,95
422,4,1:31.0,,Shooting foul by D. Booker (drawn by L. Aldridge),98,95
423,4,1:31.0,D. Šarić enters the game for D. Booker,,98,95
424,4,1:31.0,,L. Aldridge misses free throw 1 of 2,98,95
425,4,1:31.0,,Offensive rebound by Team,98,95
426,4,1:31.0,,L. Aldridge makes free throw 2 of 2,98,96
427,4,1:05.0,M. Bridges misses 3-pt jump shot from 24 ft,,98,96
428,4,1:04.0,Offensive rebound by D. Šarić,,98,96
429,4,1:04.0,D. Šarić makes 2-pt layup from 3 ft,,100,96
430,4,0:56.0,,L. Aldridge misses 2-pt jump shot from 19 ft,100,96
431,4,0:56.0,Defensive rebound by D. Ayton,,100,96
432,4,0:50.0,Turnover by D. Ayton (lost ball; steal by P. Mills),,100,96
433,4,0:43.0,,P. Mills misses 2-pt layup from 3 ft,100,96
434,4,0:41.0,Defensive rebound by D. Ayton,,100,96
435,4,0:35.0,K. Oubre misses 3-pt jump shot from 25 ft,,100,96
436,4,0:31.0,,Defensive rebound by D. White,100,96
437,4,0:27.0,,P. Mills misses 3-pt jump shot from 27 ft,100,96
438,4,0:23.0,Defensive rebound by Team,,100,96
439,4,0:23.0,Phoenix full timeout,,100,96
440,4,0:23.0,,D. Murray enters the game for B. Forbes,100,96
441,4,0:23.0,,L. Walker enters the game for P. Mills,100,96
442,4,0:19.0,Personal foul by L. Walker (drawn by M. Bridges),,100,96
443,4,0:19.0,M. Bridges makes free throw 1 of 2,,101,96
444,4,0:19.0,M. Bridges makes free throw 2 of 2,,102,96
445,4,0:19.0,,San Antonio full timeout,102,96
446,4,0:19.0,E. Okobo enters the game for D. Šarić,,102,96
447,4,0:19.0,,B. Forbes enters the game for D. Murray,102,96
448,4,0:19.0,,P. Mills enters the game for L. Walker,102,96
449,4,0:19.0,,Personal take foul by R. Rubio (drawn by P. Mills),102,96
450,4,0:19.0,,P. Mills makes free throw 1 of 1,102,97
451,4,0:10.0,,P. Mills misses 3-pt jump shot from 26 ft,102,97
452,4,0:08.0,Defensive rebound by M. Bridges,,102,97
453,4,0:08.0,Personal take foul by L. Aldridge (drawn by M. Bridges),,102,97
454,4,0:08.0,M. Bridges makes free throw 1 of 2,,103,97
455,4,0:08.0,M. Bridges misses free throw 2 of 2,,103,97
456,4,0:06.0,,Defensive rebound by L. Aldridge,103,97
457,4,0:03.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by D. White),103,99
458,4,0:03.0,Phoenix full timeout,,103,99
