,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
384,4,1:06.0,A. Holiday makes 2-pt layup from 2 ft,,113,103
385,4,1:06.0,,Chicago full timeout,113,103
386,4,1:06.0,E. Sumner enters the game for D. McDermott,,113,103
387,4,1:06.0,,C. White enters the game for K. Dunn,113,103
388,4,1:06.0,,T. Young enters the game for D. Gafford,113,103
389,4,0:59.0,,Shooting foul by M. Turner (drawn by Z. LaVine),113,103
390,4,0:59.0,,Z. LaVine makes free throw 1 of 2,113,104
391,4,0:59.0,,K. Dunn enters the game for C. White,113,104
392,4,0:59.0,,Z. LaVine makes free throw 2 of 2,113,105
393,4,0:53.0,Personal foul by T. Satoranský (drawn by J. Holiday),,113,105
394,4,0:38.0,A. Holiday makes 3-pt jump shot from 27 ft (assist by J. Holiday),,116,105
395,4,0:29.0,,Z. LaVine misses 3-pt jump shot from 26 ft,116,105
396,4,0:26.0,,Offensive rebound by K. Dunn,116,105
397,4,0:25.0,,T. Satoranský misses 3-pt jump shot from 25 ft,116,105
398,4,0:22.0,Defensive rebound by T. Warren,,116,105
399,4,0:01.0,Turnover by Team (shot clock),,116,105
