,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PORTLAND_ACTION,WASHINGTON_SCORE,PORTLAND_SCORE
378,4,8:30.0,,D. Lillard enters the game for C. McCollum,87,104
379,4,8:17.0,,A. Simons misses 3-pt jump shot from 26 ft,87,104
380,4,8:15.0,Defensive rebound by G. Payton,,87,104
381,4,8:09.0,I. Bonga makes 2-pt jump shot from 4 ft (assist by R. Hachimura),,89,104
382,4,8:09.0,Shooting foul by C. Swanigan (drawn by I. Bonga),,89,104
383,4,8:09.0,,H. Whiteside enters the game for C. Swanigan,89,104
384,4,8:09.0,I. Bonga makes free throw 1 of 1,,90,104
385,4,7:53.0,,Personal foul by G. Payton (drawn by H. Whiteside),90,104
386,4,7:44.0,,A. Simons misses 2-pt jump shot from 6 ft,90,104
387,4,7:42.0,Defensive rebound by D. Bertāns,,90,104
388,4,7:38.0,D. Bertāns makes 3-pt jump shot from 28 ft,,93,104
389,4,7:37.0,,Portland full timeout,93,104
390,4,7:37.0,,C. Anthony enters the game for M. Hezonja,93,104
391,4,7:37.0,,T. Ariza enters the game for A. Simons,93,104
392,4,7:22.0,,G. Trent misses 2-pt layup from 2 ft (block by D. Bertāns),93,104
393,4,7:20.0,Defensive rebound by G. Payton,,93,104
394,4,7:11.0,G. Payton misses 3-pt jump shot from 23 ft,,93,104
395,4,7:08.0,,Defensive rebound by C. Anthony,93,104
396,4,7:02.0,,Personal foul by I. Bonga (drawn by D. Lillard),93,104
397,4,7:02.0,,Portland full timeout,93,104
398,4,6:53.0,,Personal foul by G. Payton (drawn by D. Lillard),93,104
399,4,6:53.0,,C. McCollum enters the game for G. Trent,93,104
400,4,6:53.0,,D. Lillard makes free throw 1 of 2,93,105
401,4,6:53.0,,D. Lillard makes free throw 2 of 2,93,106
402,4,6:38.0,R. Hachimura misses 2-pt layup from 1 ft (block by T. Ariza),,93,106
403,4,6:37.0,Offensive rebound by G. Payton,,93,106
404,4,6:37.0,G. Payton makes 2-pt layup from 1 ft,,95,106
405,4,6:21.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by C. McCollum),95,108
406,4,6:07.0,I. Bonga misses 2-pt layup from 3 ft (block by C. McCollum),,95,108
407,4,6:07.0,Offensive rebound by Team,,95,108
408,4,6:07.0,S. Napier enters the game for I. Bonga,,95,108
409,4,5:54.0,B. Beal misses 3-pt jump shot from 24 ft,,95,108
410,4,5:52.0,,Defensive rebound by C. Anthony,95,108
411,4,5:42.0,,Shooting foul by D. Bertāns (drawn by H. Whiteside),95,108
412,4,5:42.0,,H. Whiteside misses free throw 1 of 2,95,108
413,4,5:42.0,,Offensive rebound by Team,95,108
414,4,5:42.0,,Turnover by C. Anthony (lane violation),95,108
415,4,5:32.0,,Loose ball foul by C. Anthony (drawn by D. Bertāns),95,108
416,4,5:32.0,D. Bertāns misses free throw 1 of 2,,95,108
417,4,5:32.0,Offensive rebound by Team,,95,108
418,4,5:32.0,D. Bertāns makes free throw 2 of 2,,96,108
419,4,5:19.0,,D. Lillard makes 2-pt layup from 1 ft,96,110
420,4,5:19.0,Violation by Team (def goaltending),,96,110
421,4,5:19.0,Washington full timeout,,96,110
422,4,5:08.0,B. Beal misses 2-pt jump shot from 6 ft (block by T. Ariza),,96,110
423,4,5:05.0,,Defensive rebound by T. Ariza,96,110
424,4,4:59.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by D. Lillard),96,113
425,4,4:38.0,S. Napier misses 2-pt jump shot from 7 ft,,96,113
426,4,4:35.0,,Defensive rebound by T. Ariza,96,113
427,4,4:31.0,,Personal foul by S. Napier (drawn by T. Ariza),96,113
428,4,4:31.0,,T. Ariza makes free throw 1 of 2,96,114
429,4,4:31.0,,T. Ariza makes free throw 2 of 2,96,115
430,4,4:21.0,B. Beal misses 2-pt jump shot from 14 ft,,96,115
431,4,4:18.0,,Defensive rebound by H. Whiteside,96,115
432,4,4:04.0,,C. McCollum misses 3-pt jump shot from 26 ft,96,115
433,4,4:02.0,,Offensive rebound by H. Whiteside,96,115
434,4,4:02.0,,H. Whiteside makes 2-pt layup at rim,96,117
435,4,4:01.0,Washington full timeout,,96,117
436,4,4:01.0,I. Bonga enters the game for B. Beal,,96,117
437,4,4:01.0,T. Brown enters the game for D. Bertāns,,96,117
438,4,4:01.0,J. Robinson enters the game for R. Hachimura,,96,117
439,4,4:01.0,M. Wagner enters the game for S. Napier,,96,117
440,4,3:49.0,J. Robinson misses 2-pt jump shot from 15 ft,,96,117
441,4,3:48.0,Offensive rebound by J. Robinson,,96,117
442,4,3:45.0,G. Payton misses 3-pt jump shot from 25 ft,,96,117
443,4,3:42.0,,Defensive rebound by H. Whiteside,96,117
444,4,3:27.0,,T. Ariza misses 3-pt jump shot from 22 ft,96,117
445,4,3:25.0,,Offensive rebound by H. Whiteside,96,117
446,4,3:25.0,,H. Whiteside misses 2-pt layup from 2 ft,96,117
447,4,3:25.0,,Offensive rebound by D. Lillard,96,117
448,4,3:21.0,,C. Anthony misses 3-pt jump shot from 25 ft,96,117
449,4,3:21.0,,Offensive rebound by Team,96,117
450,4,3:21.0,Loose ball foul by M. Wagner (drawn by H. Whiteside),,96,117
451,4,3:21.0,,H. Whiteside makes free throw 1 of 2,96,118
452,4,3:21.0,,M. Hezonja enters the game for C. Anthony,96,118
453,4,3:21.0,,N. Little enters the game for T. Ariza,96,118
454,4,3:21.0,,A. Simons enters the game for D. Lillard,96,118
455,4,3:21.0,,G. Trent enters the game for C. McCollum,96,118
456,4,3:21.0,,H. Whiteside makes free throw 2 of 2,96,119
457,4,3:08.0,I. Bonga makes 2-pt hook shot from 5 ft (assist by G. Payton),,98,119
458,4,2:56.0,,Turnover by M. Hezonja (bad pass; steal by M. Wagner),98,119
459,4,2:50.0,Shooting foul by H. Whiteside (drawn by T. Brown),,98,119
460,4,2:50.0,T. Brown misses free throw 1 of 2,,98,119
461,4,2:50.0,Offensive rebound by Team,,98,119
462,4,2:50.0,,W. Gabriel enters the game for H. Whiteside,98,119
463,4,2:50.0,T. Brown misses free throw 2 of 2,,98,119
464,4,2:50.0,Offensive rebound by M. Wagner,,98,119
465,4,2:44.0,M. Wagner misses 2-pt layup from 1 ft (block by M. Hezonja),,98,119
466,4,2:42.0,,Defensive rebound by N. Little,98,119
467,4,2:40.0,,N. Little makes 2-pt dunk from 1 ft (assist by G. Trent),98,121
468,4,2:25.0,T. Brown makes 3-pt jump shot from 30 ft (assist by I. Bonga),,101,121
469,4,2:02.0,,Offensive foul by W. Gabriel (drawn by M. Wagner),101,121
470,4,2:02.0,,Turnover by W. Gabriel (offensive foul),101,121
471,4,1:47.0,T. Brown misses 3-pt jump shot from 23 ft,,101,121
472,4,1:44.0,,Defensive rebound by M. Hezonja,101,121
473,4,1:38.0,,N. Little misses 3-pt jump shot from 25 ft,101,121
474,4,1:34.0,Defensive rebound by G. Payton,,101,121
475,4,1:23.0,Shooting foul by N. Little (drawn by M. Wagner),,101,121
476,4,1:23.0,M. Wagner misses free throw 1 of 2,,101,121
477,4,1:23.0,Offensive rebound by Team,,101,121
478,4,1:23.0,M. Wagner makes free throw 2 of 2,,102,121
479,4,1:00.0,,N. Little makes 2-pt jump shot from 9 ft,102,123
480,4,0:52.0,Turnover by I. Bonga (bad pass; steal by A. Simons),,102,123
481,4,0:52.0,,Personal take foul by J. Robinson (drawn by A. Simons),102,123
482,4,0:52.0,,A. Simons makes free throw 1 of 2,102,124
483,4,0:52.0,,A. Simons makes free throw 2 of 2,102,125
484,4,0:40.0,M. Wagner makes 2-pt layup from 1 ft (assist by J. Robinson),,104,125
485,4,0:33.0,,A. Simons misses 3-pt jump shot from 28 ft,104,125
486,4,0:30.0,Defensive rebound by T. Brown,,104,125
487,4,0:15.0,G. Payton misses 3-pt jump shot from 26 ft,,104,125
488,4,0:13.0,,Defensive rebound by G. Trent,104,125
