,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
385,4,6:32.0,J. Jackson misses 3-pt jump shot from 28 ft,,86,98
386,4,6:29.0,,Defensive rebound by J. Murray,86,98
387,4,6:25.0,,Personal foul by D. Brooks (drawn by J. Murray),86,98
388,4,6:25.0,,J. Murray makes free throw 1 of 2,86,99
389,4,6:25.0,,J. Murray makes free throw 2 of 2,86,100
390,4,6:16.0,J. Jackson makes 2-pt layup from 1 ft (assist by J. Morant),,88,100
391,4,6:16.0,Shooting foul by J. Grant (drawn by J. Jackson),,88,100
392,4,6:16.0,J. Jackson makes free throw 1 of 1,,89,100
393,4,5:56.0,,J. Grant misses 2-pt layup from 5 ft,89,100
394,4,5:52.0,,Offensive rebound by W. Barton,89,100
395,4,5:52.0,,W. Barton makes 2-pt dunk at rim,89,102
396,4,5:48.0,J. Morant makes 2-pt layup from 3 ft,,91,102
397,4,5:48.0,Shooting foul by N. Jokić (drawn by J. Morant),,91,102
398,4,5:48.0,B. Clarke enters the game for J. Valančiūnas,,91,102
399,4,5:48.0,J. Morant makes free throw 1 of 1,,92,102
400,4,5:24.0,,J. Murray misses 2-pt jump shot from 19 ft,92,102
401,4,5:20.0,Defensive rebound by J. Morant,,92,102
402,4,5:15.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by J. Morant),,95,102
403,4,4:50.0,,N. Jokić makes 2-pt layup from 3 ft,95,104
404,4,4:36.0,J. Morant misses 2-pt jump shot from 15 ft,,95,104
405,4,4:33.0,,Defensive rebound by W. Barton,95,104
406,4,4:25.0,,J. Grant makes 2-pt layup from 3 ft (assist by N. Jokić),95,106
407,4,4:25.0,Violation by Team (def goaltending),,95,106
408,4,4:13.0,J. Jackson misses 3-pt jump shot from 25 ft,,95,106
409,4,4:09.0,,Defensive rebound by J. Murray,95,106
410,4,3:56.0,,Shooting foul by D. Brooks (drawn by J. Grant),95,106
411,4,3:56.0,,J. Grant makes free throw 1 of 2,95,107
412,4,3:56.0,D. Melton enters the game for J. Crowder,,95,107
413,4,3:56.0,,J. Grant makes free throw 2 of 2,95,108
414,4,3:45.0,B. Clarke makes 2-pt dunk at rim (assist by J. Morant),,97,108
415,4,3:29.0,,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),97,110
416,4,3:29.0,,Shooting foul by J. Jackson (drawn by W. Barton),97,110
417,4,3:29.0,,W. Barton makes free throw 1 of 1,97,111
418,4,3:20.0,Personal foul by G. Harris (drawn by J. Morant),,97,111
419,4,3:06.0,J. Morant makes 2-pt layup from 1 ft (assist by B. Clarke),,99,111
420,4,3:06.0,,Denver full timeout,99,111
421,4,2:44.0,,N. Jokić makes 2-pt layup from 2 ft (assist by J. Murray),99,113
422,4,2:37.0,Turnover by D. Brooks (bad pass; steal by G. Harris),,99,113
423,4,2:24.0,,J. Grant misses 3-pt jump shot from 26 ft,99,113
424,4,2:20.0,Defensive rebound by D. Melton,,99,113
425,4,2:19.0,Personal foul by N. Jokić (drawn by D. Melton),,99,113
426,4,2:00.0,D. Melton makes 2-pt jump shot from 11 ft (assist by B. Clarke),,101,113
427,4,1:42.0,,J. Grant makes 2-pt dunk from 2 ft (assist by N. Jokić),101,115
428,4,1:32.0,Personal foul by N. Jokić (drawn by J. Morant),,101,115
429,4,1:32.0,,M. Plumlee enters the game for N. Jokić,101,115
430,4,1:32.0,J. Morant misses free throw 1 of 2,,101,115
431,4,1:32.0,Offensive rebound by Team,,101,115
432,4,1:32.0,G. Allen enters the game for D. Brooks,,101,115
433,4,1:32.0,B. Caboclo enters the game for B. Clarke,,101,115
434,4,1:32.0,S. Hill enters the game for J. Jackson,,101,115
435,4,1:32.0,J. Morant makes free throw 2 of 2,,102,115
436,4,1:19.0,,Turnover by G. Harris (lost ball; steal by D. Melton),102,115
437,4,1:16.0,D. Melton makes 2-pt dunk at rim (assist by J. Morant),,104,115
438,4,1:14.0,,Turnover by M. Plumlee (traveling),104,115
439,4,1:14.0,Memphis full timeout,,104,115
440,4,1:12.0,S. Hill misses 3-pt jump shot from 26 ft,,104,115
441,4,1:09.0,,Defensive rebound by M. Plumlee,104,115
442,4,1:09.0,,Personal foul by G. Allen (drawn by M. Plumlee),104,115
443,4,1:09.0,,M. Plumlee makes free throw 1 of 2,104,116
444,4,1:09.0,T. Jones enters the game for J. Morant,,104,116
445,4,1:09.0,,M. Plumlee makes free throw 2 of 2,104,117
446,4,1:00.0,G. Allen misses 3-pt jump shot from 22 ft,,104,117
447,4,0:57.0,Offensive rebound by B. Caboclo,,104,117
448,4,0:54.0,G. Allen makes 3-pt jump shot from 23 ft (assist by S. Hill),,107,117
449,4,0:50.0,,Shooting foul by B. Caboclo (drawn by M. Plumlee),107,117
450,4,0:50.0,,M. Plumlee misses free throw 1 of 2,107,117
451,4,0:50.0,,Offensive rebound by Team,107,117
452,4,0:50.0,,M. Plumlee makes free throw 2 of 2,107,118
453,4,0:44.0,D. Melton makes 3-pt jump shot from 26 ft (assist by T. Jones),,110,118
454,4,0:38.0,,Personal take foul by D. Melton (drawn by M. Plumlee),110,118
455,4,0:38.0,,M. Plumlee misses free throw 1 of 2,110,118
456,4,0:38.0,,Offensive rebound by Team,110,118
457,4,0:38.0,,M. Plumlee misses free throw 2 of 2,110,118
458,4,0:37.0,Defensive rebound by D. Melton,,110,118
459,4,0:32.0,D. Melton misses 3-pt jump shot from 29 ft,,110,118
460,4,0:28.0,Offensive rebound by S. Hill,,110,118
461,4,0:26.0,Turnover by G. Allen (bad pass),,110,118
462,4,0:25.0,,Personal take foul by D. Melton (drawn by W. Barton),110,118
463,4,0:25.0,K. Anderson enters the game for D. Melton,,110,118
464,4,0:25.0,,W. Barton makes free throw 1 of 2,110,119
465,4,0:25.0,,W. Barton misses free throw 2 of 2,110,119
466,4,0:25.0,Defensive rebound by B. Caboclo,,110,119
467,4,0:19.0,B. Caboclo misses 3-pt jump shot from 25 ft,,110,119
468,4,0:15.0,,Defensive rebound by J. Grant,110,119
