,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DETROIT_ACTION,OKLAHOMA CITY_SCORE,DETROIT_SCORE
374,4,3:47.0,,S. Mykhailiuk misses 3-pt jump shot from 25 ft,102,103
375,4,3:45.0,Defensive rebound by D. Gallinari,,102,103
376,4,3:37.0,N. Noel makes 2-pt dunk from 4 ft (assist by C. Paul),,104,103
377,4,3:35.0,,Detroit full timeout,104,103
378,4,3:35.0,S. Adams enters the game for N. Noel,,104,103
379,4,3:35.0,,B. Knight enters the game for S. Mykhailiuk,104,103
380,4,3:19.0,,J. McRae misses 3-pt jump shot from 26 ft,104,103
381,4,3:16.0,Defensive rebound by S. Adams,,104,103
382,4,2:54.0,S. Gilgeous-Alexander makes 2-pt jump shot from 14 ft,,106,103
383,4,2:31.0,,C. Wood makes 2-pt dunk from 3 ft (assist by J. McRae),106,105
384,4,2:20.0,Personal foul by L. Galloway (drawn by S. Gilgeous-Alexander),,106,105
385,4,2:09.0,C. Paul misses 2-pt jump shot from 16 ft,,106,105
386,4,2:07.0,,Defensive rebound by B. Knight,106,105
387,4,1:53.0,,B. Knight makes 2-pt jump shot from 8 ft,106,107
388,4,1:32.0,D. Schröder makes 2-pt layup from 3 ft (assist by S. Gilgeous-Alexander),,108,107
389,4,1:18.0,,Personal foul by C. Paul (drawn by C. Wood),108,107
390,4,1:12.0,,T. Snell misses 2-pt layup from 2 ft (block by S. Adams),108,107
391,4,1:11.0,,Offensive rebound by L. Galloway,108,107
392,4,1:09.0,,Turnover by L. Galloway (bad pass; steal by S. Adams),108,107
393,4,1:03.0,Turnover by C. Paul (out of bounds lost ball),,108,107
394,4,1:03.0,Instant Replay (Request: Ruling Stands),,108,107
395,4,0:38.0,,J. McRae misses 2-pt jump shot from 8 ft,108,107
396,4,0:36.0,Defensive rebound by C. Paul,,108,107
397,4,0:21.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by C. Paul),,111,107
398,4,0:21.0,,Detroit full timeout,111,107
399,4,0:21.0,,S. Mykhailiuk enters the game for L. Galloway,111,107
400,4,0:13.0,,C. Wood misses 3-pt jump shot from 26 ft,111,107
401,4,0:11.0,Defensive rebound by C. Paul,,111,107
402,4,0:11.0,Personal take foul by J. McRae (drawn by C. Paul),,111,107
403,4,0:11.0,Personal take foul by S. Mykhailiuk (drawn by D. Schröder),,111,107
404,4,0:11.0,D. Schröder makes free throw 1 of 2,,112,107
405,4,0:11.0,D. Schröder makes free throw 2 of 2,,113,107
406,4,0:11.0,,Detroit full timeout,113,107
407,4,0:11.0,,L. Galloway enters the game for J. McRae,113,107
408,4,0:08.0,,Offensive foul by C. Wood (drawn by D. Schröder),113,107
409,4,0:08.0,,Turnover by C. Wood (offensive foul),113,107
410,4,0:06.0,Technical foul by D. Casey,,113,107
411,4,0:06.0,C. Paul makes technical free throw,,114,107
