,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
387,4,7:30.0,,Offensive rebound by E. Moore,83,97
388,4,7:26.0,,E. Moore makes 2-pt layup from 3 ft,83,99
389,4,7:22.0,Personal foul by F. Jackson (drawn by A. Simons),,83,99
390,4,7:16.0,C. Anthony makes 3-pt jump shot from 23 ft (assist by K. Bazemore),,86,99
391,4,7:00.0,,B. Ingram makes 2-pt dunk from 1 ft (assist by J. Holiday),86,101
392,4,6:39.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by A. Simons),,89,101
393,4,6:34.0,,New Orleans full timeout,89,101
394,4,6:21.0,,Shooting foul by C. Anthony (drawn by F. Jackson),89,101
395,4,6:21.0,,F. Jackson makes free throw 1 of 2,89,102
396,4,6:21.0,R. Hood enters the game for C. Anthony,,89,102
397,4,6:21.0,N. Little enters the game for A. Simons,,89,102
398,4,6:21.0,,F. Jackson makes free throw 2 of 2,89,103
399,4,6:21.0,,K. Williams enters the game for J. Holiday,89,103
400,4,6:07.0,N. Little misses 2-pt jump shot from 15 ft,,89,103
401,4,6:03.0,,Defensive rebound by K. Williams,89,103
402,4,5:52.0,,B. Ingram misses 2-pt layup from 2 ft,89,103
403,4,5:48.0,Defensive rebound by H. Whiteside,,89,103
404,4,5:43.0,R. Hood misses 2-pt jump shot from 9 ft,,89,103
405,4,5:42.0,,Defensive rebound by Team,89,103
406,4,5:22.0,,E. Moore misses 2-pt jump shot from 6 ft,89,103
407,4,5:20.0,Defensive rebound by H. Whiteside,,89,103
408,4,5:15.0,C. McCollum misses 3-pt jump shot from 26 ft,,89,103
409,4,5:15.0,,Defensive rebound by Team,89,103
410,4,5:15.0,Loose ball foul by H. Whiteside (drawn by N. Melli),,89,103
411,4,5:04.0,,Turnover by B. Ingram (lost ball; steal by C. McCollum),89,103
412,4,4:57.0,C. McCollum misses 2-pt layup from 2 ft,,89,103
413,4,4:52.0,Offensive rebound by C. McCollum,,89,103
414,4,4:52.0,C. McCollum makes 2-pt layup at rim,,91,103
415,4,4:51.0,,New Orleans full timeout,91,103
416,4,4:51.0,,J. Holiday enters the game for B. Ingram,91,103
417,4,4:51.0,,J. Redick enters the game for F. Jackson,91,103
418,4,4:36.0,,Turnover by K. Williams (bad pass),91,103
419,4,4:22.0,C. McCollum misses 3-pt jump shot from 26 ft,,91,103
420,4,4:19.0,,Defensive rebound by J. Redick,91,103
421,4,4:11.0,,E. Moore makes 2-pt dunk at rim (assist by J. Holiday),91,105
422,4,4:00.0,Turnover by K. Bazemore (bad pass; steal by K. Williams),,91,105
423,4,4:00.0,,Personal foul by H. Whiteside (drawn by K. Williams),91,105
424,4,4:00.0,,K. Williams misses free throw 1 of 2,91,105
425,4,4:00.0,,Offensive rebound by Team,91,105
426,4,4:00.0,A. Simons enters the game for N. Little,,91,105
427,4,4:00.0,,K. Williams makes free throw 2 of 2,91,106
428,4,3:50.0,A. Simons misses 2-pt layup from 2 ft,,91,106
429,4,3:49.0,Offensive rebound by H. Whiteside,,91,106
430,4,3:47.0,H. Whiteside makes 2-pt layup from 2 ft,,93,106
431,4,3:37.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by J. Holiday),93,109
432,4,3:17.0,Turnover by H. Whiteside (traveling),,93,109
433,4,3:17.0,,B. Ingram enters the game for E. Moore,93,109
434,4,3:06.0,,J. Holiday misses 3-pt jump shot from 26 ft,93,109
435,4,3:00.0,Defensive rebound by H. Whiteside,,93,109
436,4,2:51.0,K. Bazemore misses 2-pt layup from 2 ft,,93,109
437,4,2:45.0,Offensive rebound by H. Whiteside,,93,109
438,4,2:45.0,H. Whiteside makes 2-pt dunk at rim,,95,109
439,4,2:31.0,,J. Holiday makes 2-pt jump shot from 17 ft,95,111
440,4,2:20.0,A. Simons makes 3-pt jump shot from 25 ft (assist by C. McCollum),,98,111
441,4,2:09.0,,B. Ingram makes 2-pt layup from 3 ft (assist by J. Holiday),98,113
442,4,2:09.0,Portland full timeout,,98,113
443,4,2:09.0,M. Hezonja enters the game for K. Bazemore,,98,113
444,4,2:09.0,S. Labissière enters the game for R. Hood,,98,113
445,4,2:09.0,N. Little enters the game for C. McCollum,,98,113
446,4,2:09.0,G. Trent enters the game for H. Whiteside,,98,113
447,4,1:49.0,S. Labissière misses 2-pt jump shot from 11 ft,,98,113
448,4,1:46.0,,Defensive rebound by J. Redick,98,113
449,4,1:37.0,,B. Ingram misses 3-pt jump shot from 22 ft,98,113
450,4,1:33.0,,Offensive rebound by N. Melli,98,113
451,4,1:30.0,,J. Redick makes 2-pt layup from 1 ft (assist by N. Melli),98,115
452,4,1:21.0,A. Simons misses 2-pt jump shot from 10 ft,,98,115
453,4,1:19.0,Offensive rebound by N. Little,,98,115
454,4,1:18.0,G. Trent makes 3-pt jump shot from 25 ft (assist by N. Little),,101,115
455,4,1:04.0,,N. Melli misses 3-pt jump shot from 25 ft,101,115
456,4,1:00.0,Defensive rebound by A. Simons,,101,115
457,4,0:54.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by A. Simons),,104,115
458,4,0:31.0,,N. Melli misses 3-pt jump shot from 26 ft,104,115
459,4,0:28.0,Defensive rebound by S. Labissière,,104,115
460,4,0:16.0,Turnover by G. Trent (bad pass; steal by N. Melli),,104,115
