,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
390,4,11:48.0,Personal foul by A. Pasečņiks (drawn by F. Ntilikina),,86,78
391,4,11:35.0,B. Portis misses 2-pt jump shot from 8 ft,,86,78
392,4,11:33.0,,Defensive rebound by I. Bonga,86,78
393,4,11:23.0,,I. Smith makes 2-pt layup from 6 ft,86,80
394,4,11:03.0,R. Barrett misses 2-pt layup from 7 ft,,86,80
395,4,11:00.0,,Defensive rebound by A. Pasečņiks,86,80
396,4,10:58.0,,I. Bonga makes 2-pt layup from 6 ft,86,82
397,4,10:58.0,Violation by Team (def goaltending),,86,82
398,4,10:42.0,Turnover by B. Portis (traveling),,86,82
399,4,10:42.0,J. Randle enters the game for K. Knox,,86,82
400,4,10:25.0,,J. McRae makes 3-pt jump shot from 27 ft (assist by I. Smith),86,85
401,4,10:22.0,New York full timeout,,86,85
402,4,10:22.0,A. Trier enters the game for R. Barrett,,86,85
403,4,10:05.0,F. Ntilikina makes 3-pt jump shot from 24 ft (assist by D. Dotson),,89,85
404,4,9:43.0,,I. Smith misses 3-pt jump shot from 27 ft,89,85
405,4,9:40.0,Defensive rebound by A. Trier,,89,85
406,4,9:31.0,A. Trier misses 3-pt jump shot from 27 ft,,89,85
407,4,9:28.0,Offensive rebound by B. Portis,,89,85
408,4,9:25.0,A. Trier misses 3-pt jump shot from 28 ft,,89,85
409,4,9:21.0,,Defensive rebound by I. Smith,89,85
410,4,9:13.0,,J. McRae makes 3-pt jump shot from 26 ft,89,88
411,4,8:55.0,Turnover by J. Randle (lost ball; steal by I. Smith),,89,88
412,4,8:51.0,,J. McRae makes 2-pt dunk from 3 ft (assist by I. Smith),89,90
413,4,8:30.0,Shooting foul by I. Smith (drawn by F. Ntilikina),,89,90
414,4,8:30.0,F. Ntilikina makes free throw 1 of 2,,90,90
415,4,8:30.0,,G. Payton enters the game for J. McRae,90,90
416,4,8:30.0,F. Ntilikina makes free throw 2 of 2,,91,90
417,4,8:19.0,,T. Brown makes 2-pt jump shot from 17 ft,91,92
418,4,7:56.0,J. Randle makes 2-pt jump shot from 18 ft,,93,92
419,4,7:51.0,,Personal foul by F. Ntilikina (drawn by I. Smith),93,92
420,4,7:44.0,,Turnover by I. Smith (bad pass; steal by F. Ntilikina),93,92
421,4,7:27.0,Turnover by A. Trier (bad pass; steal by I. Bonga),,93,92
422,4,7:06.0,,A. Pasečņiks misses 2-pt hook shot from 5 ft,93,92
423,4,7:03.0,Defensive rebound by F. Ntilikina,,93,92
424,4,6:54.0,J. Randle misses 2-pt jump shot from 16 ft,,93,92
425,4,6:49.0,,Defensive rebound by T. Brown,93,92
426,4,6:40.0,,Washington full timeout,93,92
427,4,6:40.0,E. Payton enters the game for F. Ntilikina,,93,92
428,4,6:40.0,M. Robinson enters the game for B. Portis,,93,92
429,4,6:40.0,,I. Mahinmi enters the game for I. Bonga,93,92
430,4,6:40.0,,I. Thomas enters the game for A. Pasečņiks,93,92
431,4,6:33.0,,T. Brown misses 2-pt jump shot from 14 ft,93,92
432,4,6:30.0,Defensive rebound by D. Dotson,,93,92
433,4,6:20.0,Turnover by E. Payton (bad pass; steal by I. Mahinmi),,93,92
434,4,6:07.0,,I. Thomas misses 2-pt layup from 6 ft,93,92
435,4,6:04.0,Defensive rebound by M. Robinson,,93,92
436,4,5:48.0,J. Randle misses 2-pt jump shot from 17 ft,,93,92
437,4,5:45.0,Offensive rebound by J. Randle,,93,92
438,4,5:42.0,J. Randle misses 2-pt jump shot from 10 ft,,93,92
439,4,5:37.0,Offensive rebound by J. Randle,,93,92
440,4,5:37.0,J. Randle makes 2-pt layup at rim,,95,92
441,4,5:25.0,,T. Brown misses 2-pt jump shot from 17 ft,95,92
442,4,5:23.0,Defensive rebound by J. Randle,,95,92
443,4,5:16.0,D. Dotson misses 3-pt jump shot from 27 ft,,95,92
444,4,5:11.0,,Defensive rebound by G. Payton,95,92
445,4,5:06.0,,G. Payton misses 3-pt jump shot from 25 ft,95,92
446,4,5:01.0,Defensive rebound by D. Dotson,,95,92
447,4,4:50.0,J. Randle misses 3-pt jump shot from 25 ft,,95,92
448,4,4:47.0,,Defensive rebound by I. Mahinmi,95,92
449,4,4:33.0,,G. Payton misses 2-pt layup from 12 ft (block by M. Robinson),95,92
450,4,4:28.0,Defensive rebound by M. Robinson,,95,92
451,4,4:24.0,E. Payton misses 2-pt layup from 3 ft (block by I. Mahinmi),,95,92
452,4,4:21.0,Offensive rebound by E. Payton,,95,92
453,4,4:18.0,D. Dotson misses 2-pt jump shot from 16 ft,,95,92
454,4,4:18.0,,Defensive rebound by I. Mahinmi,95,92
455,4,3:56.0,,T. Brown misses 3-pt jump shot from 26 ft,95,92
456,4,3:53.0,Defensive rebound by E. Payton,,95,92
457,4,3:32.0,J. Randle makes 2-pt jump shot from 4 ft,,97,92
458,4,3:32.0,,Washington full timeout,97,92
459,4,3:32.0,R. Barrett enters the game for D. Dotson,,97,92
460,4,3:32.0,M. Morris enters the game for A. Trier,,97,92
461,4,3:32.0,,J. McRae enters the game for I. Smith,97,92
462,4,3:12.0,,I. Thomas misses 2-pt jump shot from 12 ft (block by M. Robinson),97,92
463,4,3:10.0,,Offensive rebound by I. Thomas,97,92
464,4,3:08.0,,Turnover by Team (shot clock),97,92
465,4,2:46.0,M. Morris misses 2-pt jump shot from 19 ft,,97,92
466,4,2:43.0,,Defensive rebound by T. Brown,97,92
467,4,2:28.0,,J. McRae makes 2-pt layup from 3 ft,97,94
468,4,2:14.0,R. Barrett makes 3-pt jump shot from 25 ft (assist by M. Morris),,100,94
469,4,1:54.0,,I. Thomas misses 2-pt jump shot from 7 ft,100,94
470,4,1:54.0,,Offensive rebound by I. Mahinmi,100,94
471,4,1:54.0,,I. Mahinmi misses 2-pt layup from 1 ft,100,94
472,4,1:54.0,,Offensive rebound by Team,100,94
473,4,1:52.0,,I. Thomas misses 2-pt jump shot from 17 ft,100,94
474,4,1:47.0,Defensive rebound by J. Randle,,100,94
475,4,1:28.0,E. Payton misses 3-pt jump shot from 27 ft,,100,94
476,4,1:24.0,,Defensive rebound by G. Payton,100,94
477,4,1:16.0,,T. Brown misses 3-pt jump shot from 28 ft,100,94
478,4,1:13.0,Defensive rebound by M. Morris,,100,94
479,4,0:54.0,J. Randle misses 2-pt jump shot from 20 ft,,100,94
480,4,0:51.0,Offensive rebound by M. Robinson,,100,94
481,4,0:51.0,Shooting foul by T. Brown (drawn by M. Robinson),,100,94
482,4,0:51.0,M. Robinson misses free throw 1 of 2,,100,94
483,4,0:51.0,Offensive rebound by Team,,100,94
484,4,0:51.0,M. Robinson misses free throw 2 of 2,,100,94
485,4,0:49.0,,Defensive rebound by I. Mahinmi,100,94
486,4,0:42.0,,I. Thomas misses 2-pt jump shot from 7 ft,100,94
487,4,0:41.0,Defensive rebound by M. Robinson,,100,94
488,4,0:32.0,New York full timeout,,100,94
489,4,0:30.0,Personal foul by I. Mahinmi (drawn by M. Morris),,100,94
490,4,0:30.0,M. Morris makes free throw 1 of 2,,101,94
491,4,0:30.0,M. Morris makes free throw 2 of 2,,102,94
492,4,0:30.0,,Washington full timeout,102,94
493,4,0:28.0,,J. McRae makes 3-pt jump shot from 23 ft (assist by T. Brown),102,97
494,4,0:26.0,Personal foul by I. Thomas (drawn by J. Randle),,102,97
495,4,0:26.0,J. Randle makes free throw 1 of 2,,103,97
496,4,0:26.0,J. Randle makes free throw 2 of 2,,104,97
497,4,0:17.0,,J. McRae makes 3-pt jump shot from 28 ft,104,100
498,4,0:15.0,Personal foul by T. Brown (drawn by M. Morris),,104,100
499,4,0:15.0,M. Morris makes free throw 1 of 2,,105,100
500,4,0:15.0,M. Morris makes free throw 2 of 2,,106,100
501,4,0:15.0,,Washington full timeout,106,100
502,4,0:12.0,,Turnover by T. Brown (bad pass; steal by M. Robinson),106,100
503,4,0:11.0,Personal take foul by I. Mahinmi (drawn by M. Robinson),,106,100
504,4,0:11.0,M. Robinson misses free throw 1 of 2,,106,100
505,4,0:11.0,Offensive rebound by Team,,106,100
506,4,0:11.0,M. Robinson makes free throw 2 of 2,,107,100
507,4,0:04.0,,I. Mahinmi misses 3-pt jump shot from 26 ft,107,100
508,4,0:01.0,Defensive rebound by M. Robinson,,107,100
