,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
390,4,5:44.0,,Shooting foul by I. Shumpert (drawn by F. Ntilikina),91,84
391,4,5:44.0,,F. Ntilikina makes free throw 1 of 1,91,85
392,4,5:28.0,J. Harris misses 3-pt jump shot from 24 ft,,91,85
393,4,5:27.0,,Defensive rebound by Team,91,85
394,4,5:27.0,G. Temple enters the game for I. Shumpert,,91,85
395,4,5:27.0,,M. Robinson enters the game for T. Gibson,91,85
396,4,5:13.0,,Shooting foul by T. Prince (drawn by M. Robinson),91,85
397,4,5:13.0,,M. Robinson makes free throw 1 of 2,91,86
398,4,5:13.0,,M. Robinson makes free throw 2 of 2,91,87
399,4,4:57.0,S. Dinwiddie misses 2-pt jump shot from 8 ft,,91,87
400,4,4:56.0,Offensive rebound by J. Allen,,91,87
401,4,4:55.0,J. Allen misses 2-pt layup from 1 ft (block by M. Robinson),,91,87
402,4,4:54.0,Offensive rebound by Team,,91,87
403,4,4:54.0,,New York full timeout,91,87
404,4,4:54.0,,Instant Replay (Challenge: Ruling Stands),91,87
405,4,4:38.0,S. Dinwiddie makes 2-pt layup from 1 ft,,93,87
406,4,4:24.0,,Personal foul by S. Dinwiddie (drawn by M. Morris),93,87
407,4,4:24.0,,M. Morris misses free throw 1 of 2,93,87
408,4,4:24.0,,Offensive rebound by Team,93,87
409,4,4:24.0,,M. Morris makes free throw 2 of 2,93,88
410,4,4:12.0,Personal foul by M. Robinson (drawn by S. Dinwiddie),,93,88
411,4,4:12.0,Technical foul by M. Robinson,,93,88
412,4,4:12.0,S. Dinwiddie makes technical free throw,,94,88
413,4,4:12.0,,T. Gibson enters the game for M. Robinson,94,88
414,4,4:12.0,S. Dinwiddie misses free throw 1 of 2,,94,88
415,4,4:12.0,Offensive rebound by Team,,94,88
416,4,4:12.0,S. Dinwiddie makes free throw 2 of 2,,95,88
417,4,3:55.0,,J. Randle misses 2-pt hook shot from 7 ft,95,88
418,4,3:53.0,Defensive rebound by T. Prince,,95,88
419,4,3:31.0,S. Dinwiddie misses 2-pt layup from 1 ft,,95,88
420,4,3:30.0,,Defensive rebound by T. Gibson,95,88
421,4,3:20.0,,New York full timeout,95,88
422,4,3:11.0,,W. Ellington misses 3-pt jump shot from 27 ft,95,88
423,4,3:09.0,Defensive rebound by Team,,95,88
424,4,3:09.0,Brooklyn full timeout,,95,88
425,4,2:55.0,Shooting foul by T. Gibson (drawn by J. Allen),,95,88
426,4,2:55.0,J. Allen makes free throw 1 of 2,,96,88
427,4,2:55.0,J. Allen misses free throw 2 of 2,,96,88
428,4,2:53.0,,Defensive rebound by M. Morris,96,88
429,4,2:36.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by W. Ellington),96,91
430,4,2:09.0,S. Dinwiddie misses 2-pt jump shot from 9 ft,,96,91
431,4,2:08.0,Offensive rebound by Team,,96,91
432,4,2:08.0,Turnover by Team (shot clock),,96,91
433,4,1:54.0,,M. Morris makes 3-pt jump shot from 26 ft,96,94
434,4,1:32.0,S. Dinwiddie makes 2-pt layup from 3 ft,,98,94
435,4,1:21.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),98,97
436,4,1:03.0,J. Harris makes 2-pt layup at rim,,100,97
437,4,0:44.0,,F. Ntilikina misses 3-pt jump shot from 23 ft,100,97
438,4,0:43.0,Defensive rebound by Team,,100,97
439,4,0:43.0,,Loose ball foul by T. Gibson (drawn by J. Allen),100,97
440,4,0:43.0,J. Allen makes free throw 1 of 2,,101,97
441,4,0:43.0,J. Allen misses free throw 2 of 2,,101,97
442,4,0:42.0,,Defensive rebound by T. Gibson,101,97
443,4,0:42.0,,New York full timeout,101,97
444,4,0:26.0,,M. Morris misses 2-pt layup from 4 ft,101,97
445,4,0:25.0,Defensive rebound by S. Dinwiddie,,101,97
446,4,0:18.0,Turnover by J. Harris (lost ball; steal by T. Gibson),,101,97
447,4,0:11.0,,J. Randle makes 2-pt dunk from 2 ft,101,99
448,4,0:06.0,Personal take foul by F. Ntilikina (drawn by J. Harris),,101,99
449,4,0:06.0,J. Harris makes free throw 1 of 2,,102,99
450,4,0:06.0,J. Harris makes free throw 2 of 2,,103,99
451,4,0:06.0,,New York full timeout,103,99
452,4,0:06.0,I. Shumpert enters the game for J. Allen,,103,99
453,4,0:03.0,,W. Ellington misses 3-pt jump shot from 25 ft,103,99
454,4,0:01.0,,Offensive rebound by J. Randle,103,99
455,4,0:00.0,,J. Randle makes 2-pt layup from 1 ft,103,101
456,4,0:00.0,Brooklyn full timeout,,103,101
