,QUARTER,TIME_REMAINING,INDIANA_ACTION,OKLAHOMA CITY_ACTION,INDIANA_SCORE,OKLAHOMA CITY_SCORE
376,4,2:32.0,M. Turner makes 3-pt jump shot from 25 ft (assist by T. Warren),,98,96
377,4,2:14.0,,Turnover by S. Gilgeous-Alexander (lost ball; steal by M. Brogdon),98,96
378,4,2:12.0,Shooting foul by D. Gallinari (drawn by M. Brogdon),,98,96
379,4,2:12.0,M. Brogdon misses free throw 1 of 2,,98,96
380,4,2:12.0,Offensive rebound by Team,,98,96
381,4,2:12.0,M. Brogdon makes free throw 2 of 2,,99,96
382,4,1:58.0,,T. Ferguson misses 3-pt jump shot from 25 ft,99,96
383,4,1:57.0,Defensive rebound by Team,,99,96
384,4,1:57.0,Instant Replay (Request: Ruling Stands),,99,96
385,4,1:42.0,M. Brogdon misses 3-pt jump shot from 28 ft (block by S. Adams),,99,96
386,4,1:42.0,Offensive rebound by Team,,99,96
387,4,1:31.0,T. Warren misses 2-pt layup from 4 ft,,99,96
388,4,1:31.0,Offensive rebound by T. Warren,,99,96
389,4,1:31.0,Personal foul by C. Paul (drawn by T. Warren),,99,96
390,4,1:31.0,T. Warren makes free throw 1 of 2,,100,96
391,4,1:31.0,,D. Schröder enters the game for T. Ferguson,100,96
392,4,1:31.0,T. Warren makes free throw 2 of 2,,101,96
393,4,1:25.0,,C. Paul misses 2-pt jump shot from 11 ft,101,96
394,4,1:25.0,,Offensive rebound by Team,101,96
395,4,1:25.0,Loose ball foul by T. Warren (drawn by S. Adams),,101,96
396,4,1:25.0,,S. Adams makes free throw 1 of 2,101,97
397,4,1:25.0,,T. Ferguson enters the game for D. Schröder,101,97
398,4,1:25.0,,S. Adams makes free throw 2 of 2,101,98
399,4,1:02.0,J. Lamb makes 2-pt jump shot from 14 ft,,103,98
400,4,0:53.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 7 ft (assist by C. Paul),103,100
401,4,0:35.0,M. Brogdon misses 2-pt layup from 2 ft,,103,100
402,4,0:33.0,,Defensive rebound by D. Gallinari,103,100
403,4,0:16.0,,T. Ferguson misses 3-pt jump shot from 24 ft,103,100
404,4,0:13.0,Defensive rebound by T. Warren,,103,100
405,4,0:13.0,Personal take foul by C. Paul (drawn by T. Warren),,103,100
406,4,0:13.0,T. Warren makes free throw 1 of 2,,104,100
407,4,0:13.0,T. Warren makes free throw 2 of 2,,105,100
408,4,0:13.0,,Oklahoma City full timeout,105,100
409,4,0:12.0,,Turnover by T. Ferguson (bad pass; steal by J. Holiday),105,100
410,4,0:09.0,J. Holiday makes 2-pt dunk from 1 ft,,107,100
411,4,0:06.0,,C. Paul misses 3-pt jump shot from 30 ft,107,100
412,4,0:02.0,Defensive rebound by M. Brogdon,,107,100
