,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
379,4,10:53.0,,C. Boucher makes 2-pt layup from 3 ft (assist by T. Davis),87,98
380,4,10:39.0,G. Mathews makes 3-pt jump shot from 23 ft,,90,98
381,4,10:32.0,,Shooting foul by G. Mathews (drawn by K. Lowry),90,98
382,4,10:32.0,,K. Lowry makes free throw 1 of 2,90,99
383,4,10:32.0,,K. Lowry makes free throw 2 of 2,90,100
384,4,10:13.0,I. Smith makes 2-pt layup from 2 ft,,92,100
385,4,9:57.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by K. Lowry),92,102
386,4,9:47.0,T. Brown makes 2-pt layup from 2 ft (assist by I. Smith),,94,102
387,4,9:25.0,,C. Boucher misses 3-pt jump shot from 26 ft,94,102
388,4,9:22.0,Defensive rebound by D. Bertāns,,94,102
389,4,9:12.0,D. Bertāns misses 3-pt jump shot from 25 ft,,94,102
390,4,9:09.0,,Defensive rebound by C. Boucher,94,102
391,4,8:56.0,,Toronto full timeout,94,102
392,4,8:54.0,Violation by Team (kicked ball),,94,102
393,4,8:40.0,,R. Hollis-Jefferson misses 2-pt jump shot from 19 ft,94,102
394,4,8:36.0,Defensive rebound by T. Brown,,94,102
395,4,8:24.0,Personal foul by T. Davis (drawn by D. Bertāns),,94,102
396,4,8:24.0,B. Beal enters the game for G. Mathews,,94,102
397,4,8:24.0,,S. Ibaka enters the game for C. Boucher,94,102
398,4,8:24.0,,F. VanVleet enters the game for T. Davis,94,102
399,4,8:10.0,T. Brown misses 2-pt layup from 2 ft,,94,102
400,4,8:06.0,,Defensive rebound by S. Ibaka,94,102
401,4,8:03.0,,Shooting foul by A. Schofield (drawn by R. Hollis-Jefferson),94,102
402,4,8:03.0,,R. Hollis-Jefferson makes free throw 1 of 2,94,103
403,4,8:03.0,,P. McCaw enters the game for M. Miller,94,103
404,4,8:03.0,,R. Hollis-Jefferson makes free throw 2 of 2,94,104
405,4,7:40.0,B. Beal makes 2-pt jump shot from 10 ft,,96,104
406,4,7:14.0,,S. Ibaka misses 2-pt hook shot from 7 ft,96,104
407,4,7:11.0,Defensive rebound by B. Beal,,96,104
408,4,7:06.0,B. Beal makes 3-pt jump shot from 25 ft,,99,104
409,4,6:58.0,,Toronto full timeout,99,104
410,4,6:58.0,,O. Anunoby enters the game for R. Hollis-Jefferson,99,104
411,4,6:45.0,,Turnover by O. Anunoby (traveling),99,104
412,4,6:33.0,A. Schofield makes 3-pt jump shot from 25 ft (assist by B. Beal),,102,104
413,4,6:10.0,,O. Anunoby makes 2-pt layup from 4 ft (assist by F. VanVleet),102,106
414,4,5:51.0,T. Brown makes 2-pt dunk from 1 ft (assist by B. Beal),,104,106
415,4,5:31.0,,Away from play foul by T. Brown (drawn by F. VanVleet),104,106
416,4,5:31.0,,F. VanVleet makes free throw 1 of 1,104,107
417,4,5:31.0,I. Thomas enters the game for T. Brown,,104,107
418,4,5:26.0,,F. VanVleet misses 2-pt layup from 1 ft,104,107
419,4,5:23.0,Defensive rebound by D. Bertāns,,104,107
420,4,5:21.0,I. Smith makes 3-pt jump shot from 25 ft (assist by D. Bertāns),,107,107
421,4,5:01.0,,K. Lowry misses 3-pt jump shot from 26 ft,107,107
422,4,4:54.0,,Offensive rebound by O. Anunoby,107,107
423,4,4:54.0,,O. Anunoby makes 2-pt layup at rim,107,109
424,4,4:42.0,I. Thomas misses 2-pt layup from 2 ft,,107,109
425,4,4:37.0,,Defensive rebound by F. VanVleet,107,109
426,4,4:33.0,,Turnover by P. McCaw (traveling),107,109
427,4,4:21.0,A. Schofield misses 3-pt jump shot from 24 ft,,107,109
428,4,4:17.0,,Defensive rebound by O. Anunoby,107,109
429,4,4:03.0,,Personal foul by D. Bertāns (drawn by F. VanVleet),107,109
430,4,4:03.0,,F. VanVleet misses free throw 1 of 2,107,109
431,4,4:03.0,,Offensive rebound by Team,107,109
432,4,4:03.0,Washington full timeout,,107,109
433,4,4:03.0,,F. VanVleet misses free throw 2 of 2,107,109
434,4,4:03.0,Defensive rebound by Team,,107,109
435,4,4:03.0,,Loose ball foul by S. Ibaka (drawn by A. Schofield),107,109
436,4,3:43.0,I. Smith makes 2-pt jump shot from 7 ft (assist by I. Thomas),,109,109
437,4,3:24.0,,Turnover by K. Lowry (lost ball; steal by I. Thomas),109,109
438,4,3:21.0,D. Bertāns misses 3-pt jump shot from 25 ft,,109,109
439,4,3:16.0,,Defensive rebound by O. Anunoby,109,109
440,4,3:02.0,,P. McCaw makes 3-pt jump shot from 26 ft (assist by S. Ibaka),109,112
441,4,2:45.0,Shooting foul by K. Lowry (drawn by A. Schofield),,109,112
442,4,2:45.0,A. Schofield misses free throw 1 of 2,,109,112
443,4,2:45.0,Offensive rebound by Team,,109,112
444,4,2:45.0,A. Schofield makes free throw 2 of 2,,110,112
445,4,2:26.0,,O. Anunoby misses 3-pt jump shot from 23 ft,110,112
446,4,2:24.0,,Offensive rebound by O. Anunoby,110,112
447,4,2:24.0,,Shooting foul by I. Thomas (drawn by O. Anunoby),110,112
448,4,2:24.0,,O. Anunoby makes free throw 1 of 2,110,113
449,4,2:24.0,,O. Anunoby misses free throw 2 of 2,110,113
450,4,2:21.0,Defensive rebound by D. Bertāns,,110,113
451,4,2:09.0,B. Beal misses 3-pt jump shot from 25 ft,,110,113
452,4,2:05.0,,Defensive rebound by K. Lowry,110,113
453,4,2:00.0,,K. Lowry makes 3-pt jump shot from 25 ft,110,116
454,4,1:51.0,D. Bertāns misses 3-pt jump shot from 25 ft,,110,116
455,4,1:47.0,,Defensive rebound by F. VanVleet,110,116
456,4,1:34.0,,F. VanVleet misses 2-pt layup from 2 ft,110,116
457,4,1:31.0,Defensive rebound by I. Thomas,,110,116
458,4,1:29.0,Personal foul by K. Lowry (drawn by I. Smith),,110,116
459,4,1:29.0,I. Smith makes free throw 1 of 2,,111,116
460,4,1:29.0,I. Smith makes free throw 2 of 2,,112,116
461,4,1:11.0,,Personal foul by I. Thomas (drawn by K. Lowry),112,116
462,4,1:11.0,,K. Lowry makes free throw 1 of 2,112,117
463,4,1:11.0,,K. Lowry makes free throw 2 of 2,112,118
464,4,1:04.0,Personal foul by O. Anunoby (drawn by I. Thomas),,112,118
465,4,1:04.0,I. Thomas misses free throw 1 of 2,,112,118
466,4,1:04.0,Offensive rebound by Team,,112,118
467,4,1:04.0,I. Thomas makes free throw 2 of 2,,113,118
468,4,0:40.0,,Turnover by P. McCaw (bad pass; steal by A. Schofield),113,118
469,4,0:34.0,D. Bertāns misses 3-pt jump shot from 24 ft,,113,118
470,4,0:31.0,,Defensive rebound by K. Lowry,113,118
471,4,0:24.0,,Turnover by K. Lowry (out of bounds lost ball),113,118
472,4,0:24.0,Washington full timeout,,113,118
473,4,0:21.0,B. Beal makes 3-pt jump shot from 23 ft (assist by D. Bertāns),,116,118
474,4,0:09.0,,Personal take foul by A. Schofield (drawn by F. VanVleet),116,118
475,4,0:09.0,T. Brown enters the game for A. Schofield,,116,118
476,4,0:09.0,,F. VanVleet makes free throw 1 of 2,116,119
477,4,0:09.0,I. Mahinmi enters the game for D. Bertāns,,116,119
478,4,0:09.0,,F. VanVleet makes free throw 2 of 2,116,120
479,4,0:09.0,Washington full timeout,,116,120
480,4,0:09.0,D. Bertāns enters the game for I. Mahinmi,,116,120
481,4,0:05.0,B. Beal misses 3-pt jump shot from 25 ft,,116,120
482,4,0:01.0,Offensive rebound by T. Brown,,116,120
483,4,0:01.0,T. Brown makes 2-pt jump shot from 20 ft,,118,120
484,4,0:00.0,,Personal take foul by B. Beal (drawn by F. VanVleet),118,120
485,4,0:00.0,,F. VanVleet makes free throw 1 of 2,118,121
486,4,0:00.0,,F. VanVleet makes free throw 2 of 2,118,122
