,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
384,4,5:48.0,H. Barnes misses 3-pt jump shot from 23 ft,,91,104
385,4,5:45.0,,Defensive rebound by J. Crowder,91,104
386,4,5:38.0,,D. Brooks misses 2-pt jump shot from 7 ft,91,104
387,4,5:34.0,Defensive rebound by T. Ariza,,91,104
388,4,5:23.0,D. Fox makes 3-pt jump shot from 25 ft (assist by H. Barnes),,94,104
389,4,4:57.0,,J. Morant makes 2-pt jump shot from 13 ft,94,106
390,4,4:54.0,Sacramento full timeout,,94,106
391,4,4:54.0,Instant Replay (Challenge: Ruling Stands),,94,106
392,4,4:41.0,T. Ariza misses 3-pt jump shot from 26 ft,,94,106
393,4,4:40.0,,Defensive rebound by Team,94,106
394,4,4:30.0,,Shooting foul by R. Holmes (drawn by J. Jackson),94,106
395,4,4:30.0,,J. Jackson makes free throw 1 of 2,94,107
396,4,4:30.0,,J. Jackson makes free throw 2 of 2,94,108
397,4,4:23.0,Shooting foul by D. Brooks (drawn by D. Fox),,94,108
398,4,4:23.0,D. Fox misses free throw 1 of 2,,94,108
399,4,4:23.0,Offensive rebound by Team,,94,108
400,4,4:23.0,M. Bagley enters the game for R. Holmes,,94,108
401,4,4:23.0,D. Fox misses free throw 2 of 2,,94,108
402,4,4:20.0,,Defensive rebound by J. Crowder,94,108
403,4,4:08.0,,J. Morant misses 2-pt layup from 1 ft,94,108
404,4,4:05.0,Defensive rebound by M. Bagley,,94,108
405,4,3:56.0,M. Bagley misses 2-pt jump shot from 1 ft (block by J. Morant),,94,108
406,4,3:56.0,Offensive rebound by H. Barnes,,94,108
407,4,3:56.0,Shooting foul by J. Crowder (drawn by H. Barnes),,94,108
408,4,3:56.0,H. Barnes makes free throw 1 of 2,,95,108
409,4,3:56.0,H. Barnes makes free throw 2 of 2,,96,108
410,4,3:32.0,,S. Hill misses 2-pt layup from 6 ft (block by T. Ariza),96,108
411,4,3:29.0,,Offensive rebound by D. Brooks,96,108
412,4,3:28.0,,D. Brooks misses 2-pt jump shot from 6 ft,96,108
413,4,3:25.0,,Offensive rebound by S. Hill,96,108
414,4,3:23.0,,S. Hill misses 2-pt layup from 2 ft,96,108
415,4,3:21.0,,Offensive rebound by S. Hill,96,108
416,4,3:20.0,,Turnover by S. Hill (bad pass; steal by D. Fox),96,108
417,4,3:16.0,D. Fox makes 2-pt dunk from 1 ft,,98,108
418,4,3:03.0,,D. Brooks misses 3-pt jump shot from 26 ft,98,108
419,4,3:00.0,Defensive rebound by B. Hield,,98,108
420,4,2:50.0,Shooting foul by S. Hill (drawn by D. Fox),,98,108
421,4,2:50.0,D. Fox makes free throw 1 of 2,,99,108
422,4,2:50.0,D. Fox makes free throw 2 of 2,,100,108
423,4,2:32.0,,Shooting foul by M. Bagley (drawn by J. Morant),100,108
424,4,2:32.0,,J. Morant makes free throw 1 of 2,100,109
425,4,2:32.0,,J. Morant makes free throw 2 of 2,100,110
426,4,2:20.0,B. Hield misses 2-pt jump shot from 23 ft,,100,110
427,4,2:19.0,,Defensive rebound by S. Hill,100,110
428,4,2:07.0,,Shooting foul by M. Bagley (drawn by J. Jackson),100,110
429,4,2:07.0,,J. Jackson makes free throw 1 of 2,100,111
430,4,2:07.0,,J. Jackson makes free throw 2 of 2,100,112
431,4,1:56.0,H. Barnes misses 2-pt jump shot from 6 ft (block by J. Jackson),,100,112
432,4,1:52.0,,Defensive rebound by S. Hill,100,112
433,4,1:45.0,,Turnover by J. Morant (lost ball; steal by D. Fox),100,112
434,4,1:42.0,D. Fox makes 2-pt layup from 1 ft,,102,112
435,4,1:34.0,,Memphis full timeout,102,112
436,4,1:20.0,,J. Crowder misses 3-pt jump shot from 26 ft,102,112
437,4,1:17.0,Defensive rebound by M. Bagley,,102,112
438,4,1:04.0,M. Bagley makes 2-pt layup from 3 ft (assist by D. Fox),,104,112
439,4,0:55.0,,Shooting foul by H. Barnes (drawn by J. Jackson),104,112
440,4,0:55.0,,J. Jackson misses free throw 1 of 2,104,112
441,4,0:55.0,,Offensive rebound by Team,104,112
442,4,0:55.0,,J. Jackson misses free throw 2 of 2,104,112
443,4,0:55.0,Defensive rebound by T. Ariza,,104,112
444,4,0:55.0,Sacramento full timeout,,104,112
445,4,0:48.0,D. Fox makes 3-pt jump shot from 25 ft,,107,112
446,4,0:40.0,,J. Morant makes 2-pt dunk at rim (assist by J. Crowder),107,114
447,4,0:32.0,T. Ariza misses 3-pt jump shot from 25 ft,,107,114
448,4,0:29.0,Offensive rebound by M. Bagley,,107,114
449,4,0:28.0,B. Hield misses 3-pt jump shot from 26 ft,,107,114
450,4,0:25.0,Offensive rebound by D. Fox,,107,114
451,4,0:23.0,D. Fox makes 2-pt layup from 6 ft,,109,114
452,4,0:18.0,,Personal take foul by B. Hield (drawn by J. Morant),109,114
453,4,0:18.0,,J. Morant makes free throw 1 of 2,109,115
454,4,0:18.0,,J. Morant makes free throw 2 of 2,109,116
455,4,0:18.0,Sacramento full timeout,,109,116
456,4,0:16.0,Shooting foul by J. Morant (drawn by H. Barnes),,109,116
457,4,0:16.0,H. Barnes makes free throw 1 of 3,,110,116
458,4,0:16.0,H. Barnes makes free throw 2 of 3,,111,116
459,4,0:16.0,,T. Jones enters the game for S. Hill,111,116
460,4,0:16.0,H. Barnes makes free throw 3 of 3,,112,116
461,4,0:12.0,,Personal take foul by B. Hield (drawn by T. Jones),112,116
462,4,0:12.0,,T. Jones makes free throw 1 of 2,112,117
463,4,0:12.0,,T. Jones makes free throw 2 of 2,112,118
464,4,0:05.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by D. Fox),,115,118
465,4,0:04.0,,Memphis full timeout,115,118
466,4,0:03.0,,Personal take foul by D. Fox (drawn by J. Morant),115,118
467,4,0:03.0,,J. Morant makes free throw 1 of 2,115,119
468,4,0:03.0,,S. Hill enters the game for T. Jones,115,119
469,4,0:03.0,,J. Morant misses free throw 2 of 2,115,119
470,4,0:02.0,Defensive rebound by T. Ariza,,115,119
471,4,0:00.0,T. Ariza misses 3-pt jump shot from 45 ft,,115,119
472,4,0:00.0,Offensive rebound by Team,,115,119
