,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
382,4,7:34.0,R. Arcidiacono makes 2-pt layup from 1 ft (assist by Z. LaVine),,92,111
383,4,7:15.0,,T. Davis makes 2-pt layup from 2 ft,92,113
384,4,7:15.0,,Shooting foul by T. Young (drawn by T. Davis),92,113
385,4,7:15.0,,Toronto full timeout,92,113
386,4,7:15.0,,Instant Replay (Challenge: Ruling Stands),92,113
387,4,7:15.0,C. Felício enters the game for L. Kornet,,92,113
388,4,7:15.0,C. Hutchison enters the game for T. Young,,92,113
389,4,7:15.0,,T. Davis misses free throw 1 of 1,92,113
390,4,7:10.0,Defensive rebound by Z. LaVine,,92,113
391,4,6:57.0,Turnover by C. Hutchison (bad pass),,92,113
392,4,6:44.0,,Turnover by F. VanVleet (bad pass; steal by C. Felício),92,113
393,4,6:28.0,,Violation by Team (kicked ball),92,113
394,4,6:22.0,Z. LaVine makes 2-pt layup from 1 ft,,94,113
395,4,6:04.0,,T. Davis makes 2-pt layup from 2 ft (assist by F. VanVleet),94,115
396,4,5:45.0,Z. LaVine makes 2-pt layup from 1 ft,,96,115
397,4,5:35.0,,M. Thomas makes 3-pt jump shot from 22 ft (assist by F. VanVleet),96,118
398,4,5:15.0,Personal foul by F. VanVleet (drawn by C. Hutchison),,96,118
399,4,5:15.0,C. White enters the game for R. Arcidiacono,,96,118
400,4,5:10.0,C. White misses 3-pt jump shot from 24 ft,,96,118
401,4,5:06.0,,Defensive rebound by M. Thomas,96,118
402,4,4:54.0,,M. Thomas misses 3-pt jump shot from 26 ft,96,118
403,4,4:50.0,Defensive rebound by Z. LaVine,,96,118
404,4,4:43.0,C. Hutchison misses 3-pt jump shot from 23 ft,,96,118
405,4,4:39.0,,Defensive rebound by P. McCaw,96,118
406,4,4:39.0,,Personal foul by C. Hutchison (drawn by P. McCaw),96,118
407,4,4:27.0,,T. Davis makes 3-pt jump shot from 28 ft,96,121
408,4,4:26.0,Chicago full timeout,,96,121
409,4,4:26.0,D. Gafford enters the game for C. Felício,,96,121
410,4,4:26.0,S. Harrison enters the game for C. Hutchison,,96,121
411,4,4:26.0,A. Mokoka enters the game for Z. LaVine,,96,121
412,4,4:26.0,D. Valentine enters the game for T. Satoranský,,96,121
413,4,4:26.0,,S. Johnson enters the game for F. VanVleet,96,121
414,4,4:05.0,Personal foul by S. Johnson (drawn by D. Gafford),,96,121
415,4,4:05.0,D. Gafford makes free throw 1 of 2,,97,121
416,4,4:05.0,D. Gafford misses free throw 2 of 2,,97,121
417,4,4:01.0,,Defensive rebound by C. Boucher,97,121
418,4,3:49.0,,C. Boucher makes 2-pt hook shot from 6 ft (assist by M. Thomas),97,123
419,4,3:25.0,D. Valentine misses 3-pt jump shot from 27 ft,,97,123
420,4,3:22.0,Offensive rebound by A. Mokoka,,97,123
421,4,3:12.0,Shooting foul by T. Davis (drawn by S. Harrison),,97,123
422,4,3:12.0,S. Harrison makes free throw 1 of 2,,98,123
423,4,3:12.0,,O. Brissett enters the game for T. Davis,98,123
424,4,3:12.0,,P. Watson enters the game for P. McCaw,98,123
425,4,3:12.0,S. Harrison makes free throw 2 of 2,,99,123
426,4,2:58.0,,C. Boucher misses 3-pt jump shot from 27 ft,99,123
427,4,2:54.0,Defensive rebound by S. Harrison,,99,123
428,4,2:49.0,S. Harrison misses 2-pt jump shot from 6 ft,,99,123
429,4,2:46.0,,Defensive rebound by S. Johnson,99,123
430,4,2:43.0,,C. Boucher makes 2-pt dunk at rim (assist by S. Johnson),99,125
431,4,2:43.0,,Shooting foul by C. White (drawn by C. Boucher),99,125
432,4,2:43.0,,C. Boucher makes free throw 1 of 1,99,126
433,4,2:32.0,S. Harrison misses 3-pt jump shot from 24 ft,,99,126
434,4,2:28.0,,Defensive rebound by O. Brissett,99,126
435,4,2:12.0,,M. Thomas misses 2-pt layup from 1 ft,99,126
436,4,2:12.0,,Offensive rebound by Team,99,126
437,4,2:10.0,,M. Thomas misses 3-pt jump shot from 22 ft,99,126
438,4,2:06.0,Defensive rebound by S. Harrison,,99,126
439,4,1:59.0,Turnover by S. Harrison (bad pass),,99,126
440,4,1:40.0,,Turnover by O. Brissett (bad pass; steal by S. Harrison),99,126
441,4,1:25.0,D. Valentine makes 3-pt jump shot from 26 ft (assist by S. Harrison),,102,126
442,4,1:08.0,,Turnover by C. Boucher (bad pass; steal by S. Harrison),102,126
443,4,1:05.0,Turnover by D. Gafford (bad pass; steal by O. Brissett),,102,126
444,4,1:04.0,,Shooting foul by S. Harrison (drawn by P. Watson),102,126
445,4,1:04.0,,P. Watson misses free throw 1 of 2,102,126
446,4,1:04.0,,Offensive rebound by Team,102,126
447,4,1:04.0,,P. Watson makes free throw 2 of 2,102,127
448,4,1:04.0,Chicago full timeout,,102,127
449,4,0:45.0,A. Mokoka misses 2-pt jump shot from 17 ft (block by S. Johnson),,102,127
450,4,0:43.0,,Defensive rebound by P. Watson,102,127
451,4,0:42.0,,O. Brissett makes 2-pt dunk at rim (assist by P. Watson),102,129
452,4,0:31.0,C. White misses 3-pt jump shot from 26 ft,,102,129
453,4,0:28.0,Offensive rebound by D. Gafford,,102,129
454,4,0:27.0,C. White misses 3-pt jump shot from 26 ft,,102,129
455,4,0:22.0,Offensive rebound by A. Mokoka,,102,129
456,4,0:22.0,A. Mokoka misses 2-pt layup from 1 ft,,102,129
457,4,0:21.0,,Defensive rebound by S. Johnson,102,129
