,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,ATLANTA_ACTION,LA CLIPPERS_SCORE,ATLANTA_SCORE
394,3,0:08.0,,Offensive rebound by Team,75,69
395,3,0:03.0,,Turnover by D. Hunter (traveling),75,69
396,3,0:00.0,M. Harrell misses 3-pt jump shot from 26 ft,,75,69
397,3,0:00.0,Offensive rebound by Team,,75,69
398,4,11:45.0,Turnover by J. Robinson (bad pass; steal by B. Fernando),,75,69
399,4,11:35.0,,K. Huerter misses 2-pt jump shot from 6 ft,75,69
400,4,11:34.0,Defensive rebound by J. Robinson,,75,69
401,4,11:23.0,Personal foul by D. Hunter (drawn by R. McGruder),,75,69
402,4,11:23.0,L. Williams enters the game for D. Walton,,75,69
403,4,11:16.0,L. Williams makes 2-pt jump shot from 21 ft,,77,69
404,4,11:02.0,,Personal foul by J. Green (drawn by J. Collins),77,69
405,4,10:53.0,,B. Goodwin makes 3-pt jump shot from 27 ft (assist by B. Fernando),77,72
406,4,10:44.0,Personal foul by B. Fernando (drawn by L. Williams),,77,72
407,4,10:35.0,L. Williams misses 2-pt layup from 1 ft,,77,72
408,4,10:33.0,,Defensive rebound by D. Hunter,77,72
409,4,10:19.0,,D. Hunter misses 3-pt jump shot from 26 ft,77,72
410,4,10:16.0,Defensive rebound by J. Robinson,,77,72
411,4,10:09.0,L. Williams makes 2-pt jump shot from 20 ft,,79,72
412,4,10:09.0,Shooting foul by D. Hunter (drawn by L. Williams),,79,72
413,4,10:09.0,L. Shamet enters the game for R. McGruder,,79,72
414,4,10:09.0,L. Williams makes free throw 1 of 1,,80,72
415,4,9:48.0,,J. Collins misses 2-pt dunk from 1 ft,80,72
416,4,9:48.0,Defensive rebound by Team,,80,72
417,4,9:33.0,L. Williams misses 3-pt jump shot from 27 ft,,80,72
418,4,9:30.0,,Defensive rebound by B. Fernando,80,72
419,4,9:23.0,,Personal foul by L. Shamet (drawn by B. Goodwin),80,72
420,4,9:13.0,,B. Goodwin misses 2-pt layup from 2 ft (block by J. Green),80,72
421,4,9:13.0,,Offensive rebound by Team,80,72
422,4,9:07.0,,J. Collins misses 3-pt jump shot from 26 ft,80,72
423,4,9:02.0,Defensive rebound by J. Robinson,,80,72
424,4,8:51.0,L. Williams misses 3-pt jump shot from 23 ft,,80,72
425,4,8:49.0,,Defensive rebound by B. Goodwin,80,72
426,4,8:44.0,,B. Goodwin misses 2-pt layup from 2 ft,80,72
427,4,8:44.0,,Offensive rebound by J. Collins,80,72
428,4,8:44.0,,J. Collins makes 2-pt layup at rim,80,74
429,4,8:44.0,LA Clippers full timeout,,80,74
430,4,8:44.0,,A. Len enters the game for B. Fernando,80,74
431,4,8:44.0,,C. Reddish enters the game for K. Huerter,80,74
432,4,8:30.0,L. Shamet makes 3-pt jump shot from 25 ft (assist by J. Robinson),,83,74
433,4,8:13.0,,C. Reddish makes 2-pt jump shot from 20 ft,83,76
434,4,7:56.0,M. Harrell makes 2-pt jump shot from 4 ft,,85,76
435,4,7:36.0,,D. Hunter misses 3-pt jump shot from 26 ft,85,76
436,4,7:34.0,Defensive rebound by J. Green,,85,76
437,4,7:16.0,M. Harrell makes 2-pt layup from 2 ft,,87,76
438,4,7:07.0,,B. Goodwin makes 3-pt jump shot from 26 ft,87,79
439,4,6:53.0,L. Williams makes 2-pt dunk from 1 ft,,89,79
440,4,6:41.0,,Shooting foul by J. Green (drawn by J. Collins),89,79
441,4,6:41.0,,J. Collins makes free throw 1 of 2,89,80
442,4,6:41.0,R. McGruder enters the game for J. Robinson,,89,80
443,4,6:41.0,,K. Huerter enters the game for D. Hunter,89,80
444,4,6:41.0,,J. Collins makes free throw 2 of 2,89,81
445,4,6:22.0,R. McGruder misses 2-pt jump shot from 9 ft,,89,81
446,4,6:18.0,,Defensive rebound by J. Collins,89,81
447,4,6:06.0,,B. Goodwin makes 2-pt layup at rim,89,83
448,4,5:53.0,Personal foul by B. Goodwin (drawn by L. Williams),,89,83
449,4,5:52.0,Personal foul by A. Len (drawn by M. Harrell),,89,83
450,4,5:52.0,M. Harrell makes free throw 1 of 2,,90,83
451,4,5:52.0,M. Harrell misses free throw 2 of 2,,90,83
452,4,5:50.0,,Defensive rebound by A. Len,90,83
453,4,5:35.0,,B. Goodwin makes 3-pt jump shot from 25 ft,90,86
454,4,5:16.0,Shooting foul by A. Len (drawn by L. Shamet),,90,86
455,4,5:16.0,L. Shamet misses free throw 1 of 2,,90,86
456,4,5:16.0,Offensive rebound by Team,,90,86
457,4,5:16.0,M. Harkless enters the game for J. Green,,90,86
458,4,5:16.0,,D. Hunter enters the game for A. Len,90,86
459,4,5:16.0,L. Shamet makes free throw 2 of 2,,91,86
460,4,5:02.0,,J. Collins makes 2-pt dunk from 1 ft (assist by B. Goodwin),91,88
461,4,4:43.0,L. Williams misses 3-pt jump shot from 23 ft,,91,88
462,4,4:40.0,,Defensive rebound by C. Reddish,91,88
463,4,4:30.0,,B. Goodwin misses 2-pt jump shot from 19 ft,91,88
464,4,4:26.0,,Offensive rebound by J. Collins,91,88
465,4,4:26.0,,J. Collins misses 2-pt layup at rim,91,88
466,4,4:26.0,,Offensive rebound by J. Collins,91,88
467,4,4:24.0,,J. Collins makes 2-pt layup at rim,91,90
468,4,4:06.0,Shooting foul by C. Reddish (drawn by M. Harrell),,91,90
469,4,4:06.0,M. Harrell misses free throw 1 of 2,,91,90
470,4,4:06.0,Offensive rebound by Team,,91,90
471,4,4:06.0,,A. Len enters the game for K. Huerter,91,90
472,4,4:06.0,M. Harrell misses free throw 2 of 2,,91,90
473,4,4:05.0,,Defensive rebound by A. Len,91,90
474,4,4:05.0,,Atlanta full timeout,91,90
475,4,4:05.0,,K. Huerter enters the game for A. Len,91,90
476,4,3:56.0,,B. Goodwin makes 2-pt layup from 2 ft,91,92
477,4,3:56.0,,Shooting foul by R. McGruder (drawn by B. Goodwin),91,92
478,4,3:56.0,,B. Goodwin makes free throw 1 of 1,91,93
479,4,3:40.0,Personal foul by D. Hunter (drawn by M. Harrell),,91,93
480,4,3:40.0,,Atlanta full timeout,91,93
481,4,3:40.0,,Instant Replay (Challenge: Ruling Stands),91,93
482,4,3:40.0,M. Harrell misses free throw 1 of 2,,91,93
483,4,3:40.0,Offensive rebound by Team,,91,93
484,4,3:40.0,J. Robinson enters the game for L. Williams,,91,93
485,4,3:40.0,M. Harrell misses free throw 2 of 2,,91,93
486,4,3:34.0,,Defensive rebound by B. Goodwin,91,93
487,4,3:23.0,,Shooting foul by L. Shamet (drawn by B. Goodwin),91,93
488,4,3:23.0,,B. Goodwin makes free throw 1 of 3,91,94
489,4,3:23.0,,B. Goodwin makes free throw 2 of 3,91,95
490,4,3:23.0,,B. Goodwin makes free throw 3 of 3,91,96
491,4,3:22.0,LA Clippers full timeout,,91,96
492,4,3:22.0,L. Williams enters the game for J. Robinson,,91,96
493,4,3:02.0,R. McGruder misses 3-pt jump shot from 23 ft,,91,96
494,4,2:59.0,,Defensive rebound by C. Reddish,91,96
495,4,2:48.0,,B. Goodwin misses 2-pt layup from 4 ft (block by M. Harrell),91,96
496,4,2:47.0,,Offensive rebound by Team,91,96
497,4,2:42.0,,K. Huerter misses 3-pt jump shot from 26 ft,91,96
498,4,2:39.0,Defensive rebound by R. McGruder,,91,96
499,4,2:31.0,M. Harkless makes 2-pt dunk from 1 ft (assist by L. Williams),,93,96
500,4,2:02.0,,C. Reddish misses 2-pt jump shot from 16 ft,93,96
501,4,1:58.0,Defensive rebound by M. Harrell,,93,96
502,4,1:54.0,L. Williams misses 3-pt jump shot from 27 ft,,93,96
503,4,1:50.0,,Defensive rebound by J. Collins,93,96
504,4,1:44.0,,D. Hunter makes 3-pt jump shot from 23 ft (assist by B. Goodwin),93,99
505,4,1:43.0,LA Clippers full timeout,,93,99
506,4,1:27.0,L. Williams misses 2-pt layup from 1 ft,,93,99
507,4,1:24.0,,Defensive rebound by J. Collins,93,99
508,4,1:04.0,,B. Goodwin misses 2-pt jump shot from 12 ft,93,99
509,4,0:59.0,Defensive rebound by L. Williams,,93,99
510,4,0:58.0,Shooting foul by C. Reddish (drawn by L. Williams),,93,99
511,4,0:58.0,L. Williams makes free throw 1 of 2,,94,99
512,4,0:58.0,J. Green enters the game for M. Harkless,,94,99
513,4,0:58.0,P. Patterson enters the game for R. McGruder,,94,99
514,4,0:58.0,L. Williams makes free throw 2 of 2,,95,99
515,4,0:42.0,,D. Hunter misses 2-pt layup from 1 ft,95,99
516,4,0:38.0,,Offensive rebound by J. Collins,95,99
517,4,0:37.0,,Atlanta full timeout,95,99
518,4,0:31.0,,Shooting foul by P. Patterson (drawn by C. Reddish),95,99
519,4,0:31.0,LA Clippers full timeout,,95,99
520,4,0:31.0,Instant Replay (Challenge: Ruling Stands),,95,99
521,4,0:31.0,,C. Reddish makes free throw 1 of 2,95,100
522,4,0:31.0,,C. Reddish misses free throw 2 of 2,95,100
523,4,0:27.0,,Offensive rebound by K. Huerter,95,100
524,4,0:15.0,,B. Goodwin makes 2-pt layup from 14 ft,95,102
525,4,0:09.0,L. Williams misses 3-pt jump shot from 26 ft,,95,102
526,4,0:04.0,,Defensive rebound by C. Reddish,95,102
