,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
381,4,6:18.0,,Defensive rebound by K. Bowman,99,102
382,4,6:13.0,,K. Bowman makes 2-pt layup from 3 ft,99,104
383,4,6:12.0,,Technical foul by H. Whiteside,99,104
384,4,6:12.0,,A. Burks misses technical free throw,99,104
385,4,6:12.0,Defensive rebound by Team,,99,104
386,4,5:50.0,D. Lillard misses 3-pt jump shot from 27 ft,,99,104
387,4,5:48.0,Offensive rebound by R. Hood,,99,104
388,4,5:34.0,K. Bazemore misses 2-pt layup from 5 ft,,99,104
389,4,5:33.0,Offensive rebound by Team,,99,104
390,4,5:26.0,H. Whiteside misses 2-pt hook shot from 13 ft,,99,104
391,4,5:25.0,,Defensive rebound by M. Chriss,99,104
392,4,5:10.0,,E. Paschall makes 3-pt jump shot from 27 ft (assist by K. Bowman),99,107
393,4,4:54.0,C. McCollum misses 2-pt jump shot from 13 ft,,99,107
394,4,4:53.0,,Defensive rebound by E. Paschall,99,107
395,4,4:38.0,,A. Burks misses 2-pt hook shot from 10 ft,99,107
396,4,4:37.0,,Offensive rebound by M. Chriss,99,107
397,4,4:36.0,,M. Chriss makes 2-pt layup from 2 ft,99,109
398,4,4:36.0,Portland full timeout,,99,109
399,4,4:22.0,K. Bazemore misses 3-pt jump shot from 23 ft,,99,109
400,4,4:18.0,,Defensive rebound by M. Chriss,99,109
401,4,4:03.0,,Shooting foul by K. Bazemore (drawn by E. Paschall),99,109
402,4,4:03.0,,E. Paschall makes free throw 1 of 2,99,110
403,4,4:03.0,,E. Paschall makes free throw 2 of 2,99,111
404,4,3:48.0,D. Lillard misses 2-pt layup from 5 ft (block by E. Paschall),,99,111
405,4,3:47.0,,Defensive rebound by E. Paschall,99,111
406,4,3:47.0,M. Hezonja enters the game for H. Whiteside,,99,111
407,4,3:47.0,,G. Robinson enters the game for M. Chriss,99,111
408,4,3:31.0,,E. Paschall misses 3-pt jump shot from 27 ft,99,111
409,4,3:29.0,Defensive rebound by R. Hood,,99,111
410,4,3:19.0,D. Lillard makes 2-pt jump shot from 10 ft,,101,111
411,4,3:10.0,,Golden State full timeout,101,111
412,4,3:01.0,,Turnover by K. Bowman (lost ball; steal by K. Bazemore),101,111
413,4,3:00.0,Turnover by K. Bazemore (bad pass),,101,111
414,4,2:46.0,,A. Burks misses 2-pt jump shot from 7 ft,101,111
415,4,2:43.0,Defensive rebound by K. Bazemore,,101,111
416,4,2:36.0,D. Lillard makes 2-pt layup from 1 ft,,103,111
417,4,2:22.0,,Shooting foul by M. Hezonja (drawn by E. Paschall),103,111
418,4,2:22.0,,E. Paschall makes free throw 1 of 2,103,112
419,4,2:22.0,,M. Chriss enters the game for K. Bowman,103,112
420,4,2:22.0,,J. Poole enters the game for A. Burks,103,112
421,4,2:22.0,,E. Paschall makes free throw 2 of 2,103,113
422,4,2:09.0,D. Lillard misses 3-pt jump shot from 25 ft,,103,113
423,4,2:06.0,,Defensive rebound by E. Paschall,103,113
424,4,2:04.0,,Personal foul by K. Bazemore (drawn by J. Poole),103,113
425,4,2:04.0,,J. Poole makes free throw 1 of 2,103,114
426,4,2:04.0,A. Simons enters the game for K. Bazemore,,103,114
427,4,2:04.0,,J. Poole makes free throw 2 of 2,103,115
428,4,1:56.0,Shooting foul by J. Poole (drawn by D. Lillard),,103,115
429,4,1:56.0,D. Lillard makes free throw 1 of 2,,104,115
430,4,1:56.0,D. Lillard makes free throw 2 of 2,,105,115
431,4,1:40.0,,G. Robinson misses 2-pt jump shot from 8 ft,105,115
432,4,1:39.0,,Offensive rebound by E. Paschall,105,115
433,4,1:39.0,,E. Paschall makes 2-pt dunk from 1 ft,105,117
434,4,1:35.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by D. Lillard),,108,117
435,4,1:19.0,,E. Paschall misses 2-pt layup from 2 ft (block by D. Lillard),108,117
436,4,1:18.0,,Offensive rebound by Team,108,117
437,4,1:13.0,,J. Poole misses 3-pt jump shot from 30 ft,108,117
438,4,1:08.0,Defensive rebound by A. Simons,,108,117
439,4,1:05.0,M. Hezonja makes 3-pt jump shot from 24 ft (assist by C. McCollum),,111,117
440,4,0:57.0,,Shooting foul by M. Hezonja (drawn by D. Lee),111,117
441,4,0:57.0,,D. Lee makes free throw 1 of 2,111,118
442,4,0:57.0,,K. Bowman enters the game for M. Chriss,111,118
443,4,0:57.0,,D. Lee makes free throw 2 of 2,111,119
444,4,0:51.0,C. McCollum makes 2-pt layup from 3 ft,,113,119
445,4,0:48.0,,Personal foul by R. Hood (drawn by D. Lee),113,119
446,4,0:48.0,,D. Lee makes free throw 1 of 2,113,120
447,4,0:48.0,,D. Lee makes free throw 2 of 2,113,121
448,4,0:35.0,D. Lillard misses 3-pt jump shot from 26 ft,,113,121
449,4,0:32.0,,Defensive rebound by J. Poole,113,121
450,4,0:32.0,,Personal foul by M. Hezonja (drawn by J. Poole),113,121
451,4,0:32.0,,J. Poole makes free throw 1 of 2,113,122
452,4,0:32.0,,J. Poole makes free throw 2 of 2,113,123
453,4,0:26.0,C. McCollum makes 3-pt jump shot from 27 ft,,116,123
454,4,0:24.0,,Personal take foul by A. Simons (drawn by J. Poole),116,123
455,4,0:24.0,,J. Poole makes free throw 1 of 2,116,124
456,4,0:24.0,,J. Poole makes free throw 2 of 2,116,125
457,4,0:18.0,C. McCollum misses 3-pt jump shot from 25 ft,,116,125
458,4,0:14.0,,Defensive rebound by D. Lee,116,125
459,4,0:11.0,,Personal foul by M. Hezonja (drawn by D. Lee),116,125
460,4,0:11.0,,D. Lee makes free throw 1 of 2,116,126
461,4,0:11.0,G. Trent enters the game for M. Hezonja,,116,126
462,4,0:11.0,,D. Lee makes free throw 2 of 2,116,127
463,4,0:07.0,A. Simons makes 2-pt layup from 2 ft,,118,127
