,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
394,4,6:40.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by M. Morris),80,88
395,4,6:34.0,Charlotte full timeout,,80,88
396,4,6:34.0,D. Graham enters the game for M. Monk,,80,88
397,4,6:34.0,M. Williams enters the game for C. Zeller,,80,88
398,4,6:21.0,M. Williams misses 3-pt jump shot from 23 ft,,80,88
399,4,6:19.0,,Defensive rebound by M. Morris,80,88
400,4,5:59.0,,F. Ntilikina misses 2-pt jump shot from 12 ft,80,88
401,4,5:54.0,Defensive rebound by N. Batum,,80,88
402,4,5:49.0,P. Washington makes 2-pt dunk from 1 ft (assist by T. Rozier),,82,88
403,4,5:26.0,,Turnover by M. Morris (lost ball; steal by T. Rozier),82,88
404,4,5:24.0,Shooting foul by F. Ntilikina (drawn by T. Rozier),,82,88
405,4,5:24.0,,R. Barrett enters the game for D. Dotson,82,88
406,4,5:24.0,,T. Gibson enters the game for M. Robinson,82,88
407,4,5:24.0,T. Rozier makes free throw 1 of 2,,83,88
408,4,5:24.0,T. Rozier makes free throw 2 of 2,,84,88
409,4,5:02.0,,M. Morris misses 2-pt jump shot from 9 ft,84,88
410,4,4:57.0,Defensive rebound by M. Williams,,84,88
411,4,4:45.0,T. Rozier makes 2-pt layup from 1 ft,,86,88
412,4,4:45.0,Shooting foul by B. Portis (drawn by T. Rozier),,86,88
413,4,4:45.0,,J. Randle enters the game for F. Ntilikina,86,88
414,4,4:45.0,,D. Smith enters the game for B. Portis,86,88
415,4,4:45.0,T. Rozier makes free throw 1 of 1,,87,88
416,4,4:21.0,,R. Barrett makes 2-pt jump shot from 17 ft (assist by J. Randle),87,90
417,4,3:55.0,T. Rozier misses 3-pt jump shot from 25 ft,,87,90
418,4,3:45.0,,Defensive rebound by R. Barrett,87,90
419,4,3:44.0,,Shooting foul by P. Washington (drawn by R. Barrett),87,90
420,4,3:44.0,,R. Barrett makes free throw 1 of 2,87,91
421,4,3:44.0,,R. Barrett misses free throw 2 of 2,87,91
422,4,3:40.0,,Offensive rebound by R. Barrett,87,91
423,4,3:39.0,,R. Barrett misses 2-pt layup from 3 ft,87,91
424,4,3:37.0,Defensive rebound by P. Washington,,87,91
425,4,3:30.0,D. Graham makes 3-pt jump shot from 28 ft,,90,91
426,4,3:10.0,,Shooting foul by P. Washington (drawn by R. Barrett),90,91
427,4,3:10.0,,R. Barrett makes free throw 1 of 2,90,92
428,4,3:10.0,,R. Barrett makes free throw 2 of 2,90,93
429,4,2:56.0,P. Washington makes 2-pt dunk from 1 ft (assist by N. Batum),,92,93
430,4,2:31.0,,R. Barrett makes 3-pt jump shot from 26 ft (assist by J. Randle),92,96
431,4,2:10.0,P. Washington makes 2-pt hook shot from 2 ft,,94,96
432,4,1:50.0,,J. Randle makes 2-pt jump shot from 17 ft,94,98
433,4,1:35.0,T. Rozier makes 2-pt layup from 2 ft (assist by M. Williams),,96,98
434,4,1:19.0,,J. Randle makes 2-pt dunk from 1 ft (assist by R. Barrett),96,100
435,4,1:12.0,Personal foul by R. Barrett (drawn by D. Graham),,96,100
436,4,1:12.0,,F. Ntilikina enters the game for D. Smith,96,100
437,4,1:07.0,M. Williams makes 2-pt dunk from 1 ft (assist by D. Graham),,98,100
438,4,0:48.0,,J. Randle makes 2-pt jump shot from 11 ft,98,102
439,4,0:33.0,Shooting foul by M. Morris (drawn by P. Washington),,98,102
440,4,0:33.0,P. Washington makes free throw 1 of 2,,99,102
441,4,0:33.0,P. Washington makes free throw 2 of 2,,100,102
442,4,0:12.0,,J. Randle misses 2-pt jump shot from 3 ft,100,102
443,4,0:07.0,Defensive rebound by T. Rozier,,100,102
444,4,0:06.0,Charlotte full timeout,,100,102
445,4,0:06.0,M. Monk enters the game for M. Williams,,100,102
446,4,0:06.0,,M. Robinson enters the game for J. Randle,100,102
447,4,0:02.0,D. Graham makes 3-pt jump shot from 28 ft (assist by P. Washington),,103,102
448,4,0:02.0,,New York full timeout,103,102
