,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
389,4,8:45.0,Personal foul by M. Harrell (drawn by H. Whiteside),,78,97
390,4,8:37.0,Offensive foul by H. Whiteside (drawn by P. Patterson),,78,97
391,4,8:37.0,Turnover by H. Whiteside (offensive foul),,78,97
392,4,8:37.0,Instant Replay (Request: Stands),,78,97
393,4,8:23.0,,L. Williams makes 2-pt jump shot from 8 ft,78,99
394,4,8:08.0,C. McCollum makes 2-pt layup from 2 ft (assist by C. Anthony),,80,99
395,4,7:52.0,,L. Williams misses 2-pt jump shot from 21 ft,80,99
396,4,7:50.0,,Offensive rebound by M. Harrell,80,99
397,4,7:41.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by M. Harrell),80,102
398,4,7:41.0,Portland full timeout,,80,102
399,4,7:41.0,K. Bazemore enters the game for C. Anthony,,80,102
400,4,7:41.0,M. Hezonja enters the game for R. Hood,,80,102
401,4,7:41.0,S. Labissière enters the game for D. Lillard,,80,102
402,4,7:41.0,N. Little enters the game for C. McCollum,,80,102
403,4,7:41.0,A. Simons enters the game for H. Whiteside,,80,102
404,4,7:19.0,M. Hezonja misses 2-pt layup from 2 ft,,80,102
405,4,7:18.0,Offensive rebound by M. Hezonja,,80,102
406,4,7:18.0,M. Hezonja makes 2-pt jump shot from 4 ft,,82,102
407,4,7:18.0,,Violation by Team (def goaltending),82,102
408,4,7:07.0,,L. Williams misses 3-pt jump shot from 27 ft,82,102
409,4,7:04.0,Defensive rebound by S. Labissière,,82,102
410,4,6:53.0,A. Simons makes 2-pt dunk from 2 ft (assist by S. Labissière),,84,102
411,4,6:39.0,,L. Williams misses 3-pt jump shot from 24 ft,84,102
412,4,6:37.0,Defensive rebound by K. Bazemore,,84,102
413,4,6:30.0,S. Labissière misses 2-pt jump shot from 15 ft,,84,102
414,4,6:28.0,,Defensive rebound by K. Leonard,84,102
415,4,6:20.0,,K. Leonard misses 3-pt jump shot from 25 ft,84,102
416,4,6:20.0,Defensive rebound by S. Labissière,,84,102
417,4,6:09.0,N. Little misses 3-pt jump shot from 24 ft,,84,102
418,4,6:06.0,,Defensive rebound by M. Harrell,84,102
419,4,5:57.0,,P. George makes 3-pt jump shot from 23 ft,84,105
420,4,5:36.0,Turnover by N. Little (bad pass; steal by K. Leonard),,84,105
421,4,5:33.0,,K. Leonard misses 2-pt layup from 2 ft (block by K. Bazemore),84,105
422,4,5:29.0,Defensive rebound by N. Little,,84,105
423,4,5:27.0,A. Simons makes 2-pt jump shot from 20 ft,,86,105
424,4,5:05.0,,P. George makes 2-pt layup from 2 ft,86,107
425,4,4:47.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by A. Simons),,89,107
426,4,4:29.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by P. George),89,110
427,4,4:10.0,K. Bazemore misses 3-pt jump shot from 26 ft,,89,110
428,4,4:07.0,,Defensive rebound by K. Leonard,89,110
429,4,3:57.0,,Personal foul by K. Bazemore (drawn by P. George),89,110
430,4,3:57.0,,M. Kabengele enters the game for P. George,89,110
431,4,3:57.0,,T. Mann enters the game for M. Harrell,89,110
432,4,3:57.0,,J. Robinson enters the game for K. Leonard,89,110
433,4,3:57.0,,D. Walton enters the game for L. Williams,89,110
434,4,3:42.0,,T. Mann makes 2-pt dunk from 1 ft (assist by P. Patterson),89,112
435,4,3:23.0,S. Labissière makes 2-pt hook shot from 3 ft (assist by A. Simons),,91,112
436,4,3:12.0,,M. Kabengele makes 3-pt jump shot from 27 ft (assist by D. Walton),91,115
437,4,3:03.0,A. Simons misses 2-pt jump shot from 7 ft,,91,115
438,4,3:03.0,,Defensive rebound by Team,91,115
439,4,2:49.0,,Turnover by T. Mann (bad pass; steal by K. Bazemore),91,115
440,4,2:46.0,K. Bazemore makes 2-pt dunk from 1 ft,,93,115
441,4,2:20.0,,J. Robinson misses 2-pt layup from 3 ft,93,115
442,4,2:20.0,,Offensive rebound by Team,93,115
443,4,2:17.0,,J. Robinson misses 2-pt jump shot from 16 ft,93,115
444,4,2:16.0,Defensive rebound by M. Hezonja,,93,115
445,4,2:06.0,S. Labissière makes 2-pt jump shot from 3 ft (assist by M. Hezonja),,95,115
446,4,1:50.0,,J. Robinson makes 2-pt jump shot from 14 ft,95,117
447,4,1:37.0,M. Hezonja misses 2-pt jump shot from 16 ft,,95,117
448,4,1:35.0,,Defensive rebound by J. Robinson,95,117
449,4,1:23.0,,D. Walton misses 3-pt jump shot from 24 ft,95,117
450,4,1:20.0,Defensive rebound by N. Little,,95,117
451,4,1:13.0,N. Little misses 2-pt layup from 1 ft,,95,117
452,4,1:10.0,Offensive rebound by A. Simons,,95,117
453,4,1:08.0,Personal foul by D. Walton (drawn by S. Labissière),,95,117
454,4,0:56.0,A. Simons misses 3-pt jump shot from 26 ft,,95,117
455,4,0:53.0,,Defensive rebound by P. Patterson,95,117
456,4,0:38.0,,T. Mann misses 2-pt layup from 1 ft,95,117
457,4,0:35.0,Defensive rebound by M. Hezonja,,95,117
458,4,0:26.0,S. Labissière makes 2-pt jump shot from 14 ft (assist by M. Hezonja),,97,117
459,4,0:02.0,,Turnover by Team (shot clock),97,117
460,4,0:01.0,N. Little misses 3-pt jump shot from 26 ft,,97,117
461,4,0:01.0,Offensive rebound by Team,,97,117
