,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
312,3,4:18.0,,T. Herro enters the game for K. Nunn,63,88
313,3,4:18.0,,U. Haslem makes free throw 2 of 2,63,89
314,3,4:08.0,C. Sexton makes 2-pt layup from 1 ft (assist by D. Garland),,65,89
315,3,4:04.0,,Personal foul by A. McKinnie (drawn by J. Butler),65,89
316,3,4:04.0,,J. Butler makes free throw 1 of 2,65,90
317,3,4:04.0,C. Osman enters the game for A. McKinnie,,65,90
318,3,4:04.0,,J. Butler makes free throw 2 of 2,65,91
319,3,3:56.0,Personal foul by T. Herro (drawn by A. Žižić),,65,91
320,3,3:56.0,A. Žižić makes free throw 1 of 2,,66,91
321,3,3:56.0,A. Žižić makes free throw 2 of 2,,67,91
322,3,3:32.0,,T. Herro makes 2-pt jump shot from 19 ft,67,93
323,3,3:16.0,C. Sexton misses 2-pt layup from 2 ft (block by J. Butler),,67,93
324,3,3:14.0,Offensive rebound by A. Žižić,,67,93
325,3,3:11.0,A. Žižić makes 2-pt layup from 1 ft,,69,93
326,3,3:03.0,,Personal foul by D. Garland (drawn by U. Haslem),69,93
327,3,3:03.0,,U. Haslem makes free throw 1 of 2,69,94
328,3,3:03.0,,K. Olynyk enters the game for J. Butler,69,94
329,3,3:03.0,,D. Robinson enters the game for M. Leonard,69,94
330,3,3:03.0,,U. Haslem misses free throw 2 of 2,69,94
331,3,3:00.0,Defensive rebound by A. Žižić,,69,94
332,3,2:44.0,L. Nance misses 2-pt jump shot from 11 ft,,69,94
333,3,2:35.0,,Defensive rebound by U. Haslem,69,94
334,3,2:31.0,,Turnover by T. Herro (bad pass; steal by C. Sexton),69,94
335,3,2:27.0,C. Sexton makes 2-pt layup from 1 ft,,71,94
336,3,2:14.0,,G. Dragić makes 2-pt jump shot from 10 ft,71,96
337,3,1:59.0,D. Garland makes 2-pt layup from 1 ft,,73,96
338,3,1:48.0,,G. Dragić makes 3-pt jump shot from 23 ft,73,99
339,3,1:30.0,Turnover by D. Garland (traveling),,73,99
340,3,1:30.0,Cleveland full timeout,,73,99
341,3,1:14.0,,T. Herro misses 2-pt jump shot from 10 ft,73,99
342,3,1:12.0,Defensive rebound by L. Nance,,73,99
343,3,0:59.0,C. Sexton makes 2-pt jump shot from 14 ft,,75,99
344,3,0:50.0,,G. Dragić misses 2-pt jump shot from 20 ft,75,99
345,3,0:48.0,Defensive rebound by L. Nance,,75,99
346,3,0:42.0,C. Sexton makes 2-pt jump shot from 17 ft,,77,99
347,3,0:25.0,,Turnover by T. Herro (bad pass),77,99
348,3,0:00.0,D. Garland misses 3-pt jump shot from 24 ft,,77,99
349,3,0:00.0,Offensive rebound by Team,,77,99
350,4,11:51.0,C. Osman makes 2-pt layup from 1 ft,,79,99
351,4,11:36.0,,G. Dragić misses 2-pt layup from 2 ft,79,99
352,4,11:34.0,Defensive rebound by C. Osman,,79,99
353,4,11:15.0,C. Sexton makes 2-pt jump shot from 9 ft,,81,99
354,4,10:52.0,,D. Robinson makes 3-pt jump shot from 24 ft (assist by K. Olynyk),81,102
355,4,10:40.0,Turnover by D. Garland (bad pass),,81,102
356,4,10:40.0,,B. Adebayo enters the game for U. Haslem,81,102
357,4,10:23.0,,D. Robinson misses 3-pt jump shot from 28 ft,81,102
358,4,10:20.0,Defensive rebound by C. Sexton,,81,102
359,4,10:15.0,K. Love misses 3-pt jump shot from 26 ft,,81,102
360,4,10:14.0,,Defensive rebound by Team,81,102
361,4,10:14.0,M. Dellavedova enters the game for D. Garland,,81,102
362,4,10:00.0,,K. Olynyk misses 3-pt jump shot from 29 ft,81,102
363,4,9:54.0,Defensive rebound by C. Sexton,,81,102
364,4,9:43.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,81,102
365,4,9:43.0,Offensive rebound by Team,,81,102
366,4,9:43.0,L. Nance enters the game for A. Žižić,,81,102
367,4,9:34.0,K. Love makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,84,102
368,4,9:19.0,,T. Herro misses 3-pt jump shot from 25 ft,84,102
369,4,9:17.0,Defensive rebound by K. Love,,84,102
370,4,9:07.0,K. Love makes 2-pt jump shot from 15 ft,,86,102
371,4,9:00.0,,Miami full timeout,86,102
372,4,9:00.0,,J. Butler enters the game for D. Robinson,86,102
373,4,8:52.0,,Def 3 sec tech foul by Team,86,102
374,4,8:52.0,,J. Butler makes technical free throw,86,103
375,4,8:40.0,,J. Butler misses 2-pt jump shot from 9 ft,86,103
376,4,8:37.0,Defensive rebound by K. Love,,86,103
377,4,8:19.0,C. Osman misses 2-pt layup from 2 ft,,86,103
378,4,8:17.0,,Defensive rebound by J. Butler,86,103
379,4,8:17.0,,Personal foul by C. Osman (drawn by J. Butler),86,103
380,4,8:17.0,K. Porter enters the game for C. Osman,,86,103
381,4,8:04.0,,J. Butler misses 3-pt jump shot from 23 ft,86,103
382,4,8:02.0,Defensive rebound by K. Love,,86,103
383,4,7:49.0,C. Sexton misses 2-pt layup from 2 ft,,86,103
384,4,7:47.0,,Defensive rebound by J. Butler,86,103
385,4,7:37.0,,T. Herro makes 3-pt jump shot from 25 ft (assist by G. Dragić),86,106
386,4,7:18.0,C. Sexton makes 3-pt jump shot from 23 ft (assist by L. Nance),,89,106
387,4,7:04.0,,G. Dragić misses 2-pt jump shot from 10 ft,89,106
