,QUARTER,TIME_REMAINING,TORONTO_ACTION,PORTLAND_ACTION,TORONTO_SCORE,PORTLAND_SCORE
380,4,7:51.0,Offensive foul by F. VanVleet (drawn by M. Hezonja),,94,92
381,4,7:51.0,Turnover by F. VanVleet (offensive foul),,94,92
382,4,7:51.0,,R. Hood enters the game for M. Hezonja,94,92
383,4,7:51.0,,D. Lillard enters the game for S. Labissière,94,92
384,4,7:51.0,,H. Whiteside enters the game for A. Simons,94,92
385,4,7:34.0,,C. McCollum makes 2-pt jump shot from 21 ft,94,94
386,4,7:15.0,P. Siakam makes 3-pt jump shot from 26 ft,,97,94
387,4,6:57.0,,R. Hood misses 3-pt jump shot from 24 ft,97,94
388,4,6:56.0,,Offensive rebound by Team,97,94
389,4,6:54.0,,Personal foul by M. Gasol (drawn by H. Whiteside),97,94
390,4,6:44.0,,C. McCollum misses 3-pt jump shot from 26 ft,97,94
391,4,6:41.0,Defensive rebound by T. Davis,,97,94
392,4,6:23.0,Turnover by P. Siakam (traveling),,97,94
393,4,6:08.0,,R. Hood misses 3-pt jump shot from 24 ft,97,94
394,4,6:05.0,Defensive rebound by M. Gasol,,97,94
395,4,5:50.0,F. VanVleet makes 2-pt layup from 1 ft,,99,94
396,4,5:39.0,,Turnover by C. McCollum (bad pass),99,94
397,4,5:29.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by F. VanVleet),,101,94
398,4,5:29.0,Shooting foul by D. Lillard (drawn by R. Hollis-Jefferson),,101,94
399,4,5:29.0,,Portland full timeout,101,94
400,4,5:29.0,R. Hollis-Jefferson makes free throw 1 of 1,,102,94
401,4,5:17.0,,Turnover by R. Hood (traveling),102,94
402,4,5:04.0,P. Siakam makes 2-pt layup from 1 ft (assist by M. Gasol),,104,94
403,4,4:50.0,,K. Bazemore misses 2-pt layup from 2 ft,104,94
404,4,4:50.0,,Offensive rebound by Team,104,94
405,4,4:50.0,,Turnover by K. Bazemore (traveling),104,94
406,4,4:50.0,,A. Simons enters the game for K. Bazemore,104,94
407,4,4:32.0,M. Gasol misses 3-pt jump shot from 25 ft,,104,94
408,4,4:32.0,Offensive rebound by R. Hollis-Jefferson,,104,94
409,4,4:17.0,F. VanVleet misses 2-pt layup from 1 ft,,104,94
410,4,4:14.0,Offensive rebound by R. Hollis-Jefferson,,104,94
411,4,4:01.0,P. Siakam makes 2-pt jump shot from 12 ft,,106,94
412,4,4:01.0,,Portland full timeout,106,94
413,4,3:53.0,,A. Simons misses 3-pt jump shot from 25 ft,106,94
414,4,3:51.0,,Offensive rebound by Team,106,94
415,4,3:51.0,Loose ball foul by M. Gasol (drawn by H. Whiteside),,106,94
416,4,3:43.0,,D. Lillard misses 3-pt jump shot from 30 ft,106,94
417,4,3:38.0,Defensive rebound by P. Siakam,,106,94
418,4,3:19.0,P. Siakam makes 2-pt jump shot from 23 ft (assist by F. VanVleet),,108,94
419,4,3:07.0,,R. Hood makes 2-pt jump shot from 12 ft (assist by D. Lillard),108,96
420,4,2:41.0,P. Siakam misses 2-pt jump shot from 18 ft,,108,96
421,4,2:39.0,,Defensive rebound by C. McCollum,108,96
422,4,2:34.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by C. McCollum),108,99
423,4,2:19.0,Offensive foul by P. Siakam (drawn by D. Lillard),,108,99
424,4,2:19.0,Turnover by P. Siakam (offensive foul),,108,99
425,4,2:08.0,,D. Lillard misses 2-pt layup from 2 ft (block by M. Gasol),108,99
426,4,2:08.0,Defensive rebound by Team,,108,99
427,4,1:49.0,R. Hollis-Jefferson makes 2-pt layup at rim (assist by F. VanVleet),,110,99
428,4,1:49.0,Violation by Team (delay of game),,110,99
429,4,1:45.0,,C. McCollum misses 2-pt jump shot from 11 ft,110,99
430,4,1:42.0,Defensive rebound by T. Davis,,110,99
431,4,1:28.0,R. Hollis-Jefferson makes 2-pt layup at rim (assist by P. Siakam),,112,99
432,4,1:16.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by R. Hood),112,101
433,4,1:02.0,Turnover by P. Siakam (traveling),,112,101
434,4,0:53.0,,A. Simons makes 3-pt jump shot from 26 ft (assist by D. Lillard),112,104
435,4,0:45.0,P. Siakam makes 2-pt dunk from 2 ft (assist by F. VanVleet),,114,104
436,4,0:36.0,,A. Simons misses 3-pt jump shot from 26 ft,114,104
437,4,0:35.0,Defensive rebound by F. VanVleet,,114,104
438,4,0:35.0,Turnover by F. VanVleet (bad pass; steal by C. McCollum),,114,104
439,4,0:32.0,,C. McCollum misses 2-pt layup from 1 ft (block by M. Gasol),114,104
440,4,0:32.0,Defensive rebound by P. Siakam,,114,104
441,4,0:07.0,Turnover by Team (shot clock),,114,104
442,4,0:00.0,,A. Simons makes 2-pt layup from 2 ft,114,106
