,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
382,4,7:28.0,,Defensive rebound by M. Fultz,79,109
383,4,7:15.0,,D. Augustin misses 2-pt layup from 5 ft,79,109
384,4,7:14.0,,Offensive rebound by W. Iwundu,79,109
385,4,7:14.0,,W. Iwundu misses 2-pt layup from 1 ft,79,109
386,4,7:14.0,,Offensive rebound by D. Augustin,79,109
387,4,7:13.0,,D. Augustin misses 2-pt layup from 4 ft,79,109
388,4,7:13.0,,Offensive rebound by W. Iwundu,79,109
389,4,7:12.0,,W. Iwundu misses 2-pt layup from 1 ft,79,109
390,4,7:12.0,Defensive rebound by T. Brown,,79,109
391,4,6:57.0,T. Brown misses 3-pt jump shot from 26 ft,,79,109
392,4,6:56.0,Offensive rebound by G. Payton,,79,109
393,4,6:56.0,G. Payton misses 2-pt layup at rim,,79,109
394,4,6:56.0,Offensive rebound by Team,,79,109
395,4,6:56.0,,M. Frazier enters the game for M. Fultz,79,109
396,4,6:49.0,I. Smith misses 3-pt jump shot from 27 ft,,79,109
397,4,6:49.0,,Defensive rebound by Team,79,109
398,4,6:33.0,,Turnover by T. Ross (bad pass; steal by T. Brown),79,109
399,4,6:19.0,T. Brown misses 2-pt jump shot from 21 ft,,79,109
400,4,6:17.0,,Defensive rebound by K. Birch,79,109
401,4,6:08.0,,T. Ross misses 2-pt layup from 7 ft,79,109
402,4,6:06.0,Defensive rebound by I. Bonga,,79,109
403,4,6:02.0,I. Bonga misses 3-pt jump shot from 26 ft,,79,109
404,4,6:00.0,Offensive rebound by A. Schofield,,79,109
405,4,6:00.0,A. Schofield misses 2-pt layup from 4 ft,,79,109
406,4,6:00.0,Offensive rebound by T. Brown,,79,109
407,4,5:56.0,T. Brown misses 2-pt layup from 4 ft,,79,109
408,4,5:56.0,Offensive rebound by A. Schofield,,79,109
409,4,5:54.0,A. Schofield makes 2-pt layup from 2 ft,,81,109
410,4,5:36.0,,M. Frazier makes 2-pt layup from 2 ft (assist by W. Iwundu),81,111
411,4,5:35.0,Washington full timeout,,81,111
412,4,5:35.0,A. Pasečņiks enters the game for I. Smith,,81,111
413,4,5:35.0,,M. Bamba enters the game for D. Augustin,81,111
414,4,5:35.0,,A. Jefferson enters the game for K. Birch,81,111
415,4,5:35.0,,B. Johnson enters the game for W. Iwundu,81,111
416,4,5:35.0,,J. Magette enters the game for T. Ross,81,111
417,4,5:26.0,Personal foul by J. Magette (drawn by A. Pasečņiks),,81,111
418,4,5:19.0,G. Payton makes 2-pt layup from 2 ft,,83,111
419,4,4:55.0,,Turnover by M. Bamba (traveling),83,111
420,4,4:40.0,G. Payton misses 2-pt jump shot from 15 ft,,83,111
421,4,4:36.0,Offensive rebound by G. Payton,,83,111
422,4,4:36.0,G. Payton misses 2-pt layup at rim,,83,111
423,4,4:36.0,,Defensive rebound by A. Jefferson,83,111
424,4,4:23.0,,Offensive foul by A. Jefferson (drawn by G. Payton),83,111
425,4,4:23.0,,Turnover by A. Jefferson (offensive foul),83,111
426,4,4:06.0,T. Brown misses 2-pt layup from 9 ft (block by M. Frazier),,83,111
427,4,4:03.0,,Defensive rebound by M. Frazier,83,111
428,4,4:03.0,,Personal foul by T. Brown (drawn by M. Frazier),83,111
429,4,4:03.0,,M. Frazier misses free throw 1 of 2,83,111
430,4,4:03.0,,Offensive rebound by Team,83,111
431,4,4:03.0,,M. Frazier makes free throw 2 of 2,83,112
432,4,3:46.0,A. Schofield makes 2-pt jump shot from 11 ft,,85,112
433,4,3:32.0,,M. Bamba makes 2-pt dunk from 4 ft (assist by J. Magette),85,114
434,4,3:20.0,A. Pasečņiks makes 2-pt layup from 3 ft (assist by G. Payton),,87,114
435,4,3:03.0,,A. Jefferson misses 2-pt layup from 3 ft,87,114
436,4,3:01.0,Defensive rebound by G. Payton,,87,114
437,4,2:59.0,Personal foul by J. Magette (drawn by A. Pasečņiks),,87,114
438,4,2:59.0,,Personal foul by A. Pasečņiks (drawn by J. Magette),87,114
439,4,2:59.0,Turnover by A. Pasečņiks (lost ball; steal by M. Bamba),,87,114
440,4,2:55.0,,J. Magette misses 3-pt jump shot from 27 ft,87,114
441,4,2:52.0,,Offensive rebound by A. Jefferson,87,114
442,4,2:39.0,,Turnover by J. Magette (bad pass),87,114
443,4,2:17.0,Turnover by A. Pasečņiks (lost ball; steal by M. Bamba),,87,114
444,4,2:01.0,,B. Johnson makes 2-pt jump shot from 12 ft,87,116
445,4,1:53.0,Personal foul by M. Frazier (drawn by T. Brown),,87,116
446,4,1:53.0,T. Brown misses free throw 1 of 2,,87,116
447,4,1:53.0,Offensive rebound by Team,,87,116
448,4,1:53.0,T. Brown misses free throw 2 of 2,,87,116
449,4,1:49.0,,Defensive rebound by J. Magette,87,116
450,4,1:32.0,,M. Frazier makes 3-pt jump shot from 25 ft,87,119
451,4,1:27.0,Turnover by G. Payton (bad pass; steal by J. Magette),,87,119
452,4,1:24.0,,J. Magette makes 2-pt layup from 4 ft,87,121
453,4,1:20.0,Offensive foul by G. Payton (drawn by J. Magette),,87,121
454,4,1:20.0,Turnover by G. Payton (offensive foul),,87,121
455,4,1:08.0,,Turnover by M. Frazier (bad pass; steal by G. Payton),87,121
456,4,1:03.0,Turnover by T. Brown (bad pass; steal by M. Frazier),,87,121
457,4,0:56.0,,M. Frazier misses 2-pt layup from 4 ft,87,121
458,4,0:56.0,,Offensive rebound by M. Bamba,87,121
459,4,0:56.0,,M. Bamba makes 2-pt layup from 1 ft,87,123
460,4,0:39.0,T. Brown makes 2-pt jump shot from 16 ft (assist by I. Bonga),,89,123
461,4,0:23.0,,A. Jefferson misses 2-pt hook shot from 8 ft,89,123
462,4,0:20.0,Defensive rebound by A. Schofield,,89,123
