,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DENVER_ACTION,CLEVELAND_SCORE,DENVER_SCORE
388,4,2:55.0,,W. Barton makes free throw 1 of 2,103,99
389,4,2:55.0,,W. Barton misses free throw 2 of 2,103,99
390,4,2:51.0,Defensive rebound by C. Osman,,103,99
391,4,2:37.0,D. Garland misses 3-pt jump shot from 24 ft,,103,99
392,4,2:32.0,,Defensive rebound by G. Harris,103,99
393,4,2:27.0,,W. Barton misses 2-pt layup from 2 ft,103,99
394,4,2:25.0,Defensive rebound by C. Osman,,103,99
395,4,2:05.0,D. Garland makes 2-pt jump shot from 6 ft,,105,99
396,4,1:51.0,,J. Murray makes 2-pt layup from 3 ft (assist by N. Jokić),105,101
397,4,1:28.0,D. Garland makes 2-pt jump shot from 13 ft,,107,101
398,4,1:14.0,,N. Jokić misses 3-pt jump shot from 25 ft,107,101
399,4,1:09.0,Defensive rebound by C. Osman,,107,101
400,4,1:00.0,K. Love misses 3-pt jump shot from 25 ft,,107,101
401,4,0:58.0,,Defensive rebound by N. Jokić,107,101
402,4,0:51.0,,J. Murray misses 2-pt layup from 1 ft,107,101
403,4,0:49.0,Defensive rebound by K. Love,,107,101
404,4,0:44.0,Personal take foul by W. Barton (drawn by C. Sexton),,107,101
405,4,0:42.0,Personal take foul by M. Plumlee (drawn by K. Love),,107,101
406,4,0:42.0,K. Love makes free throw 1 of 2,,108,101
407,4,0:42.0,K. Love makes free throw 2 of 2,,109,101
408,4,0:42.0,,Denver full timeout,109,101
409,4,0:42.0,A. McKinnie enters the game for K. Love,,109,101
410,4,0:42.0,,M. Morris enters the game for M. Plumlee,109,101
411,4,0:41.0,,J. Murray misses 3-pt jump shot from 27 ft,109,101
412,4,0:38.0,Defensive rebound by C. Osman,,109,101
413,4,0:22.0,Personal take foul by N. Jokić (drawn by T. Thompson),,109,101
414,4,0:22.0,T. Thompson makes free throw 1 of 2,,110,101
415,4,0:22.0,T. Thompson misses free throw 2 of 2,,110,101
416,4,0:21.0,,Defensive rebound by J. Murray,110,101
417,4,0:17.0,,J. Murray makes 2-pt dunk at rim,110,103
418,4,0:17.0,Cleveland full timeout,,110,103
419,4,0:17.0,K. Love enters the game for A. McKinnie,,110,103
420,4,0:17.0,,M. Plumlee enters the game for N. Jokić,110,103
421,4,0:15.0,Personal take foul by J. Murray (drawn by C. Sexton),,110,103
422,4,0:15.0,C. Sexton misses free throw 1 of 2,,110,103
423,4,0:15.0,Offensive rebound by Team,,110,103
424,4,0:15.0,A. McKinnie enters the game for K. Love,,110,103
425,4,0:15.0,C. Sexton makes free throw 2 of 2,,111,103
426,4,0:15.0,,Denver full timeout,111,103
427,4,0:15.0,,N. Jokić enters the game for M. Plumlee,111,103
428,4,0:11.0,,G. Harris misses 3-pt jump shot from 23 ft,111,103
429,4,0:07.0,Defensive rebound by C. Osman,,111,103
