,QUARTER,TIME_REMAINING,HOUSTON_ACTION,BROOKLYN_ACTION,HOUSTON_SCORE,BROOKLYN_SCORE
385,4,8:45.0,Turnover by P. Tucker (step out of bounds),,92,102
386,4,8:30.0,,Shooting foul by D. House (drawn by J. Allen),92,102
387,4,8:30.0,,J. Allen misses free throw 1 of 2,92,102
388,4,8:30.0,,Offensive rebound by Team,92,102
389,4,8:30.0,,J. Allen makes free throw 2 of 2,92,103
390,4,8:19.0,E. Gordon misses 3-pt jump shot from 25 ft,,92,103
391,4,8:16.0,,Defensive rebound by G. Temple,92,103
392,4,8:04.0,,K. Irving misses 3-pt jump shot from 23 ft,92,103
393,4,8:02.0,Defensive rebound by D. House,,92,103
394,4,7:54.0,J. Harden makes 2-pt jump shot from 3 ft,,94,103
395,4,7:34.0,,G. Temple misses 3-pt jump shot from 23 ft,94,103
396,4,7:31.0,Defensive rebound by P. Tucker,,94,103
397,4,7:23.0,J. Harden misses 2-pt jump shot from 6 ft,,94,103
398,4,7:22.0,,Defensive rebound by J. Allen,94,103
399,4,7:22.0,,Offensive foul by J. Harris (drawn by P. Tucker),94,103
400,4,7:22.0,,Turnover by J. Harris (offensive foul),94,103
401,4,7:22.0,,S. Dinwiddie enters the game for J. Harris,94,103
402,4,7:22.0,,T. Prince enters the game for C. LeVert,94,103
403,4,7:09.0,J. Harden misses 3-pt jump shot from 25 ft,,94,103
404,4,7:06.0,,Defensive rebound by J. Allen,94,103
405,4,6:59.0,,Personal foul by B. McLemore (drawn by K. Irving),94,103
406,4,6:59.0,,Brooklyn full timeout,94,103
407,4,6:59.0,R. Westbrook enters the game for E. Gordon,,94,103
408,4,6:44.0,,K. Irving misses 2-pt jump shot from 5 ft,94,103
409,4,6:42.0,Defensive rebound by D. House,,94,103
410,4,6:30.0,P. Tucker misses 3-pt jump shot from 23 ft,,94,103
411,4,6:27.0,,Defensive rebound by G. Temple,94,103
412,4,6:17.0,,Shooting foul by J. Harden (drawn by S. Dinwiddie),94,103
413,4,6:17.0,,S. Dinwiddie misses free throw 1 of 2,94,103
414,4,6:17.0,,Offensive rebound by Team,94,103
415,4,6:17.0,,S. Dinwiddie makes free throw 2 of 2,94,104
416,4,6:03.0,Shooting foul by J. Allen (drawn by J. Harden),,94,104
417,4,6:03.0,J. Harden makes free throw 1 of 2,,95,104
418,4,6:03.0,J. Harden makes free throw 2 of 2,,96,104
419,4,5:41.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,96,104
420,4,5:39.0,,Offensive rebound by J. Allen,96,104
421,4,5:39.0,,Turnover by Team (shot clock),96,104
422,4,5:32.0,Shooting foul by S. Dinwiddie (drawn by J. Harden),,96,104
423,4,5:32.0,J. Harden makes free throw 1 of 2,,97,104
424,4,5:32.0,,J. Harris enters the game for S. Dinwiddie,97,104
425,4,5:32.0,,C. LeVert enters the game for G. Temple,97,104
426,4,5:32.0,J. Harden makes free throw 2 of 2,,98,104
427,4,5:13.0,,J. Allen makes 2-pt layup from 1 ft (assist by J. Harris),98,106
428,4,5:02.0,B. McLemore misses 3-pt jump shot from 24 ft,,98,106
429,4,5:00.0,,Defensive rebound by J. Harris,98,106
430,4,4:53.0,,K. Irving makes 3-pt jump shot from 25 ft,98,109
431,4,4:52.0,Houston full timeout,,98,109
432,4,4:41.0,J. Harden makes 3-pt jump shot from 26 ft,,101,109
433,4,4:23.0,,K. Irving misses 2-pt jump shot from 20 ft,101,109
434,4,4:21.0,,Offensive rebound by J. Allen,101,109
435,4,4:19.0,,Turnover by J. Allen (lost ball; steal by R. Westbrook),101,109
436,4,4:10.0,J. Harden makes 2-pt dunk from 2 ft,,103,109
437,4,3:59.0,,Shooting foul by P. Tucker (drawn by J. Harris),103,109
438,4,3:59.0,Houston full timeout,,103,109
439,4,3:59.0,,J. Harris makes free throw 1 of 2,103,110
440,4,3:59.0,,J. Harris makes free throw 2 of 2,103,111
441,4,3:50.0,D. House makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,106,111
442,4,3:33.0,,K. Irving misses 2-pt jump shot from 4 ft,106,111
443,4,3:32.0,Defensive rebound by R. Westbrook,,106,111
444,4,3:28.0,D. House misses 3-pt jump shot from 24 ft,,106,111
445,4,3:24.0,,Defensive rebound by T. Prince,106,111
446,4,3:03.0,,C. LeVert misses 2-pt layup from 1 ft,106,111
447,4,3:01.0,,Offensive rebound by C. LeVert,106,111
448,4,3:00.0,,C. LeVert misses 2-pt layup from 1 ft,106,111
449,4,2:58.0,Defensive rebound by P. Tucker,,106,111
450,4,2:50.0,J. Harden misses 2-pt layup from 3 ft (block by K. Irving),,106,111
451,4,2:50.0,Offensive rebound by Team,,106,111
452,4,2:50.0,E. Gordon enters the game for B. McLemore,,106,111
453,4,2:43.0,J. Harden misses 2-pt layup from 2 ft,,106,111
454,4,2:40.0,,Defensive rebound by C. LeVert,106,111
455,4,2:28.0,,K. Irving misses 2-pt layup from 2 ft,106,111
456,4,2:25.0,Defensive rebound by P. Tucker,,106,111
457,4,2:21.0,D. House misses 3-pt jump shot from 26 ft,,106,111
458,4,2:21.0,,Defensive rebound by T. Prince,106,111
459,4,2:00.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by K. Irving),106,114
460,4,1:52.0,J. Harden misses 3-pt jump shot from 24 ft,,106,114
461,4,1:48.0,Offensive rebound by P. Tucker,,106,114
462,4,1:46.0,E. Gordon misses 3-pt jump shot from 26 ft,,106,114
463,4,1:43.0,,Defensive rebound by J. Harris,106,114
464,4,1:28.0,,K. Irving misses 3-pt jump shot from 26 ft,106,114
465,4,1:24.0,Defensive rebound by D. House,,106,114
466,4,1:19.0,Personal foul by C. LeVert (drawn by J. Harden),,106,114
467,4,1:19.0,J. Harden makes free throw 1 of 2,,107,114
468,4,1:19.0,J. Harden makes free throw 2 of 2,,108,114
469,4,0:55.0,,K. Irving makes 3-pt jump shot from 23 ft,108,117
470,4,0:48.0,J. Harden misses 3-pt jump shot from 25 ft,,108,117
471,4,0:44.0,,Defensive rebound by J. Allen,108,117
472,4,0:41.0,,Personal take foul by D. House (drawn by K. Irving),108,117
473,4,0:41.0,,K. Irving misses free throw 1 of 2,108,117
474,4,0:41.0,,Offensive rebound by Team,108,117
475,4,0:41.0,,G. Temple enters the game for J. Allen,108,117
476,4,0:41.0,,K. Irving makes free throw 2 of 2,108,118
477,4,0:36.0,R. Westbrook makes 2-pt dunk from 2 ft (assist by J. Harden),,110,118
478,4,0:34.0,,Personal take foul by P. Tucker (drawn by C. LeVert),110,118
479,4,0:34.0,,C. LeVert makes free throw 1 of 2,110,119
480,4,0:34.0,,C. LeVert makes free throw 2 of 2,110,120
481,4,0:27.0,D. House makes 2-pt dunk from 1 ft (assist by J. Harden),,112,120
482,4,0:27.0,,Brooklyn full timeout,112,120
483,4,0:25.0,,Personal foul by J. Harden (drawn by K. Irving),112,120
484,4,0:25.0,,K. Irving makes free throw 1 of 2,112,121
485,4,0:25.0,,K. Irving makes free throw 2 of 2,112,122
486,4,0:17.0,D. House makes 2-pt layup from 1 ft (assist by J. Harden),,114,122
487,4,0:14.0,,Personal foul by D. House (drawn by T. Prince),114,122
488,4,0:14.0,,T. Prince misses free throw 1 of 2,114,122
489,4,0:14.0,,Offensive rebound by Team,114,122
490,4,0:14.0,,T. Prince makes free throw 2 of 2,114,123
491,4,0:08.0,R. Westbrook makes 2-pt layup from 1 ft,,116,123
