,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
383,4,8:28.0,,Defensive rebound by K. Love,102,91
384,4,8:28.0,,T. Thompson makes 2-pt layup from 1 ft (assist by K. Love),102,93
385,4,8:28.0,,Shooting foul by G. Dragić (drawn by T. Thompson),102,93
386,4,8:28.0,,T. Thompson misses free throw 1 of 1,102,93
387,4,8:26.0,,Offensive rebound by Team,102,93
388,4,8:20.0,,Shooting foul by B. Adebayo (drawn by D. Garland),102,93
389,4,8:20.0,,D. Garland makes free throw 1 of 2,102,94
390,4,8:20.0,D. Jones enters the game for G. Dragić,,102,94
391,4,8:20.0,K. Nunn enters the game for A. Iguodala,,102,94
392,4,8:20.0,,D. Garland makes free throw 2 of 2,102,95
393,4,8:13.0,Turnover by B. Adebayo (out of bounds lost ball),,102,95
394,4,7:56.0,,K. Porter makes 2-pt layup from 1 ft (assist by D. Garland),102,97
395,4,7:27.0,J. Crowder misses 3-pt jump shot from 26 ft,,102,97
396,4,7:24.0,,Defensive rebound by T. Thompson,102,97
397,4,7:14.0,,Turnover by D. Garland (bad pass; steal by K. Nunn),102,97
398,4,7:09.0,J. Crowder misses 2-pt layup from 1 ft (block by D. Garland),,102,97
399,4,7:05.0,Offensive rebound by D. Jones,,102,97
400,4,6:56.0,Turnover by B. Adebayo (bad pass; steal by L. Nance),,102,97
401,4,6:52.0,,L. Nance makes 2-pt layup from 2 ft,102,99
402,4,6:51.0,Miami full timeout,,102,99
403,4,6:36.0,K. Nunn misses 3-pt jump shot from 27 ft,,102,99
404,4,6:33.0,,Defensive rebound by K. Love,102,99
405,4,6:18.0,,K. Love misses 3-pt jump shot from 26 ft,102,99
406,4,6:16.0,Defensive rebound by D. Jones,,102,99
407,4,5:59.0,Personal foul by K. Porter (drawn by B. Adebayo),,102,99
408,4,5:54.0,B. Adebayo makes 2-pt layup from 2 ft,,104,99
409,4,5:39.0,,K. Porter makes 2-pt jump shot from 14 ft (assist by D. Garland),104,101
410,4,5:20.0,Turnover by D. Robinson (bad pass; steal by K. Porter),,104,101
411,4,4:55.0,,K. Porter makes 3-pt jump shot from 25 ft,104,104
412,4,4:28.0,Turnover by Team (shot clock),,104,104
413,4,4:28.0,G. Dragić enters the game for K. Nunn,,104,104
414,4,4:10.0,,K. Porter makes 3-pt jump shot from 26 ft,104,107
415,4,4:02.0,Personal foul by K. Porter (drawn by D. Robinson),,104,107
416,4,3:53.0,D. Robinson misses 3-pt jump shot from 34 ft,,104,107
417,4,3:50.0,Offensive rebound by D. Jones,,104,107
418,4,3:39.0,B. Adebayo makes 2-pt layup from 1 ft (assist by J. Crowder),,106,107
419,4,3:11.0,,T. Thompson misses 2-pt jump shot from 16 ft,106,107
420,4,3:09.0,Defensive rebound by B. Adebayo,,106,107
421,4,2:52.0,B. Adebayo misses 2-pt layup at rim,,106,107
422,4,2:49.0,,Defensive rebound by T. Thompson,106,107
423,4,2:45.0,,Offensive foul by L. Nance (drawn by D. Robinson),106,107
424,4,2:45.0,,Turnover by L. Nance (offensive foul),106,107
425,4,2:45.0,,Technical foul by G. Dragić,106,107
426,4,2:45.0,,K. Love makes technical free throw,106,108
427,4,2:33.0,D. Robinson misses 3-pt jump shot from 29 ft,,106,108
428,4,2:30.0,,Defensive rebound by K. Porter,106,108
429,4,2:05.0,,K. Porter misses 3-pt jump shot from 26 ft,106,108
430,4,2:04.0,,Offensive rebound by K. Love,106,108
431,4,1:52.0,,K. Love misses 3-pt jump shot from 25 ft,106,108
432,4,1:50.0,Defensive rebound by B. Adebayo,,106,108
433,4,1:31.0,Shooting foul by L. Nance (drawn by G. Dragić),,106,108
434,4,1:31.0,G. Dragić misses free throw 1 of 2,,106,108
435,4,1:31.0,Offensive rebound by Team,,106,108
436,4,1:31.0,G. Dragić makes free throw 2 of 2,,107,108
437,4,1:12.0,,K. Love misses 2-pt layup from 2 ft (block by D. Jones),107,108
438,4,1:11.0,,Offensive rebound by K. Love,107,108
439,4,1:08.0,,K. Love misses 2-pt jump shot from 24 ft,107,108
440,4,1:05.0,Defensive rebound by J. Crowder,,107,108
441,4,0:48.0,G. Dragić misses 2-pt layup from 3 ft,,107,108
442,4,0:46.0,,Defensive rebound by K. Porter,107,108
443,4,0:25.0,,D. Garland makes 2-pt layup from 1 ft,107,110
444,4,0:25.0,Violation by Team (def goaltending),,107,110
445,4,0:25.0,Instant Replay (Request: Ruling Stands),,107,110
446,4,0:18.0,G. Dragić makes 2-pt layup from 2 ft,,109,110
447,4,0:16.0,,Personal take foul by J. Crowder (drawn by K. Porter),109,110
448,4,0:16.0,,K. Porter misses free throw 1 of 2,109,110
449,4,0:16.0,,Offensive rebound by Team,109,110
450,4,0:16.0,,K. Porter makes free throw 2 of 2,109,111
451,4,0:16.0,Miami full timeout,,109,111
452,4,0:16.0,K. Nunn enters the game for D. Jones,,109,111
453,4,0:16.0,,C. Sexton enters the game for K. Love,109,111
454,4,0:09.0,G. Dragić misses 3-pt jump shot from 27 ft,,109,111
455,4,0:06.0,Offensive rebound by K. Nunn,,109,111
456,4,0:06.0,K. Nunn makes 2-pt jump shot from 3 ft,,111,111
457,4,0:06.0,,Cleveland full timeout,111,111
458,4,0:06.0,A. Iguodala enters the game for G. Dragić,,111,111
459,4,0:06.0,D. Jones enters the game for D. Robinson,,111,111
460,4,0:06.0,,K. Love enters the game for C. Sexton,111,111
461,4,0:00.0,,K. Porter misses 2-pt jump shot from 13 ft,111,111
462,4,0:00.0,,Offensive rebound by Team,111,111
463,1OT,4:43.0,D. Jones misses 2-pt jump shot from 2 ft,,111,111
464,1OT,4:42.0,Offensive rebound by D. Jones,,111,111
465,1OT,4:42.0,D. Jones makes 2-pt layup from 1 ft,,113,111
466,1OT,4:15.0,,D. Garland misses 2-pt jump shot from 9 ft,113,111
467,1OT,4:13.0,Defensive rebound by J. Crowder,,113,111
468,1OT,4:05.0,D. Robinson misses 2-pt dunk from 1 ft,,113,111
469,1OT,4:01.0,,Defensive rebound by L. Nance,113,111
470,1OT,3:51.0,,L. Nance makes 2-pt layup from 1 ft,113,113
471,1OT,3:27.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,116,113
472,1OT,3:08.0,,D. Garland misses 2-pt jump shot from 21 ft,116,113
473,1OT,3:05.0,,Offensive rebound by D. Garland,116,113
474,1OT,2:54.0,,L. Nance makes 2-pt hook shot from 6 ft,116,115
475,1OT,2:28.0,G. Dragić misses 2-pt jump shot from 7 ft,,116,115
476,1OT,2:27.0,Offensive rebound by Team,,116,115
477,1OT,2:22.0,J. Crowder misses 3-pt jump shot from 23 ft,,116,115
478,1OT,2:17.0,,Defensive rebound by K. Love,116,115
479,1OT,2:05.0,,K. Porter misses 2-pt layup from 2 ft (block by B. Adebayo),116,115
480,1OT,2:04.0,,Offensive rebound by Team,116,115
481,1OT,2:00.0,,L. Nance makes 2-pt hook shot from 5 ft (assist by K. Love),116,117
482,1OT,1:45.0,Shooting foul by K. Love (drawn by G. Dragić),,116,117
483,1OT,1:45.0,G. Dragić makes free throw 1 of 2,,117,117
484,1OT,1:45.0,A. Iguodala enters the game for D. Robinson,,117,117
485,1OT,1:45.0,G. Dragić makes free throw 2 of 2,,118,117
486,1OT,1:24.0,,K. Porter misses 3-pt jump shot from 26 ft,118,117
487,1OT,1:22.0,,Offensive rebound by L. Nance,118,117
488,1OT,1:20.0,,K. Porter makes 2-pt dunk from 1 ft (assist by K. Love),118,119
489,1OT,1:03.0,A. Iguodala misses 2-pt jump shot from 12 ft,,118,119
490,1OT,1:01.0,,Defensive rebound by K. Love,118,119
491,1OT,0:42.0,,D. Garland makes 2-pt jump shot from 4 ft,118,121
492,1OT,0:40.0,Miami full timeout,,118,121
493,1OT,0:40.0,K. Nunn enters the game for A. Iguodala,,118,121
494,1OT,0:40.0,D. Robinson enters the game for D. Jones,,118,121
495,1OT,0:33.0,J. Crowder misses 3-pt jump shot from 23 ft,,118,121
496,1OT,0:29.0,,Defensive rebound by K. Porter,118,121
497,1OT,0:10.0,,L. Nance misses 2-pt jump shot from 11 ft,118,121
498,1OT,0:08.0,,Offensive rebound by T. Thompson,118,121
499,1OT,0:07.0,,K. Love makes 2-pt layup at rim (assist by T. Thompson),118,123
500,1OT,0:07.0,Miami full timeout,,118,123
501,1OT,0:07.0,A. Iguodala enters the game for B. Adebayo,,118,123
502,1OT,0:05.0,D. Robinson misses 3-pt jump shot from 31 ft,,118,123
503,1OT,0:03.0,,Defensive rebound by Team,118,123
504,1OT,0:03.0,,Instant Replay (Request: Ruling Stands),118,123
505,1OT,0:03.0,B. Adebayo enters the game for A. Iguodala,,118,123
506,1OT,0:03.0,D. Jones enters the game for D. Robinson,,118,123
507,1OT,0:03.0,,C. Sexton enters the game for T. Thompson,118,123
508,1OT,0:03.0,,Cleveland full timeout,118,123
509,1OT,0:03.0,A. Iguodala enters the game for G. Dragić,,118,123
510,1OT,0:02.0,,Personal take foul by B. Adebayo (drawn by K. Love),118,123
511,1OT,0:01.0,,Personal take foul by D. Jones (drawn by K. Porter),118,123
512,1OT,0:01.0,Technical foul by K. Porter,,118,123
513,1OT,0:01.0,Instant Replay (Request: Ruling Stands),,118,123
514,1OT,0:01.0,K. Nunn makes technical free throw,,119,123
515,1OT,0:01.0,,T. Thompson enters the game for C. Sexton,119,123
516,1OT,0:01.0,,K. Porter makes free throw 1 of 2,119,124
517,1OT,0:01.0,,K. Porter makes free throw 2 of 2,119,125
