,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,ATLANTA_ACTION,GOLDEN STATE_SCORE,ATLANTA_SCORE
390,4,5:13.0,O. Spellman enters the game for E. Paschall,,69,91
391,4,5:13.0,,T. Young enters the game for D. Hunter,69,91
392,4,5:08.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Bembry),69,93
393,4,4:53.0,Personal foul by D. Jones (drawn by W. Cauley-Stein),,69,93
394,4,4:46.0,J. Poole misses 3-pt jump shot from 27 ft,,69,93
395,4,4:43.0,,Defensive rebound by D. Bembry,69,93
396,4,4:31.0,,Turnover by D. Jones (lost ball; steal by W. Cauley-Stein),69,93
397,4,4:13.0,W. Cauley-Stein makes 2-pt jump shot from 9 ft,,71,93
398,4,3:51.0,,E. Turner makes 2-pt jump shot from 13 ft (assist by T. Young),71,95
399,4,3:44.0,Turnover by O. Spellman (step out of bounds),,71,95
400,4,3:30.0,,T. Young makes 2-pt jump shot from 12 ft,71,97
401,4,3:30.0,M. Chriss enters the game for W. Cauley-Stein,,71,97
402,4,3:30.0,E. Paschall enters the game for G. Robinson,,71,97
403,4,3:30.0,,C. Reddish enters the game for E. Turner,71,97
404,4,3:12.0,J. Poole misses 2-pt jump shot from 17 ft,,71,97
405,4,3:08.0,,Defensive rebound by D. Bembry,71,97
406,4,2:56.0,,Turnover by T. Young (bad pass; steal by O. Spellman),71,97
407,4,2:50.0,M. Chriss misses 2-pt dunk from 1 ft,,71,97
408,4,2:48.0,,Defensive rebound by D. Bembry,71,97
409,4,2:44.0,,C. Reddish makes 2-pt layup from 4 ft,71,99
410,4,2:28.0,O. Spellman makes 2-pt jump shot from 21 ft,,73,99
411,4,2:27.0,,Atlanta full timeout,73,99
412,4,2:27.0,,B. Fernando enters the game for D. Bembry,73,99
413,4,2:27.0,,B. Goodwin enters the game for D. Jones,73,99
414,4,2:27.0,,A. Len enters the game for J. Parker,73,99
415,4,2:27.0,,T. Wallace enters the game for T. Young,73,99
416,4,2:15.0,,C. Reddish misses 3-pt jump shot from 26 ft,73,99
417,4,2:12.0,Defensive rebound by K. Bowman,,73,99
418,4,2:06.0,E. Paschall makes 2-pt jump shot from 12 ft,,75,99
419,4,1:46.0,,Turnover by B. Goodwin (bad pass; steal by J. Poole),75,99
420,4,1:42.0,K. Bowman misses 2-pt layup from 3 ft,,75,99
421,4,1:41.0,Offensive rebound by E. Paschall,,75,99
422,4,1:41.0,E. Paschall makes 2-pt dunk from 1 ft,,77,99
423,4,1:27.0,,C. Reddish makes 2-pt layup from 2 ft,77,101
424,4,1:16.0,Turnover by K. Bowman (lost ball; steal by A. Len),,77,101
425,4,1:10.0,,C. Reddish misses 2-pt dunk from 2 ft,77,101
426,4,1:09.0,Defensive rebound by Team,,77,101
427,4,0:53.0,K. Bowman misses 2-pt jump shot from 8 ft,,77,101
428,4,0:50.0,Offensive rebound by M. Chriss,,77,101
429,4,0:50.0,M. Chriss misses 2-pt layup from 1 ft,,77,101
430,4,0:49.0,,Defensive rebound by A. Len,77,101
431,4,0:47.0,,A. Len makes 2-pt layup from 1 ft (assist by B. Fernando),77,103
432,4,0:47.0,,Shooting foul by K. Bowman (drawn by A. Len),77,103
433,4,0:47.0,,A. Len makes free throw 1 of 1,77,104
434,4,0:24.0,M. Chriss makes 2-pt dunk at rim (assist by J. Poole),,79,104
435,4,0:00.0,,Turnover by Team (shot clock),79,104
