,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
379,4,4:45.0,,T. Ariza misses 2-pt layup from 2 ft,106,110
380,4,4:43.0,Defensive rebound by T. Lyles,,106,110
381,4,4:30.0,L. Aldridge misses 2-pt jump shot from 16 ft (block by H. Whiteside),,106,110
382,4,4:28.0,,Defensive rebound by H. Whiteside,106,110
383,4,4:22.0,,Shooting foul by T. Lyles (drawn by D. Lillard),106,110
384,4,4:22.0,,D. Lillard makes free throw 1 of 2,106,111
385,4,4:22.0,,D. Lillard makes free throw 2 of 2,106,112
386,4,3:59.0,D. Murray misses 3-pt jump shot from 25 ft,,106,112
387,4,3:54.0,Offensive rebound by L. Aldridge,,106,112
388,4,3:54.0,L. Aldridge misses 2-pt layup at rim,,106,112
389,4,3:53.0,,Defensive rebound by C. Anthony,106,112
390,4,3:47.0,,G. Trent makes 3-pt jump shot from 23 ft (assist by C. Anthony),106,115
391,4,3:33.0,D. DeRozan makes 2-pt jump shot from 7 ft,,108,115
392,4,3:32.0,,Portland full timeout,108,115
393,4,3:32.0,P. Mills enters the game for D. Murray,,108,115
394,4,3:32.0,D. White enters the game for L. Walker,,108,115
395,4,3:32.0,,Portland full timeout,108,115
396,4,3:09.0,,T. Ariza misses 2-pt layup from 3 ft,108,115
397,4,3:07.0,,Offensive rebound by Team,108,115
398,4,2:52.0,,G. Trent makes 3-pt jump shot from 25 ft (assist by C. Anthony),108,118
399,4,2:30.0,P. Mills misses 3-pt jump shot from 24 ft,,108,118
400,4,2:29.0,,Defensive rebound by C. Anthony,108,118
401,4,2:13.0,,G. Trent makes 3-pt jump shot from 23 ft (assist by D. Lillard),108,121
402,4,1:55.0,T. Lyles makes 2-pt layup from 1 ft (assist by L. Aldridge),,110,121
403,4,1:38.0,,Turnover by D. Lillard (lost ball; steal by L. Aldridge),110,121
404,4,1:34.0,P. Mills makes 2-pt layup from 2 ft (assist by D. White),,112,121
405,4,1:10.0,,C. Anthony makes 2-pt jump shot from 22 ft (assist by D. Lillard),112,123
406,4,1:02.0,L. Aldridge misses 2-pt jump shot from 18 ft,,112,123
407,4,0:59.0,,Defensive rebound by H. Whiteside,112,123
408,4,0:37.0,,C. Anthony misses 2-pt jump shot from 19 ft,112,123
409,4,0:36.0,Defensive rebound by D. DeRozan,,112,123
410,4,0:30.0,P. Mills makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,115,123
411,4,0:21.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by G. Trent),115,125
412,4,0:11.0,D. White misses 2-pt jump shot from 5 ft,,115,125
413,4,0:11.0,Offensive rebound by D. White,,115,125
414,4,0:11.0,D. White makes 2-pt layup at rim,,117,125
