,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MINNESOTA_ACTION,CLEVELAND_SCORE,MINNESOTA_SCORE
392,4,8:43.0,D. Exum misses 2-pt jump shot from 5 ft (block by J. Culver),,77,69
393,4,8:41.0,,Defensive rebound by G. Dieng,77,69
394,4,8:26.0,,J. Culver misses 2-pt layup from 2 ft,77,69
395,4,8:24.0,,Offensive rebound by G. Dieng,77,69
396,4,8:24.0,,G. Dieng makes 2-pt layup at rim,77,71
397,4,8:00.0,K. Porter misses 3-pt jump shot from 26 ft,,77,71
398,4,7:57.0,,Defensive rebound by J. Culver,77,71
399,4,7:53.0,,Shooting foul by D. Garland (drawn by S. Napier),77,71
400,4,7:53.0,Cleveland full timeout,,77,71
401,4,7:53.0,Instant Replay (Challenge: Ruling Stands),,77,71
402,4,7:53.0,,S. Napier makes free throw 1 of 2,77,72
403,4,7:53.0,,S. Napier makes free throw 2 of 2,77,73
404,4,7:40.0,Offensive foul by D. Garland (drawn by S. Napier),,77,73
405,4,7:40.0,Turnover by D. Garland (offensive foul),,77,73
406,4,7:40.0,C. Sexton enters the game for D. Garland,,77,73
407,4,7:40.0,T. Thompson enters the game for J. Henson,,77,73
408,4,7:30.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by S. Napier),77,76
409,4,7:12.0,Turnover by T. Thompson (bad pass; steal by J. Culver),,77,76
410,4,7:11.0,,Turnover by J. Culver (bad pass),77,76
411,4,6:59.0,Turnover by A. McKinnie (step out of bounds),,77,76
412,4,6:59.0,L. Nance enters the game for D. Exum,,77,76
413,4,6:43.0,,S. Napier makes 2-pt jump shot from 13 ft,77,78
414,4,6:21.0,C. Sexton misses 2-pt layup from 3 ft,,77,78
415,4,6:18.0,Offensive rebound by C. Sexton,,77,78
416,4,6:16.0,Turnover by C. Sexton (lost ball; steal by G. Dieng),,77,78
417,4,6:12.0,,Turnover by R. Covington (bad pass; steal by L. Nance),77,78
418,4,6:05.0,Personal foul by G. Dieng (drawn by T. Thompson),,77,78
419,4,6:05.0,C. Osman enters the game for A. McKinnie,,77,78
420,4,5:52.0,L. Nance makes 2-pt layup from 2 ft (assist by T. Thompson),,79,78
421,4,5:42.0,,S. Napier misses 3-pt jump shot from 27 ft,79,78
422,4,5:39.0,,Offensive rebound by J. Culver,79,78
423,4,5:37.0,,G. Dieng misses 3-pt jump shot from 24 ft,79,78
424,4,5:34.0,Defensive rebound by K. Porter,,79,78
425,4,5:12.0,Turnover by K. Porter (bad pass),,79,78
426,4,5:12.0,Loose ball foul by L. Nance (drawn by J. Culver),,79,78
427,4,5:12.0,,Minnesota full timeout,79,78
428,4,5:12.0,,J. Teague enters the game for J. Culver,79,78
429,4,5:12.0,,N. Vonleh enters the game for G. Dieng,79,78
430,4,4:54.0,,Turnover by S. Napier (bad pass; steal by C. Sexton),79,78
431,4,4:52.0,Turnover by T. Thompson (step out of bounds),,79,78
432,4,4:41.0,,S. Napier misses 2-pt jump shot from 18 ft,79,78
433,4,4:38.0,Defensive rebound by C. Osman,,79,78
434,4,4:28.0,Shooting foul by R. Covington (drawn by T. Thompson),,79,78
435,4,4:28.0,T. Thompson makes free throw 1 of 2,,80,78
436,4,4:28.0,,T. Graham enters the game for S. Napier,80,78
437,4,4:28.0,T. Thompson makes free throw 2 of 2,,81,78
438,4,4:14.0,,K. Martin misses 2-pt jump shot from 4 ft,81,78
439,4,4:12.0,,Offensive rebound by K. Martin,81,78
440,4,4:12.0,,Personal foul by T. Thompson (drawn by K. Martin),81,78
441,4,4:12.0,,K. Martin makes free throw 1 of 2,81,79
442,4,4:12.0,,K. Martin makes free throw 2 of 2,81,80
443,4,3:47.0,T. Thompson misses 2-pt hook shot from 8 ft,,81,80
444,4,3:45.0,,Defensive rebound by K. Martin,81,80
445,4,3:31.0,,N. Vonleh misses 2-pt layup from 3 ft (block by L. Nance),81,80
446,4,3:30.0,Defensive rebound by L. Nance,,81,80
447,4,3:17.0,K. Porter misses 2-pt layup from 6 ft,,81,80
448,4,3:14.0,Offensive rebound by Team,,81,80
449,4,3:14.0,Cleveland full timeout,,81,80
450,4,3:14.0,D. Garland enters the game for C. Osman,,81,80
451,4,3:11.0,D. Garland makes 3-pt jump shot from 23 ft (assist by K. Porter),,84,80
452,4,2:53.0,,R. Covington misses 3-pt jump shot from 26 ft,84,80
453,4,2:51.0,Defensive rebound by L. Nance,,84,80
454,4,2:37.0,Personal foul by N. Vonleh (drawn by C. Sexton),,84,80
455,4,2:32.0,D. Garland makes 2-pt jump shot from 22 ft,,86,80
456,4,2:30.0,,Minnesota full timeout,86,80
457,4,2:15.0,,K. Martin misses 3-pt jump shot from 27 ft,86,80
458,4,2:13.0,,Offensive rebound by R. Covington,86,80
459,4,2:09.0,,R. Covington misses 2-pt layup from 2 ft,86,80
460,4,2:07.0,,Offensive rebound by N. Vonleh,86,80
461,4,2:04.0,,R. Covington misses 3-pt jump shot from 25 ft,86,80
462,4,2:02.0,Defensive rebound by K. Porter,,86,80
463,4,1:38.0,K. Porter misses 2-pt jump shot from 17 ft,,86,80
464,4,1:35.0,,Defensive rebound by R. Covington,86,80
465,4,1:28.0,,K. Martin misses 3-pt jump shot from 23 ft,86,80
466,4,1:26.0,Defensive rebound by L. Nance,,86,80
467,4,1:05.0,L. Nance misses 3-pt jump shot from 24 ft,,86,80
468,4,1:04.0,Offensive rebound by T. Thompson,,86,80
469,4,1:04.0,T. Thompson misses 2-pt layup from 2 ft,,86,80
470,4,1:02.0,,Defensive rebound by N. Vonleh,86,80
471,4,0:57.0,,K. Martin misses 2-pt layup from 2 ft,86,80
472,4,0:55.0,Defensive rebound by K. Porter,,86,80
473,4,0:38.0,Personal foul by T. Graham (drawn by C. Sexton),,86,80
474,4,0:38.0,C. Sexton misses free throw 1 of 2,,86,80
475,4,0:38.0,Offensive rebound by Team,,86,80
476,4,0:38.0,C. Sexton makes free throw 2 of 2,,87,80
477,4,0:38.0,,Minnesota full timeout,87,80
478,4,0:38.0,M. Dellavedova enters the game for D. Garland,,87,80
479,4,0:38.0,,J. Culver enters the game for T. Graham,87,80
480,4,0:32.0,,J. Teague makes 2-pt layup from 1 ft (assist by R. Covington),87,82
481,4,0:32.0,Cleveland full timeout,,87,82
482,4,0:32.0,D. Garland enters the game for T. Thompson,,87,82
483,4,0:32.0,,T. Graham enters the game for J. Teague,87,82
484,4,0:32.0,,J. Okogie enters the game for N. Vonleh,87,82
485,4,0:32.0,Away from play foul by J. Okogie (drawn by D. Garland),,87,82
486,4,0:32.0,D. Garland misses free throw 1 of 1,,87,82
487,4,0:32.0,Offensive rebound by Team,,87,82
488,4,0:26.0,Personal take foul by J. Okogie (drawn by K. Porter),,87,82
489,4,0:26.0,K. Porter makes free throw 1 of 2,,88,82
490,4,0:26.0,T. Thompson enters the game for D. Garland,,88,82
491,4,0:26.0,,S. Napier enters the game for T. Graham,88,82
492,4,0:26.0,,J. Teague enters the game for J. Okogie,88,82
493,4,0:26.0,K. Porter misses free throw 2 of 2,,88,82
494,4,0:25.0,,Defensive rebound by R. Covington,88,82
495,4,0:21.0,,J. Teague makes 2-pt layup from 6 ft,88,84
496,4,0:21.0,,Shooting foul by K. Porter (drawn by J. Teague),88,84
497,4,0:21.0,D. Garland enters the game for M. Dellavedova,,88,84
498,4,0:21.0,,J. Okogie enters the game for S. Napier,88,84
499,4,0:21.0,,J. Teague misses free throw 1 of 1,88,84
500,4,0:20.0,Defensive rebound by T. Thompson,,88,84
501,4,0:20.0,Personal take foul by R. Covington (drawn by T. Thompson),,88,84
502,4,0:20.0,T. Thompson makes free throw 1 of 2,,89,84
503,4,0:20.0,,S. Napier enters the game for J. Okogie,89,84
504,4,0:20.0,T. Thompson makes free throw 2 of 2,,90,84
505,4,0:16.0,,K. Martin makes 3-pt jump shot from 26 ft (assist by J. Teague),90,87
506,4,0:16.0,Cleveland full timeout,,90,87
507,4,0:16.0,M. Dellavedova enters the game for T. Thompson,,90,87
508,4,0:14.0,Personal take foul by J. Culver (drawn by C. Sexton),,90,87
509,4,0:14.0,C. Sexton makes free throw 1 of 2,,91,87
510,4,0:14.0,T. Thompson enters the game for D. Garland,,91,87
511,4,0:14.0,C. Sexton makes free throw 2 of 2,,92,87
512,4,0:07.0,,S. Napier misses 2-pt jump shot from 9 ft,92,87
513,4,0:04.0,,Offensive rebound by R. Covington,92,87
514,4,0:04.0,,Shooting foul by L. Nance (drawn by R. Covington),92,87
515,4,0:04.0,,R. Covington makes free throw 1 of 2,92,88
516,4,0:04.0,,R. Covington misses free throw 2 of 2,92,88
517,4,0:03.0,Defensive rebound by M. Dellavedova,,92,88
518,4,0:03.0,Personal take foul by R. Covington (drawn by M. Dellavedova),,92,88
519,4,0:03.0,M. Dellavedova makes free throw 1 of 2,,93,88
520,4,0:03.0,M. Dellavedova makes free throw 2 of 2,,94,88
521,4,0:00.0,,S. Napier misses 3-pt jump shot from 23 ft,94,88
522,4,0:00.0,,Offensive rebound by Team,94,88
