,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
380,4,6:17.0,,Turnover by D. Dedmon (traveling),92,97
381,4,6:17.0,R. Covington enters the game for J. Bell,,92,97
382,4,6:17.0,K. Martin enters the game for G. Dieng,,92,97
383,4,6:17.0,S. Napier enters the game for J. McLaughlin,,92,97
384,4,6:17.0,K. Towns enters the game for A. Wiggins,,92,97
385,4,6:06.0,K. Towns makes 3-pt jump shot from 24 ft (assist by S. Napier),,95,97
386,4,5:49.0,,Shooting foul by R. Covington (drawn by D. Fox),95,97
387,4,5:49.0,,D. Fox makes free throw 1 of 2,95,98
388,4,5:49.0,,D. Fox makes free throw 2 of 2,95,99
389,4,5:30.0,R. Covington misses 3-pt jump shot from 25 ft,,95,99
390,4,5:29.0,,Defensive rebound by Team,95,99
391,4,5:29.0,Loose ball foul by J. Okogie (drawn by B. Bogdanović),,95,99
392,4,5:29.0,,B. Bogdanović makes free throw 1 of 2,95,100
393,4,5:29.0,A. Wiggins enters the game for J. Okogie,,95,100
394,4,5:29.0,,B. Bogdanović makes free throw 2 of 2,95,101
395,4,5:13.0,A. Wiggins misses 2-pt layup from 6 ft,,95,101
396,4,5:10.0,Offensive rebound by K. Towns,,95,101
397,4,5:10.0,K. Towns misses 2-pt layup at rim,,95,101
398,4,5:10.0,Offensive rebound by Team,,95,101
399,4,5:02.0,K. Martin makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,98,101
400,4,4:36.0,,H. Barnes misses 2-pt layup from 6 ft,98,101
401,4,4:30.0,,Offensive rebound by H. Barnes,98,101
402,4,4:30.0,,H. Barnes makes 2-pt layup from 1 ft,98,103
403,4,4:20.0,A. Wiggins misses 2-pt jump shot from 7 ft,,98,103
404,4,4:16.0,Offensive rebound by A. Wiggins,,98,103
405,4,4:15.0,Turnover by A. Wiggins (bad pass; steal by D. Dedmon),,98,103
406,4,4:02.0,,H. Barnes makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),98,106
407,4,4:01.0,Minnesota full timeout,,98,106
408,4,3:46.0,Turnover by A. Wiggins (bad pass),,98,106
409,4,3:35.0,,D. Fox misses 2-pt layup from 3 ft,98,106
410,4,3:32.0,Defensive rebound by K. Towns,,98,106
411,4,3:27.0,R. Covington makes 2-pt layup from 2 ft (assist by S. Napier),,100,106
412,4,3:07.0,,Turnover by D. Fox (bad pass; steal by R. Covington),100,106
413,4,2:56.0,K. Towns misses 2-pt layup from 3 ft,,100,106
414,4,2:53.0,,Defensive rebound by D. Fox,100,106
415,4,2:36.0,,Shooting foul by R. Covington (drawn by D. Fox),100,106
416,4,2:36.0,,D. Fox makes free throw 1 of 2,100,107
417,4,2:36.0,,D. Fox makes free throw 2 of 2,100,108
418,4,2:17.0,A. Wiggins misses 2-pt layup from 2 ft (block by K. Bazemore),,100,108
419,4,2:16.0,Offensive rebound by A. Wiggins,,100,108
420,4,2:16.0,Shooting foul by D. Dedmon (drawn by A. Wiggins),,100,108
421,4,2:16.0,A. Wiggins misses free throw 1 of 2,,100,108
422,4,2:16.0,Offensive rebound by Team,,100,108
423,4,2:16.0,A. Wiggins makes free throw 2 of 2,,101,108
424,4,1:51.0,,K. Bazemore misses 3-pt jump shot from 27 ft,101,108
425,4,1:48.0,Defensive rebound by R. Covington,,101,108
426,4,1:31.0,R. Covington makes 3-pt jump shot from 25 ft (assist by S. Napier),,104,108
427,4,1:09.0,,Shooting foul by K. Martin (drawn by B. Bogdanović),104,108
428,4,1:09.0,Minnesota full timeout,,104,108
429,4,1:09.0,Instant Replay (Challenge: Ruling Stands),,104,108
430,4,1:09.0,,B. Bogdanović makes free throw 1 of 3,104,109
431,4,1:09.0,,B. Bogdanović makes free throw 2 of 3,104,110
432,4,1:09.0,,B. Bogdanović makes free throw 3 of 3,104,111
433,4,0:53.0,Shooting foul by D. Fox (drawn by S. Napier),,104,111
434,4,0:53.0,S. Napier makes free throw 1 of 2,,105,111
435,4,0:53.0,S. Napier makes free throw 2 of 2,,106,111
436,4,0:29.0,,H. Barnes misses 2-pt jump shot from 17 ft,106,111
437,4,0:27.0,,Offensive rebound by D. Dedmon,106,111
438,4,0:26.0,,D. Dedmon misses 2-pt layup from 4 ft,106,111
439,4,0:25.0,Defensive rebound by R. Covington,,106,111
440,4,0:20.0,A. Wiggins misses 2-pt layup from 4 ft (block by D. Dedmon),,106,111
441,4,0:16.0,,Defensive rebound by H. Barnes,106,111
442,4,0:14.0,,Personal take foul by K. Towns (drawn by B. Bogdanović),106,111
443,4,0:14.0,,B. Bogdanović makes free throw 1 of 2,106,112
444,4,0:14.0,,B. Bogdanović misses free throw 2 of 2,106,112
445,4,0:13.0,Defensive rebound by K. Towns,,106,112
446,4,0:13.0,Minnesota full timeout,,106,112
447,4,0:07.0,S. Napier misses 3-pt jump shot from 25 ft,,106,112
448,4,0:05.0,Offensive rebound by R. Covington,,106,112
449,4,0:04.0,R. Covington makes 3-pt jump shot from 26 ft,,109,112
450,4,0:04.0,,Sacramento full timeout,109,112
451,4,0:04.0,,N. Bjelica enters the game for K. Bazemore,109,112
452,4,0:04.0,,B. Hield enters the game for D. Dedmon,109,112
453,4,0:04.0,,Turnover by (5 sec),109,112
454,4,0:04.0,,K. Bazemore enters the game for N. Bjelica,109,112
455,4,0:04.0,,C. Joseph enters the game for B. Hield,109,112
456,4,0:00.0,A. Wiggins misses 3-pt jump shot from 27 ft,,109,112
457,4,0:00.0,,Defensive rebound by B. Bogdanović,109,112
458,4,0:00.0,,Instant Replay (Request: Ruling Stands),109,112
459,4,0:00.0,,Personal take foul by K. Towns (drawn by B. Bogdanović),109,112
460,4,0:00.0,,B. Bogdanović makes free throw 1 of 2,109,113
461,4,0:00.0,,B. Bogdanović misses free throw 2 of 2,109,113
462,4,0:00.0,Defensive rebound by K. Towns,,109,113
