,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
381,4,9:43.0,D. Graham misses 3-pt jump shot from 25 ft,,68,79
382,4,9:39.0,Offensive rebound by B. Biyombo,,68,79
383,4,9:36.0,M. Bridges makes 2-pt layup from 2 ft (assist by B. Biyombo),,70,79
384,4,9:17.0,,Shooting foul by B. Biyombo (drawn by A. Holiday),70,79
385,4,9:17.0,,A. Holiday makes free throw 1 of 2,70,80
386,4,9:17.0,,A. Holiday makes free throw 2 of 2,70,81
387,4,9:01.0,Shooting foul by A. Holiday (drawn by D. Graham),,70,81
388,4,9:01.0,D. Graham misses free throw 1 of 2,,70,81
389,4,9:01.0,Offensive rebound by Team,,70,81
390,4,9:01.0,D. Graham misses free throw 2 of 2,,70,81
391,4,9:00.0,,Defensive rebound by D. Sabonis,70,81
392,4,8:48.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by A. Holiday),70,83
393,4,8:46.0,Charlotte full timeout,,70,83
394,4,8:46.0,T. Rozier enters the game for C. Martin,,70,83
395,4,8:30.0,Shooting foul by D. Sabonis (drawn by M. Monk),,70,83
396,4,8:30.0,M. Monk makes free throw 1 of 2,,71,83
397,4,8:30.0,M. Monk makes free throw 2 of 2,,72,83
398,4,8:12.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by J. Holiday),72,86
399,4,7:52.0,M. Monk misses 2-pt jump shot from 17 ft,,72,86
400,4,7:49.0,,Defensive rebound by A. Holiday,72,86
401,4,7:38.0,,J. Holiday makes 2-pt jump shot from 16 ft (assist by D. Sabonis),72,88
402,4,7:22.0,M. Bridges misses 2-pt jump shot from 12 ft,,72,88
403,4,7:21.0,,Defensive rebound by Team,72,88
404,4,7:21.0,Loose ball foul by B. Biyombo (drawn by D. Sabonis),,72,88
405,4,7:06.0,,D. Sabonis misses 2-pt jump shot from 18 ft,72,88
406,4,7:04.0,Defensive rebound by M. Monk,,72,88
407,4,6:58.0,D. Graham misses 3-pt jump shot from 27 ft,,72,88
408,4,6:55.0,,Defensive rebound by D. Sabonis,72,88
409,4,6:45.0,,Turnover by A. Holiday (bad pass),72,88
410,4,6:45.0,C. Zeller enters the game for B. Biyombo,,72,88
411,4,6:35.0,T. Rozier misses 2-pt layup from 7 ft,,72,88
412,4,6:34.0,Offensive rebound by C. Zeller,,72,88
413,4,6:34.0,Shooting foul by D. Sabonis (drawn by C. Zeller),,72,88
414,4,6:34.0,C. Zeller makes free throw 1 of 2,,73,88
415,4,6:34.0,,M. Turner enters the game for D. Sabonis,73,88
416,4,6:34.0,C. Zeller misses free throw 2 of 2,,73,88
417,4,6:32.0,,Defensive rebound by J. Holiday,73,88
418,4,6:19.0,,T. McConnell makes 2-pt jump shot from 13 ft,73,90
419,4,6:07.0,Turnover by M. Bridges (lost ball; steal by J. Holiday),,73,90
420,4,5:59.0,,A. Holiday misses 3-pt jump shot from 25 ft,73,90
421,4,5:57.0,Defensive rebound by M. Monk,,73,90
422,4,5:50.0,M. Bridges misses 3-pt jump shot from 26 ft,,73,90
423,4,5:47.0,,Defensive rebound by A. Holiday,73,90
424,4,5:36.0,,T. McConnell misses 3-pt jump shot from 25 ft,73,90
425,4,5:34.0,Defensive rebound by M. Monk,,73,90
426,4,5:28.0,Personal foul by A. Holiday (drawn by D. Graham),,73,90
427,4,5:28.0,D. Graham makes free throw 1 of 2,,74,90
428,4,5:28.0,D. Graham makes free throw 2 of 2,,75,90
429,4,5:15.0,,D. McDermott misses 3-pt jump shot from 24 ft,75,90
430,4,5:13.0,,Offensive rebound by A. Holiday,75,90
431,4,5:10.0,,M. Turner misses 3-pt jump shot from 28 ft,75,90
432,4,5:07.0,,Offensive rebound by D. McDermott,75,90
433,4,4:55.0,,A. Holiday makes 3-pt jump shot from 26 ft (assist by T. McConnell),75,93
434,4,4:54.0,Charlotte full timeout,,75,93
435,4,4:40.0,T. Rozier misses 2-pt jump shot from 13 ft,,75,93
436,4,4:36.0,,Defensive rebound by D. McDermott,75,93
437,4,4:24.0,,A. Holiday makes 2-pt jump shot from 14 ft (assist by T. McConnell),75,95
438,4,3:58.0,M. Bridges misses 3-pt jump shot from 23 ft,,75,95
439,4,3:55.0,,Defensive rebound by D. McDermott,75,95
440,4,3:50.0,,J. Holiday makes 2-pt layup from 2 ft (assist by T. McConnell),75,97
441,4,3:47.0,Charlotte full timeout,,75,97
442,4,3:47.0,D. Bacon enters the game for M. Bridges,,75,97
443,4,3:47.0,W. Hernangómez enters the game for D. Graham,,75,97
444,4,3:47.0,C. Martin enters the game for M. Monk,,75,97
445,4,3:47.0,C. Martin enters the game for T. Rozier,,75,97
446,4,3:47.0,J. McDaniels enters the game for C. Zeller,,75,97
447,4,3:47.0,,G. Bitadze enters the game for M. Turner,75,97
448,4,3:27.0,W. Hernangómez makes 2-pt jump shot from 9 ft,,77,97
449,4,3:04.0,,Shooting foul by C. Martin (drawn by A. Holiday),77,97
450,4,3:04.0,,A. Holiday makes free throw 1 of 3,77,98
451,4,3:04.0,,A. Holiday makes free throw 2 of 3,77,99
452,4,3:04.0,,T. Leaf enters the game for J. Holiday,77,99
453,4,3:04.0,,E. Sumner enters the game for D. McDermott,77,99
454,4,3:04.0,,A. Holiday makes free throw 3 of 3,77,100
455,4,3:01.0,Personal foul by A. Holiday (drawn by C. Martin),,77,100
456,4,3:01.0,C. Martin misses free throw 1 of 2,,77,100
457,4,3:01.0,Offensive rebound by Team,,77,100
458,4,3:01.0,C. Martin makes free throw 2 of 2,,78,100
459,4,2:49.0,,T. McConnell makes 2-pt jump shot from 12 ft,78,102
460,4,2:30.0,J. McDaniels makes 2-pt layup from 4 ft (assist by W. Hernangómez),,80,102
461,4,2:22.0,,Turnover by G. Bitadze (traveling),80,102
462,4,2:22.0,,A. Johnson enters the game for A. Holiday,80,102
463,4,2:09.0,W. Hernangómez misses 2-pt layup from 3 ft (block by G. Bitadze),,80,102
464,4,2:06.0,,Defensive rebound by E. Sumner,80,102
465,4,2:00.0,,T. McConnell makes 2-pt layup from 1 ft (assist by E. Sumner),80,104
466,4,1:44.0,Shooting foul by A. Johnson (drawn by C. Martin),,80,104
467,4,1:44.0,C. Martin makes free throw 1 of 2,,81,104
468,4,1:44.0,C. Martin makes free throw 2 of 2,,82,104
469,4,1:27.0,,Turnover by E. Sumner (bad pass; steal by C. Martin),82,104
470,4,1:23.0,Shooting foul by A. Johnson (drawn by C. Martin),,82,104
471,4,1:23.0,C. Martin makes free throw 1 of 2,,83,104
472,4,1:23.0,C. Martin makes free throw 2 of 2,,84,104
473,4,1:13.0,,E. Sumner misses 2-pt jump shot from 9 ft,84,104
474,4,1:11.0,Defensive rebound by C. Martin,,84,104
475,4,1:03.0,J. McDaniels misses 3-pt jump shot from 26 ft,,84,104
476,4,1:00.0,,Defensive rebound by G. Bitadze,84,104
477,4,0:55.0,,E. Sumner makes 3-pt jump shot from 23 ft (assist by T. McConnell),84,107
478,4,0:42.0,J. McDaniels misses 2-pt layup from 2 ft (block by G. Bitadze),,84,107
479,4,0:38.0,,Defensive rebound by T. Leaf,84,107
480,4,0:27.0,,E. Sumner misses 3-pt jump shot from 25 ft,84,107
481,4,0:24.0,Defensive rebound by W. Hernangómez,,84,107
482,4,0:20.0,Shooting foul by G. Bitadze (drawn by C. Martin),,84,107
483,4,0:20.0,C. Martin misses free throw 1 of 2,,84,107
484,4,0:20.0,Offensive rebound by Team,,84,107
485,4,0:20.0,C. Martin makes free throw 2 of 2,,85,107
