,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
388,4,6:17.0,,Offensive rebound by M. Plumlee,84,93
389,4,6:17.0,,Shooting foul by J. Okogie (drawn by M. Plumlee),84,93
390,4,6:17.0,,M. Plumlee makes free throw 1 of 2,84,94
391,4,6:17.0,R. Covington enters the game for J. Nowell,,84,94
392,4,6:17.0,G. Dieng enters the game for N. Vonleh,,84,94
393,4,6:17.0,,G. Harris enters the game for W. Barton,84,94
394,4,6:17.0,,J. Murray enters the game for M. Morris,84,94
395,4,6:17.0,,M. Plumlee misses free throw 2 of 2,84,94
396,4,6:11.0,Defensive rebound by R. Covington,,84,94
397,4,6:07.0,Personal foul by M. Beasley (drawn by S. Napier),,84,94
398,4,6:07.0,,N. Jokić enters the game for M. Plumlee,84,94
399,4,5:55.0,R. Covington misses 3-pt jump shot from 26 ft,,84,94
400,4,5:55.0,,Defensive rebound by Team,84,94
401,4,5:39.0,,M. Beasley makes 3-pt jump shot from 22 ft,84,97
402,4,5:36.0,Minnesota full timeout,,84,97
403,4,5:36.0,J. Bell enters the game for K. Bates-Diop,,84,97
404,4,5:36.0,A. Wiggins enters the game for S. Napier,,84,97
405,4,5:14.0,Turnover by A. Wiggins (lost ball; steal by G. Harris),,84,97
406,4,5:11.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),84,100
407,4,4:54.0,J. Okogie misses 3-pt jump shot from 25 ft,,84,100
408,4,4:54.0,,Defensive rebound by M. Beasley,84,100
409,4,4:39.0,,M. Beasley misses 2-pt jump shot from 4 ft,84,100
410,4,4:39.0,,Offensive rebound by Team,84,100
411,4,4:39.0,J. Teague enters the game for J. Okogie,,84,100
412,4,4:35.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by P. Millsap),84,103
413,4,4:22.0,A. Wiggins makes 3-pt jump shot from 28 ft (assist by J. Bell),,87,103
414,4,3:56.0,,N. Jokić misses 3-pt jump shot from 27 ft,87,103
415,4,3:52.0,Defensive rebound by R. Covington,,87,103
416,4,3:37.0,Personal foul by N. Jokić (drawn by J. Teague),,87,103
417,4,3:37.0,,W. Barton enters the game for M. Beasley,87,103
418,4,3:37.0,,Denver full timeout,87,103
419,4,3:37.0,,M. Beasley enters the game for W. Barton,87,103
420,4,3:37.0,,Instant Replay (Challenge: Ruling Stands),87,103
421,4,3:37.0,,W. Barton enters the game for M. Beasley,87,103
422,4,3:28.0,Turnover by G. Dieng (traveling),,87,103
423,4,3:24.0,,W. Barton makes 2-pt layup at rim (assist by N. Jokić),87,105
424,4,3:11.0,J. Teague makes 3-pt jump shot from 25 ft (assist by R. Covington),,90,105
425,4,2:48.0,,J. Murray misses 2-pt jump shot from 18 ft (block by J. Teague),90,105
426,4,2:45.0,Defensive rebound by A. Wiggins,,90,105
427,4,2:42.0,J. Bell makes 2-pt layup from 1 ft (assist by A. Wiggins),,92,105
428,4,2:27.0,,P. Millsap makes 2-pt layup from 1 ft (assist by N. Jokić),92,107
429,4,2:12.0,A. Wiggins misses 3-pt jump shot from 26 ft,,92,107
430,4,2:10.0,Offensive rebound by J. Bell,,92,107
431,4,2:08.0,Shooting foul by P. Millsap (drawn by G. Dieng),,92,107
432,4,2:08.0,G. Dieng makes free throw 1 of 2,,93,107
433,4,2:08.0,G. Dieng makes free throw 2 of 2,,94,107
434,4,1:54.0,,Turnover by J. Murray (bad pass; steal by A. Wiggins),94,107
435,4,1:52.0,R. Covington makes 2-pt layup from 1 ft (assist by A. Wiggins),,96,107
436,4,1:38.0,,J. Murray misses 3-pt jump shot from 24 ft,96,107
437,4,1:36.0,Defensive rebound by J. Bell,,96,107
438,4,1:31.0,A. Wiggins makes 2-pt layup from 5 ft,,98,107
439,4,1:04.0,,Offensive foul by W. Barton (drawn by J. Bell),98,107
440,4,1:04.0,,Turnover by W. Barton (offensive foul),98,107
441,4,0:57.0,Turnover by A. Wiggins (lost ball; steal by G. Harris),,98,107
442,4,0:43.0,,G. Harris misses 2-pt layup from 3 ft (block by G. Dieng),98,107
443,4,0:41.0,Defensive rebound by J. Teague,,98,107
444,4,0:37.0,J. Teague misses 2-pt layup from 1 ft,,98,107
445,4,0:35.0,,Defensive rebound by W. Barton,98,107
446,4,0:35.0,,Instant Replay (Request: Ruling Stands),98,107
447,4,0:33.0,,Turnover by P. Millsap (traveling),98,107
448,4,0:33.0,J. Nowell enters the game for J. Bell,,98,107
449,4,0:33.0,,J. Grant enters the game for P. Millsap,98,107
450,4,0:29.0,Turnover by R. Covington (lost ball; steal by G. Harris),,98,107
451,4,0:26.0,,G. Harris makes 2-pt dunk from 1 ft,98,109
452,4,0:26.0,Minnesota full timeout,,98,109
453,4,0:26.0,K. Bates-Diop enters the game for R. Covington,,98,109
454,4,0:26.0,J. Bell enters the game for G. Dieng,,98,109
455,4,0:26.0,J. Culver enters the game for J. Teague,,98,109
456,4,0:26.0,N. Vonleh enters the game for A. Wiggins,,98,109
457,4,0:26.0,,M. Beasley enters the game for N. Jokić,98,109
458,4,0:22.0,J. Nowell makes 2-pt hook shot from 6 ft,,100,109
