,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
385,4,7:57.0,,Loose ball foul by T. Daniels (drawn by J. Grant),108,87
386,4,7:57.0,Denver full timeout,,108,87
387,4,7:57.0,W. Barton enters the game for G. Harris,,108,87
388,4,7:46.0,M. Morris makes 2-pt layup from 2 ft (assist by W. Barton),,110,87
389,4,7:28.0,,Turnover by K. Caldwell-Pope (bad pass; steal by W. Barton),110,87
390,4,7:17.0,Personal foul by R. Rondo (drawn by M. Plumlee),,110,87
391,4,7:11.0,M. Plumlee misses 2-pt layup from 3 ft (block by A. Davis),,110,87
392,4,7:08.0,,Defensive rebound by K. Caldwell-Pope,110,87
393,4,6:57.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by R. Rondo),110,90
394,4,6:40.0,M. Morris misses 3-pt jump shot from 27 ft,,110,90
395,4,6:38.0,,Defensive rebound by A. Davis,110,90
396,4,6:21.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by K. Caldwell-Pope),110,93
397,4,6:19.0,Denver full timeout,,110,93
398,4,6:19.0,G. Harris enters the game for M. Beasley,,110,93
399,4,6:19.0,N. Jokić enters the game for J. Grant,,110,93
400,4,6:19.0,P. Millsap enters the game for M. Morris,,110,93
401,4,6:19.0,J. Murray enters the game for M. Plumlee,,110,93
402,4,6:01.0,G. Harris misses 3-pt jump shot from 23 ft,,110,93
403,4,5:56.0,,Defensive rebound by A. Caruso,110,93
404,4,5:53.0,,Shooting foul by W. Barton (drawn by A. Caruso),110,93
405,4,5:53.0,,A. Caruso makes free throw 1 of 2,110,94
406,4,5:53.0,,A. Caruso makes free throw 2 of 2,110,95
407,4,5:42.0,N. Jokić makes 2-pt jump shot from 6 ft (assist by W. Barton),,112,95
408,4,5:42.0,Shooting foul by T. Daniels (drawn by N. Jokić),,112,95
409,4,5:42.0,N. Jokić makes free throw 1 of 1,,113,95
410,4,5:38.0,,T. Daniels misses 3-pt jump shot from 25 ft,113,95
411,4,5:34.0,Defensive rebound by P. Millsap,,113,95
412,4,5:21.0,Turnover by W. Barton (bad pass),,113,95
413,4,5:21.0,,K. Kuzma enters the game for K. Caldwell-Pope,113,95
414,4,5:19.0,,Violation by Team (delay of game),113,95
415,4,5:07.0,,Turnover by A. Davis (step out of bounds),113,95
416,4,4:47.0,P. Millsap makes 2-pt layup from 1 ft (assist by J. Murray),,115,95
417,4,4:31.0,,Personal foul by P. Millsap (drawn by A. Caruso),115,95
418,4,4:31.0,M. Beasley enters the game for P. Millsap,,115,95
419,4,4:31.0,,Q. Cook enters the game for A. Caruso,115,95
420,4,4:31.0,,J. Dudley enters the game for A. Davis,115,95
421,4,4:31.0,,J. McGee enters the game for R. Rondo,115,95
422,4,4:18.0,,T. Daniels makes 2-pt layup from 2 ft (assist by J. McGee),115,97
423,4,4:00.0,J. Murray misses 3-pt jump shot from 25 ft,,115,97
424,4,3:52.0,Offensive rebound by W. Barton,,115,97
425,4,3:52.0,W. Barton makes 2-pt layup from 1 ft,,117,97
426,4,3:32.0,,J. McGee makes 3-pt jump shot from 27 ft,117,100
427,4,3:10.0,N. Jokić makes 2-pt jump shot from 8 ft (assist by J. Murray),,119,100
428,4,2:58.0,,K. Kuzma makes 2-pt jump shot from 8 ft,119,102
429,4,2:58.0,M. Morris enters the game for M. Beasley,,119,102
430,4,2:58.0,,T. Horton-Tucker enters the game for K. Kuzma,119,102
431,4,2:34.0,M. Morris makes 3-pt jump shot from 23 ft (assist by J. Murray),,122,102
432,4,2:20.0,,J. McGee misses 2-pt jump shot from 15 ft,122,102
433,4,2:17.0,Defensive rebound by G. Harris,,122,102
434,4,2:04.0,Personal foul by J. McGee (drawn by G. Harris),,122,102
435,4,2:04.0,G. Harris makes free throw 1 of 2,,123,102
436,4,2:04.0,V. Čančar enters the game for W. Barton,,123,102
437,4,2:04.0,T. Craig enters the game for N. Jokić,,123,102
438,4,2:04.0,J. Hernangómez enters the game for J. Murray,,123,102
439,4,2:04.0,G. Harris misses free throw 2 of 2,,123,102
440,4,2:01.0,,Defensive rebound by J. Dudley,123,102
441,4,2:01.0,,Personal take foul by M. Morris (drawn by Q. Cook),123,102
442,4,2:01.0,M. Beasley enters the game for G. Harris,,123,102
443,4,1:49.0,,Turnover by Q. Cook (traveling),123,102
444,4,1:34.0,V. Čančar misses 2-pt jump shot from 20 ft (block by J. McGee),,123,102
445,4,1:31.0,Offensive rebound by M. Morris,,123,102
446,4,1:28.0,M. Morris misses 2-pt layup from 1 ft (block by J. McGee),,123,102
447,4,1:26.0,Offensive rebound by V. Čančar,,123,102
448,4,1:26.0,J. Hernangómez makes 2-pt layup from 2 ft (assist by V. Čančar),,125,102
449,4,1:11.0,,J. McGee misses 2-pt jump shot from 10 ft,125,102
450,4,1:07.0,Defensive rebound by T. Craig,,125,102
451,4,1:04.0,Shooting foul by J. McGee (drawn by T. Craig),,125,102
452,4,1:04.0,T. Craig makes free throw 1 of 2,,126,102
453,4,1:04.0,T. Craig misses free throw 2 of 2,,126,102
454,4,1:01.0,Offensive rebound by J. Hernangómez,,126,102
455,4,0:58.0,T. Craig misses 3-pt jump shot from 26 ft,,126,102
456,4,0:58.0,Offensive rebound by Team,,126,102
457,4,0:58.0,,Loose ball foul by Q. Cook (drawn by V. Čančar),126,102
458,4,0:58.0,V. Čančar makes free throw 1 of 2,,127,102
459,4,0:58.0,V. Čančar makes free throw 2 of 2,,128,102
460,4,0:36.0,,J. Dudley makes 2-pt jump shot from 19 ft (assist by T. Horton-Tucker),128,104
461,4,0:13.0,M. Beasley misses 3-pt jump shot from 26 ft,,128,104
462,4,0:09.0,Offensive rebound by T. Craig,,128,104
463,4,0:08.0,Turnover by T. Craig (lost ball; steal by T. Horton-Tucker),,128,104
