,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
374,4,10:20.0,,Defensive rebound by K. Middleton,74,82
375,4,10:14.0,,Turnover by K. Korver (bad pass; steal by A. Gordon),74,82
376,4,10:08.0,M. Carter-Williams makes 2-pt layup from 1 ft (assist by A. Gordon),,76,82
377,4,9:47.0,,G. Hill makes 2-pt layup from 1 ft (assist by K. Middleton),76,84
378,4,9:25.0,D. Augustin makes 2-pt jump shot from 10 ft,,78,84
379,4,9:16.0,,G. Hill makes 2-pt layup from 1 ft,78,86
380,4,9:00.0,D. Augustin misses 2-pt jump shot from 12 ft,,78,86
381,4,8:57.0,,Defensive rebound by R. Lopez,78,86
382,4,8:49.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by R. Lopez),78,89
383,4,8:49.0,Orlando full timeout,,78,89
384,4,8:49.0,K. Birch enters the game for M. Bamba,,78,89
385,4,8:49.0,J. Isaac enters the game for A. Gordon,,78,89
386,4,8:49.0,,G. Antetokounmpo enters the game for R. Lopez,78,89
387,4,8:33.0,J. Isaac makes 2-pt jump shot from 16 ft (assist by D. Augustin),,80,89
388,4,8:15.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by J. Isaac),80,89
389,4,8:12.0,Defensive rebound by T. Ross,,80,89
390,4,8:10.0,Offensive foul by T. Ross (drawn by E. İlyasova),,80,89
391,4,8:10.0,Turnover by T. Ross (offensive foul),,80,89
392,4,7:56.0,,K. Korver misses 3-pt jump shot from 27 ft,80,89
393,4,7:54.0,Defensive rebound by K. Birch,,80,89
394,4,7:42.0,D. Augustin makes 2-pt jump shot from 14 ft (assist by K. Birch),,82,89
395,4,7:24.0,,Personal foul by D. Augustin (drawn by G. Antetokounmpo),82,89
396,4,7:24.0,E. Fournier enters the game for M. Carter-Williams,,82,89
397,4,7:24.0,,E. Bledsoe enters the game for G. Hill,82,89
398,4,7:24.0,,D. DiVincenzo enters the game for E. İlyasova,82,89
399,4,7:24.0,,W. Matthews enters the game for K. Korver,82,89
400,4,7:19.0,,K. Middleton makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),82,91
401,4,7:03.0,J. Isaac misses 2-pt jump shot from 17 ft,,82,91
402,4,7:01.0,,Defensive rebound by G. Antetokounmpo,82,91
403,4,6:57.0,,Offensive foul by G. Antetokounmpo (drawn by J. Isaac),82,91
404,4,6:57.0,,Turnover by G. Antetokounmpo (offensive foul),82,91
405,4,6:57.0,M. Fultz enters the game for K. Birch,,82,91
406,4,6:57.0,A. Gordon enters the game for T. Ross,,82,91
407,4,6:41.0,A. Gordon misses 3-pt jump shot from 27 ft,,82,91
408,4,6:38.0,,Defensive rebound by W. Matthews,82,91
409,4,6:30.0,,W. Matthews misses 2-pt layup from 3 ft,82,91
410,4,6:28.0,Defensive rebound by M. Fultz,,82,91
411,4,6:23.0,J. Isaac makes 2-pt dunk from 1 ft (assist by M. Fultz),,84,91
412,4,6:02.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,84,91
413,4,5:59.0,Defensive rebound by J. Isaac,,84,91
414,4,5:40.0,E. Fournier misses 2-pt layup from 2 ft,,84,91
415,4,5:38.0,,Defensive rebound by K. Middleton,84,91
416,4,5:33.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),84,94
417,4,5:17.0,J. Isaac misses 3-pt jump shot from 27 ft,,84,94
418,4,5:14.0,,Defensive rebound by D. DiVincenzo,84,94
419,4,5:04.0,,Turnover by E. Bledsoe (out of bounds lost ball),84,94
420,4,4:44.0,Personal foul by D. DiVincenzo (drawn by M. Fultz),,84,94
421,4,4:44.0,M. Fultz makes free throw 1 of 2,,85,94
422,4,4:44.0,,G. Hill enters the game for K. Middleton,85,94
423,4,4:44.0,M. Fultz makes free throw 2 of 2,,86,94
424,4,4:30.0,,G. Antetokounmpo makes 2-pt hook shot from 3 ft (assist by D. DiVincenzo),86,96
425,4,4:12.0,D. Augustin misses 3-pt jump shot from 27 ft,,86,96
426,4,4:09.0,,Defensive rebound by E. Bledsoe,86,96
427,4,4:04.0,,E. Bledsoe makes 2-pt layup from 2 ft,86,98
428,4,4:04.0,Orlando full timeout,,86,98
429,4,4:04.0,T. Ross enters the game for D. Augustin,,86,98
430,4,3:50.0,M. Fultz misses 2-pt layup from 3 ft,,86,98
431,4,3:45.0,Offensive rebound by J. Isaac,,86,98
432,4,3:45.0,J. Isaac makes 2-pt dunk at rim,,88,98
433,4,3:38.0,,D. DiVincenzo makes 2-pt jump shot from 20 ft,88,100
434,4,3:24.0,Shooting foul by G. Hill (drawn by E. Fournier),,88,100
435,4,3:24.0,E. Fournier misses free throw 1 of 3,,88,100
436,4,3:24.0,Offensive rebound by Team,,88,100
437,4,3:24.0,,Milwaukee full timeout,88,100
438,4,3:24.0,E. Fournier makes free throw 2 of 3,,89,100
439,4,3:24.0,E. Fournier makes free throw 3 of 3,,90,100
440,4,3:06.0,,Shooting foul by J. Isaac (drawn by G. Antetokounmpo),90,100
441,4,3:06.0,,G. Antetokounmpo misses free throw 1 of 2,90,100
442,4,3:06.0,,Offensive rebound by Team,90,100
443,4,3:06.0,,K. Middleton enters the game for D. DiVincenzo,90,100
444,4,3:06.0,,G. Antetokounmpo makes free throw 2 of 2,90,101
445,4,2:54.0,T. Ross misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,90,101
446,4,2:50.0,,Defensive rebound by G. Antetokounmpo,90,101
447,4,2:47.0,,K. Middleton misses 3-pt jump shot from 26 ft,90,101
448,4,2:44.0,Defensive rebound by M. Fultz,,90,101
449,4,2:42.0,T. Ross makes 2-pt layup from 2 ft (assist by M. Fultz),,92,101
450,4,2:23.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,92,103
451,4,2:07.0,E. Fournier makes 3-pt jump shot from 27 ft (assist by M. Fultz),,95,103
452,4,1:49.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,95,103
453,4,1:48.0,Defensive rebound by Team,,95,103
454,4,1:48.0,,Loose ball foul by K. Middleton (drawn by M. Fultz),95,103
455,4,1:48.0,M. Fultz misses free throw 1 of 2,,95,103
456,4,1:48.0,Offensive rebound by Team,,95,103
457,4,1:48.0,M. Fultz makes free throw 2 of 2,,96,103
458,4,1:32.0,,G. Hill makes 2-pt layup from 1 ft (assist by E. Bledsoe),96,105
459,4,1:32.0,,Shooting foul by M. Fultz (drawn by G. Hill),96,105
460,4,1:32.0,,G. Hill makes free throw 1 of 1,96,106
461,4,1:26.0,M. Fultz misses 2-pt layup from 3 ft,,96,106
462,4,1:23.0,,Defensive rebound by K. Middleton,96,106
463,4,1:17.0,,Turnover by G. Hill (lost ball; steal by M. Fultz),96,106
464,4,1:01.0,Shooting foul by G. Hill (drawn by E. Fournier),,96,106
465,4,1:01.0,E. Fournier makes free throw 1 of 2,,97,106
466,4,1:01.0,E. Fournier makes free throw 2 of 2,,98,106
467,4,0:57.0,,Personal take foul by E. Fournier (drawn by G. Antetokounmpo),98,106
468,4,0:57.0,,G. Antetokounmpo misses free throw 1 of 2,98,106
469,4,0:57.0,,Offensive rebound by Team,98,106
470,4,0:57.0,,G. Antetokounmpo makes free throw 2 of 2,98,107
471,4,0:50.0,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Fultz),,101,107
472,4,0:50.0,Shooting foul by E. Bledsoe (drawn by T. Ross),,101,107
473,4,0:50.0,,Milwaukee full timeout,101,107
474,4,0:50.0,,Instant Replay (Challenge: Ruling Stands),101,107
475,4,0:50.0,T. Ross misses free throw 1 of 1,,101,107
476,4,0:48.0,,Defensive rebound by G. Antetokounmpo,101,107
477,4,0:30.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),101,110
478,4,0:30.0,Orlando full timeout,,101,110
479,4,0:30.0,K. Birch enters the game for J. Isaac,,101,110
480,4,0:25.0,E. Fournier misses 3-pt jump shot from 26 ft,,101,110
481,4,0:21.0,,Defensive rebound by E. Bledsoe,101,110
