,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
384,4,7:04.0,,R. Hollis-Jefferson makes 2-pt jump shot from 11 ft (assist by O. Anunoby),79,106
385,4,7:04.0,,Shooting foul by I. Brazdeikis (drawn by R. Hollis-Jefferson),79,106
386,4,7:04.0,R. Barrett enters the game for D. Dotson,,79,106
387,4,7:04.0,A. Trier enters the game for D. Smith,,79,106
388,4,7:04.0,,R. Hollis-Jefferson makes free throw 1 of 1,79,107
389,4,6:48.0,R. Barrett misses 3-pt jump shot from 25 ft,,79,107
390,4,6:44.0,Offensive rebound by B. Portis,,79,107
391,4,6:42.0,B. Portis misses 2-pt layup from 3 ft,,79,107
392,4,6:39.0,Offensive rebound by I. Brazdeikis,,79,107
393,4,6:39.0,I. Brazdeikis misses 2-pt layup from 1 ft,,79,107
394,4,6:39.0,Offensive rebound by B. Portis,,79,107
395,4,6:39.0,B. Portis makes 2-pt layup from 2 ft,,81,107
396,4,6:29.0,,T. Davis misses 2-pt layup from 3 ft,81,107
397,4,6:25.0,Defensive rebound by R. Barrett,,81,107
398,4,6:21.0,R. Barrett misses 2-pt layup from 2 ft,,81,107
399,4,6:18.0,,Defensive rebound by C. Boucher,81,107
400,4,6:09.0,,C. Boucher misses 3-pt jump shot from 26 ft,81,107
401,4,6:06.0,Defensive rebound by A. Trier,,81,107
402,4,5:58.0,A. Trier misses 3-pt jump shot from 25 ft,,81,107
403,4,5:57.0,,Defensive rebound by C. Boucher,81,107
404,4,5:52.0,,Toronto full timeout,81,107
405,4,5:52.0,,O. Brissett enters the game for O. Anunoby,81,107
406,4,5:52.0,,S. Ponds enters the game for R. Hollis-Jefferson,81,107
407,4,5:44.0,,Shooting foul by A. Trier (drawn by M. Miller),81,107
408,4,5:44.0,,M. Miller misses free throw 1 of 2,81,107
409,4,5:44.0,,Offensive rebound by Team,81,107
410,4,5:44.0,,M. Miller makes free throw 2 of 2,81,108
411,4,5:27.0,I. Brazdeikis makes 2-pt layup from 2 ft (assist by R. Barrett),,83,108
412,4,5:06.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by S. Ponds),83,111
413,4,4:49.0,Shooting foul by S. Ponds (drawn by K. Knox),,83,111
414,4,4:49.0,K. Knox misses free throw 1 of 2,,83,111
415,4,4:49.0,Offensive rebound by Team,,83,111
416,4,4:49.0,M. Robinson enters the game for B. Portis,,83,111
417,4,4:49.0,K. Knox makes free throw 2 of 2,,84,111
418,4,4:37.0,,M. Miller makes 3-pt jump shot from 22 ft (assist by T. Davis),84,114
419,4,4:21.0,K. Knox misses 3-pt jump shot from 25 ft,,84,114
420,4,4:17.0,,Defensive rebound by S. Ponds,84,114
421,4,4:10.0,,S. Ponds makes 2-pt jump shot from 3 ft,84,116
422,4,4:10.0,Violation by Team (def goaltending),,84,116
423,4,3:51.0,A. Trier makes 2-pt jump shot from 18 ft,,86,116
424,4,3:33.0,,C. Boucher misses 2-pt layup from 3 ft,86,116
425,4,3:31.0,Defensive rebound by M. Robinson,,86,116
426,4,3:23.0,Turnover by M. Robinson (lost ball; steal by O. Brissett),,86,116
427,4,3:18.0,,S. Ponds makes 2-pt layup from 1 ft (assist by O. Brissett),86,118
428,4,3:07.0,Shooting foul by C. Boucher (drawn by R. Barrett),,86,118
429,4,3:07.0,R. Barrett misses free throw 1 of 2,,86,118
430,4,3:07.0,Offensive rebound by Team,,86,118
431,4,3:07.0,R. Barrett makes free throw 2 of 2,,87,118
432,4,2:55.0,,Turnover by M. Miller (out of bounds lost ball),87,118
433,4,2:55.0,New York full timeout,,87,118
434,4,2:55.0,D. Dotson enters the game for R. Barrett,,87,118
435,4,2:34.0,A. Trier makes 2-pt layup from 2 ft,,89,118
436,4,2:14.0,,T. Davis makes 3-pt jump shot from 25 ft,89,121
437,4,2:04.0,Turnover by A. Trier (bad pass),,89,121
438,4,1:53.0,,M. Miller misses 3-pt jump shot from 27 ft (block by M. Robinson),89,121
439,4,1:52.0,,Offensive rebound by Team,89,121
440,4,1:41.0,,C. Boucher makes 2-pt dunk from 2 ft (assist by T. Davis),89,123
441,4,1:25.0,Shooting foul by S. Ponds (drawn by A. Trier),,89,123
442,4,1:25.0,A. Trier makes free throw 1 of 3,,90,123
443,4,1:25.0,A. Trier makes free throw 2 of 3,,91,123
444,4,1:25.0,A. Trier makes free throw 3 of 3,,92,123
445,4,1:10.0,,M. Miller makes 3-pt jump shot from 22 ft (assist by S. Ponds),92,126
446,4,1:02.0,A. Trier makes 3-pt jump shot from 26 ft,,95,126
447,4,0:53.0,,C. Boucher misses 2-pt layup from 2 ft,95,126
448,4,0:51.0,Defensive rebound by A. Trier,,95,126
449,4,0:48.0,K. Knox makes 3-pt jump shot from 25 ft (assist by A. Trier),,98,126
450,4,0:37.0,,S. Ponds misses 3-pt jump shot from 26 ft,98,126
451,4,0:34.0,Defensive rebound by D. Dotson,,98,126
452,4,0:23.0,I. Brazdeikis misses 2-pt jump shot from 20 ft,,98,126
453,4,0:18.0,,Defensive rebound by O. Brissett,98,126
454,4,0:12.0,,Personal take foul by M. Robinson (drawn by T. Davis),98,126
