,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
385,4,8:38.0,,Personal foul by B. Portis (drawn by C. Silva),89,107
386,4,8:25.0,,C. Silva makes 2-pt dunk from 1 ft (assist by G. Dragić),89,109
387,4,8:01.0,D. Smith misses 3-pt jump shot from 24 ft,,89,109
388,4,8:01.0,,Defensive rebound by D. Jones,89,109
389,4,7:45.0,,G. Dragić makes 3-pt jump shot from 26 ft,89,112
390,4,7:42.0,New York full timeout,,89,112
391,4,7:42.0,F. Ntilikina enters the game for D. Smith,,89,112
392,4,7:29.0,K. Knox makes 3-pt jump shot from 25 ft (assist by B. Portis),,92,112
393,4,7:06.0,,D. Jones makes 2-pt dunk from 2 ft (assist by T. Herro),92,114
394,4,6:51.0,M. Robinson makes 2-pt dunk from 2 ft (assist by K. Knox),,94,114
395,4,6:24.0,,C. Silva makes 2-pt dunk from 1 ft (assist by T. Herro),94,116
396,4,6:08.0,K. Knox makes 2-pt jump shot from 17 ft,,96,116
397,4,5:45.0,,Flagrant foul type 1 by M. Robinson (drawn by D. Jones),96,116
398,4,5:45.0,,Instant Replay (Request: Ruling Stands),96,116
399,4,5:45.0,,D. Jones makes flagrant free throw 1 of 2,96,117
400,4,5:45.0,,D. Jones makes flagrant free throw 2 of 2,96,118
401,4,5:45.0,D. Dotson enters the game for M. Robinson,,96,118
402,4,5:34.0,,Turnover by T. Herro (bad pass; steal by B. Portis),96,118
403,4,5:31.0,Shooting foul by C. Silva (drawn by A. Trier),,96,118
404,4,5:31.0,A. Trier makes free throw 1 of 2,,97,118
405,4,5:31.0,A. Trier makes free throw 2 of 2,,98,118
406,4,5:13.0,,Turnover by C. Silva (bad pass; steal by D. Dotson),98,118
407,4,5:02.0,Shooting foul by D. Jones (drawn by D. Dotson),,98,118
408,4,5:02.0,D. Dotson makes free throw 1 of 3,,99,118
409,4,5:02.0,D. Dotson makes free throw 2 of 3,,100,118
410,4,5:02.0,D. Dotson makes free throw 3 of 3,,101,118
411,4,4:37.0,,G. Dragić misses 3-pt jump shot from 26 ft,101,118
412,4,4:35.0,Defensive rebound by B. Portis,,101,118
413,4,4:31.0,A. Trier misses 2-pt layup from 1 ft (block by D. Jones),,101,118
414,4,4:31.0,,Defensive rebound by Team,101,118
415,4,4:31.0,,Instant Replay (Challenge: Ruling Stands),101,118
416,4,4:17.0,,C. Silva misses 2-pt layup from 1 ft (block by A. Trier),101,118
417,4,4:16.0,Defensive rebound by A. Trier,,101,118
418,4,4:11.0,K. Knox misses 3-pt jump shot from 26 ft,,101,118
419,4,4:09.0,,Defensive rebound by D. Jones,101,118
420,4,3:55.0,,Personal foul by F. Ntilikina (drawn by K. Olynyk),101,118
421,4,3:55.0,,K. Olynyk makes free throw 1 of 2,101,119
422,4,3:55.0,,K. Olynyk misses free throw 2 of 2,101,119
423,4,3:54.0,,Offensive rebound by C. Silva,101,119
424,4,3:54.0,,Personal foul by B. Portis (drawn by C. Silva),101,119
425,4,3:54.0,,C. Silva makes free throw 1 of 2,101,120
426,4,3:54.0,,C. Silva misses free throw 2 of 2,101,120
427,4,3:52.0,Defensive rebound by B. Portis,,101,120
428,4,3:41.0,Shooting foul by C. Silva (drawn by B. Portis),,101,120
429,4,3:41.0,B. Portis makes free throw 1 of 2,,102,120
430,4,3:41.0,B. Portis makes free throw 2 of 2,,103,120
431,4,3:27.0,,T. Herro makes 3-pt jump shot from 25 ft (assist by C. Silva),103,123
432,4,3:15.0,F. Ntilikina misses 2-pt layup from 1 ft,,103,123
433,4,3:14.0,,Defensive rebound by K. Olynyk,103,123
434,4,2:50.0,,T. Herro misses 2-pt jump shot from 19 ft,103,123
435,4,2:49.0,,Offensive rebound by D. Jones,103,123
436,4,2:49.0,,Shooting foul by F. Ntilikina (drawn by D. Jones),103,123
437,4,2:49.0,,D. Jones misses free throw 1 of 2,103,123
438,4,2:49.0,,Offensive rebound by Team,103,123
439,4,2:49.0,,D. Jones makes free throw 2 of 2,103,124
440,4,2:39.0,Shooting foul by C. Silva (drawn by D. Dotson),,103,124
441,4,2:39.0,D. Dotson makes free throw 1 of 2,,104,124
442,4,2:39.0,D. Dotson misses free throw 2 of 2,,104,124
443,4,2:37.0,,Defensive rebound by K. Olynyk,104,124
444,4,2:26.0,,G. Dragić makes 2-pt jump shot from 18 ft,104,126
445,4,2:07.0,F. Ntilikina makes 3-pt jump shot from 23 ft (assist by D. Dotson),,107,126
446,4,1:58.0,,G. Dragić misses 3-pt jump shot from 26 ft,107,126
447,4,1:56.0,Defensive rebound by A. Trier,,107,126
448,4,1:49.0,Turnover by A. Trier (bad pass; steal by C. Silva),,107,126
449,4,1:38.0,,Turnover by D. Jones (bad pass; steal by B. Portis),107,126
450,4,1:31.0,B. Portis makes 2-pt dunk from 2 ft (assist by D. Dotson),,109,126
451,4,1:20.0,,G. Dragić makes 3-pt jump shot from 26 ft (assist by C. Silva),109,129
452,4,1:20.0,,Shooting foul by D. Dotson (drawn by G. Dragić),109,129
453,4,1:20.0,,G. Dragić misses free throw 1 of 1,109,129
454,4,1:15.0,Defensive rebound by K. Knox,,109,129
455,4,1:08.0,B. Portis misses 3-pt jump shot from 25 ft,,109,129
456,4,1:07.0,Offensive rebound by Team,,109,129
457,4,0:58.0,B. Portis misses 2-pt jump shot from 3 ft,,109,129
458,4,0:55.0,,Defensive rebound by T. Herro,109,129
459,4,0:35.0,,G. Dragić misses 3-pt jump shot from 31 ft,109,129
460,4,0:31.0,Defensive rebound by B. Portis,,109,129
461,4,0:30.0,B. Portis makes 2-pt layup at rim,,111,129
462,4,0:30.0,,Violation by Team (def goaltending),111,129
463,4,0:19.0,,Turnover by (8 sec),111,129
464,4,0:08.0,K. Knox makes 3-pt jump shot from 25 ft (assist by B. Portis),,114,129
