,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
386,4,10:11.0,D. Brooks misses 2-pt layup from 2 ft,,92,116
387,4,10:07.0,,Defensive rebound by Z. Williamson,92,116
388,4,9:55.0,,L. Ball makes 3-pt jump shot from 25 ft (assist by E. Moore),92,119
389,4,9:41.0,J. Valančiūnas misses 2-pt layup from 2 ft,,92,119
390,4,9:37.0,Offensive rebound by J. Valančiūnas,,92,119
391,4,9:37.0,J. Valančiūnas makes 2-pt layup at rim,,94,119
392,4,9:27.0,,E. Moore misses 2-pt jump shot from 19 ft,94,119
393,4,9:22.0,Defensive rebound by J. Valančiūnas,,94,119
394,4,9:14.0,D. Brooks misses 3-pt jump shot from 25 ft,,94,119
395,4,9:10.0,,Defensive rebound by J. Hart,94,119
396,4,9:09.0,,New Orleans full timeout,94,119
397,4,9:00.0,,E. Moore makes 2-pt layup from 1 ft (assist by L. Ball),94,121
398,4,8:54.0,J. Morant makes 2-pt layup from 1 ft,,96,121
399,4,8:46.0,,Personal foul by S. Hill (drawn by Z. Williamson),96,121
400,4,8:46.0,J. Jackson enters the game for J. Crowder,,96,121
401,4,8:31.0,,Z. Williamson makes 2-pt layup from 2 ft (assist by N. Melli),96,123
402,4,8:20.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by J. Jackson),,98,123
403,4,8:20.0,Shooting foul by J. Hart (drawn by J. Valančiūnas),,98,123
404,4,8:20.0,T. Jones enters the game for D. Brooks,,98,123
405,4,8:20.0,J. Konchar enters the game for J. Morant,,98,123
406,4,8:20.0,J. Valančiūnas makes free throw 1 of 1,,99,123
407,4,8:11.0,,Shooting foul by J. Valančiūnas (drawn by Z. Williamson),99,123
408,4,8:11.0,K. Anderson enters the game for J. Valančiūnas,,99,123
409,4,8:11.0,,Z. Williamson makes free throw 1 of 2,99,124
410,4,8:11.0,,Z. Williamson makes free throw 2 of 2,99,125
411,4,7:58.0,T. Jones misses 3-pt jump shot from 25 ft,,99,125
412,4,7:56.0,,Defensive rebound by Team,99,125
413,4,7:36.0,,L. Ball makes 3-pt jump shot from 26 ft (assist by E. Moore),99,128
414,4,7:17.0,J. Jackson misses 2-pt jump shot from 3 ft,,99,128
415,4,7:15.0,,Defensive rebound by N. Melli,99,128
416,4,7:12.0,,Turnover by L. Ball (bad pass; steal by T. Jones),99,128
417,4,7:04.0,Turnover by S. Hill (bad pass; steal by L. Ball),,99,128
418,4,7:04.0,,J. Hart misses 3-pt jump shot from 25 ft,99,128
419,4,7:02.0,Defensive rebound by K. Anderson,,99,128
420,4,6:59.0,J. Jackson makes 2-pt dunk at rim (assist by J. Konchar),,101,128
421,4,6:43.0,,Personal foul by J. Jackson (drawn by Z. Williamson),101,128
422,4,6:43.0,Y. Watanabe enters the game for S. Hill,,101,128
423,4,6:36.0,,E. Moore misses 2-pt layup from 2 ft,101,128
424,4,6:35.0,,Offensive rebound by J. Hart,101,128
425,4,6:28.0,,E. Moore misses 3-pt jump shot from 22 ft,101,128
426,4,6:25.0,,Offensive rebound by J. Hart,101,128
427,4,6:25.0,Loose ball foul by K. Anderson (drawn by J. Hart),,101,128
428,4,6:25.0,,F. Jackson enters the game for Z. Williamson,101,128
429,4,6:10.0,,L. Ball misses 3-pt jump shot from 25 ft,101,128
430,4,6:07.0,Defensive rebound by K. Anderson,,101,128
431,4,5:59.0,K. Anderson misses 2-pt jump shot from 14 ft,,101,128
432,4,5:57.0,,Defensive rebound by F. Jackson,101,128
433,4,5:52.0,,E. Moore makes 2-pt jump shot from 3 ft,101,130
434,4,5:51.0,Memphis full timeout,,101,130
435,4,5:51.0,,N. Alexander-Walker enters the game for L. Ball,101,130
436,4,5:40.0,Personal foul by E. Moore (drawn by Y. Watanabe),,101,130
437,4,5:26.0,K. Anderson makes 2-pt layup from 4 ft,,103,130
438,4,5:16.0,,N. Melli makes 3-pt jump shot from 25 ft (assist by N. Alexander-Walker),103,133
439,4,4:56.0,Turnover by K. Anderson (bad pass),,103,133
440,4,4:46.0,,N. Melli misses 3-pt jump shot from 25 ft,103,133
441,4,4:42.0,Defensive rebound by T. Jones,,103,133
442,4,4:33.0,K. Anderson makes 2-pt jump shot from 5 ft (assist by T. Jones),,105,133
443,4,4:19.0,,Offensive foul by J. Hart (drawn by Y. Watanabe),105,133
444,4,4:19.0,,Turnover by J. Hart (offensive foul),105,133
445,4,4:19.0,,J. Hayes enters the game for E. Moore,105,133
446,4,4:03.0,T. Jones makes 2-pt jump shot from 19 ft (assist by K. Anderson),,107,133
447,4,3:52.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by N. Melli),107,136
448,4,3:40.0,Shooting foul by N. Melli (drawn by Y. Watanabe),,107,136
449,4,3:40.0,Y. Watanabe misses free throw 1 of 2,,107,136
450,4,3:40.0,Offensive rebound by Team,,107,136
451,4,3:40.0,Y. Watanabe misses free throw 2 of 2,,107,136
452,4,3:37.0,,Defensive rebound by J. Hart,107,136
453,4,3:29.0,,N. Alexander-Walker misses 2-pt layup from 2 ft (block by K. Anderson),107,136
454,4,3:29.0,,Offensive rebound by Team,107,136
455,4,3:17.0,,F. Jackson misses 2-pt layup from 1 ft,107,136
456,4,3:17.0,Defensive rebound by K. Anderson,,107,136
457,4,3:12.0,J. Jackson misses 3-pt jump shot from 23 ft,,107,136
458,4,3:09.0,,Defensive rebound by N. Melli,107,136
459,4,2:47.0,,Offensive foul by F. Jackson (drawn by J. Jackson),107,136
460,4,2:47.0,,Turnover by F. Jackson (offensive foul),107,136
461,4,2:39.0,J. Jackson misses 3-pt jump shot from 25 ft,,107,136
462,4,2:36.0,,Defensive rebound by N. Melli,107,136
463,4,2:15.0,,J. Hart makes 2-pt jump shot from 9 ft,107,138
464,4,2:15.0,,Shooting foul by Y. Watanabe (drawn by J. Hart),107,138
465,4,2:15.0,,J. Hart makes free throw 1 of 1,107,139
466,4,2:06.0,T. Jones misses 2-pt jump shot from 2 ft,,107,139
467,4,2:04.0,,Defensive rebound by J. Hart,107,139
468,4,1:57.0,,N. Alexander-Walker misses 2-pt layup from 1 ft,107,139
469,4,1:55.0,Defensive rebound by J. Konchar,,107,139
470,4,1:53.0,T. Jones makes 2-pt layup from 2 ft (assist by J. Konchar),,109,139
471,4,1:39.0,,Turnover by N. Alexander-Walker (bad pass; steal by K. Anderson),109,139
472,4,1:25.0,J. Konchar misses 3-pt jump shot from 23 ft,,109,139
473,4,1:22.0,,Defensive rebound by N. Alexander-Walker,109,139
474,4,1:12.0,,Turnover by N. Alexander-Walker (bad pass; steal by T. Jones),109,139
475,4,1:07.0,Turnover by T. Jones (bad pass; steal by N. Alexander-Walker),,109,139
476,4,0:49.0,,Turnover by N. Alexander-Walker (bad pass; steal by T. Jones),109,139
477,4,0:46.0,J. Konchar makes 2-pt layup from 2 ft (assist by T. Jones),,111,139
478,4,0:26.0,,N. Alexander-Walker misses 3-pt jump shot from 27 ft,111,139
479,4,0:23.0,Defensive rebound by K. Anderson,,111,139
480,4,0:16.0,K. Anderson misses 2-pt jump shot from 24 ft,,111,139
481,4,0:13.0,,Defensive rebound by J. Hart,111,139
