,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA CLIPPERS_ACTION,OKLAHOMA CITY_SCORE,LA CLIPPERS_SCORE
385,4,6:14.0,C. Paul makes 2-pt jump shot from 15 ft,,72,75
386,4,6:14.0,,LA Clippers full timeout,72,75
387,4,6:14.0,D. Gallinari enters the game for S. Adams,,72,75
388,4,6:14.0,N. Noel enters the game for D. Burton,,72,75
389,4,5:56.0,,Turnover by P. George (lost ball; steal by T. Ferguson),72,75
390,4,5:51.0,C. Paul misses 2-pt jump shot from 14 ft,,72,75
391,4,5:48.0,,Defensive rebound by J. Green,72,75
392,4,5:37.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by M. Harrell),72,78
393,4,5:19.0,Personal foul by P. Beverley (drawn by C. Paul),,72,78
394,4,5:19.0,D. Schröder enters the game for C. Paul,,72,78
395,4,5:19.0,,R. McGruder enters the game for P. George,72,78
396,4,5:07.0,T. Ferguson makes 3-pt jump shot from 28 ft (assist by N. Noel),,75,78
397,4,5:01.0,,Personal foul by T. Ferguson (drawn by L. Williams),75,78
398,4,4:54.0,,Turnover by J. Green (traveling),75,78
399,4,4:36.0,Shooting foul by P. Beverley (drawn by N. Noel),,75,78
400,4,4:36.0,N. Noel makes free throw 1 of 2,,76,78
401,4,4:36.0,N. Noel makes free throw 2 of 2,,77,78
402,4,4:21.0,,R. McGruder misses 2-pt layup at rim (block by D. Schröder),77,78
403,4,4:18.0,Defensive rebound by D. Gallinari,,77,78
404,4,4:02.0,D. Schröder makes 2-pt layup from 3 ft,,79,78
405,4,3:49.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),79,80
406,4,3:35.0,Personal foul by J. Green (drawn by N. Noel),,79,80
407,4,3:35.0,Oklahoma City full timeout,,79,80
408,4,3:35.0,S. Adams enters the game for T. Ferguson,,79,80
409,4,3:35.0,C. Paul enters the game for N. Noel,,79,80
410,4,3:35.0,,M. Harkless enters the game for L. Williams,79,80
411,4,3:20.0,D. Gallinari misses 3-pt jump shot from 31 ft,,79,80
412,4,3:20.0,,Defensive rebound by P. Beverley,79,80
413,4,3:20.0,,LA Clippers full timeout,79,80
414,4,3:20.0,,P. George enters the game for J. Green,79,80
415,4,3:20.0,,L. Williams enters the game for M. Harkless,79,80
416,4,3:06.0,,R. McGruder misses 3-pt jump shot from 23 ft,79,80
417,4,3:03.0,Defensive rebound by D. Schröder,,79,80
418,4,2:56.0,Turnover by S. Gilgeous-Alexander (bad pass),,79,80
419,4,2:44.0,,L. Williams misses 2-pt jump shot from 5 ft,79,80
420,4,2:44.0,,Offensive rebound by M. Harrell,79,80
421,4,2:44.0,,M. Harrell makes 2-pt layup at rim,79,82
422,4,2:44.0,,Shooting foul by S. Gilgeous-Alexander (drawn by M. Harrell),79,82
423,4,2:44.0,,M. Harrell misses free throw 1 of 1,79,82
424,4,2:42.0,Defensive rebound by S. Adams,,79,82
425,4,2:36.0,Personal foul by R. McGruder (drawn by C. Paul),,79,82
426,4,2:36.0,C. Paul makes free throw 1 of 2,,80,82
427,4,2:36.0,C. Paul makes free throw 2 of 2,,81,82
428,4,2:17.0,,M. Harrell makes 2-pt dunk from 2 ft,81,84
429,4,1:58.0,D. Schröder makes 2-pt layup at rim (assist by S. Adams),,83,84
430,4,1:47.0,,P. George misses 2-pt jump shot from 3 ft,83,84
431,4,1:45.0,,Offensive rebound by M. Harrell,83,84
432,4,1:45.0,,M. Harrell misses 2-pt layup at rim,83,84
433,4,1:45.0,Defensive rebound by S. Adams,,83,84
434,4,1:45.0,T. Ferguson enters the game for S. Gilgeous-Alexander,,83,84
435,4,1:21.0,C. Paul misses 3-pt jump shot from 27 ft,,83,84
436,4,1:18.0,Offensive rebound by T. Ferguson,,83,84
437,4,1:13.0,Turnover by D. Schröder (lost ball; steal by P. Beverley),,83,84
438,4,1:03.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),83,86
439,4,0:52.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by C. Paul),,86,86
440,4,0:36.0,,Turnover by P. George (lost ball; steal by C. Paul),86,86
441,4,0:31.0,Personal foul by P. George (drawn by C. Paul),,86,86
442,4,0:31.0,C. Paul makes free throw 1 of 2,,87,86
443,4,0:31.0,C. Paul makes free throw 2 of 2,,88,86
444,4,0:31.0,,LA Clippers full timeout,88,86
445,4,0:31.0,S. Gilgeous-Alexander enters the game for T. Ferguson,,88,86
446,4,0:31.0,,J. Green enters the game for R. McGruder,88,86
447,4,0:25.0,,P. George makes 3-pt jump shot from 26 ft (assist by L. Williams),88,89
448,4,0:25.0,Oklahoma City full timeout,,88,89
449,4,0:25.0,,M. Harkless enters the game for J. Green,88,89
450,4,0:25.0,,R. McGruder enters the game for L. Williams,88,89
451,4,0:12.0,S. Gilgeous-Alexander misses 3-pt jump shot from 27 ft,,88,89
452,4,0:09.0,Offensive rebound by D. Gallinari,,88,89
453,4,0:07.0,Instant Replay (Challenge: Ruling Stands),,88,89
454,4,0:07.0,T. Ferguson enters the game for D. Schröder,,88,89
455,4,0:04.0,D. Gallinari misses 2-pt jump shot from 19 ft,,88,89
456,4,0:01.0,,Defensive rebound by P. George,88,89
457,4,0:00.0,,Personal foul by S. Adams (drawn by P. George),88,89
458,4,0:00.0,,Instant Replay (Request: Ruling Stands),88,89
459,4,0:00.0,,P. George makes free throw 1 of 2,88,90
460,4,0:00.0,,P. George misses free throw 2 of 2,88,90
461,4,0:00.0,Defensive rebound by C. Paul,,88,90
