,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
383,4,5:01.0,Offensive foul by D. Mitchell (drawn by D. Lillard),,94,112
384,4,5:01.0,Turnover by D. Mitchell (offensive foul),,94,112
385,4,4:48.0,,Turnover by T. Ariza (bad pass; steal by R. Gobert),94,112
386,4,4:44.0,M. Conley makes 3-pt jump shot from 24 ft (assist by D. Mitchell),,97,112
387,4,4:27.0,,D. Lillard misses 2-pt jump shot from 21 ft,97,112
388,4,4:27.0,,Offensive rebound by Team,97,112
389,4,4:27.0,Loose ball foul by R. Gobert (drawn by H. Whiteside),,97,112
390,4,4:27.0,,H. Whiteside makes free throw 1 of 2,97,113
391,4,4:27.0,,H. Whiteside misses free throw 2 of 2,97,113
392,4,4:25.0,Defensive rebound by M. Conley,,97,113
393,4,4:13.0,D. Mitchell makes 2-pt jump shot from 9 ft,,99,113
394,4,3:56.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by D. Lillard),99,115
395,4,3:45.0,M. Conley misses 3-pt jump shot from 26 ft,,99,115
396,4,3:42.0,,Defensive rebound by T. Ariza,99,115
397,4,3:32.0,,D. Lillard makes 3-pt jump shot from 26 ft,99,118
398,4,3:27.0,Personal take foul by C. McCollum (drawn by D. Mitchell),,99,118
399,4,3:20.0,D. Mitchell misses 3-pt jump shot from 25 ft,,99,118
400,4,3:17.0,,Defensive rebound by H. Whiteside,99,118
401,4,3:06.0,,D. Lillard makes 2-pt layup from 2 ft,99,120
402,4,2:50.0,M. Conley misses 2-pt jump shot from 6 ft,,99,120
403,4,2:48.0,,Defensive rebound by H. Whiteside,99,120
404,4,2:39.0,,D. Lillard misses 2-pt layup from 2 ft,99,120
405,4,2:39.0,,Offensive rebound by H. Whiteside,99,120
406,4,2:39.0,,Personal foul by R. Gobert (drawn by H. Whiteside),99,120
407,4,2:39.0,,H. Whiteside misses free throw 1 of 2,99,120
408,4,2:39.0,,Offensive rebound by Team,99,120
409,4,2:39.0,J. Brantley enters the game for B. Bogdanović,,99,120
410,4,2:39.0,J. Morgan enters the game for M. Conley,,99,120
411,4,2:39.0,E. Mudiay enters the game for R. Gobert,,99,120
412,4,2:39.0,G. Niang enters the game for J. Ingles,,99,120
413,4,2:39.0,R. Tucker enters the game for D. Mitchell,,99,120
414,4,2:39.0,,W. Gabriel enters the game for C. Anthony,99,120
415,4,2:39.0,,N. Little enters the game for T. Ariza,99,120
416,4,2:39.0,,A. Simons enters the game for C. McCollum,99,120
417,4,2:39.0,,H. Whiteside misses free throw 2 of 2,99,120
418,4,2:37.0,Defensive rebound by J. Brantley,,99,120
419,4,2:24.0,R. Tucker makes 2-pt layup from 1 ft (assist by E. Mudiay),,101,120
420,4,2:16.0,,Personal foul by R. Tucker (drawn by D. Lillard),101,120
421,4,2:16.0,,D. Lillard makes free throw 1 of 2,101,121
422,4,2:16.0,,C. Swanigan enters the game for H. Whiteside,101,121
423,4,2:16.0,,D. Lillard makes free throw 2 of 2,101,122
424,4,2:15.0,Personal take foul by A. Simons (drawn by E. Mudiay),,101,122
425,4,2:15.0,,G. Trent enters the game for D. Lillard,101,122
426,4,2:03.0,Turnover by E. Mudiay (bad pass; steal by W. Gabriel),,101,122
427,4,1:50.0,,A. Simons misses 2-pt jump shot from 20 ft,101,122
428,4,1:47.0,Defensive rebound by R. Tucker,,101,122
429,4,1:42.0,E. Mudiay misses 3-pt jump shot from 25 ft,,101,122
430,4,1:39.0,,Defensive rebound by C. Swanigan,101,122
431,4,1:31.0,,Offensive foul by W. Gabriel (drawn by R. Tucker),101,122
432,4,1:31.0,,Turnover by W. Gabriel (offensive foul),101,122
433,4,1:16.0,G. Niang misses 2-pt layup from 3 ft (block by C. Swanigan),,101,122
434,4,1:16.0,Offensive rebound by G. Niang,,101,122
435,4,1:15.0,G. Niang makes 2-pt hook shot from 2 ft,,103,122
436,4,0:57.0,,G. Trent makes 2-pt jump shot from 12 ft,103,124
437,4,0:51.0,Personal foul by C. Swanigan (drawn by E. Mudiay),,103,124
438,4,0:40.0,G. Niang makes 2-pt jump shot from 16 ft,,105,124
439,4,0:27.0,,G. Trent misses 3-pt jump shot from 26 ft,105,124
440,4,0:23.0,Defensive rebound by Team,,105,124
441,4,0:13.0,E. Mudiay misses 2-pt jump shot from 19 ft,,105,124
442,4,0:10.0,Offensive rebound by J. Morgan,,105,124
443,4,0:10.0,J. Morgan makes 2-pt layup from 2 ft,,107,124
