,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
382,4,5:03.0,A. Davis misses 3-pt jump shot from 24 ft,,81,95
383,4,4:58.0,,Defensive rebound by K. Anderson,81,95
384,4,4:38.0,,K. Anderson makes 2-pt jump shot from 9 ft (assist by J. Morant),81,97
385,4,4:14.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by L. James),,83,97
386,4,3:57.0,,D. Melton misses 3-pt jump shot from 27 ft,83,97
387,4,3:54.0,Defensive rebound by A. Davis,,83,97
388,4,3:48.0,L. James misses 2-pt layup from 4 ft (block by D. Melton),,83,97
389,4,3:44.0,,Defensive rebound by J. Valančiūnas,83,97
390,4,3:40.0,,Shooting foul by A. Davis (drawn by J. Valančiūnas),83,97
391,4,3:40.0,,J. Valančiūnas makes free throw 1 of 2,83,98
392,4,3:40.0,,J. Valančiūnas makes free throw 2 of 2,83,99
393,4,3:25.0,K. Kuzma misses 3-pt jump shot from 26 ft,,83,99
394,4,3:22.0,,Defensive rebound by J. Morant,83,99
395,4,3:04.0,,K. Anderson makes 2-pt layup from 3 ft (assist by J. Morant),83,101
396,4,3:04.0,LA Lakers full timeout,,83,101
397,4,3:04.0,T. Daniels enters the game for K. Caldwell-Pope,,83,101
398,4,3:04.0,J. Dudley enters the game for A. Davis,,83,101
399,4,3:04.0,J. McGee enters the game for L. James,,83,101
400,4,2:57.0,K. Kuzma makes 2-pt jump shot from 17 ft (assist by R. Rondo),,85,101
401,4,2:38.0,,D. Brooks makes 2-pt layup from 4 ft,85,103
402,4,2:28.0,K. Kuzma misses 3-pt jump shot from 26 ft,,85,103
403,4,2:24.0,,Defensive rebound by J. Valančiūnas,85,103
404,4,2:11.0,,D. Melton misses 2-pt jump shot from 5 ft,85,103
405,4,2:07.0,,Offensive rebound by J. Valančiūnas,85,103
406,4,2:07.0,,J. Valančiūnas misses 2-pt layup from 1 ft,85,103
407,4,2:06.0,,Offensive rebound by J. Valančiūnas,85,103
408,4,2:06.0,,J. Valančiūnas makes 2-pt layup from 1 ft,85,105
409,4,1:46.0,R. Rondo misses 3-pt jump shot from 25 ft,,85,105
410,4,1:45.0,,Defensive rebound by J. Valančiūnas,85,105
411,4,1:45.0,,Memphis full timeout,85,105
412,4,1:45.0,Q. Cook enters the game for R. Rondo,,85,105
413,4,1:45.0,,G. Dieng enters the game for K. Anderson,85,105
414,4,1:45.0,,M. Guduric enters the game for D. Brooks,85,105
415,4,1:45.0,,T. Jones enters the game for D. Melton,85,105
416,4,1:45.0,,J. Konchar enters the game for J. Morant,85,105
417,4,1:45.0,,Y. Watanabe enters the game for J. Valančiūnas,85,105
418,4,1:26.0,,G. Dieng misses 2-pt jump shot from 15 ft,85,105
419,4,1:25.0,Defensive rebound by Team,,85,105
420,4,1:13.0,J. Dudley misses 3-pt jump shot from 27 ft,,85,105
421,4,1:08.0,,Defensive rebound by T. Jones,85,105
422,4,0:56.0,,T. Jones misses 2-pt jump shot from 13 ft,85,105
423,4,0:52.0,Defensive rebound by Q. Cook,,85,105
424,4,0:47.0,Q. Cook misses 2-pt jump shot from 5 ft,,85,105
425,4,0:43.0,Offensive rebound by J. McGee,,85,105
426,4,0:42.0,Q. Cook misses 3-pt jump shot from 26 ft,,85,105
427,4,0:39.0,,Defensive rebound by Team,85,105
428,4,0:15.0,,Turnover by Team (shot clock),85,105
429,4,0:09.0,T. Daniels makes 3-pt jump shot from 26 ft,,88,105
