,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
386,4,7:58.0,Shooting foul by M. Bridges (drawn by A. Wiggins),,90,102
387,4,7:58.0,A. Wiggins makes free throw 1 of 2,,91,102
388,4,7:58.0,A. Wiggins makes free throw 2 of 2,,92,102
389,4,7:46.0,,D. Šarić misses 3-pt jump shot from 26 ft,92,102
390,4,7:45.0,,Offensive rebound by Team,92,102
391,4,7:45.0,Loose ball foul by S. Napier (drawn by K. Oubre),,92,102
392,4,7:40.0,,R. Rubio misses 2-pt jump shot from 20 ft,92,102
393,4,7:37.0,Defensive rebound by K. Towns,,92,102
394,4,7:31.0,Turnover by S. Napier (out of bounds lost ball),,92,102
395,4,7:12.0,,M. Bridges misses 2-pt jump shot from 22 ft,92,102
396,4,7:10.0,,Offensive rebound by C. Johnson,92,102
397,4,7:08.0,,C. Johnson makes 2-pt layup from 1 ft,92,104
398,4,7:08.0,Minnesota full timeout,,92,104
399,4,7:08.0,J. Teague enters the game for S. Napier,,92,104
400,4,7:08.0,,D. Booker enters the game for C. Johnson,92,104
401,4,7:08.0,,T. Jerome enters the game for R. Rubio,92,104
402,4,6:57.0,J. Okogie misses 2-pt layup from 2 ft,,92,104
403,4,6:56.0,Offensive rebound by Team,,92,104
404,4,6:56.0,,Loose ball foul by T. Jerome (drawn by K. Towns),92,104
405,4,6:56.0,K. Towns makes free throw 1 of 2,,93,104
406,4,6:56.0,K. Towns makes free throw 2 of 2,,94,104
407,4,6:34.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),94,107
408,4,6:06.0,A. Wiggins misses 3-pt jump shot from 26 ft,,94,107
409,4,6:04.0,,Defensive rebound by D. Šarić,94,107
410,4,5:50.0,,D. Šarić misses 3-pt jump shot from 25 ft,94,107
411,4,5:49.0,,Offensive rebound by Team,94,107
412,4,5:41.0,,D. Booker misses 3-pt jump shot from 26 ft,94,107
413,4,5:37.0,Defensive rebound by K. Towns,,94,107
414,4,5:23.0,K. Towns makes 2-pt layup from 1 ft,,96,107
415,4,5:07.0,,Personal foul by K. Towns (drawn by D. Šarić),96,107
416,4,5:07.0,,D. Šarić makes free throw 1 of 2,96,108
417,4,5:07.0,K. Bates-Diop enters the game for A. Wiggins,,96,108
418,4,5:07.0,,R. Rubio enters the game for T. Jerome,96,108
419,4,5:07.0,,D. Šarić misses free throw 2 of 2,96,108
420,4,5:05.0,Defensive rebound by K. Towns,,96,108
421,4,4:51.0,Shooting foul by K. Oubre (drawn by J. Okogie),,96,108
422,4,4:51.0,J. Okogie makes free throw 1 of 2,,97,108
423,4,4:51.0,,Phoenix full timeout,97,108
424,4,4:51.0,A. Wiggins enters the game for K. Bates-Diop,,97,108
425,4,4:51.0,,C. Johnson enters the game for M. Bridges,97,108
426,4,4:51.0,J. Okogie makes free throw 2 of 2,,98,108
427,4,4:26.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Booker),98,111
428,4,4:07.0,A. Wiggins misses 2-pt jump shot from 6 ft,,98,111
429,4,4:07.0,,Defensive rebound by Team,98,111
430,4,4:07.0,,A. Baynes enters the game for C. Johnson,98,111
431,4,3:48.0,,A. Baynes makes 2-pt hook shot from 7 ft (assist by D. Šarić),98,113
432,4,3:48.0,Minnesota full timeout,,98,113
433,4,3:29.0,A. Wiggins makes 2-pt hook shot from 3 ft (assist by K. Towns),,100,113
434,4,3:13.0,,A. Baynes makes 3-pt jump shot from 25 ft (assist by R. Rubio),100,116
435,4,2:55.0,J. Teague misses 2-pt jump shot from 12 ft,,100,116
436,4,2:53.0,,Defensive rebound by R. Rubio,100,116
437,4,2:37.0,,R. Rubio makes 2-pt jump shot from 16 ft,100,118
438,4,2:14.0,J. Teague misses 2-pt layup from 2 ft,,100,118
439,4,2:13.0,Offensive rebound by K. Towns,,100,118
440,4,2:11.0,K. Towns makes 2-pt layup from 1 ft,,102,118
441,4,1:56.0,,D. Šarić makes 2-pt layup from 1 ft (assist by D. Booker),102,120
442,4,1:56.0,,Shooting foul by J. Okogie (drawn by D. Šarić),102,120
443,4,1:56.0,K. Bates-Diop enters the game for R. Covington,,102,120
444,4,1:56.0,,D. Šarić makes free throw 1 of 1,102,121
445,4,1:49.0,A. Wiggins makes 2-pt layup from 1 ft,,104,121
446,4,1:35.0,,R. Rubio misses 2-pt layup from 1 ft,104,121
447,4,1:33.0,,Offensive rebound by A. Baynes,104,121
448,4,1:33.0,,A. Baynes makes 2-pt dunk at rim,104,123
449,4,1:28.0,J. Teague makes 3-pt jump shot from 25 ft,,107,123
450,4,1:10.0,,D. Booker makes 2-pt jump shot from 17 ft (assist by R. Rubio),107,125
451,4,1:09.0,Minnesota full timeout,,107,125
452,4,1:09.0,J. Culver enters the game for J. Okogie,,107,125
453,4,1:09.0,T. Graham enters the game for J. Teague,,107,125
454,4,1:09.0,N. Reid enters the game for K. Towns,,107,125
455,4,1:09.0,N. Vonleh enters the game for A. Wiggins,,107,125
456,4,1:09.0,,J. Carter enters the game for A. Baynes,107,125
457,4,1:09.0,,C. Diallo enters the game for D. Booker,107,125
458,4,1:09.0,,T. Jerome enters the game for K. Oubre,107,125
459,4,1:09.0,,C. Johnson enters the game for R. Rubio,107,125
460,4,1:09.0,,E. Okobo enters the game for D. Šarić,107,125
461,4,0:56.0,J. Culver misses 3-pt jump shot from 26 ft,,107,125
462,4,0:52.0,Offensive rebound by N. Vonleh,,107,125
463,4,0:42.0,K. Bates-Diop makes 2-pt layup from 1 ft,,109,125
464,4,0:31.0,,Personal foul by N. Reid (drawn by E. Okobo),109,125
465,4,0:31.0,,E. Okobo misses free throw 1 of 2,109,125
466,4,0:31.0,,Offensive rebound by Team,109,125
467,4,0:31.0,,E. Okobo misses free throw 2 of 2,109,125
468,4,0:29.0,Defensive rebound by N. Reid,,109,125
469,4,0:14.0,K. Bates-Diop misses 2-pt jump shot from 12 ft,,109,125
470,4,0:10.0,,Defensive rebound by C. Diallo,109,125
