,QUARTER,TIME_REMAINING,CHICAGO_ACTION,GOLDEN STATE_ACTION,CHICAGO_SCORE,GOLDEN STATE_SCORE
382,4,8:51.0,W. Carter misses 2-pt layup from 3 ft,,74,82
383,4,8:50.0,,Defensive rebound by Team,74,82
384,4,8:35.0,,O. Spellman misses 3-pt jump shot from 26 ft,74,82
385,4,8:33.0,Defensive rebound by W. Carter,,74,82
386,4,8:22.0,K. Dunn misses 3-pt jump shot from 23 ft,,74,82
387,4,8:20.0,,Defensive rebound by K. Bowman,74,82
388,4,8:02.0,,Turnover by J. Poole (bad pass; steal by K. Dunn),74,82
389,4,7:59.0,Z. LaVine makes 2-pt jump shot from 8 ft (assist by K. Dunn),,76,82
390,4,7:59.0,Shooting foul by J. Poole (drawn by Z. LaVine),,76,82
391,4,7:59.0,,E. Paschall enters the game for A. Burks,76,82
392,4,7:59.0,,G. Robinson enters the game for M. Chriss,76,82
393,4,7:59.0,Z. LaVine makes free throw 1 of 1,,77,82
394,4,7:37.0,,O. Spellman misses 2-pt dunk from 2 ft,77,82
395,4,7:36.0,Defensive rebound by K. Dunn,,77,82
396,4,7:31.0,Z. LaVine makes 2-pt dunk from 3 ft (assist by K. Dunn),,79,82
397,4,7:31.0,,Golden State full timeout,79,82
398,4,7:31.0,,D. Green enters the game for K. Bowman,79,82
399,4,7:10.0,,Shooting foul by K. Dunn (drawn by D. Green),79,82
400,4,7:10.0,,D. Green misses free throw 1 of 2,79,82
401,4,7:10.0,,Offensive rebound by Team,79,82
402,4,7:10.0,,D. Green makes free throw 2 of 2,79,83
403,4,6:47.0,K. Dunn misses 2-pt layup from 4 ft,,79,83
404,4,6:45.0,,Defensive rebound by J. Poole,79,83
405,4,6:33.0,,E. Paschall makes 3-pt jump shot from 23 ft (assist by G. Robinson),79,86
406,4,6:16.0,Z. LaVine makes 2-pt jump shot from 20 ft,,81,86
407,4,6:06.0,,Personal foul by K. Dunn (drawn by D. Green),81,86
408,4,6:06.0,C. White enters the game for K. Dunn,,81,86
409,4,6:06.0,,A. Burks enters the game for J. Poole,81,86
410,4,5:52.0,,E. Paschall misses 2-pt hook shot from 10 ft,81,86
411,4,5:51.0,Defensive rebound by Z. LaVine,,81,86
412,4,5:44.0,Shooting foul by O. Spellman (drawn by Z. LaVine),,81,86
413,4,5:44.0,Z. LaVine makes free throw 1 of 2,,82,86
414,4,5:44.0,Z. LaVine makes free throw 2 of 2,,83,86
415,4,5:31.0,,Turnover by D. Green (lost ball; steal by T. Young),83,86
416,4,5:28.0,Turnover by T. Satoranský (bad pass; steal by O. Spellman),,83,86
417,4,5:17.0,,E. Paschall makes 2-pt dunk from 1 ft (assist by G. Robinson),83,88
418,4,5:17.0,Chicago full timeout,,83,88
419,4,5:05.0,Personal foul by D. Green (drawn by W. Carter),,83,88
420,4,4:59.0,Personal foul by D. Green (drawn by W. Carter),,83,88
421,4,4:59.0,W. Carter misses free throw 1 of 2,,83,88
422,4,4:59.0,Offensive rebound by Team,,83,88
423,4,4:59.0,W. Carter misses free throw 2 of 2,,83,88
424,4,4:57.0,,Defensive rebound by D. Green,83,88
425,4,4:37.0,,A. Burks makes 3-pt jump shot from 26 ft (assist by E. Paschall),83,91
426,4,4:13.0,T. Satoranský makes 2-pt layup from 3 ft,,85,91
427,4,3:52.0,,G. Robinson makes 3-pt jump shot from 23 ft (assist by D. Green),85,94
428,4,3:32.0,Z. LaVine misses 2-pt jump shot from 11 ft (block by O. Spellman),,85,94
429,4,3:30.0,Offensive rebound by T. Satoranský,,85,94
430,4,3:25.0,Turnover by T. Satoranský (bad pass; steal by D. Green),,85,94
431,4,3:10.0,,D. Green makes 3-pt jump shot from 23 ft (assist by A. Burks),85,97
432,4,3:09.0,Chicago full timeout,,85,97
433,4,3:09.0,L. Markkanen enters the game for T. Young,,85,97
434,4,2:53.0,T. Satoranský misses 3-pt jump shot from 28 ft,,85,97
435,4,2:51.0,,Defensive rebound by A. Burks,85,97
436,4,2:34.0,,O. Spellman makes 2-pt dunk from 1 ft (assist by A. Burks),85,99
437,4,2:23.0,T. Satoranský misses 3-pt jump shot from 23 ft,,85,99
438,4,2:21.0,Offensive rebound by W. Carter,,85,99
439,4,2:19.0,W. Carter misses 2-pt layup from 5 ft (block by D. Green),,85,99
440,4,2:18.0,Offensive rebound by T. Satoranský,,85,99
441,4,2:14.0,C. White misses 3-pt jump shot from 25 ft,,85,99
442,4,2:12.0,,Defensive rebound by D. Green,85,99
443,4,2:02.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by D. Green),85,102
444,4,1:51.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by L. Markkanen),,88,102
445,4,1:31.0,,A. Burks makes 2-pt layup from 1 ft (assist by D. Green),88,104
446,4,1:31.0,Chicago full timeout,,88,104
447,4,1:31.0,D. Gafford enters the game for W. Carter,,88,104
448,4,1:31.0,S. Harrison enters the game for Z. LaVine,,88,104
449,4,1:31.0,L. Kornet enters the game for L. Markkanen,,88,104
450,4,1:31.0,D. Valentine enters the game for T. Satoranský,,88,104
451,4,1:12.0,S. Harrison makes 2-pt jump shot from 8 ft,,90,104
452,4,0:51.0,,A. Burks misses 3-pt jump shot from 26 ft,90,104
453,4,0:48.0,Defensive rebound by L. Kornet,,90,104
454,4,0:36.0,S. Harrison misses 2-pt jump shot from 16 ft,,90,104
455,4,0:35.0,,Defensive rebound by D. Green,90,104
456,4,0:14.0,,E. Paschall misses 2-pt jump shot from 6 ft,90,104
457,4,0:12.0,Defensive rebound by D. Gafford,,90,104
458,4,0:06.0,S. Harrison misses 2-pt layup from 6 ft,,90,104
459,4,0:04.0,Offensive rebound by S. Harrison,,90,104
460,4,0:01.0,S. Harrison misses 2-pt layup from 2 ft,,90,104
461,4,0:00.0,Offensive rebound by Team,,90,104
