,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,SAN ANTONIO_ACTION,MILWAUKEE_SCORE,SAN ANTONIO_SCORE
377,4,8:34.0,G. Antetokounmpo makes free throw 1 of 1,,87,100
378,4,8:19.0,,L. Aldridge misses 2-pt jump shot from 14 ft,87,100
379,4,8:13.0,Defensive rebound by K. Middleton,,87,100
380,4,8:12.0,D. DiVincenzo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,89,100
381,4,8:12.0,,San Antonio full timeout,89,100
382,4,8:12.0,,D. DeRozan enters the game for R. Gay,89,100
383,4,8:12.0,,T. Lyles enters the game for L. Walker,89,100
384,4,7:52.0,,Personal foul by E. Bledsoe (drawn by L. Aldridge),89,100
385,4,7:52.0,,L. Walker enters the game for T. Lyles,89,100
386,4,7:38.0,,L. Walker makes 3-pt jump shot from 25 ft (assist by D. DeRozan),89,103
387,4,7:27.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,89,103
388,4,7:24.0,,Defensive rebound by D. Murray,89,103
389,4,7:11.0,,Turnover by B. Forbes (bad pass),89,103
390,4,6:59.0,K. Middleton misses 2-pt jump shot from 23 ft,,89,103
391,4,6:56.0,,Defensive rebound by B. Forbes,89,103
392,4,6:42.0,,D. DeRozan makes 2-pt jump shot from 10 ft,89,105
393,4,6:33.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,91,105
394,4,6:13.0,,D. DeRozan makes 2-pt layup from 1 ft,91,107
395,4,6:05.0,Milwaukee full timeout,,91,107
396,4,5:58.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by E. Bledsoe),,93,107
397,4,5:33.0,,L. Aldridge makes 2-pt dunk from 1 ft (assist by D. Murray),93,109
398,4,5:15.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,96,109
399,4,4:58.0,,L. Walker misses 3-pt jump shot from 25 ft,96,109
400,4,4:55.0,Defensive rebound by G. Antetokounmpo,,96,109
401,4,4:50.0,G. Antetokounmpo misses 2-pt layup at rim,,96,109
402,4,4:48.0,,Defensive rebound by D. Murray,96,109
403,4,4:43.0,,D. Murray makes 3-pt jump shot from 25 ft (assist by D. DeRozan),96,112
404,4,4:24.0,K. Middleton makes 2-pt layup from 5 ft,,98,112
405,4,4:08.0,,Shooting foul by E. Bledsoe (drawn by L. Aldridge),98,112
406,4,4:08.0,,L. Aldridge makes free throw 1 of 2,98,113
407,4,4:08.0,G. Hill enters the game for G. Antetokounmpo,,98,113
408,4,4:08.0,,R. Gay enters the game for B. Forbes,98,113
409,4,4:08.0,,P. Mills enters the game for L. Walker,98,113
410,4,4:08.0,,L. Aldridge makes free throw 2 of 2,98,114
411,4,3:51.0,D. DiVincenzo makes 2-pt layup at rim (assist by G. Hill),,100,114
412,4,3:34.0,,D. Murray misses 3-pt jump shot from 26 ft,100,114
413,4,3:32.0,Defensive rebound by Team,,100,114
414,4,3:18.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by G. Hill),,103,114
415,4,3:03.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Murray),103,117
416,4,3:02.0,Milwaukee full timeout,,103,117
417,4,3:02.0,,L. Walker enters the game for L. Aldridge,103,117
418,4,2:47.0,E. Bledsoe misses 2-pt layup from 1 ft,,103,117
419,4,2:45.0,,Defensive rebound by R. Gay,103,117
420,4,2:38.0,,R. Gay makes 3-pt jump shot from 26 ft (assist by L. Walker),103,120
421,4,2:36.0,Milwaukee full timeout,,103,120
422,4,2:36.0,T. Antetokounmpo enters the game for E. Bledsoe,,103,120
423,4,2:36.0,S. Brown enters the game for G. Hill,,103,120
424,4,2:36.0,R. Lopez enters the game for W. Matthews,,103,120
425,4,2:36.0,D. Wilson enters the game for K. Middleton,,103,120
426,4,2:36.0,,L. Aldridge enters the game for L. Walker,103,120
427,4,2:21.0,Turnover by S. Brown (bad pass; steal by D. Murray),,103,120
428,4,2:18.0,,San Antonio full timeout,103,120
429,4,2:18.0,,D. Carroll enters the game for L. Aldridge,103,120
430,4,2:18.0,,B. Forbes enters the game for D. DeRozan,103,120
431,4,2:18.0,,T. Lyles enters the game for R. Gay,103,120
432,4,2:18.0,,C. Metu enters the game for P. Mills,103,120
433,4,2:18.0,,L. Walker enters the game for D. Murray,103,120
434,4,2:08.0,,L. Walker makes 2-pt jump shot from 8 ft,103,122
435,4,1:55.0,Shooting foul by L. Walker (drawn by D. DiVincenzo),,103,122
436,4,1:55.0,D. DiVincenzo misses free throw 1 of 2,,103,122
437,4,1:55.0,Offensive rebound by Team,,103,122
438,4,1:55.0,D. DiVincenzo makes free throw 2 of 2,,104,122
439,4,1:32.0,,C. Metu makes 2-pt jump shot from 19 ft (assist by D. Carroll),104,124
440,4,1:19.0,S. Brown misses 3-pt jump shot from 24 ft,,104,124
441,4,1:16.0,,Defensive rebound by L. Walker,104,124
442,4,1:13.0,,L. Walker makes 2-pt layup at rim,104,126
443,4,1:02.0,D. Wilson misses 3-pt jump shot from 25 ft,,104,126
444,4,1:00.0,,Defensive rebound by L. Walker,104,126
445,4,0:37.0,,D. Carroll misses 2-pt hook shot from 8 ft,104,126
446,4,0:35.0,Defensive rebound by D. DiVincenzo,,104,126
447,4,0:30.0,D. DiVincenzo misses 3-pt jump shot from 32 ft,,104,126
448,4,0:26.0,,Defensive rebound by C. Metu,104,126
449,4,0:02.0,,Turnover by Team (shot clock),104,126
