,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
383,4,7:18.0,,J. Butler misses free throw 2 of 2,84,97
384,4,7:15.0,Defensive rebound by B. Brown,,84,97
385,4,7:10.0,Turnover by T. Maker (traveling),,84,97
386,4,7:01.0,,Turnover by D. Robinson (traveling),84,97
387,4,6:47.0,L. Galloway makes 2-pt hook shot from 9 ft (assist by T. Maker),,86,97
388,4,6:34.0,,J. Butler makes 2-pt jump shot from 8 ft (assist by K. Olynyk),86,99
389,4,6:23.0,Personal foul by D. Robinson (drawn by T. Maker),,86,99
390,4,6:23.0,T. Maker makes free throw 1 of 2,,87,99
391,4,6:23.0,T. Maker makes free throw 2 of 2,,88,99
392,4,6:23.0,,K. Nunn enters the game for D. Robinson,88,99
393,4,6:12.0,,J. Butler misses 2-pt jump shot from 10 ft,88,99
394,4,6:11.0,Defensive rebound by B. Brown,,88,99
395,4,6:05.0,C. Wood makes 2-pt dunk from 2 ft (assist by B. Brown),,90,99
396,4,6:05.0,Shooting foul by B. Adebayo (drawn by C. Wood),,90,99
397,4,6:05.0,C. Wood misses free throw 1 of 1,,90,99
398,4,6:02.0,,Defensive rebound by B. Adebayo,90,99
399,4,5:59.0,,Miami full timeout,90,99
400,4,5:43.0,,K. Nunn makes 3-pt jump shot from 24 ft (assist by J. Butler),90,102
401,4,5:22.0,B. Brown misses 2-pt jump shot from 8 ft,,90,102
402,4,5:19.0,,Defensive rebound by K. Olynyk,90,102
403,4,5:03.0,,G. Dragić misses 3-pt jump shot from 22 ft,90,102
404,4,5:02.0,Defensive rebound by Team,,90,102
405,4,4:51.0,L. Kennard misses 3-pt jump shot from 26 ft,,90,102
406,4,4:51.0,Offensive rebound by Team,,90,102
407,4,4:51.0,,Loose ball foul by K. Olynyk (drawn by C. Wood),90,102
408,4,4:51.0,C. Wood makes free throw 1 of 2,,91,102
409,4,4:51.0,C. Wood makes free throw 2 of 2,,92,102
410,4,4:35.0,,Personal foul by L. Galloway (drawn by B. Adebayo),92,102
411,4,4:35.0,,B. Adebayo makes free throw 1 of 2,92,103
412,4,4:35.0,M. Morris enters the game for C. Wood,,92,103
413,4,4:35.0,,B. Adebayo makes free throw 2 of 2,92,104
414,4,4:20.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by B. Brown),,95,104
415,4,4:03.0,,J. Butler makes 2-pt layup from 1 ft (assist by B. Adebayo),95,106
416,4,4:03.0,,Shooting foul by B. Brown (drawn by J. Butler),95,106
417,4,4:03.0,,J. Butler makes free throw 1 of 1,95,107
418,4,3:54.0,M. Morris misses 3-pt jump shot from 25 ft,,95,107
419,4,3:51.0,,Defensive rebound by B. Adebayo,95,107
420,4,3:39.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Olynyk),95,109
421,4,3:38.0,Detroit full timeout,,95,109
422,4,3:27.0,L. Kennard makes 2-pt layup from 1 ft (assist by B. Brown),,97,109
423,4,3:12.0,,J. Butler misses 2-pt layup from 2 ft (block by T. Maker),97,109
424,4,3:09.0,Defensive rebound by M. Morris,,97,109
425,4,2:53.0,M. Morris misses 3-pt jump shot from 23 ft,,97,109
426,4,2:51.0,Offensive rebound by L. Galloway,,97,109
427,4,2:47.0,Turnover by L. Galloway (bad pass; steal by G. Dragić),,97,109
428,4,2:47.0,,Personal foul by M. Morris (drawn by K. Nunn),97,109
429,4,2:47.0,,K. Nunn makes free throw 1 of 2,97,110
430,4,2:47.0,,K. Nunn makes free throw 2 of 2,97,111
431,4,2:34.0,Shooting foul by G. Dragić (drawn by L. Galloway),,97,111
432,4,2:34.0,L. Galloway makes free throw 1 of 3,,98,111
433,4,2:34.0,L. Galloway makes free throw 2 of 3,,99,111
434,4,2:34.0,L. Galloway makes free throw 3 of 3,,100,111
435,4,2:31.0,,K. Olynyk misses 2-pt jump shot from 5 ft,100,111
436,4,2:29.0,,Offensive rebound by Team,100,111
437,4,2:28.0,,Turnover by G. Dragić (bad pass),100,111
438,4,2:15.0,L. Kennard makes 3-pt jump shot from 30 ft (assist by M. Morris),,103,111
439,4,1:58.0,,Personal foul by L. Galloway (drawn by G. Dragić),103,111
440,4,1:58.0,S. Mykhailiuk enters the game for L. Galloway,,103,111
441,4,1:58.0,,G. Dragić misses free throw 1 of 2,103,111
442,4,1:58.0,,Offensive rebound by Team,103,111
443,4,1:58.0,,G. Dragić makes free throw 2 of 2,103,112
444,4,1:49.0,L. Kennard misses 3-pt jump shot from 25 ft,,103,112
445,4,1:44.0,Offensive rebound by Team,,103,112
446,4,1:42.0,Personal foul by B. Adebayo (drawn by M. Morris),,103,112
447,4,1:42.0,,C. Silva enters the game for B. Adebayo,103,112
448,4,1:42.0,M. Morris misses free throw 1 of 2,,103,112
449,4,1:42.0,Offensive rebound by Team,,103,112
450,4,1:42.0,M. Morris makes free throw 2 of 2,,104,112
451,4,1:25.0,,Personal foul by S. Mykhailiuk (drawn by J. Butler),104,112
452,4,1:25.0,,J. Butler makes free throw 1 of 2,104,113
453,4,1:25.0,,J. Butler makes free throw 2 of 2,104,114
454,4,1:18.0,M. Morris misses 3-pt jump shot from 24 ft,,104,114
455,4,1:16.0,,Defensive rebound by C. Silva,104,114
456,4,0:57.0,,Shooting foul by M. Morris (drawn by J. Butler),104,114
457,4,0:57.0,,J. Butler makes free throw 1 of 2,104,115
458,4,0:57.0,,J. Butler misses free throw 2 of 2,104,115
459,4,0:57.0,Defensive rebound by M. Morris,,104,115
460,4,0:57.0,Detroit full timeout,,104,115
461,4,0:48.0,Shooting foul by C. Silva (drawn by T. Maker),,104,115
462,4,0:48.0,,U. Haslem enters the game for C. Silva,104,115
463,4,0:48.0,T. Maker makes free throw 1 of 2,,105,115
464,4,0:48.0,T. Maker misses free throw 2 of 2,,105,115
465,4,0:45.0,Offensive rebound by S. Mykhailiuk,,105,115
466,4,0:40.0,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by M. Morris),,108,115
467,4,0:28.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Butler),108,117
468,4,0:18.0,Turnover by B. Brown (bad pass),,108,117
