,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MILWAUKEE_ACTION,OKLAHOMA CITY_SCORE,MILWAUKEE_SCORE
371,4,9:43.0,A. Nader misses 2-pt layup from 7 ft,,74,113
372,4,9:39.0,,Defensive rebound by P. Connaughton,74,113
373,4,9:24.0,,D. Wilson misses 2-pt jump shot from 12 ft,74,113
374,4,9:21.0,Defensive rebound by M. Muscala,,74,113
375,4,9:13.0,M. Muscala misses 2-pt jump shot from 13 ft,,74,113
376,4,9:09.0,,Defensive rebound by D. DiVincenzo,74,113
377,4,9:05.0,Violation by Team (kicked ball),,74,113
378,4,9:05.0,,T. Antetokounmpo enters the game for S. Brown,74,113
379,4,9:05.0,,W. Matthews enters the game for D. DiVincenzo,74,113
380,4,8:57.0,,P. Connaughton misses 3-pt jump shot from 26 ft,74,113
381,4,8:55.0,Defensive rebound by D. Burton,,74,113
382,4,8:45.0,Turnover by D. Burton (bad pass; steal by D. Wilson),,74,113
383,4,8:29.0,,E. İlyasova makes 3-pt jump shot from 27 ft (assist by P. Connaughton),74,116
384,4,8:13.0,M. Muscala misses 3-pt jump shot from 28 ft,,74,116
385,4,8:10.0,,Defensive rebound by E. İlyasova,74,116
386,4,8:00.0,,W. Matthews misses 3-pt jump shot from 24 ft,74,116
387,4,7:57.0,Defensive rebound by M. Muscala,,74,116
388,4,7:56.0,Shooting foul by E. İlyasova (drawn by T. Ferguson),,74,116
389,4,7:56.0,T. Ferguson makes free throw 1 of 2,,75,116
390,4,7:56.0,T. Ferguson makes free throw 2 of 2,,76,116
391,4,7:34.0,,T. Antetokounmpo makes 2-pt layup from 1 ft,76,118
392,4,7:23.0,A. Nader misses 2-pt jump shot from 12 ft,,76,118
393,4,7:19.0,,Defensive rebound by W. Matthews,76,118
394,4,7:13.0,,Shooting foul by T. Ferguson (drawn by D. Wilson),76,118
395,4,7:13.0,Oklahoma City full timeout,,76,118
396,4,7:13.0,,S. Brown enters the game for P. Connaughton,76,118
397,4,7:13.0,,R. Lopez enters the game for E. İlyasova,76,118
398,4,7:13.0,,D. Wilson misses free throw 1 of 2,76,118
399,4,7:13.0,,Offensive rebound by Team,76,118
400,4,7:13.0,,D. Wilson makes free throw 2 of 2,76,119
401,4,7:00.0,M. Muscala misses 3-pt jump shot from 28 ft,,76,119
402,4,6:57.0,,Defensive rebound by T. Antetokounmpo,76,119
403,4,6:47.0,,S. Brown misses 3-pt jump shot from 28 ft,76,119
404,4,6:47.0,Defensive rebound by Team,,76,119
405,4,6:39.0,Turnover by D. Burton (bad pass; steal by T. Antetokounmpo),,76,119
406,4,6:31.0,,D. Wilson makes 3-pt jump shot from 26 ft (assist by W. Matthews),76,122
407,4,6:17.0,Shooting foul by T. Antetokounmpo (drawn by A. Nader),,76,122
408,4,6:17.0,A. Nader misses free throw 1 of 2,,76,122
409,4,6:17.0,Offensive rebound by Team,,76,122
410,4,6:17.0,H. Diallo enters the game for L. Dort,,76,122
411,4,6:17.0,K. Hervey enters the game for M. Muscala,,76,122
412,4,6:17.0,A. Nader makes free throw 2 of 2,,77,122
413,4,6:01.0,,R. Lopez misses 2-pt hook shot from 2 ft,77,122
414,4,5:56.0,,Offensive rebound by D. Wilson,77,122
415,4,5:56.0,,D. Wilson misses 2-pt layup from 1 ft,77,122
416,4,5:56.0,,Offensive rebound by D. Wilson,77,122
417,4,5:54.0,,D. Wilson makes 2-pt layup from 1 ft,77,124
418,4,5:45.0,K. Hervey misses 3-pt jump shot from 27 ft,,77,124
419,4,5:42.0,,Defensive rebound by T. Antetokounmpo,77,124
420,4,5:36.0,,T. Antetokounmpo makes 2-pt layup from 1 ft (assist by S. Brown),77,126
421,4,5:21.0,T. Ferguson misses 3-pt jump shot from 27 ft,,77,126
422,4,5:18.0,,Defensive rebound by T. Antetokounmpo,77,126
423,4,5:05.0,,D. Wilson misses 2-pt hook shot from 7 ft,77,126
424,4,5:00.0,,Offensive rebound by T. Antetokounmpo,77,126
425,4,5:00.0,,T. Antetokounmpo misses 2-pt layup from 1 ft,77,126
426,4,5:00.0,Defensive rebound by H. Diallo,,77,126
427,4,4:56.0,H. Diallo misses 2-pt jump shot from 16 ft,,77,126
428,4,4:53.0,,Defensive rebound by S. Brown,77,126
429,4,4:47.0,,Turnover by S. Brown (bad pass; steal by D. Burton),77,126
430,4,4:42.0,A. Nader makes 2-pt layup from 2 ft,,79,126
431,4,4:21.0,,W. Matthews misses 2-pt layup from 3 ft (block by T. Ferguson),79,126
432,4,4:17.0,Defensive rebound by A. Nader,,79,126
433,4,4:13.0,T. Ferguson misses 3-pt jump shot from 26 ft,,79,126
434,4,4:10.0,,Defensive rebound by S. Brown,79,126
435,4,3:59.0,,R. Lopez makes 2-pt hook shot from 2 ft (assist by S. Brown),79,128
436,4,3:42.0,K. Hervey misses 2-pt jump shot from 22 ft,,79,128
437,4,3:39.0,,Defensive rebound by S. Brown,79,128
438,4,3:36.0,,Milwaukee full timeout,79,128
439,4,3:36.0,I. Roby enters the game for A. Nader,,79,128
440,4,3:36.0,,E. İlyasova enters the game for W. Matthews,79,128
441,4,3:25.0,,D. Wilson misses 3-pt jump shot from 23 ft,79,128
442,4,3:22.0,Defensive rebound by D. Burton,,79,128
443,4,3:20.0,D. Burton misses 2-pt layup from 3 ft,,79,128
444,4,3:20.0,,Defensive rebound by S. Brown,79,128
445,4,3:08.0,,T. Antetokounmpo makes 2-pt layup from 2 ft (assist by S. Brown),79,130
446,4,2:56.0,K. Hervey misses 3-pt jump shot from 26 ft,,79,130
447,4,2:52.0,,Defensive rebound by D. Wilson,79,130
448,4,2:40.0,,Turnover by R. Lopez (bad pass),79,130
449,4,2:24.0,Turnover by I. Roby (bad pass; steal by T. Antetokounmpo),,79,130
450,4,2:01.0,,T. Antetokounmpo misses 2-pt layup from 3 ft,79,130
451,4,2:01.0,,Offensive rebound by E. İlyasova,79,130
452,4,2:01.0,,Personal foul by I. Roby (drawn by E. İlyasova),79,130
453,4,1:55.0,,S. Brown misses 2-pt jump shot from 13 ft,79,130
454,4,1:53.0,Defensive rebound by D. Burton,,79,130
455,4,1:50.0,Turnover by H. Diallo (bad pass),,79,130
456,4,1:25.0,,T. Antetokounmpo misses 3-pt jump shot from 26 ft,79,130
457,4,1:21.0,Defensive rebound by I. Roby,,79,130
458,4,1:18.0,K. Hervey makes 2-pt layup from 1 ft,,81,130
459,4,1:16.0,,Turnover by R. Lopez (bad pass; steal by H. Diallo),81,130
460,4,1:08.0,K. Hervey misses 3-pt jump shot from 27 ft,,81,130
461,4,1:05.0,,Defensive rebound by S. Brown,81,130
462,4,0:59.0,,Turnover by T. Antetokounmpo (bad pass; steal by T. Ferguson),81,130
463,4,0:58.0,Shooting foul by S. Brown (drawn by T. Ferguson),,81,130
464,4,0:58.0,T. Ferguson makes free throw 1 of 2,,82,130
465,4,0:58.0,T. Ferguson misses free throw 2 of 2,,82,130
466,4,0:55.0,Offensive rebound by D. Burton,,82,130
467,4,0:53.0,D. Burton makes 2-pt layup from 1 ft,,84,130
468,4,0:44.0,,Turnover by E. İlyasova (bad pass),84,130
469,4,0:36.0,H. Diallo misses 2-pt layup from 2 ft,,84,130
470,4,0:34.0,Offensive rebound by H. Diallo,,84,130
471,4,0:34.0,H. Diallo makes 2-pt layup at rim,,86,130
472,4,0:23.0,,E. İlyasova makes 3-pt jump shot from 28 ft (assist by D. Wilson),86,133
473,4,0:14.0,K. Hervey misses 3-pt jump shot from 26 ft,,86,133
474,4,0:12.0,,Defensive rebound by T. Antetokounmpo,86,133
