,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
379,4,2:31.0,B. Johnson enters the game for T. Ross,,88,111
380,4,2:31.0,V. Law enters the game for N. Vučević,,88,111
381,4,2:31.0,,T. Herro enters the game for J. Butler,88,111
382,4,2:31.0,,D. Jones enters the game for G. Dragić,88,111
383,4,2:18.0,V. Law misses 3-pt jump shot from 23 ft,,88,111
384,4,2:15.0,,Defensive rebound by D. Robinson,88,111
385,4,1:54.0,,D. Jones makes 2-pt layup from 3 ft,88,113
386,4,1:39.0,B. Johnson misses 3-pt jump shot from 25 ft,,88,113
387,4,1:36.0,,Defensive rebound by B. Adebayo,88,113
388,4,1:14.0,,B. Adebayo misses 2-pt jump shot from 18 ft,88,113
389,4,1:12.0,Defensive rebound by B. Johnson,,88,113
390,4,1:12.0,Personal take foul by D. Robinson (drawn by B. Johnson),,88,113
391,4,1:12.0,B. Johnson makes free throw 1 of 2,,89,113
392,4,1:12.0,,C. Silva enters the game for B. Adebayo,89,113
393,4,1:12.0,,G. Vincent enters the game for D. Robinson,89,113
394,4,1:12.0,B. Johnson makes free throw 2 of 2,,90,113
395,4,1:02.0,,G. Vincent misses 3-pt jump shot from 25 ft (block by M. Carter-Williams),90,113
396,4,0:59.0,Defensive rebound by B. Johnson,,90,113
397,4,0:59.0,Shooting foul by K. Olynyk (drawn by V. Law),,90,113
398,4,0:59.0,V. Law misses free throw 1 of 2,,90,113
399,4,0:59.0,Offensive rebound by Team,,90,113
400,4,0:59.0,V. Law misses free throw 2 of 2,,90,113
401,4,0:59.0,,Defensive rebound by D. Jones,90,113
402,4,0:43.0,,Turnover by T. Herro (bad pass; steal by A. Jefferson),90,113
403,4,0:39.0,Shooting foul by C. Silva (drawn by M. Carter-Williams),,90,113
404,4,0:39.0,M. Carter-Williams makes free throw 1 of 2,,91,113
405,4,0:39.0,M. Carter-Williams makes free throw 2 of 2,,92,113
406,4,0:20.0,,T. Herro misses 3-pt jump shot from 26 ft,92,113
407,4,0:17.0,,Offensive rebound by D. Jones,92,113
408,4,0:04.0,,Turnover by Team (shot clock),92,113
