,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CLEVELAND_ACTION,PORTLAND_SCORE,CLEVELAND_SCORE
386,4,4:02.0,D. Lillard makes 3-pt jump shot from 31 ft,,93,100
387,4,3:44.0,,C. Osman misses 3-pt jump shot from 25 ft,93,100
388,4,3:42.0,Defensive rebound by D. Lillard,,93,100
389,4,3:35.0,D. Lillard makes 2-pt layup from 1 ft,,95,100
390,4,3:27.0,,Cleveland full timeout,95,100
391,4,3:14.0,,J. Clarkson misses 2-pt jump shot from 13 ft,95,100
392,4,3:14.0,Defensive rebound by R. Hood,,95,100
393,4,3:14.0,Portland full timeout,,95,100
394,4,3:14.0,,L. Nance enters the game for D. Garland,95,100
395,4,3:01.0,C. Anthony misses 3-pt jump shot from 26 ft,,95,100
396,4,2:58.0,,Defensive rebound by T. Thompson,95,100
397,4,2:44.0,,C. Sexton misses 2-pt jump shot from 11 ft,95,100
398,4,2:38.0,,Offensive rebound by L. Nance,95,100
399,4,2:38.0,,L. Nance makes 2-pt dunk from 1 ft,95,102
400,4,2:33.0,Shooting foul by C. Sexton (drawn by D. Lillard),,95,102
401,4,2:33.0,D. Lillard makes free throw 1 of 2,,96,102
402,4,2:33.0,D. Lillard makes free throw 2 of 2,,97,102
403,4,2:11.0,,T. Thompson makes 2-pt hook shot from 8 ft,97,104
404,4,1:53.0,D. Lillard misses 3-pt jump shot from 31 ft,,97,104
405,4,1:48.0,,Defensive rebound by C. Sexton,97,104
406,4,1:42.0,,Turnover by C. Sexton (out of bounds lost ball),97,104
407,4,1:31.0,D. Lillard misses 2-pt layup from 1 ft,,97,104
408,4,1:29.0,,Defensive rebound by L. Nance,97,104
409,4,1:11.0,,T. Thompson makes 2-pt dunk at rim (assist by J. Clarkson),97,106
410,4,1:04.0,R. Hood makes 2-pt layup from 1 ft (assist by A. Tolliver),,99,106
411,4,1:04.0,Shooting foul by T. Thompson (drawn by R. Hood),,99,106
412,4,1:04.0,R. Hood misses free throw 1 of 1,,99,106
413,4,1:02.0,,Defensive rebound by C. Osman,99,106
414,4,0:44.0,,C. Osman misses 3-pt jump shot from 27 ft,99,106
415,4,0:41.0,,Offensive rebound by L. Nance,99,106
416,4,0:40.0,,Personal foul by C. Anthony (drawn by L. Nance),99,106
417,4,0:29.0,,C. Sexton misses 3-pt jump shot from 29 ft,99,106
418,4,0:23.0,,Offensive rebound by C. Osman,99,106
419,4,0:21.0,,Personal foul by C. McCollum (drawn by J. Clarkson),99,106
420,4,0:21.0,,J. Clarkson misses free throw 1 of 2,99,106
421,4,0:21.0,,Offensive rebound by Team,99,106
422,4,0:21.0,,J. Clarkson makes free throw 2 of 2,99,107
423,4,0:21.0,Portland full timeout,,99,107
424,4,0:19.0,C. McCollum misses 3-pt jump shot from 23 ft,,99,107
425,4,0:19.0,,Defensive rebound by Team,99,107
426,4,0:18.0,,Personal take foul by C. McCollum (drawn by C. Sexton),99,107
427,4,0:18.0,,C. Sexton misses free throw 1 of 2,99,107
428,4,0:18.0,,Offensive rebound by Team,99,107
429,4,0:18.0,,C. Sexton makes free throw 2 of 2,99,108
430,4,0:12.0,D. Lillard makes 3-pt jump shot from 37 ft,,102,108
431,4,0:12.0,,Cleveland full timeout,102,108
432,4,0:12.0,K. Bazemore enters the game for C. Anthony,,102,108
433,4,0:10.0,,Personal take foul by K. Bazemore (drawn by L. Nance),102,108
434,4,0:10.0,,L. Nance misses free throw 1 of 2,102,108
435,4,0:10.0,,Offensive rebound by Team,102,108
436,4,0:10.0,,L. Nance misses free throw 2 of 2,102,108
437,4,0:08.0,Defensive rebound by C. McCollum,,102,108
438,4,0:07.0,Personal foul by C. Sexton (drawn by D. Lillard),,102,108
439,4,0:07.0,D. Lillard makes free throw 1 of 2,,103,108
440,4,0:07.0,D. Lillard makes free throw 2 of 2,,104,108
441,4,0:07.0,,Cleveland full timeout,104,108
442,4,0:06.0,,Personal take foul by R. Hood (drawn by C. Sexton),104,108
443,4,0:06.0,,C. Sexton makes free throw 1 of 2,104,109
444,4,0:06.0,,C. Sexton makes free throw 2 of 2,104,110
445,4,0:05.0,Turnover by K. Bazemore (bad pass; steal by C. Sexton),,104,110
