,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
377,4,7:41.0,,J. Crowder enters the game for K. Anderson,116,103
378,4,7:41.0,,J. Jackson enters the game for J. Valančiūnas,116,103
379,4,7:29.0,D. Powell makes 2-pt dunk at rim (assist by J. Brunson),,118,103
380,4,7:29.0,,Memphis full timeout,118,103
381,4,7:29.0,,M. Guduric enters the game for D. Brooks,118,103
382,4,7:16.0,,J. Jackson makes 2-pt jump shot from 9 ft (assist by J. Crowder),118,105
383,4,7:01.0,T. Hardaway makes 2-pt jump shot from 11 ft (assist by D. Powell),,120,105
384,4,6:48.0,,J. Jackson makes 2-pt hook shot from 4 ft (assist by J. Crowder),120,107
385,4,6:31.0,D. Powell misses 2-pt dunk at rim,,120,107
386,4,6:28.0,,Defensive rebound by S. Hill,120,107
387,4,6:20.0,,Turnover by J. Jackson (traveling),120,107
388,4,6:08.0,J. Jackson misses 3-pt jump shot from 25 ft,,120,107
389,4,6:04.0,,Defensive rebound by J. Crowder,120,107
390,4,5:59.0,,Offensive foul by J. Jackson (drawn by D. Powell),120,107
391,4,5:59.0,,Turnover by J. Jackson (offensive foul),120,107
392,4,5:43.0,D. Wright makes 2-pt layup from 3 ft,,122,107
393,4,5:34.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by T. Jones),122,110
394,4,5:18.0,J. Jackson misses 3-pt jump shot from 25 ft,,122,110
395,4,5:15.0,Offensive rebound by J. Jackson,,122,110
396,4,5:15.0,Personal foul by J. Crowder (drawn by J. Jackson),,122,110
397,4,5:15.0,,K. Anderson enters the game for S. Hill,122,110
398,4,5:15.0,Dallas full timeout,,122,110
399,4,5:06.0,J. Brunson misses 2-pt jump shot from 16 ft,,122,110
400,4,5:02.0,,Defensive rebound by K. Anderson,122,110
401,4,4:57.0,,J. Crowder misses 3-pt jump shot from 26 ft,122,110
402,4,4:56.0,Defensive rebound by D. Wright,,122,110
403,4,4:45.0,Personal foul by K. Anderson (drawn by J. Jackson),,122,110
404,4,4:41.0,J. Brunson makes 2-pt jump shot from 8 ft,,124,110
405,4,4:30.0,,M. Guduric misses 3-pt jump shot from 27 ft,124,110
406,4,4:27.0,Defensive rebound by J. Jackson,,124,110
407,4,4:11.0,D. Powell makes 2-pt layup from 1 ft (assist by J. Brunson),,126,110
408,4,4:11.0,Shooting foul by J. Jackson (drawn by D. Powell),,126,110
409,4,4:11.0,D. Powell makes free throw 1 of 1,,127,110
410,4,4:02.0,,Turnover by J. Jackson (traveling),127,110
411,4,3:48.0,Turnover by D. Powell (traveling),,127,110
412,4,3:35.0,,K. Anderson makes 2-pt layup from 1 ft (assist by M. Guduric),127,112
413,4,3:22.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by D. Wright),,130,112
414,4,2:58.0,,K. Anderson misses 3-pt jump shot from 26 ft,130,112
415,4,2:56.0,Defensive rebound by J. Brunson,,130,112
416,4,2:52.0,T. Hardaway makes 3-pt jump shot from 27 ft (assist by J. Brunson),,133,112
417,4,2:51.0,,Memphis full timeout,133,112
418,4,2:51.0,R. Broekhoff enters the game for T. Hardaway,,133,112
419,4,2:51.0,,B. Caboclo enters the game for K. Anderson,133,112
420,4,2:51.0,,J. Konchar enters the game for J. Crowder,133,112
421,4,2:51.0,,D. Melton enters the game for J. Jackson,133,112
422,4,2:51.0,,Y. Watanabe enters the game for T. Jones,133,112
423,4,2:42.0,,M. Guduric makes 2-pt jump shot from 17 ft (assist by B. Caboclo),133,114
424,4,2:24.0,Personal foul by Y. Watanabe (drawn by D. Powell),,133,114
425,4,2:24.0,D. Powell misses free throw 1 of 2,,133,114
426,4,2:24.0,Offensive rebound by Team,,133,114
427,4,2:24.0,D. Powell misses free throw 2 of 2,,133,114
428,4,2:22.0,,Defensive rebound by M. Guduric,133,114
429,4,2:10.0,,M. Guduric misses 2-pt jump shot from 2 ft (block by D. Powell),133,114
430,4,2:10.0,Defensive rebound by D. Wright,,133,114
431,4,2:10.0,Turnover by D. Wright (bad pass; steal by B. Caboclo),,133,114
432,4,2:06.0,,Y. Watanabe makes 2-pt jump shot from 8 ft,133,116
433,4,1:47.0,J. Jackson makes 3-pt jump shot from 27 ft (assist by J. Brunson),,136,116
434,4,1:35.0,,Turnover by B. Caboclo (lost ball; steal by J. Brunson),136,116
435,4,1:31.0,J. Brunson makes 2-pt layup at rim,,138,116
436,4,1:21.0,,M. Guduric misses 2-pt layup from 1 ft,138,116
437,4,1:18.0,Defensive rebound by D. Wright,,138,116
438,4,1:10.0,Turnover by J. Brunson (bad pass; steal by M. Guduric),,138,116
439,4,1:07.0,,D. Melton makes 2-pt dunk from 1 ft (assist by M. Guduric),138,118
440,4,0:49.0,Turnover by J. Brunson (lost ball; steal by D. Melton),,138,118
441,4,0:47.0,,D. Melton makes 2-pt dunk at rim,138,120
442,4,0:39.0,Offensive foul by J. Brunson (drawn by M. Guduric),,138,120
443,4,0:39.0,Turnover by J. Brunson (offensive foul),,138,120
444,4,0:39.0,Violation by Team (delay of game),,138,120
445,4,0:32.0,,D. Melton misses 2-pt jump shot from 14 ft,138,120
446,4,0:29.0,Defensive rebound by D. Powell,,138,120
447,4,0:25.0,D. Wright misses 3-pt jump shot from 26 ft,,138,120
448,4,0:22.0,,Defensive rebound by Y. Watanabe,138,120
449,4,0:17.0,,Y. Watanabe makes 2-pt jump shot from 16 ft,138,122
