,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
382,4,8:01.0,,H. Whiteside enters the game for C. McCollum,85,90
383,4,8:01.0,,K. Bazemore makes free throw 1 of 1,85,91
384,4,7:49.0,R. Covington misses 3-pt jump shot from 25 ft,,85,91
385,4,7:46.0,,Defensive rebound by H. Whiteside,85,91
386,4,7:32.0,,A. Simons misses 2-pt layup from 2 ft,85,91
387,4,7:32.0,Defensive rebound by Team,,85,91
388,4,7:23.0,R. Covington makes 3-pt jump shot from 27 ft (assist by S. Napier),,88,91
389,4,6:58.0,,A. Simons makes 2-pt layup from 1 ft,88,93
390,4,6:43.0,Personal foul by K. Bazemore (drawn by A. Wiggins),,88,93
391,4,6:43.0,,Portland full timeout,88,93
392,4,6:43.0,J. Teague enters the game for J. Nowell,,88,93
393,4,6:43.0,,C. McCollum enters the game for A. Simons,88,93
394,4,6:29.0,A. Wiggins makes 2-pt jump shot from 15 ft (assist by J. Teague),,90,93
395,4,6:11.0,,K. Bazemore misses 2-pt jump shot from 18 ft (block by A. Wiggins),90,93
396,4,6:07.0,Defensive rebound by S. Napier,,90,93
397,4,6:00.0,S. Napier makes 3-pt jump shot from 25 ft,,93,93
398,4,5:44.0,,D. Lillard makes 2-pt layup at rim,93,95
399,4,5:30.0,Turnover by A. Wiggins (lost ball; steal by K. Bazemore),,93,95
400,4,5:24.0,,C. McCollum makes 3-pt jump shot from 25 ft,93,98
401,4,5:24.0,Minnesota full timeout,,93,98
402,4,5:24.0,G. Dieng enters the game for N. Vonleh,,93,98
403,4,5:09.0,G. Dieng misses 2-pt layup from 2 ft,,93,98
404,4,5:09.0,Offensive rebound by A. Wiggins,,93,98
405,4,5:02.0,A. Wiggins makes 2-pt layup from 3 ft,,95,98
406,4,4:54.0,,D. Lillard misses 3-pt jump shot from 25 ft,95,98
407,4,4:52.0,Defensive rebound by G. Dieng,,95,98
408,4,4:43.0,Turnover by G. Dieng (traveling),,95,98
409,4,4:29.0,,H. Whiteside makes 2-pt jump shot from 5 ft (assist by D. Lillard),95,100
410,4,4:16.0,Shooting foul by H. Whiteside (drawn by A. Wiggins),,95,100
411,4,4:16.0,A. Wiggins makes free throw 1 of 2,,96,100
412,4,4:16.0,A. Wiggins makes free throw 2 of 2,,97,100
413,4,4:04.0,,D. Lillard misses 2-pt layup from 2 ft,97,100
414,4,4:03.0,Defensive rebound by G. Dieng,,97,100
415,4,3:52.0,Turnover by R. Covington (bad pass),,97,100
416,4,3:32.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by H. Whiteside),97,103
417,4,3:09.0,G. Dieng misses 3-pt jump shot from 23 ft,,97,103
418,4,3:07.0,,Defensive rebound by H. Whiteside,97,103
419,4,3:06.0,,Portland full timeout,97,103
420,4,2:41.0,,Turnover by K. Bazemore (lost ball; steal by S. Napier),97,103
421,4,2:40.0,Turnover by R. Covington (out of bounds lost ball),,97,103
422,4,2:25.0,,Turnover by D. Lillard (lost ball; steal by G. Dieng),97,103
423,4,2:21.0,R. Covington misses 2-pt layup from 1 ft (block by H. Whiteside),,97,103
424,4,2:17.0,,Defensive rebound by S. Labissière,97,103
425,4,2:04.0,,C. McCollum makes 2-pt layup from 1 ft,97,105
426,4,2:04.0,Minnesota full timeout,,97,105
427,4,1:49.0,A. Wiggins misses 2-pt jump shot from 18 ft,,97,105
428,4,1:45.0,Offensive rebound by G. Dieng,,97,105
429,4,1:45.0,G. Dieng misses 2-pt layup from 1 ft,,97,105
430,4,1:45.0,Offensive rebound by J. Teague,,97,105
431,4,1:41.0,S. Napier makes 3-pt jump shot from 26 ft (assist by J. Teague),,100,105
432,4,1:18.0,,S. Labissière misses 3-pt jump shot from 23 ft,100,105
433,4,1:18.0,,Offensive rebound by Team,100,105
434,4,1:18.0,,Turnover by Team (shot clock),100,105
435,4,1:18.0,,Instant Replay (Request: Ruling Stands),100,105
436,4,1:09.0,S. Napier misses 3-pt jump shot from 26 ft,,100,105
437,4,1:09.0,,Defensive rebound by Team,100,105
438,4,0:44.0,,D. Lillard misses 3-pt jump shot from 24 ft,100,105
439,4,0:41.0,,Offensive rebound by H. Whiteside,100,105
440,4,0:41.0,,H. Whiteside makes 2-pt layup from 2 ft,100,107
441,4,0:41.0,Minnesota full timeout,,100,107
442,4,0:34.0,Personal foul by C. McCollum (drawn by J. Teague),,100,107
443,4,0:29.0,A. Wiggins makes 3-pt jump shot from 28 ft (assist by J. Teague),,103,107
444,4,0:27.0,,Personal take foul by G. Dieng (drawn by C. McCollum),103,107
445,4,0:27.0,,G. Trent enters the game for S. Labissière,103,107
446,4,0:26.0,,Personal take foul by R. Covington (drawn by G. Trent),103,107
447,4,0:26.0,,G. Trent makes free throw 1 of 2,103,108
448,4,0:26.0,,G. Trent makes free throw 2 of 2,103,109
449,4,0:16.0,J. Teague misses 2-pt layup from 1 ft (block by K. Bazemore),,103,109
450,4,0:14.0,,Defensive rebound by D. Lillard,103,109
451,4,0:11.0,,Shooting foul by A. Wiggins (drawn by D. Lillard),103,109
452,4,0:11.0,,D. Lillard makes free throw 1 of 2,103,110
453,4,0:11.0,,D. Lillard makes free throw 2 of 2,103,111
454,4,0:06.0,A. Wiggins makes 3-pt jump shot from 32 ft,,106,111
455,4,0:04.0,,Personal take foul by G. Dieng (drawn by C. McCollum),106,111
456,4,0:04.0,,C. McCollum makes free throw 1 of 2,106,112
457,4,0:04.0,,C. McCollum makes free throw 2 of 2,106,113
458,4,0:00.0,S. Napier misses 3-pt jump shot from 26 ft,,106,113
459,4,0:00.0,Offensive rebound by Team,,106,113
