,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
386,4,8:22.0,Orlando full timeout,,90,86
387,4,8:22.0,M. Fultz enters the game for M. Bamba,,90,86
388,4,8:22.0,A. Gordon enters the game for G. Clark,,90,86
389,4,8:22.0,N. Vučević enters the game for E. Fournier,,90,86
390,4,8:11.0,Personal foul by E. Payton (drawn by N. Vučević),,90,86
391,4,8:04.0,Shooting foul by E. Payton (drawn by N. Vučević),,90,86
392,4,8:04.0,N. Vučević makes free throw 1 of 2,,91,86
393,4,8:04.0,N. Vučević makes free throw 2 of 2,,92,86
394,4,7:51.0,,E. Payton makes 2-pt jump shot from 4 ft,92,88
395,4,7:30.0,A. Gordon makes 2-pt layup from 2 ft (assist by N. Vučević),,94,88
396,4,7:21.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by E. Payton),94,91
397,4,7:02.0,T. Ross misses 3-pt jump shot from 25 ft,,94,91
398,4,7:00.0,,Defensive rebound by E. Payton,94,91
399,4,6:45.0,,T. Gibson makes 2-pt jump shot from 2 ft,94,93
400,4,6:18.0,N. Vučević misses 2-pt layup from 1 ft (block by T. Gibson),,94,93
401,4,6:16.0,,Defensive rebound by T. Gibson,94,93
402,4,6:12.0,,Turnover by E. Payton (lost ball; steal by M. Carter-Williams),94,93
403,4,6:09.0,A. Gordon makes 2-pt dunk from 2 ft,,96,93
404,4,5:41.0,,R. Bullock misses 3-pt jump shot from 23 ft,96,93
405,4,5:39.0,,Offensive rebound by R. Bullock,96,93
406,4,5:37.0,,R. Bullock misses 2-pt jump shot from 10 ft,96,93
407,4,5:36.0,,Offensive rebound by R. Bullock,96,93
408,4,5:34.0,,E. Payton makes 3-pt jump shot from 25 ft (assist by R. Bullock),96,96
409,4,5:12.0,Turnover by M. Fultz (bad pass; steal by E. Payton),,96,96
410,4,5:02.0,,E. Payton misses 2-pt layup from 3 ft (block by N. Vučević),96,96
411,4,5:01.0,,Offensive rebound by Team,96,96
412,4,5:01.0,E. Fournier enters the game for T. Ross,,96,96
413,4,5:01.0,,J. Randle enters the game for B. Portis,96,96
414,4,4:59.0,,J. Randle makes 2-pt jump shot from 17 ft (assist by E. Payton),96,98
415,4,4:36.0,Turnover by E. Fournier (bad pass; steal by E. Payton),,96,98
416,4,4:29.0,,Personal foul by E. Fournier (drawn by J. Randle),96,98
417,4,4:19.0,,T. Gibson misses 2-pt jump shot from 8 ft,96,98
418,4,4:17.0,Defensive rebound by N. Vučević,,96,98
419,4,3:59.0,M. Carter-Williams misses 3-pt jump shot from 26 ft,,96,98
420,4,3:57.0,,Defensive rebound by E. Payton,96,98
421,4,3:49.0,,T. Gibson makes 2-pt dunk at rim (assist by E. Payton),96,100
422,4,3:49.0,Orlando full timeout,,96,100
423,4,3:49.0,T. Ross enters the game for M. Carter-Williams,,96,100
424,4,3:34.0,Personal foul by E. Payton (drawn by A. Gordon),,96,100
425,4,3:22.0,M. Fultz makes 2-pt jump shot from 9 ft,,98,100
426,4,3:00.0,,R. Bullock makes 2-pt jump shot from 19 ft (assist by E. Payton),98,102
427,4,2:40.0,E. Fournier misses 3-pt jump shot from 26 ft,,98,102
428,4,2:39.0,,Defensive rebound by Team,98,102
429,4,2:22.0,,Shooting foul by N. Vučević (drawn by T. Gibson),98,102
430,4,2:22.0,,T. Gibson misses free throw 1 of 2,98,102
431,4,2:22.0,,Offensive rebound by Team,98,102
432,4,2:22.0,,T. Gibson makes free throw 2 of 2,98,103
433,4,2:02.0,A. Gordon misses 3-pt jump shot from 23 ft,,98,103
434,4,2:00.0,,Defensive rebound by J. Randle,98,103
435,4,1:44.0,,J. Randle makes 2-pt jump shot from 14 ft (assist by R. Bullock),98,105
436,4,1:44.0,Orlando full timeout,,98,105
437,4,1:39.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by A. Gordon),,101,105
438,4,1:16.0,,J. Randle misses 2-pt jump shot from 14 ft,101,105
439,4,1:14.0,Defensive rebound by M. Fultz,,101,105
440,4,1:08.0,T. Ross misses 3-pt jump shot from 25 ft,,101,105
441,4,1:06.0,,Defensive rebound by T. Gibson,101,105
442,4,0:46.0,,E. Payton misses 2-pt layup from 4 ft,101,105
443,4,0:44.0,Defensive rebound by N. Vučević,,101,105
444,4,0:35.0,Shooting foul by E. Payton (drawn by M. Fultz),,101,105
445,4,0:35.0,M. Fultz makes free throw 1 of 2,,102,105
446,4,0:35.0,M. Fultz makes free throw 2 of 2,,103,105
447,4,0:35.0,,New York full timeout,103,105
448,4,0:35.0,M. Carter-Williams enters the game for M. Fultz,,103,105
449,4,0:12.0,,R. Bullock misses 3-pt jump shot from 24 ft,103,105
450,4,0:10.0,Defensive rebound by N. Vučević,,103,105
451,4,0:00.0,Turnover by E. Fournier (lost ball; steal by J. Randle),,103,105
