,QUARTER,TIME_REMAINING,BOSTON_ACTION,DENVER_ACTION,BOSTON_SCORE,DENVER_SCORE
391,4,3:50.0,,Defensive rebound by P. Millsap,76,79
392,4,3:31.0,,W. Barton misses 3-pt jump shot from 26 ft,76,79
393,4,3:28.0,Defensive rebound by M. Smart,,76,79
394,4,3:26.0,J. Tatum makes 2-pt layup from 3 ft (assist by M. Smart),,78,79
395,4,3:26.0,,Violation by Team (def goaltending),78,79
396,4,3:12.0,,P. Millsap makes 2-pt jump shot from 6 ft (assist by J. Murray),78,81
397,4,3:12.0,,Shooting foul by G. Williams (drawn by P. Millsap),78,81
398,4,3:12.0,R. Williams enters the game for G. Williams,,78,81
399,4,3:12.0,,P. Millsap makes free throw 1 of 1,78,82
400,4,3:05.0,Boston full timeout,,78,82
401,4,2:56.0,J. Tatum makes 2-pt jump shot from 21 ft (assist by B. Wanamaker),,80,82
402,4,2:39.0,,J. Murray makes 2-pt jump shot from 6 ft (assist by N. Jokić),80,84
403,4,2:19.0,J. Brown makes 3-pt jump shot from 25 ft (assist by J. Tatum),,83,84
404,4,1:57.0,,Shooting foul by R. Williams (drawn by G. Harris),83,84
405,4,1:57.0,,G. Harris makes free throw 1 of 2,83,85
406,4,1:57.0,,G. Harris makes free throw 2 of 2,83,86
407,4,1:46.0,Turnover by B. Wanamaker (bad pass; steal by J. Murray),,83,86
408,4,1:34.0,,J. Murray makes 2-pt jump shot from 22 ft,83,88
409,4,1:17.0,J. Tatum misses 3-pt jump shot from 26 ft,,83,88
410,4,1:14.0,,Defensive rebound by J. Murray,83,88
411,4,1:06.0,,J. Murray misses 2-pt layup from 3 ft,83,88
412,4,1:05.0,Defensive rebound by R. Williams,,83,88
413,4,1:03.0,B. Wanamaker makes 2-pt layup from 3 ft (assist by J. Tatum),,85,88
414,4,0:45.0,,P. Millsap makes 3-pt jump shot from 23 ft (assist by J. Murray),85,91
415,4,0:38.0,Boston full timeout,,85,91
416,4,0:30.0,J. Brown makes 3-pt jump shot from 23 ft (assist by M. Smart),,88,91
417,4,0:11.0,,J. Murray makes 2-pt jump shot from 21 ft (assist by N. Jokić),88,93
418,4,0:07.0,,Instant Replay (Request: Stands),88,93
419,4,0:07.0,G. Williams enters the game for R. Williams,,88,93
420,4,0:07.0,,J. Grant enters the game for N. Jokić,88,93
421,4,0:05.0,J. Brown makes 2-pt layup from 4 ft (assist by J. Tatum),,90,93
422,4,0:05.0,,Denver full timeout,90,93
423,4,0:05.0,J. Green enters the game for G. Williams,,90,93
424,4,0:05.0,,N. Jokić enters the game for J. Grant,90,93
425,4,0:04.0,,Personal take foul by M. Smart (drawn by G. Harris),90,93
426,4,0:04.0,,G. Harris makes free throw 1 of 2,90,94
427,4,0:04.0,,G. Harris misses free throw 2 of 2,90,94
428,4,0:03.0,Defensive rebound by J. Tatum,,90,94
429,4,0:03.0,Boston full timeout,,90,94
430,4,0:03.0,G. Williams enters the game for J. Green,,90,94
431,4,0:03.0,,J. Grant enters the game for N. Jokić,90,94
432,4,0:02.0,M. Smart makes 2-pt layup from 2 ft (assist by G. Williams),,92,94
433,4,0:01.0,,Personal take foul by B. Wanamaker (drawn by J. Murray),92,94
434,4,0:01.0,,J. Murray makes free throw 1 of 2,92,95
435,4,0:01.0,,J. Murray makes free throw 2 of 2,92,96
436,4,0:00.0,Turnover by M. Smart (bad pass; steal by J. Murray),,92,96
