,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
382,4,4:39.0,Offensive rebound by Team,,104,100
383,4,4:39.0,Turnover by Team (shot clock),,104,100
384,4,4:23.0,,J. Randle misses 2-pt layup from 8 ft,104,100
385,4,4:22.0,Defensive rebound by Team,,104,100
386,4,4:22.0,Indiana full timeout,,104,100
387,4,3:59.0,J. Lamb misses 3-pt jump shot from 26 ft,,104,100
388,4,3:57.0,,Defensive rebound by E. Payton,104,100
389,4,3:36.0,,M. Morris misses 2-pt jump shot from 16 ft,104,100
390,4,3:35.0,,Offensive rebound by J. Randle,104,100
391,4,3:32.0,,R. Barrett misses 3-pt jump shot from 25 ft,104,100
392,4,3:30.0,,Offensive rebound by J. Randle,104,100
393,4,3:27.0,,J. Randle misses 2-pt layup from 3 ft (block by M. Turner),104,100
394,4,3:25.0,,Offensive rebound by J. Randle,104,100
395,4,3:23.0,,M. Morris misses 3-pt jump shot from 26 ft,104,100
396,4,3:21.0,,Offensive rebound by E. Payton,104,100
397,4,3:10.0,,J. Randle misses 2-pt layup from 5 ft,104,100
398,4,3:08.0,Defensive rebound by D. Sabonis,,104,100
399,4,2:51.0,A. Holiday misses 3-pt jump shot from 27 ft,,104,100
400,4,2:49.0,,Defensive rebound by M. Robinson,104,100
401,4,2:35.0,,M. Morris misses 3-pt jump shot from 26 ft,104,100
402,4,2:33.0,Defensive rebound by D. Sabonis,,104,100
403,4,2:19.0,T. Warren misses 2-pt jump shot from 14 ft,,104,100
404,4,2:17.0,Offensive rebound by D. Sabonis,,104,100
405,4,2:15.0,D. Sabonis misses 2-pt layup from 1 ft (block by M. Robinson),,104,100
406,4,2:13.0,,Defensive rebound by J. Randle,104,100
407,4,2:08.0,,E. Payton misses 2-pt layup from 2 ft,104,100
408,4,2:06.0,Defensive rebound by T. Warren,,104,100
409,4,2:02.0,Turnover by T. Warren (bad pass; steal by R. Barrett),,104,100
410,4,1:55.0,,New York full timeout,104,100
411,4,1:39.0,,M. Morris makes 2-pt jump shot from 13 ft,104,102
412,4,1:27.0,A. Holiday misses 3-pt jump shot from 25 ft,,104,102
413,4,1:25.0,,Defensive rebound by R. Barrett,104,102
414,4,1:12.0,,M. Morris misses 3-pt jump shot from 26 ft,104,102
415,4,1:10.0,,Offensive rebound by J. Randle,104,102
416,4,1:09.0,,J. Randle misses 2-pt layup from 1 ft (block by M. Turner),104,102
417,4,1:08.0,,Offensive rebound by Team,104,102
418,4,1:06.0,,M. Morris misses 2-pt layup from 4 ft (block by M. Turner),104,102
419,4,1:05.0,Defensive rebound by Team,,104,102
420,4,0:52.0,Personal foul by R. Barrett (drawn by D. Sabonis),,104,102
421,4,0:46.0,J. Lamb misses 2-pt jump shot from 16 ft,,104,102
422,4,0:43.0,,Defensive rebound by M. Robinson,104,102
423,4,0:32.0,,E. Payton misses 2-pt jump shot from 10 ft,104,102
424,4,0:30.0,Defensive rebound by D. Sabonis,,104,102
425,4,0:24.0,Indiana full timeout,,104,102
426,4,0:10.0,T. Warren misses 2-pt jump shot from 19 ft,,104,102
427,4,0:07.0,Offensive rebound by M. Turner,,104,102
428,4,0:05.0,Turnover by M. Turner (lost ball; steal by E. Payton),,104,102
429,4,0:02.0,,M. Robinson misses 2-pt layup from 1 ft (block by M. Turner),104,102
430,4,0:00.0,,Offensive rebound by J. Randle,104,102
431,4,0:00.0,,Shooting foul by A. Holiday (drawn by J. Randle),104,102
432,4,0:00.0,,J. Randle makes free throw 1 of 2,104,103
433,4,0:00.0,,J. Randle misses free throw 2 of 2,104,103
434,4,0:00.0,Defensive rebound by Team,,104,103
