,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
377,4,7:12.0,,S. Curry misses 2-pt jump shot from 9 ft,91,113
378,4,7:10.0,Defensive rebound by A. Tolliver,,91,113
379,4,6:55.0,Y. Ferrell misses 3-pt jump shot from 23 ft,,91,113
380,4,6:52.0,,Defensive rebound by L. Dončić,91,113
381,4,6:38.0,,K. Porziņģis misses 3-pt jump shot from 29 ft,91,113
382,4,6:34.0,Defensive rebound by A. Tolliver,,91,113
383,4,6:28.0,Y. Ferrell misses 2-pt layup from 2 ft (block by K. Porziņģis),,91,113
384,4,6:26.0,Offensive rebound by Y. Ferrell,,91,113
385,4,6:26.0,Sacramento full timeout,,91,113
386,4,6:26.0,H. Barnes enters the game for K. Bazemore,,91,113
387,4,6:26.0,N. Bjelica enters the game for Y. Ferrell,,91,113
388,4,6:26.0,B. Bogdanović enters the game for H. Giles,,91,113
389,4,6:26.0,D. Fox enters the game for A. Tolliver,,91,113
390,4,6:26.0,,D. Wright enters the game for L. Dončić,91,113
391,4,6:15.0,B. Hield misses 3-pt jump shot from 26 ft,,91,113
392,4,6:11.0,,Defensive rebound by T. Hardaway,91,113
393,4,5:50.0,,J. Jackson misses 3-pt jump shot from 23 ft,91,113
394,4,5:50.0,Defensive rebound by Team,,91,113
395,4,5:38.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by H. Barnes),,94,113
396,4,5:15.0,,S. Curry makes 2-pt layup from 1 ft,94,115
397,4,5:01.0,Shooting foul by D. Wright (drawn by D. Fox),,94,115
398,4,5:01.0,D. Fox makes free throw 1 of 2,,95,115
399,4,5:01.0,,M. Kleber enters the game for K. Porziņģis,95,115
400,4,5:01.0,D. Fox misses free throw 2 of 2,,95,115
401,4,4:59.0,,Defensive rebound by M. Kleber,95,115
402,4,4:49.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by S. Curry),95,117
403,4,4:36.0,Turnover by B. Hield (lost ball; steal by T. Hardaway),,95,117
404,4,4:32.0,,T. Hardaway misses 2-pt jump shot from 9 ft,95,117
405,4,4:28.0,Defensive rebound by H. Barnes,,95,117
406,4,4:26.0,B. Hield makes 3-pt jump shot from 26 ft (assist by H. Barnes),,98,117
407,4,4:23.0,,Dallas full timeout,98,117
408,4,4:23.0,,J. Brunson enters the game for T. Hardaway,98,117
409,4,4:04.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by J. Brunson),98,120
410,4,3:44.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,98,120
411,4,3:42.0,Offensive rebound by N. Bjelica,,98,120
412,4,3:42.0,Personal foul by D. Wright (drawn by N. Bjelica),,98,120
413,4,3:42.0,N. Bjelica makes free throw 1 of 2,,99,120
414,4,3:42.0,,W. Cauley-Stein enters the game for M. Kleber,99,120
415,4,3:42.0,,B. Marjanović enters the game for D. Wright,99,120
416,4,3:42.0,N. Bjelica makes free throw 2 of 2,,100,120
417,4,3:27.0,,J. Brunson makes 3-pt jump shot from 27 ft (assist by B. Marjanović),100,123
418,4,3:10.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,100,123
419,4,3:08.0,,Defensive rebound by J. Jackson,100,123
420,4,2:57.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by S. Curry),100,125
421,4,2:41.0,D. Fox makes 2-pt layup from 1 ft (assist by B. Hield),,102,125
422,4,2:21.0,,B. Marjanović misses 2-pt hook shot from 9 ft,102,125
423,4,2:19.0,Defensive rebound by N. Bjelica,,102,125
424,4,2:14.0,B. Hield misses 3-pt jump shot from 30 ft,,102,125
425,4,2:14.0,,Defensive rebound by W. Cauley-Stein,102,125
426,4,2:02.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by S. Curry),102,127
427,4,2:01.0,Sacramento full timeout,,102,127
428,4,2:01.0,K. Bazemore enters the game for H. Barnes,,102,127
429,4,2:01.0,Y. Ferrell enters the game for N. Bjelica,,102,127
430,4,2:01.0,J. James enters the game for B. Bogdanović,,102,127
431,4,2:01.0,D. Jeffries enters the game for D. Fox,,102,127
432,4,2:01.0,C. Joseph enters the game for B. Hield,,102,127
433,4,1:51.0,D. Jeffries makes 2-pt layup from 1 ft (assist by J. James),,104,127
434,4,1:35.0,,Turnover by B. Marjanović (out of bounds lost ball),104,127
435,4,1:26.0,,Loose ball foul by W. Cauley-Stein (drawn by J. James),104,127
436,4,1:26.0,,Dallas full timeout,104,127
437,4,1:26.0,,Instant Replay (Challenge: Stands),104,127
438,4,1:26.0,J. James misses free throw 1 of 2,,104,127
439,4,1:26.0,Offensive rebound by Team,,104,127
440,4,1:26.0,J. James misses free throw 2 of 2,,104,127
441,4,1:23.0,,Defensive rebound by B. Marjanović,104,127
442,4,1:13.0,,W. Cauley-Stein misses 3-pt jump shot from 26 ft,104,127
443,4,1:09.0,Defensive rebound by K. Bazemore,,104,127
444,4,1:05.0,D. Jeffries misses 3-pt jump shot from 26 ft,,104,127
445,4,1:04.0,Offensive rebound by Team,,104,127
446,4,0:54.0,K. Bazemore misses 3-pt jump shot from 23 ft,,104,127
447,4,0:52.0,Offensive rebound by C. Joseph,,104,127
448,4,0:48.0,J. James makes 3-pt jump shot from 22 ft (assist by C. Joseph),,107,127
449,4,0:29.0,,B. Marjanović makes 3-pt jump shot from 23 ft (assist by J. Jackson),107,130
450,4,0:26.0,J. James makes 2-pt dunk at rim (assist by Y. Ferrell),,109,130
451,4,0:02.0,,Turnover by Team (shot clock),109,130
452,4,0:00.0,J. James makes 2-pt jump shot from 9 ft (assist by K. Bazemore),,111,130
