,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW YORK_ACTION,UTAH_SCORE,NEW YORK_SCORE
385,4,3:23.0,,R. Barrett makes 2-pt layup from 1 ft,108,93
386,4,3:23.0,,Shooting foul by E. Mudiay (drawn by R. Barrett),108,93
387,4,3:23.0,,R. Barrett makes free throw 1 of 1,108,94
388,4,3:07.0,D. Mitchell misses 2-pt layup from 2 ft,,108,94
389,4,3:05.0,,Defensive rebound by R. Bullock,108,94
390,4,2:57.0,,R. Barrett misses 2-pt layup from 2 ft (block by R. Gobert),108,94
391,4,2:55.0,Defensive rebound by E. Mudiay,,108,94
392,4,2:54.0,Personal take foul by R. Bullock (drawn by E. Mudiay),,108,94
393,4,2:39.0,B. Bogdanović misses 2-pt layup from 2 ft (block by K. Knox),,108,94
394,4,2:38.0,Offensive rebound by Team,,108,94
395,4,2:32.0,D. Mitchell misses 2-pt jump shot from 20 ft,,108,94
396,4,2:30.0,,Defensive rebound by R. Bullock,108,94
397,4,2:26.0,,Turnover by R. Barrett (out of bounds lost ball),108,94
398,4,2:10.0,E. Mudiay makes 2-pt layup from 2 ft (assist by D. Mitchell),,110,94
399,4,1:59.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by E. Payton),110,97
400,4,1:36.0,R. O'Neale misses 3-pt jump shot from 26 ft,,110,97
401,4,1:35.0,Offensive rebound by Team,,110,97
402,4,1:35.0,,Loose ball foul by W. Ellington (drawn by B. Bogdanović),110,97
403,4,1:35.0,T. Bradley enters the game for B. Bogdanović,,110,97
404,4,1:35.0,J. Brantley enters the game for R. Gobert,,110,97
405,4,1:35.0,G. Niang enters the game for D. Mitchell,,110,97
406,4,1:35.0,M. Oni enters the game for R. O'Neale,,110,97
407,4,1:23.0,M. Oni misses 2-pt jump shot from 16 ft,,110,97
408,4,1:22.0,Offensive rebound by T. Bradley,,110,97
409,4,1:22.0,T. Bradley makes 2-pt layup from 1 ft,,112,97
410,4,1:16.0,,Personal foul by E. Mudiay (drawn by E. Payton),112,97
411,4,1:16.0,,E. Payton makes free throw 1 of 2,112,98
412,4,1:16.0,,E. Payton makes free throw 2 of 2,112,99
413,4,0:59.0,Violation by Team (kicked ball),,112,99
414,4,0:52.0,,Turnover by R. Bullock (traveling),112,99
415,4,0:35.0,M. Oni misses 3-pt jump shot from 23 ft,,112,99
416,4,0:33.0,,Defensive rebound by R. Bullock,112,99
417,4,0:29.0,,E. Payton makes 2-pt layup from 4 ft,112,101
418,4,0:29.0,,Shooting foul by J. Brantley (drawn by E. Payton),112,101
419,4,0:29.0,,E. Payton makes free throw 1 of 1,112,102
420,4,0:07.0,E. Mudiay misses 3-pt jump shot from 25 ft,,112,102
421,4,0:06.0,,Defensive rebound by R. Barrett,112,102
422,4,0:00.0,,R. Barrett makes 2-pt jump shot from 10 ft,112,104
