,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW YORK_ACTION,OKLAHOMA CITY_SCORE,NEW YORK_SCORE
382,4,7:14.0,,J. Randle misses 3-pt jump shot from 25 ft,112,83
383,4,7:12.0,Defensive rebound by S. Gilgeous-Alexander,,112,83
384,4,7:01.0,S. Gilgeous-Alexander makes 3-pt jump shot from 27 ft,,115,83
385,4,6:47.0,,Turnover by R. Barrett (lost ball; steal by A. Nader),115,83
386,4,6:32.0,D. Schröder misses 2-pt jump shot from 14 ft,,115,83
387,4,6:30.0,,Defensive rebound by R. Barrett,115,83
388,4,6:13.0,,D. Dotson misses 3-pt jump shot from 23 ft,115,83
389,4,6:11.0,Defensive rebound by H. Diallo,,115,83
390,4,5:54.0,Personal foul by R. Barrett (drawn by S. Adams),,115,83
391,4,5:54.0,M. Muscala enters the game for S. Adams,,115,83
392,4,5:54.0,,K. Knox enters the game for J. Randle,115,83
393,4,5:46.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,117,83
394,4,5:34.0,,B. Portis makes 2-pt layup from 2 ft (assist by R. Barrett),117,85
395,4,5:17.0,S. Gilgeous-Alexander misses 3-pt jump shot from 23 ft,,117,85
396,4,5:15.0,,Defensive rebound by K. Knox,117,85
397,4,5:08.0,,Turnover by R. Barrett (lost ball; steal by D. Schröder),117,85
398,4,5:04.0,A. Nader misses 3-pt jump shot from 25 ft,,117,85
399,4,5:02.0,,Defensive rebound by R. Barrett,117,85
400,4,4:53.0,,K. Knox makes 2-pt jump shot from 8 ft (assist by A. Trier),117,87
401,4,4:37.0,D. Schröder misses 3-pt jump shot from 27 ft,,117,87
402,4,4:35.0,,Defensive rebound by K. Knox,117,87
403,4,4:28.0,,A. Trier misses 3-pt jump shot from 25 ft,117,87
404,4,4:26.0,Defensive rebound by S. Gilgeous-Alexander,,117,87
405,4,4:18.0,S. Gilgeous-Alexander misses 2-pt layup from 1 ft (block by K. Knox),,117,87
406,4,4:16.0,,Defensive rebound by B. Portis,117,87
407,4,4:11.0,,R. Barrett makes 2-pt layup from 1 ft,117,89
408,4,4:11.0,Oklahoma City full timeout,,117,89
409,4,4:11.0,D. Burton enters the game for S. Gilgeous-Alexander,,117,89
410,4,4:11.0,L. Dort enters the game for D. Schröder,,117,89
411,4,4:11.0,,W. Ellington enters the game for R. Barrett,117,89
412,4,3:50.0,L. Dort misses 2-pt jump shot from 4 ft,,117,89
413,4,3:48.0,,Defensive rebound by B. Portis,117,89
414,4,3:27.0,,K. Knox misses 3-pt jump shot from 25 ft,117,89
415,4,3:25.0,Defensive rebound by A. Nader,,117,89
416,4,3:17.0,A. Nader misses 2-pt layup from 2 ft,,117,89
417,4,3:15.0,Offensive rebound by A. Nader,,117,89
418,4,3:13.0,A. Nader makes 2-pt layup from 1 ft,,119,89
419,4,3:02.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by A. Trier),119,92
420,4,2:47.0,M. Muscala misses 3-pt jump shot from 27 ft,,119,92
421,4,2:46.0,,Defensive rebound by Team,119,92
422,4,2:46.0,T. Ferguson enters the game for L. Dort,,119,92
423,4,2:35.0,,A. Trier makes 3-pt jump shot from 26 ft (assist by W. Ellington),119,95
424,4,2:19.0,A. Nader misses 3-pt jump shot from 27 ft,,119,95
425,4,2:18.0,Offensive rebound by Team,,119,95
426,4,2:18.0,,Loose ball foul by K. Knox (drawn by M. Muscala),119,95
427,4,2:09.0,A. Nader makes 3-pt jump shot from 23 ft (assist by T. Ferguson),,122,95
428,4,1:53.0,,D. Dotson makes 2-pt layup at rim,122,97
429,4,1:53.0,,Shooting foul by M. Muscala (drawn by D. Dotson),122,97
430,4,1:53.0,,D. Dotson misses free throw 1 of 1,122,97
431,4,1:51.0,,Offensive rebound by D. Dotson,122,97
432,4,1:50.0,,D. Dotson misses 2-pt jump shot from 5 ft,122,97
433,4,1:48.0,Defensive rebound by D. Burton,,122,97
434,4,1:40.0,D. Burton makes 2-pt layup from 1 ft,,124,97
435,4,1:27.0,,B. Portis misses 3-pt jump shot from 25 ft,124,97
436,4,1:25.0,,Offensive rebound by A. Trier,124,97
437,4,1:19.0,,W. Ellington misses 2-pt layup from 2 ft,124,97
438,4,1:17.0,,Offensive rebound by D. Dotson,124,97
439,4,1:07.0,,D. Dotson misses 2-pt jump shot from 21 ft,124,97
440,4,1:05.0,,Offensive rebound by Team,124,97
441,4,1:05.0,Loose ball foul by M. Muscala (drawn by B. Portis),,124,97
442,4,1:05.0,,B. Portis makes free throw 1 of 2,124,98
443,4,1:05.0,,B. Portis makes free throw 2 of 2,124,99
444,4,0:56.0,Turnover by A. Nader (bad pass; steal by B. Portis),,124,99
445,4,0:54.0,,B. Portis makes 2-pt dunk from 1 ft,124,101
446,4,0:46.0,A. Nader makes 2-pt layup from 2 ft,,126,101
447,4,0:32.0,,K. Knox misses 3-pt jump shot from 23 ft,126,101
448,4,0:29.0,Defensive rebound by M. Muscala,,126,101
449,4,0:17.0,D. Burton misses 3-pt jump shot from 26 ft,,126,101
450,4,0:16.0,,Defensive rebound by W. Ellington,126,101
451,4,0:05.0,,A. Trier makes 2-pt layup from 1 ft (assist by W. Ellington),126,103
