,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
383,4,10:32.0,E. Paschall makes 2-pt dunk from 1 ft (assist by D. Russell),,80,99
384,4,10:14.0,,B. Clarke misses 3-pt jump shot from 27 ft,80,99
385,4,10:12.0,Defensive rebound by Team,,80,99
386,4,10:12.0,,J. Morant enters the game for T. Jones,80,99
387,4,10:00.0,G. Robinson misses 3-pt jump shot from 22 ft,,80,99
388,4,9:57.0,,Defensive rebound by B. Clarke,80,99
389,4,9:51.0,,D. Melton misses 3-pt jump shot from 27 ft,80,99
390,4,9:48.0,Defensive rebound by J. Poole,,80,99
391,4,9:40.0,E. Paschall misses 3-pt jump shot from 25 ft,,80,99
392,4,9:37.0,,Defensive rebound by B. Clarke,80,99
393,4,9:15.0,,D. Melton makes 2-pt layup from 1 ft (assist by J. Morant),80,101
394,4,9:04.0,Turnover by W. Cauley-Stein (bad pass; steal by J. Morant),,80,101
395,4,9:00.0,,Turnover by J. Morant (bad pass),80,101
396,4,9:00.0,,G. Allen enters the game for K. Anderson,80,101
397,4,9:00.0,,J. Jackson enters the game for B. Clarke,80,101
398,4,8:45.0,D. Russell makes 3-pt jump shot from 25 ft,,83,101
399,4,8:27.0,,J. Jackson makes 2-pt dunk from 2 ft (assist by D. Melton),83,103
400,4,8:15.0,J. Poole misses 3-pt jump shot from 25 ft,,83,103
401,4,8:12.0,,Defensive rebound by J. Morant,83,103
402,4,8:05.0,,Turnover by J. Morant (bad pass; steal by E. Paschall),83,103
403,4,8:00.0,E. Paschall makes 2-pt layup from 1 ft,,85,103
404,4,8:00.0,,Memphis full timeout,85,103
405,4,8:00.0,A. Burks enters the game for W. Cauley-Stein,,85,103
406,4,8:00.0,O. Spellman enters the game for G. Robinson,,85,103
407,4,8:00.0,,D. Brooks enters the game for D. Melton,85,103
408,4,7:38.0,,G. Allen makes 3-pt jump shot from 27 ft (assist by S. Hill),85,106
409,4,7:18.0,D. Russell misses 2-pt jump shot from 2 ft,,85,106
410,4,7:18.0,Offensive rebound by Team,,85,106
411,4,7:18.0,,Loose ball foul by D. Brooks (drawn by O. Spellman),85,106
412,4,7:11.0,A. Burks makes 2-pt layup from 1 ft (assist by E. Paschall),,87,106
413,4,6:57.0,,J. Jackson makes 2-pt jump shot from 14 ft (assist by S. Hill),87,108
414,4,6:43.0,D. Russell makes 2-pt jump shot from 5 ft,,89,108
415,4,6:26.0,,J. Morant misses 2-pt layup from 1 ft,89,108
416,4,6:24.0,Defensive rebound by A. Burks,,89,108
417,4,6:20.0,E. Paschall misses 2-pt layup from 5 ft,,89,108
418,4,6:17.0,,Defensive rebound by G. Allen,89,108
419,4,6:00.0,,D. Brooks misses 3-pt jump shot from 26 ft,89,108
420,4,5:58.0,Defensive rebound by Team,,89,108
421,4,5:58.0,,J. Valančiūnas enters the game for S. Hill,89,108
422,4,5:52.0,Personal foul by D. Brooks (drawn by D. Russell),,89,108
423,4,5:52.0,G. Robinson enters the game for J. Poole,,89,108
424,4,5:47.0,O. Spellman misses 2-pt dunk from 2 ft (block by J. Valančiūnas),,89,108
425,4,5:41.0,Offensive rebound by O. Spellman,,89,108
426,4,5:41.0,O. Spellman misses 2-pt dunk at rim,,89,108
427,4,5:40.0,Offensive rebound by D. Russell,,89,108
428,4,5:39.0,D. Russell makes 3-pt jump shot from 26 ft,,92,108
429,4,5:23.0,,J. Valančiūnas misses 3-pt jump shot from 27 ft,92,108
430,4,5:20.0,Defensive rebound by D. Russell,,92,108
431,4,5:14.0,D. Russell misses 3-pt jump shot from 27 ft,,92,108
432,4,5:11.0,Offensive rebound by E. Paschall,,92,108
433,4,5:10.0,E. Paschall misses 2-pt jump shot from 11 ft,,92,108
434,4,5:08.0,,Defensive rebound by J. Valančiūnas,92,108
435,4,4:57.0,,J. Jackson misses 3-pt jump shot from 22 ft,92,108
436,4,4:54.0,,Offensive rebound by J. Valančiūnas,92,108
437,4,4:53.0,,J. Valančiūnas makes 2-pt dunk from 1 ft,92,110
438,4,4:40.0,Shooting foul by D. Brooks (drawn by D. Russell),,92,110
439,4,4:40.0,Technical foul by D. Brooks,,92,110
440,4,4:40.0,A. Burks misses technical free throw,,92,110
441,4,4:40.0,Offensive rebound by Team,,92,110
442,4,4:40.0,D. Russell makes free throw 1 of 2,,93,110
443,4,4:40.0,D. Russell makes free throw 2 of 2,,94,110
444,4,4:34.0,,Personal foul by A. Burks (drawn by J. Morant),94,110
445,4,4:22.0,,Personal foul by E. Paschall (drawn by J. Jackson),94,110
446,4,4:14.0,,J. Morant makes 2-pt jump shot from 9 ft,94,112
447,4,4:03.0,A. Burks misses 2-pt layup from 2 ft,,94,112
448,4,4:03.0,Offensive rebound by Team,,94,112
449,4,4:03.0,,Loose ball foul by J. Jackson (drawn by E. Paschall),94,112
450,4,4:03.0,J. Evans enters the game for A. Burks,,94,112
451,4,4:03.0,J. Poole enters the game for G. Robinson,,94,112
452,4,4:03.0,A. Smailagić enters the game for D. Russell,,94,112
453,4,3:49.0,J. Evans makes 3-pt jump shot from 22 ft (assist by A. Smailagić),,97,112
454,4,3:33.0,,J. Morant misses 2-pt jump shot from 11 ft,97,112
455,4,3:31.0,,Offensive rebound by J. Jackson,97,112
456,4,3:30.0,,J. Jackson misses 2-pt layup from 1 ft (block by A. Smailagić),97,112
457,4,3:27.0,Defensive rebound by A. Smailagić,,97,112
458,4,3:21.0,J. Evans misses 2-pt jump shot from 21 ft,,97,112
459,4,3:17.0,Offensive rebound by E. Paschall,,97,112
460,4,3:17.0,Turnover by E. Paschall (bad pass),,97,112
461,4,3:17.0,,D. Melton enters the game for D. Brooks,97,112
462,4,2:58.0,,J. Jackson misses 2-pt layup from 4 ft (block by O. Spellman),97,112
463,4,2:55.0,,Offensive rebound by G. Allen,97,112
464,4,2:54.0,,J. Morant misses 3-pt jump shot from 26 ft,97,112
465,4,2:51.0,,Offensive rebound by J. Morant,97,112
466,4,2:50.0,,Turnover by J. Morant (lost ball; steal by E. Paschall),97,112
467,4,2:45.0,O. Spellman misses 2-pt layup from 2 ft (block by D. Melton),,97,112
468,4,2:41.0,,Defensive rebound by J. Valančiūnas,97,112
469,4,2:37.0,,J. Jackson makes 3-pt jump shot from 27 ft (assist by G. Allen),97,115
470,4,2:20.0,J. Poole misses 2-pt jump shot from 5 ft (block by J. Valančiūnas),,97,115
471,4,2:16.0,,Defensive rebound by G. Allen,97,115
472,4,2:14.0,,J. Morant makes 2-pt dunk from 1 ft (assist by D. Melton),97,117
473,4,2:14.0,Golden State full timeout,,97,117
474,4,2:14.0,,B. Caboclo enters the game for J. Jackson,97,117
475,4,2:14.0,,M. Guduric enters the game for D. Melton,97,117
476,4,2:14.0,,T. Jones enters the game for J. Morant,97,117
477,4,2:03.0,J. Poole makes 3-pt jump shot from 26 ft (assist by E. Paschall),,100,117
478,4,1:42.0,,G. Allen misses 2-pt hook shot from 7 ft,100,117
479,4,1:39.0,Defensive rebound by A. Smailagić,,100,117
480,4,1:32.0,Turnover by J. Evans (bad pass; steal by T. Jones),,100,117
481,4,1:30.0,,Shooting foul by J. Poole (drawn by G. Allen),100,117
482,4,1:30.0,,G. Allen makes free throw 1 of 2,100,118
483,4,1:30.0,,K. Anderson enters the game for J. Valančiūnas,100,118
484,4,1:30.0,,G. Allen makes free throw 2 of 2,100,119
485,4,1:18.0,Turnover by J. Poole (bad pass; steal by K. Anderson),,100,119
486,4,1:09.0,,K. Anderson misses 3-pt jump shot from 27 ft,100,119
487,4,1:03.0,Defensive rebound by J. Poole,,100,119
488,4,0:59.0,Turnover by A. Smailagić (lost ball; steal by T. Jones),,100,119
489,4,0:53.0,,G. Allen makes 3-pt jump shot from 25 ft (assist by M. Guduric),100,122
490,4,0:41.0,J. Evans makes 2-pt jump shot from 13 ft (assist by J. Poole),,102,122
491,4,0:22.0,,B. Caboclo misses 2-pt layup from 2 ft,102,122
492,4,0:17.0,Defensive rebound by A. Smailagić,,102,122
493,4,0:07.0,Turnover by O. Spellman (lost ball; steal by K. Anderson),,102,122
