,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
372,4,6:31.0,,Turnover by J. Barea (bad pass; steal by R. O'Neale),113,97
373,4,6:24.0,Personal take foul by S. Curry (drawn by R. Gobert),,113,97
374,4,6:12.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Clarkson),,116,97
375,4,6:00.0,,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by J. Barea),116,99
376,4,6:00.0,,Shooting foul by B. Bogdanović (drawn by K. Porziņģis),116,99
377,4,6:00.0,,K. Porziņģis makes free throw 1 of 1,116,100
378,4,5:42.0,B. Bogdanović misses 2-pt layup from 4 ft (block by K. Porziņģis),,116,100
379,4,5:39.0,,Defensive rebound by D. Finney-Smith,116,100
380,4,5:37.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Barea),116,103
381,4,5:36.0,Utah full timeout,,116,103
382,4,5:36.0,J. Ingles enters the game for R. O'Neale,,116,103
383,4,5:24.0,Turnover by D. Mitchell (bad pass),,116,103
384,4,5:11.0,,Personal foul by J. Clarkson (drawn by K. Porziņģis),116,103
385,4,5:11.0,,K. Porziņģis makes free throw 1 of 2,116,104
386,4,5:11.0,,K. Porziņģis makes free throw 2 of 2,116,105
387,4,4:46.0,Turnover by D. Mitchell (lost ball; steal by T. Hardaway),,116,105
388,4,4:36.0,,J. Barea misses 2-pt jump shot from 10 ft,116,105
389,4,4:34.0,Defensive rebound by R. Gobert,,116,105
390,4,4:21.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,116,105
391,4,4:18.0,,Defensive rebound by J. Barea,116,105
392,4,4:15.0,,Shooting foul by J. Clarkson (drawn by J. Barea),116,105
393,4,4:15.0,,J. Barea makes free throw 1 of 2,116,106
394,4,4:15.0,,J. Barea makes free throw 2 of 2,116,107
395,4,3:56.0,J. Clarkson misses 2-pt jump shot from 15 ft,,116,107
396,4,3:54.0,,Defensive rebound by S. Curry,116,107
397,4,3:52.0,,Personal foul by J. Clarkson (drawn by S. Curry),116,107
398,4,3:52.0,R. O'Neale enters the game for J. Clarkson,,116,107
399,4,3:52.0,,S. Curry makes free throw 1 of 2,116,108
400,4,3:52.0,,S. Curry makes free throw 2 of 2,116,109
401,4,3:38.0,Personal foul by S. Curry (drawn by B. Bogdanović),,116,109
402,4,3:24.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Ingles),,119,109
403,4,3:09.0,,Shooting foul by R. Gobert (drawn by K. Porziņģis),119,109
404,4,3:09.0,,K. Porziņģis makes free throw 1 of 2,119,110
405,4,3:09.0,,K. Porziņģis makes free throw 2 of 2,119,111
406,4,2:52.0,B. Bogdanović misses 3-pt jump shot from 27 ft (block by K. Porziņģis),,119,111
407,4,2:49.0,,Defensive rebound by J. Barea,119,111
408,4,2:41.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by J. Barea),119,114
409,4,2:22.0,R. Gobert makes 2-pt dunk from 2 ft (assist by D. Mitchell),,121,114
410,4,2:10.0,,Shooting foul by D. Mitchell (drawn by J. Barea),121,114
411,4,2:10.0,,J. Barea makes free throw 1 of 2,121,115
412,4,2:10.0,,J. Barea makes free throw 2 of 2,121,116
413,4,1:47.0,D. Mitchell makes 2-pt jump shot from 16 ft,,123,116
414,4,1:36.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,123,116
415,4,1:34.0,,Offensive rebound by Team,123,116
416,4,1:34.0,,Instant Replay (Request: Stands),123,116
417,4,1:23.0,,T. Hardaway misses 3-pt jump shot from 27 ft,123,116
418,4,1:19.0,Defensive rebound by D. Mitchell,,123,116
419,4,1:02.0,Offensive foul by D. Mitchell (drawn by J. Barea),,123,116
420,4,1:02.0,Turnover by D. Mitchell (offensive foul),,123,116
421,4,0:49.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,123,116
422,4,0:47.0,Defensive rebound by D. Mitchell,,123,116
423,4,0:45.0,Turnover by D. Mitchell (lost ball; steal by D. Finney-Smith),,123,116
424,4,0:42.0,,K. Porziņģis misses 3-pt jump shot from 29 ft,123,116
425,4,0:41.0,Defensive rebound by Team,,123,116
426,4,0:19.0,J. Ingles misses 3-pt jump shot from 25 ft,,123,116
427,4,0:16.0,,Defensive rebound by S. Curry,123,116
428,4,0:12.0,,S. Curry makes 2-pt layup from 1 ft,123,118
429,4,0:12.0,,Shooting foul by D. Mitchell (drawn by S. Curry),123,118
430,4,0:12.0,,S. Curry makes free throw 1 of 1,123,119
431,4,0:08.0,Personal take foul by D. Finney-Smith (drawn by D. Mitchell),,123,119
