,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
387,4,8:53.0,J. Teague misses 2-pt jump shot from 7 ft,,98,100
388,4,8:51.0,,Defensive rebound by T. Harris,98,100
389,4,8:47.0,,Personal foul by T. Graham (drawn by A. Horford),98,100
390,4,8:47.0,T. Young enters the game for C. Reddish,,98,100
391,4,8:32.0,,Shooting foul by D. Dedmon (drawn by J. Embiid),98,100
392,4,8:32.0,,J. Embiid makes free throw 1 of 2,98,101
393,4,8:32.0,J. Collins enters the game for D. Dedmon,,98,101
394,4,8:32.0,B. Fernando enters the game for T. Graham,,98,101
395,4,8:32.0,,F. Korkmaz enters the game for J. Richardson,98,101
396,4,8:32.0,,J. Embiid makes free throw 2 of 2,98,102
397,4,8:20.0,T. Young misses 3-pt jump shot from 27 ft,,98,102
398,4,8:17.0,,Defensive rebound by J. Embiid,98,102
399,4,8:06.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by J. Embiid),98,105
400,4,7:49.0,T. Young misses 2-pt jump shot from 6 ft (block by S. Milton),,98,105
401,4,7:49.0,Offensive rebound by Team,,98,105
402,4,7:49.0,,A. Burks enters the game for J. Embiid,98,105
403,4,7:39.0,J. Teague misses 2-pt jump shot from 7 ft,,98,105
404,4,7:37.0,,Defensive rebound by A. Horford,98,105
405,4,7:28.0,,F. Korkmaz misses 3-pt jump shot from 25 ft,98,105
406,4,7:24.0,Defensive rebound by B. Fernando,,98,105
407,4,7:19.0,T. Young makes 2-pt layup from 3 ft,,100,105
408,4,7:02.0,,T. Harris makes 2-pt jump shot from 5 ft (assist by S. Milton),100,107
409,4,6:46.0,J. Collins misses 3-pt jump shot from 26 ft,,100,107
410,4,6:42.0,Offensive rebound by J. Collins,,100,107
411,4,6:34.0,B. Fernando makes 2-pt hook shot from 7 ft,,102,107
412,4,6:16.0,,T. Harris misses 3-pt jump shot from 23 ft,102,107
413,4,6:16.0,Defensive rebound by Team,,102,107
414,4,6:16.0,,Loose ball foul by F. Korkmaz (drawn by K. Huerter),102,107
415,4,6:16.0,,Philadelphia full timeout,102,107
416,4,6:16.0,D. Hunter enters the game for B. Fernando,,102,107
417,4,6:16.0,C. Reddish enters the game for J. Teague,,102,107
418,4,6:16.0,,J. Embiid enters the game for T. Harris,102,107
419,4,6:08.0,Personal foul by S. Milton (drawn by J. Collins),,102,107
420,4,6:01.0,C. Reddish misses 3-pt jump shot from 23 ft,,102,107
421,4,5:59.0,,Defensive rebound by F. Korkmaz,102,107
422,4,5:53.0,,Personal foul by K. Huerter (drawn by F. Korkmaz),102,107
423,4,5:53.0,,F. Korkmaz makes free throw 1 of 2,102,108
424,4,5:53.0,,J. Richardson enters the game for S. Milton,102,108
425,4,5:53.0,,F. Korkmaz makes free throw 2 of 2,102,109
426,4,5:34.0,K. Huerter misses 2-pt jump shot from 11 ft,,102,109
427,4,5:32.0,,Defensive rebound by J. Embiid,102,109
428,4,5:16.0,,Turnover by F. Korkmaz (bad pass),102,109
429,4,5:06.0,Turnover by T. Young (out of bounds lost ball),,102,109
430,4,5:06.0,,T. Harris enters the game for A. Burks,102,109
431,4,4:57.0,,Shooting foul by T. Young (drawn by J. Richardson),102,109
432,4,4:57.0,,J. Richardson makes free throw 1 of 2,102,110
433,4,4:57.0,,J. Richardson makes free throw 2 of 2,102,111
434,4,4:49.0,D. Hunter misses 3-pt jump shot from 24 ft,,102,111
435,4,4:44.0,,Defensive rebound by F. Korkmaz,102,111
436,4,4:37.0,,Personal foul by K. Huerter (drawn by J. Embiid),102,111
437,4,4:37.0,,J. Embiid makes free throw 1 of 2,102,112
438,4,4:37.0,,J. Embiid makes free throw 2 of 2,102,113
439,4,4:20.0,D. Hunter misses 2-pt jump shot from 6 ft,,102,113
440,4,4:14.0,Offensive rebound by J. Collins,,102,113
441,4,4:14.0,J. Collins misses 2-pt layup from 3 ft (block by T. Harris),,102,113
442,4,4:10.0,,Defensive rebound by T. Harris,102,113
443,4,4:10.0,,A. Horford makes 2-pt layup from 1 ft (assist by T. Harris),102,115
444,4,4:10.0,Atlanta full timeout,,102,115
445,4,4:10.0,D. Dedmon enters the game for C. Reddish,,102,115
446,4,3:52.0,T. Young makes 2-pt jump shot from 9 ft,,104,115
447,4,3:36.0,,J. Embiid makes 2-pt dunk from 2 ft (assist by A. Horford),104,117
448,4,3:23.0,T. Young misses 2-pt jump shot from 5 ft,,104,117
449,4,3:21.0,,Defensive rebound by J. Embiid,104,117
450,4,3:08.0,,J. Embiid makes 2-pt jump shot from 18 ft (assist by J. Richardson),104,119
451,4,2:56.0,K. Huerter misses 3-pt jump shot from 27 ft,,104,119
452,4,2:53.0,,Defensive rebound by J. Embiid,104,119
453,4,2:40.0,,J. Embiid misses 3-pt jump shot from 27 ft,104,119
454,4,2:40.0,Defensive rebound by Team,,104,119
455,4,2:35.0,T. Young makes 2-pt jump shot from 6 ft,,106,119
456,4,2:25.0,,Offensive foul by J. Richardson (drawn by T. Young),106,119
457,4,2:25.0,,Turnover by J. Richardson (offensive foul),106,119
458,4,2:16.0,T. Young misses 3-pt jump shot from 26 ft,,106,119
459,4,2:15.0,Offensive rebound by J. Collins,,106,119
460,4,2:12.0,T. Young misses 3-pt jump shot from 31 ft,,106,119
461,4,2:12.0,Offensive rebound by Team,,106,119
462,4,2:07.0,D. Dedmon misses 2-pt jump shot from 21 ft,,106,119
463,4,2:05.0,,Defensive rebound by A. Horford,106,119
464,4,1:51.0,,J. Richardson makes 3-pt jump shot from 28 ft (assist by A. Horford),106,122
465,4,1:51.0,Atlanta full timeout,,106,122
466,4,1:51.0,C. Reddish enters the game for D. Dedmon,,106,122
467,4,1:51.0,C. Reddish makes 2-pt dunk at rim (assist by K. Huerter),,108,122
468,4,1:30.0,,J. Embiid misses 2-pt layup from 3 ft,108,122
469,4,1:29.0,,Offensive rebound by J. Embiid,108,122
470,4,1:29.0,,J. Embiid makes 2-pt layup from 1 ft,108,124
471,4,1:29.0,,Shooting foul by K. Huerter (drawn by J. Embiid),108,124
472,4,1:29.0,,G. Robinson enters the game for A. Horford,108,124
473,4,1:29.0,,J. Embiid misses free throw 1 of 1,108,124
474,4,1:27.0,Defensive rebound by D. Hunter,,108,124
475,4,1:23.0,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),,110,124
476,4,1:23.0,,Philadelphia full timeout,110,124
477,4,1:01.0,,T. Harris misses 2-pt jump shot from 7 ft,110,124
478,4,0:59.0,,Offensive rebound by J. Embiid,110,124
479,4,0:59.0,,J. Embiid makes 2-pt dunk from 1 ft,110,126
480,4,0:55.0,T. Young makes 2-pt layup from 2 ft,,112,126
481,4,0:32.0,,J. Embiid makes 3-pt jump shot from 27 ft,112,129
482,4,0:25.0,T. Young misses 3-pt jump shot from 27 ft,,112,129
483,4,0:22.0,,Defensive rebound by J. Embiid,112,129
484,4,0:17.0,,Turnover by J. Embiid (lost ball; steal by K. Huerter),112,129
485,4,0:13.0,C. Reddish misses 3-pt jump shot from 29 ft,,112,129
486,4,0:09.0,,Defensive rebound by F. Korkmaz,112,129
