,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
377,4,3:59.0,Personal foul by D. Mitchell (drawn by A. Burks),,92,104
378,4,3:52.0,A. Burks makes 3-pt jump shot from 25 ft (assist by K. Bowman),,95,104
379,4,3:35.0,,M. Conley misses 3-pt jump shot from 25 ft,95,104
380,4,3:30.0,,Offensive rebound by R. Gobert,95,104
381,4,3:30.0,,R. Gobert misses 2-pt dunk at rim,95,104
382,4,3:29.0,Defensive rebound by O. Spellman,,95,104
383,4,3:25.0,Technical foul by R. Gobert,,95,104
384,4,3:25.0,G. Robinson makes technical free throw,,96,104
385,4,3:19.0,Turnover by A. Burks (traveling),,96,104
386,4,3:08.0,,D. Mitchell makes 2-pt jump shot from 21 ft (assist by M. Conley),96,106
387,4,2:52.0,O. Spellman makes 3-pt jump shot from 25 ft (assist by G. Robinson),,99,106
388,4,2:34.0,,D. Mitchell misses 2-pt jump shot from 10 ft,99,106
389,4,2:31.0,Defensive rebound by A. Burks,,99,106
390,4,2:19.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by A. Burks),,101,106
391,4,2:19.0,,Utah full timeout,101,106
392,4,2:08.0,,Personal foul by K. Bowman (drawn by M. Conley),101,106
393,4,2:02.0,,Shooting foul by K. Bowman (drawn by M. Conley),101,106
394,4,2:02.0,,M. Conley makes free throw 1 of 2,101,107
395,4,2:02.0,,M. Conley makes free throw 2 of 2,101,108
396,4,1:49.0,Turnover by O. Spellman (bad pass; steal by R. Gobert),,101,108
397,4,1:45.0,,Turnover by M. Conley (bad pass; steal by K. Bowman),101,108
398,4,1:42.0,K. Bowman makes 2-pt dunk from 1 ft,,103,108
399,4,1:32.0,,M. Conley makes 3-pt jump shot from 25 ft,103,111
400,4,1:15.0,A. Burks makes 2-pt layup from 3 ft,,105,111
401,4,1:00.0,,B. Bogdanović misses 2-pt layup from 5 ft,105,111
402,4,0:58.0,,Offensive rebound by B. Bogdanović,105,111
403,4,0:58.0,,B. Bogdanović misses 2-pt layup at rim,105,111
404,4,0:57.0,,Offensive rebound by R. Gobert,105,111
405,4,0:57.0,,R. Gobert misses 2-pt layup from 2 ft,105,111
406,4,0:57.0,,Offensive rebound by R. Gobert,105,111
407,4,0:57.0,,R. Gobert misses 2-pt layup at rim,105,111
408,4,0:55.0,Defensive rebound by A. Burks,,105,111
409,4,0:51.0,A. Burks makes 2-pt layup from 2 ft,,107,111
410,4,0:29.0,,D. Mitchell misses 3-pt jump shot from 32 ft,107,111
411,4,0:23.0,Defensive rebound by G. Robinson,,107,111
412,4,0:22.0,G. Robinson makes 2-pt layup from 3 ft,,109,111
413,4,0:17.0,,Personal take foul by A. Burks (drawn by M. Conley),109,111
414,4,0:17.0,,M. Conley makes free throw 1 of 2,109,112
415,4,0:17.0,,M. Conley misses free throw 2 of 2,109,112
416,4,0:16.0,Defensive rebound by O. Spellman,,109,112
417,4,0:16.0,Golden State full timeout,,109,112
418,4,0:16.0,E. Paschall enters the game for W. Cauley-Stein,,109,112
419,4,0:13.0,A. Burks misses 2-pt layup from 2 ft,,109,112
420,4,0:11.0,,Defensive rebound by M. Conley,109,112
421,4,0:10.0,,Personal take foul by O. Spellman (drawn by D. Mitchell),109,112
422,4,0:10.0,,D. Mitchell makes free throw 1 of 2,109,113
423,4,0:10.0,W. Cauley-Stein enters the game for E. Paschall,,109,113
424,4,0:10.0,,D. Mitchell misses free throw 2 of 2,109,113
425,4,0:10.0,Defensive rebound by W. Cauley-Stein,,109,113
426,4,0:04.0,A. Burks misses 2-pt layup from 2 ft (block by R. Gobert),,109,113
427,4,0:04.0,,Defensive rebound by Team,109,113
428,4,0:04.0,,Instant Replay (Challenge: Ruling Stands),109,113
429,4,0:04.0,,J. Ingles enters the game for M. Conley,109,113
