,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
382,4,3:39.0,,Z. LaVine makes 2-pt dunk from 2 ft (assist by K. Dunn),109,110
383,4,3:28.0,Shooting foul by C. Hutchison (drawn by K. Love),,109,110
384,4,3:28.0,K. Love makes free throw 1 of 2,,110,110
385,4,3:28.0,K. Love makes free throw 2 of 2,,111,110
386,4,3:13.0,,T. Satoranský misses 3-pt jump shot from 26 ft,111,110
387,4,3:09.0,Defensive rebound by K. Love,,111,110
388,4,2:59.0,C. Sexton misses 2-pt layup from 3 ft (block by Z. LaVine),,111,110
389,4,2:55.0,,Defensive rebound by C. Hutchison,111,110
390,4,2:52.0,,L. Markkanen makes 2-pt layup from 2 ft (assist by T. Satoranský),111,112
391,4,2:30.0,T. Thompson misses 2-pt hook shot from 5 ft,,111,112
392,4,2:28.0,,Defensive rebound by T. Satoranský,111,112
393,4,2:12.0,,K. Dunn misses 3-pt jump shot from 24 ft,111,112
394,4,2:11.0,,Offensive rebound by Team,111,112
395,4,2:08.0,,T. Satoranský makes 2-pt hook shot from 11 ft (assist by K. Dunn),111,114
396,4,1:40.0,C. Sexton misses 3-pt jump shot from 26 ft,,111,114
397,4,1:36.0,,Defensive rebound by C. Hutchison,111,114
398,4,1:14.0,,C. Hutchison misses 2-pt dunk from 2 ft (block by T. Thompson),111,114
399,4,1:11.0,Defensive rebound by T. Thompson,,111,114
400,4,1:07.0,D. Garland misses 3-pt jump shot from 31 ft,,111,114
401,4,0:58.0,Offensive rebound by D. Garland,,111,114
402,4,0:54.0,D. Garland misses 2-pt layup from 11 ft,,111,114
403,4,0:52.0,,Defensive rebound by Z. LaVine,111,114
404,4,0:32.0,,Z. LaVine misses 2-pt layup from 4 ft (block by T. Thompson),111,114
405,4,0:29.0,Defensive rebound by T. Thompson,,111,114
406,4,0:20.0,K. Love makes 2-pt dunk from 1 ft (assist by C. Osman),,113,114
407,4,0:20.0,Instant Replay (Challenge: Ruling Stands),,113,114
408,4,0:20.0,,Chicago full timeout,113,114
409,4,0:20.0,A. McKinnie enters the game for D. Garland,,113,114
410,4,0:20.0,L. Nance enters the game for K. Love,,113,114
411,4,0:20.0,,R. Arcidiacono enters the game for K. Dunn,113,114
412,4,0:20.0,,L. Kornet enters the game for C. Hutchison,113,114
413,4,0:16.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by L. Kornet),113,116
414,4,0:16.0,,Shooting foul by C. Sexton (drawn by Z. LaVine),113,116
415,4,0:16.0,,K. Dunn enters the game for R. Arcidiacono,113,116
416,4,0:16.0,,C. Hutchison enters the game for L. Kornet,113,116
417,4,0:16.0,,Z. LaVine makes free throw 1 of 1,113,117
418,4,0:16.0,Cleveland full timeout,,113,117
419,4,0:16.0,D. Garland enters the game for A. McKinnie,,113,117
420,4,0:16.0,K. Love enters the game for T. Thompson,,113,117
421,4,0:11.0,C. Osman makes 3-pt jump shot from 24 ft (assist by L. Nance),,116,117
422,4,0:11.0,,Chicago full timeout,116,117
423,4,0:11.0,A. McKinnie enters the game for D. Garland,,116,117
424,4,0:11.0,T. Thompson enters the game for K. Love,,116,117
425,4,0:11.0,,R. Arcidiacono enters the game for K. Dunn,116,117
426,4,0:11.0,,L. Kornet enters the game for C. Hutchison,116,117
427,4,0:08.0,,Turnover by L. Kornet (bad pass),116,117
428,4,0:08.0,Cleveland full timeout,,116,117
429,4,0:08.0,D. Garland enters the game for A. McKinnie,,116,117
430,4,0:08.0,K. Love enters the game for T. Thompson,,116,117
431,4,0:08.0,,K. Dunn enters the game for R. Arcidiacono,116,117
432,4,0:08.0,,C. Hutchison enters the game for L. Kornet,116,117
433,4,0:02.0,K. Love misses 2-pt jump shot from 4 ft,,116,117
434,4,0:02.0,,Defensive rebound by K. Dunn,116,117
435,4,0:02.0,,Personal foul by L. Nance (drawn by K. Dunn),116,117
436,4,0:02.0,,K. Dunn misses free throw 1 of 2,116,117
437,4,0:02.0,,Offensive rebound by Team,116,117
438,4,0:02.0,,K. Dunn makes free throw 2 of 2,116,118
439,4,0:00.0,Turnover by L. Nance (bad pass; steal by C. Hutchison),,116,118
